Name,ID,County,Last30Days,Last60Days,Last90Days,Last180Days,SinceJan1,SinceOct1
PORT ALLEN, 167448, West Baton Rouge Parish, 5.91, 11.67, 16.43, 31.25, 24.74, 37.77
OPELOUSAS, 166995, Saint Landry Parish, 7.10, 16.52, 25.49, 39.12, 30.97, 45.71
EUNICE, 162981, Saint Landry Parish, M, M, M, 10.78, 5.38, 14.78
HAMMOND 5 E, 164030, Tangipahoa Parish, M, M, M, 0.53, M, 5.27
LIVINGSTON, 165438, Livingston Parish, 6.54, 13.38, 21.36, 35.79, 26.75, 40.32
BATON ROUGE METRO AP, 13970, East Baton Rouge Parish, 4.47, 10.03, 14.54, 28.69, 22.62, 34.14
OBERLIN FIRE TOWER, 166938, Allen Parish, 5.98, 14.97, 21.83, 37.15, 30.47, 46.30
NEW ROADS 5 NE, 166686, Pointe Coupee Parish, 5.38, 13.37, 20.81, 33.19, 27.85, 37.62
VILLE PLATTE, 169369, Evangeline Parish, 4.58, 9.84, 10.75, 20.73, 16.86, 24.17
PINE GROVE FIRE TOWER, 167304, Saint Helena Parish, 0.00, 1.10, 6.87, 20.89, 13.80, 23.07
OAKNOLIA 2N, 166911, East Feliciana Parish, 3.46, 10.04, 17.35, 32.05, 25.13, 37.11
ST. FRANCISVILLE, 168136, West Feliciana Parish, 5.24, 15.32, 27.50, 43.11, 35.47, 48.18
PLAIN DEALING, 167344, Bossier Parish, 6.97, 11.02, 22.79, 37.42, 31.90, 45.56
SPRINGHILL, 168683, Webster Parish, 8.56, 11.15, 20.15, 32.65, 27.42, 40.61
BAKER, 160462, East Baton Rouge Parish, 4.92, 10.68, 16.73, 30.46, 24.37, 35.36
VIDALIA NO 2, 169357, Concordia Parish, 0.80, 2.63, 9.08, 17.27, 13.70, 20.88
ST MARTINVILLE 3 SW, 168181, Saint Martin Parish, 6.07, 16.69, 21.05, 31.13, 28.26, 35.48
JENA, 164696, La Salle Parish, 2.89, 8.55, 14.51, 25.27, 20.99, 32.25
BATON ROUGE CONCORD, 160548, East Baton Rouge Parish, 4.25, 11.28, 16.42, 28.78, 22.92, 34.28
SHREVEPORT DOWNTOWN, 168436, Caddo Parish, 6.43, 13.18, 23.92, 39.26, 32.97, 47.88
RAYVILLE, 167691, Richland Parish, 4.90, 8.13, 15.43, 27.89, 22.78, 34.06
CARENCRO, 161535, Lafayette Parish, M, M, M, 0.99, M, 5.56
MARRERO 9 SSW, 165926, Jefferson Parish, 5.88, 13.34, 18.60, 24.62, 22.93, 26.61
RED RIVER LOCK #1, 167729, Catahoula Parish, 1.00, 3.88, 10.49, 18.32, 15.42, 21.49
PONCHATOULA 4 E, 167425, Tangipahoa Parish, 7.10, 12.68, 18.17, 24.61, 24.61, 24.61
LEESVILLE 6 SSW, 165287, Vernon Parish, 5.11, 13.82, 19.40, 29.40, 24.69, 36.29
ZWOLLE 2 NW, 169980, Sabine Parish, 5.71, 11.35, 18.52, 36.05, 30.31, 44.27
RED RIVER LOCK # 2, 167732, Rapides Parish, 3.97, 12.15, 18.31, 31.37, 25.30, 36.82
MANY 9 WSW, 165896, Sabine Parish, 3.42, 11.00, 17.82, 34.95, 28.68, 42.42
MOSS BLUFF, 166431, Calcasieu Parish, 4.54, 12.89, 17.58, 36.58, 27.52, 45.03
ALEXANDRIA 5 SSE, 160103, Rapides Parish, 3.91, 12.92, 18.86, 29.45, 24.73, 35.83
DRY CREEK 8NW, 162641, Beauregard Parish, 5.96, 13.47, 19.05, 31.63, 23.56, 39.38
KAPLAN, 164775, Vermilion Parish, 3.66, 10.15, 14.32, 24.83, 21.83, 30.02
MOUNT HERMON 2W, 166466, Washington Parish, 5.15, 12.45, 17.93, 33.29, 24.08, 37.09
SUN, 168861, Saint Tammany Parish, 7.77, 16.20, 20.90, 35.07, 27.36, 37.69
NEW ORLEANS AP, 12916, Jefferson Parish, 6.99, 16.34, 22.75, 34.20, 29.86, 37.80
NEW ORLEANS LAKEFRONT AP, 53917, Orleans Parish, 6.30, 17.48, 22.28, 33.82, 29.46, 36.57
NEW ORLEANS AUDUBON, 12930, Orleans Parish, 4.50, 12.59, 14.28, 23.88, 20.42, 26.73
CONVENT 2S, 162002, Saint James Parish, 4.60, 8.95, 13.05, 25.31, 19.74, 30.51
BELL CITY 13 SW, 160658, Cameron Parish, 5.31, 9.63, 13.22, 26.28, 23.98, 31.52
WEST MONROE, 169631, Ouachita Parish, 7.05, 10.26, 17.23, 28.93, 24.59, 34.36
TERRYTOWN 3S, 168941, Jefferson Parish, 4.79, 13.76, 18.08, 28.68, 24.83, 31.60
JAMESTOWN, 164592, Bienville Parish, 4.53, 7.60, 15.91, 31.07, 26.92, 36.75
BENTON 5E, 160718, Bossier Parish, 10.37, 14.23, 23.20, 38.71, 32.21, 46.72
SLIDELL AP, 53865, Saint Tammany Parish, 4.95, 13.47, 18.36, 30.16, 24.68, 33.91
NORWOOD, 166808, East Feliciana Parish, 3.80, 10.54, 19.07, 32.77, 25.95, 36.11
TALLULAH VICKSBURG REGIONAL AP, 03996, Madison Parish, 9.35, 13.75, 20.90, 32.96, 28.16, 41.42
ALEXANDRIA INTL AP, 93915, Rapides Parish, 4.42, 10.52, 16.27, 23.67, 20.47, 31.11
ALEXANDRIA, 160098, Rapides Parish, 3.80, 8.88, 15.58, 24.87, 20.87, 31.10
NEW ORLEANS ALVIN CALLENDER FIELD, 12958, Jefferson Parish, 0.81, 5.26, 7.24, 10.46, 8.20, 12.09
HAMMOND MUNICIPAL AIRPORT, 03908, Tangipahoa Parish, 0.00, 0.00, 0.00, 0.13, 0.00, 0.14
PORT VINCENT 4.4 W, LAAS0002, Ascension Parish, 3.29, 10.17, 15.86, 27.54, 21.51, 31.35
GONZALES 4.0 S, LAAS0005, Ascension Parish, 6.56, 16.10, 21.44, 34.34, 28.57, 38.64
BUNKIE 0.3 WSW, LAAV0001, Avoyelles Parish, 3.43, 9.92, 15.93, 25.93, 23.40, 31.97
BOSSIER CITY 6.7 NNW, LABS0001, Bossier Parish, 8.67, 13.97, 23.98, 39.27, 30.74, 46.68
BIENVILLE 0.5 S, LABV0001, Bienville Parish, 7.90, 11.15, 18.67, 33.53, 28.29, 38.67
IOWA 0.9 ESE, LACC0003, Calcasieu Parish, 3.48, 12.79, 19.03, 29.75, 26.24, 41.70
WESTLAKE 0.7 WNW, LACC0005, Calcasieu Parish, 5.38, 10.74, 11.50, 25.61, 19.87, 27.89
SULPHUR 2.2 E, LACC0006, Calcasieu Parish, 3.05, 11.73, 16.53, 33.54, 26.15, 41.98
IOWA 9.7 NNW, LACC0009, Calcasieu Parish, 3.62, 10.61, 17.18, 37.48, 28.56, 44.95
SHREVEPORT 6.2 S, LACD0001, Caddo Parish, 8.25, 11.93, 22.31, 36.97, 30.89, 44.01
FERRIDAY 1.1 NNW, LACN0002, Concordia Parish, 4.03, 7.75, 15.46, 29.90, 23.50, 35.78
SICILY ISLAND 3.3 WNW, LACT0001, Catahoula Parish, 6.43, 12.92, 19.04, 31.33, 26.79, 40.64
BATON ROUGE 2.7 SW, LAEB0002, East Baton Rouge Parish, 5.04, 10.77, 16.02, 27.90, 22.76, 33.89
GARDERE 1.2 ENE, LAEB0005, East Baton Rouge Parish, 5.65, 9.87, 14.87, 27.49, 21.17, 32.21
BROWNFIELDS 5.8 NE, LAEB0009, East Baton Rouge Parish, 2.16, 5.27, 9.48, 24.18, 17.43, 28.56
BATON ROUGE 3.5 E, LAEB0014, East Baton Rouge Parish, 4.02, 6.95, 11.65, 25.46, 17.89, 31.03
MONTICELLO 3.0 ENE, LAEB0019, East Baton Rouge Parish, 4.88, 9.88, 15.01, 29.01, 20.92, 36.88
SHENANDOAH 1.5 E, LAEB0022, East Baton Rouge Parish, 4.48, 10.21, 15.72, 29.73, 21.49, 34.50
BROWNFIELDS 4.0 E, LAEB0023, East Baton Rouge Parish, 3.66, 9.43, 14.92, 29.69, 21.92, 35.83
BATON ROUGE 2.5 E, LAEB0027, East Baton Rouge Parish, 4.41, 9.15, 13.97, 25.99, 20.72, 32.28
ZACHARY 3.5 WNW, LAEB0028, East Baton Rouge Parish, M, M, M, M, M, 1.11
CENTRAL 2.2 SE, LAEB0031, East Baton Rouge Parish, 4.22, 9.72, 14.46, 28.25, 20.78, 35.30
LSU, LAEB0033, East Baton Rouge Parish, 5.12, 10.06, 15.19, 28.14, 22.98, 34.09
BATON ROUGE 4.3 S, LAEB0041, East Baton Rouge Parish, 4.31, 8.75, 13.27, 24.92, 19.23, 29.90
INNISWOLD 2.8 S, LAEB0042, East Baton Rouge Parish, 5.62, 9.94, 15.68, 27.71, 21.05, 32.66
ZACHARY 0.9 WSW, LAEB0045, East Baton Rouge Parish, 3.85, 10.18, 15.73, 30.78, 22.70, 34.53
WINNSBORO 5.3 NNE, LAFP0003, Franklin Parish, 7.91, 11.87, 14.09, 23.40, 20.57, 36.28
SHREVEPORT 3.2 ESE, LACD0014, Caddo Parish, 4.21, 6.81, 16.38, 23.54, 19.59, 33.33
BOSSIER CITY 8.2 NNW, LABS0016, Bossier Parish, 7.04, 7.04, 7.04, 7.04, 7.04, 7.04
ST. BERNARD 2.7 E, LASB0002, Saint Bernard Parish, M, 0.48, 0.48, 0.48, 0.48, 0.48
CHAUVIN 4.9 N, LATR0009, Terrebonne Parish, 4.20, 14.79, 14.79, 14.79, 14.79, 14.79
CHAUVIN 1.0 SSW, LATR0010, Terrebonne Parish, 3.74, 12.44, 12.44, 12.44, 12.44, 12.44
HOUMA 6.5 WNW, LATR0007, Terrebonne Parish, 7.44, 19.60, 19.60, 19.60, 19.60, 19.60
COCODRIE 6 N, 161930, Terrebonne Parish, 4.42, 11.92, 11.92, 11.92, 11.92, 11.92
Monroe Area, MLUthr, -, 5.67, 9.17, 15.63, 27.41, 22.24, 33.85
Natchitoches Area, ICHL1thr, -, 4.11, 9.78, 15.47, 30.56, 24.17, 36.61
Tallulah-Vicksburg Area, TVRthr, -, 9.35, 13.75, 20.90, 32.96, 28.16, 41.42
SHREVEPORT 6.3 S, LACD0004, Caddo Parish, 4.13, 8.13, 19.92, 35.22, 28.58, 43.52
TAYLORTOWN, 168927, Bossier Parish, 4.76, 8.33, 17.93, 31.30, 26.73, 36.46
CLINTON 5 SE, 161899, East Feliciana Parish, 4.58, 10.38, 17.79, 30.20, 27.17, 35.27
BEAVER FIRE TOWER, 160617, Evangeline Parish, 5.52, 12.60, 19.59, 34.02, 28.42, 40.54
OAKDALE, 166836, Allen Parish, 0.68, 3.92, 5.25, 16.50, 16.50, 16.50
DE RIDDER, 162367, Beauregard Parish, 4.76, 13.54, 18.74, 28.54, 23.00, 37.35
BUNKIE, 161287, Avoyelles Parish, 3.79, 12.90, 20.99, 31.61, 27.98, 35.96
MARKSVILLE, 165920, Avoyelles Parish, 3.07, 13.40, 21.48, 32.59, 28.55, 38.03
LEESVILLE, 165266, Vernon Parish, 7.04, 13.76, 19.27, 30.43, 25.18, 39.18
LSU DEAN LEE RES. STA., 165630, Rapides Parish, 2.30, 9.01, 16.82, 27.79, 25.70, 30.10
ALEXANDRIA ESLER FIELD, 13935, Rapides Parish, 6.38, 11.36, 17.64, 27.81, 23.87, 33.13
BOYCE 3 WNW, 161232, Rapides Parish, 8.48, 16.11, 23.42, 36.32, 31.25, 46.98
PEASON RIDGE RANGE, 03949, Sabine Parish, 8.07, 12.59, 13.74, 19.50, 16.42, 20.39
JONESVILLE LOCKS, 164739, Catahoula Parish, 4.29, 9.90, 16.99, 29.59, 24.08, 33.99
BLANCHARD, 160861, Caddo Parish, 8.09, 15.54, 24.13, 39.61, 32.27, 46.69
LELAND BOWMAN LOCK, 165296, Vermilion Parish, 4.58, 19.03, 22.59, 29.60, 26.91, 36.28
LUTCHER, 165783, Saint James Parish, 2.87, 9.02, 13.27, 24.04, 19.33, 28.70
SLIDELL, 168539, Saint Tammany Parish, 3.76, 11.93, 17.51, 31.04, 25.13, 34.80
LAKE CHARLES 7 NW, 165072, Calcasieu Parish, 5.38, 15.93, 22.20, 41.27, 32.75, 50.35
GRAND ISLE, 163807, Jefferson Parish, 3.18, 12.63, 17.56, 27.26, 24.47, 28.98
SALT POINT, 12968, Saint Mary Parish, 2.67, 9.86, 11.12, 16.96, 14.02, 19.66
BOOTHVILLE ASOS, 12884, Plaquemines Parish, 3.85, 12.10, 18.69, 27.42, 24.31, 30.14
GALLIANO, 163433, Lafourche Parish, 4.04, 12.47, 17.81, 29.30, 26.64, 31.87
MORGAN CITY, 166394, Saint Mary Parish, 4.66, 16.87, 19.65, 31.01, 25.74, 34.82
ROCKEFELLER WL REFUGE, 167932, Cameron Parish, 7.02, 12.45, 15.35, 25.73, 22.05, 30.87
FRANKLIN 3 NW, 163313, Saint Mary Parish, 4.15, 17.39, 20.32, 35.95, 27.77, 40.01
HACKBERRY 8 SSW, 163979, Cameron Parish, 5.32, 13.14, 16.94, 30.84, 26.15, 36.74
NAPOLEONVILLE, 166561, Assumption Parish, 8.36, 15.52, 18.55, 31.28, 25.44, 36.06
JEANERETTE 5 NW, 164674, Iberia Parish, 4.83, 12.47, 16.89, 26.16, 21.90, 28.67
ABBEVILLE, 160007, Vermilion Parish, 5.20, 14.96, 19.65, 31.38, 26.74, 36.89
LAKE ARTHUR 7 SW, 165065, Cameron Parish, 4.44, 13.13, 16.80, 28.94, 23.69, 33.71
NEW IBERIA AIRPORT - ACADIANA REGIONAL, 53915, Iberia Parish, 4.51, 13.38, 17.55, 26.23, 23.59, 32.76
RESERVE, 167767, Saint John the Baptist Parish, 0.00, 1.60, 2.65, 13.87, 7.65, 15.77
ST. JOSEPH 3 N, 168163, Tensas Parish, 2.43, 7.24, 15.29, 29.62, 23.13, 35.73
LOGANSPORT, 165522, De Soto Parish, 4.99, 10.53, 17.92, 31.86, 27.39, 37.51
WINNSBORO 5 SSE, 169806, Franklin Parish, 5.93, 8.62, 14.89, 25.87, 21.71, 36.27
ASHLAND, 160349, Natchitoches Parish, M, M, M, M, M, 3.89
COLUMBIA LOCK, 161979, Caldwell Parish, 10.67, 14.77, 21.26, 33.70, 28.82, 39.51
BIENVILLE 3 NE, 160800, Bienville Parish, 12.92, 16.23, 23.47, 40.17, 34.42, 45.42
SAILES FIRE TOWER, 168094, Bienville Parish, 5.31, 9.26, 19.75, 31.83, 28.32, 36.22
KEITHVILLE, 164816, Caddo Parish, 9.28, 13.29, 22.11, 37.25, 30.89, 43.42
TALLULAH, 168923, Madison Parish, 4.95, 8.52, 15.62, 25.72, 21.40, 36.38
KORAN, 164931, Bossier Parish, 4.58, 9.84, 19.25, 31.58, 27.26, 36.20
RED RIVER RESEARCH STATION, 167738, Bossier Parish, 5.62, 9.00, 19.43, 31.60, 27.45, 36.59
SHREVEPORT AP, 13957, Caddo Parish, 8.33, 13.35, 23.06, 38.22, 32.09, 46.11
MONROE REGIONAL AP, 13942, Ouachita Parish, 5.67, 9.17, 15.63, 27.41, 22.24, 33.85
MONROE DELTA CC, 166314, Ouachita Parish, 4.54, 7.62, 14.34, 26.83, 21.66, 33.23
CALHOUN 2 N, 161411, Ouachita Parish, 11.70, 14.25, 22.82, 35.74, 30.45, 40.74
RUSTON LA TECH, 168067, Lincoln Parish, M, M, M, 1.05, 1.05, 5.58
MINDEN, 166244, Webster Parish, 8.95, 12.05, 22.07, 36.00, 31.36, 42.61
SHREVEPORT DOWNTOWN AP, 53905, Caddo Parish, 8.29, 13.99, 23.71, 38.17, 32.15, 41.77
ARCADIA, 160277, Bienville Parish, 9.57, 12.23, 21.68, 36.48, 31.48, 42.03
OAK RIDGE, 166868, Morehouse Parish, 5.05, 8.20, 15.08, 26.80, 22.10, 32.23
MOORINGSPORT 1 N, 166364, Caddo Parish, 7.97, 11.90, 21.02, 35.40, 29.06, 43.76
BASTROP, 160537, Morehouse Parish, M, M, M, M, M, 3.93
FARMERVILLE, 163079, Union Parish, 8.25, 11.64, 21.42, 34.47, 29.63, 40.38
HOMER 1N, 164355, Claiborne Parish, 10.70, 13.21, 21.18, 33.66, 30.12, 41.56
LAKE PROVIDENCE, 165090, East Carroll Parish, 4.82, 10.35, 16.86, 27.18, 23.37, 33.62
OAK GROVE, 166866, West Carroll Parish, 3.34, 6.69, 14.82, 26.06, 22.09, 33.33
THIBODAUX 4 SE, 169013, Lafourche Parish, 5.65, 15.60, 18.79, 30.51, 25.18, 34.18
HODGES GARDENS, 164288, Sabine Parish, 6.81, 12.60, 17.92, 30.67, 25.12, 37.16
TALISHEEK, 168906, Saint Tammany Parish, 8.47, 16.38, 22.32, 37.81, 28.61, 41.11
SHREVEPORT SOUTHERN HILLS, 168444, Caddo Parish, 3.92, 7.79, 19.12, 34.20, 27.66, 42.47
LAFAYETTE 13 SE, 53960, Saint Martin Parish, 7.10, 17.97, 22.72, 32.74, 29.85, 37.32
MONROE 26 N, 53961, Union Parish, 6.48, 10.15, 21.02, 34.67, 29.52, 41.02
WINNSBORO 2 SE, 169804, Franklin Parish, 6.05, 9.95, 17.29, 29.61, 25.23, 40.26
ABITA RIVER COVINGTON, 160012, Saint Tammany Parish, 5.94, 13.70, 19.13, 32.37, 25.15, 33.85
TOLEDO BEND LAKE, 169074, Sabine Parish, 7.33, 14.48, 19.19, 31.51, 25.76, 37.95
Baton Rouge Area, BTRthr, -, 4.47, 10.03, 14.54, 28.69, 22.62, 34.14
Lake Charles Area, LCHthr, -, 4.70, 15.39, 21.30, 35.42, 29.44, 41.03
New Orleans Area, MSYthr, -, 6.99, 16.34, 22.75, 34.20, 29.86, 37.80
Shreveport Area, SHVthr, -, 8.33, 13.35, 23.06, 38.22, 32.09, 46.11
FORT POLK FULLERTON LANDING STRIP, 53988, Vernon Parish, 5.45, 11.36, 16.78, 22.33, 22.33, 22.33
SHREVEPORT WFO, 168448, Caddo Parish, 8.36, 14.90, 24.50, 37.20, 31.63, 47.10
MOSS BLUFF 2 NNW, 166434, Calcasieu Parish, 6.17, 16.08, 20.25, 38.95, 30.47, 48.06
GONZALES 4.5 S, LAAS0011, Ascension Parish, 4.55, 14.18, 19.81, 32.82, 26.94, 36.83
GONZALES 1.9 NE, LAAS0013, Ascension Parish, M, M, M, 0.00, M, 4.70
KEITHVILLE 1.5 NNW, LACD0012, Caddo Parish, 2.68, 7.82, 18.02, 32.75, 26.68, 39.04
SCOTT 1.0 N, LALY0006, Lafayette Parish, 8.53, 16.17, 21.53, 34.59, 28.98, 38.78
CARENCRO 3.9 ENE, LALY0007, Lafayette Parish, 7.76, 14.80, 20.59, 34.07, 28.24, 38.95
COVINGTON 4.0 NNE, LAST0011, Saint Tammany Parish, 5.06, 11.26, 15.43, 30.67, 21.70, 34.16
ABBEVILLE 1.0 E, LAVM0004, Vermilion Parish, 4.26, 13.66, 18.08, 29.03, 25.13, 33.98
NATCHITOCHES #2, 166584, Natchitoches Parish, 4.11, 9.78, 15.47, 30.56, 24.17, 36.61
DUTCHTOWN #2, 162688, Ascension Parish, 7.68, 14.91, 19.94, 32.71, 26.69, 37.35
VINTON 5W, 169376, Calcasieu Parish, 2.40, 11.86, 16.42, 28.96, 23.17, 35.28
WELSH 0.7 W, LAJD0002, Jefferson Davis Parish, 4.37, 13.05, 17.02, 26.82, 24.65, 32.62
MARRERO 1.9 E, LAJF0006, Jefferson Parish, 4.51, 13.65, 18.51, 29.63, 25.39, 32.34
RUSTON 5.5 NNW, LALN0003, Lincoln Parish, 16.15, 19.93, 27.04, 43.44, 37.89, 49.49
DENHAM SPRINGS 6.8 N, LALV0002, Livingston Parish, 3.95, 9.36, 16.17, 32.76, 23.35, 39.43
DENHAM SPRINGS 4.1 NE, LALV0004, Livingston Parish, 6.55, 12.56, 17.80, 33.69, 25.37, 40.23
FRENCH SETTLEMENT 3.0 SSW, LALV0005, Livingston Parish, M, M, M, 4.55, 0.00, 9.74
LAFAYETTE 3.5 SSE, LALY0002, Lafayette Parish, M, M, M, 0.00, M, 0.00
BASTROP 1.0 SSE, LAMR0002, Morehouse Parish, 6.22, 8.98, 16.98, 29.41, 24.86, 35.79
SWARTZ 2.0 SSW, LAOC0001, Ouachita Parish, 4.93, 8.16, 16.03, 29.00, 23.42, 35.62
MONROE 1.9 NNW, LAOC0004, Ouachita Parish, 4.22, 5.92, 10.50, 18.01, 14.99, 20.35
MONROE 2.4 WNW, LAOC0005, Ouachita Parish, 5.68, 8.83, 16.05, 29.12, 23.72, 34.79
WEST MONROE 6.1 WSW, LAOC0010, Ouachita Parish, M, M, M, 11.06, 5.36, 15.71
WEST MONROE 10.1 SW, LAOC0011, Ouachita Parish, M, M, M, 8.34, 5.50, 11.75
MONROE 3.2 SSE, LAOC0014, Ouachita Parish, 4.33, 7.40, 14.90, 27.27, 22.56, 33.38
CALHOUN 4.3 SSE, LAOC0016, Ouachita Parish, 11.64, 14.19, 22.47, 35.60, 30.10, 40.63
NEW ORLEANS 3.6 SW, LAOR0003, Orleans Parish, 5.74, 9.83, 13.39, 23.39, 20.45, 25.18
NEW ROADS 2.7 ESE, LAPC0002, Pointe Coupee Parish, 4.85, 14.16, 20.43, 36.10, 28.09, 41.15
GRAMERCY 0.4 NW, LASJ0002, Saint James Parish, 8.14, 18.22, 23.06, 34.70, 29.63, 39.66
GRAND COTEAU 2.7 E, LASL0001, Saint Landry Parish, 9.28, 17.00, 24.04, 37.52, 31.01, 43.15
ST. MARTINVILLE 0.2 S, LASM0002, Saint Martin Parish, 7.02, 17.22, 22.12, 32.09, 29.49, 36.75
SLIDELL 2.2 NE, LAST0006, Saint Tammany Parish, 6.60, 13.77, 19.10, 32.16, 26.92, 36.15
ABITA SPRINGS 2.2 SSW, LAST0007, Saint Tammany Parish, 6.03, 15.19, 21.11, 34.36, 27.08, 37.63
LACOMBE 1.4 N, LAST0008, Saint Tammany Parish, 6.28, 17.52, 23.03, 35.86, 29.86, 38.71
ABITA SPRINGS 1.9 NE, LAST0009, Saint Tammany Parish, 7.13, 17.15, 22.27, 38.52, 29.34, 41.09
HAMMOND 2.3 WSW, LATG0002, Tangipahoa Parish, 8.84, 15.68, 20.96, 35.00, 27.70, 38.44
HAMMOND 4.5 SSW, LATG0004, Tangipahoa Parish, M, M, 3.36, 14.34, 8.15, 17.80
TICKFAW 2.0 SSW, LATG0006, Tangipahoa Parish, 11.91, 18.82, 22.58, 36.27, 27.14, 40.63
GRAY 0.5 ENE, LATR0005, Terrebonne Parish, 3.57, 14.64, 17.46, 29.79, 23.92, 34.76
ROCKY BRANCH 1.3 W, LAUN0002, Union Parish, 8.37, 12.61, 22.62, 36.40, 31.54, 43.24
KAPLAN 1.6 SSE, LAVM0002, Vermilion Parish, 3.55, 9.32, 12.93, 22.34, 19.48, 27.70
PIONEER 0.3 WSW, LAWC0001, West Carroll Parish, 4.34, 9.86, 18.51, 30.09, 25.75, 36.24
FRANKLINTON 0.4 ENE, LAWS0002, Washington Parish, 4.54, 10.78, 16.34, 28.15, 22.48, 34.54
PLAIN DEALING 3.3 ESE, LABS0004, Bossier Parish, 7.27, 10.18, 21.63, 38.47, 31.68, 47.39
LAKE CHARLES 4.8 SSE, LACC0014, Calcasieu Parish, 2.85, 16.27, 20.11, 32.38, 26.32, 34.20
BATON ROUGE 1.4 WSW, LAEB0046, East Baton Rouge Parish, 5.42, 11.00, 16.66, 29.76, 24.04, 35.69
SLIDELL 0.2 SE, LAST0010, Saint Tammany Parish, 5.40, 13.29, 18.32, 30.96, 25.36, 34.88
WAKEFIELD 0.9 WNW, LAWF0004, West Feliciana Parish, 3.38, 10.40, 18.06, 24.38, 19.53, 26.80
MINDEN 2.2 NE, LAWR0004, Webster Parish, 8.87, 11.99, 20.64, 35.17, 30.48, 42.19
BATON ROUGE 5.3 S, LAEB0047, East Baton Rouge Parish, 4.92, 12.33, 17.16, 29.88, 23.93, 35.79
RUSTON 1.6 NW, LALN0006, Lincoln Parish, 12.20, 15.16, 22.53, 36.87, 31.41, 42.27
COUSHATTA 1.4 NE, LARR0001, Red River Parish, 1.97, 9.28, 16.00, 29.17, 19.93, 36.64
NATCHITOCHES 4.8 WNW, LANT0003, Natchitoches Parish, 4.85, 10.67, 16.39, 33.41, 26.16, 39.63
MANDEVILLE 3.1 NNW, LAST0012, Saint Tammany Parish, 6.54, 13.60, 19.17, 28.65, 23.54, 32.36
ADDIS 1.7 N, LAWB0002, West Baton Rouge Parish, 5.84, 11.76, 15.21, 27.48, 22.25, 33.36
MADISONVILLE 3.2 NNW, LAST0013, Saint Tammany Parish, 8.19, 14.29, 19.01, 31.50, 25.02, 33.73
MINDEN 2.1 NNW, LAWR0007, Webster Parish, M, 0.86, 11.52, 24.58, 20.48, 30.39
MINDEN 10.0 NE, LACB0005, Claiborne Parish, M, M, M, 2.60, M, 8.41
LAKE CHARLES 1.5 NNW, LACC0015, Calcasieu Parish, M, M, M, M, M, 3.16
LAKE CHARLES 11.5 SSW, LACM0003, Cameron Parish, 5.29, 12.91, 17.83, 31.63, 26.48, 35.95
PLEASANT HILL 10.2 SE, LASN0003, Sabine Parish, 4.70, 9.85, 16.99, 34.86, 27.33, 41.90
ST. JOSEPH 5.8 NNE, LATS0001, Tensas Parish, 0.00, 1.37, 8.07, 8.33, 8.07, 14.29
