Name,ID,County,Last30Days,Last60Days,Last90Days,Last180Days,SinceJan1,SinceOct1
SHREVEPORT 12.9 NNW, LACD0029, Caddo Parish, 5.25, 8.65, 14.77, 33.29, 39.26, 50.29
HAMMOND 4.9 WNW, LATG0018, Tangipahoa Parish, 8.10, 13.90, 21.55, 35.37, 42.52, 60.71
SLIDELL 1.7 NE, LAST0023, Saint Tammany Parish, 13.71, 24.42, 28.67, 38.63, 43.40, 57.65
PLAIN DEALING, 167344, Bossier Parish, 4.97, 11.71, 19.95, 40.97, 40.97, 47.93
SPRINGHILL, 168683, Webster Parish, 3.76, 6.09, 9.99, 30.64, 39.79, 53.66
BAKER, 160462, East Baton Rouge Parish, 9.07, 15.45, 25.23, 33.93, 39.84, 52.53
VIDALIA NO 2, 169357, Concordia Parish, 4.54, 11.16, 13.65, 13.65, 25.00, 28.24
JENA, 164696, La Salle Parish, 4.07, 9.69, 13.38, 32.21, 41.04, 53.12
CARENCRO, 161535, Lafayette Parish, 7.15, 11.82, 18.37, 30.27, 37.05, 49.64
MARRERO 9 SSW, 165926, Jefferson Parish, M, M, M, 5.63, 9.84, 22.98
PONCHATOULA 4 E, 167425, Tangipahoa Parish, M, M, M, 3.63, 3.63, 3.63
LEESVILLE 6 SSW, 165287, Vernon Parish, 4.34, 9.17, 11.77, 29.01, 35.25, 52.83
ZWOLLE 2 NW, 169980, Sabine Parish, 5.20, 8.32, 13.61, 35.97, 42.72, 54.36
RED RIVER LOCK # 2, 167732, Rapides Parish, 3.83, 5.80, 11.92, 22.21, 30.53, 45.46
MANY 9 WSW, 165896, Sabine Parish, 8.95, 11.82, 16.66, 40.29, 47.41, 57.56
MOSS BLUFF, 166431, Calcasieu Parish, 4.06, 9.04, 16.72, 31.29, 37.28, 48.44
ALEXANDRIA 5 SSE, 160103, Rapides Parish, 3.46, 5.84, 12.76, 27.81, 35.65, 45.35
DRY CREEK 8NW, 162641, Beauregard Parish, 2.17, 4.45, 8.64, 20.51, 26.05, 38.96
KAPLAN, 164775, Vermilion Parish, 5.26, 9.18, 15.15, 24.77, 31.56, 42.62
SUN, 168861, Saint Tammany Parish, 6.66, 14.33, 25.49, 37.74, 46.36, 62.62
NEW ORLEANS AP, 12916, Jefferson Parish, 15.98, 26.18, 33.65, 44.13, 48.47, 64.05
NEW ORLEANS LAKEFRONT AP, 53917, Orleans Parish, 9.39, 17.97, 24.01, 32.83, 36.59, 47.42
NEW ORLEANS AUDUBON, 12930, Orleans Parish, 13.25, 26.41, 36.25, 48.37, 52.63, 64.88
CONVENT 2S, 162002, Saint James Parish, 5.00, 9.80, 13.40, 19.62, 23.67, 31.91
BELL CITY 13 SW, 160658, Cameron Parish, 7.50, 9.19, 14.08, 24.80, 34.41, 40.22
WEST MONROE, 169631, Ouachita Parish, 1.43, 5.03, 8.45, 29.85, 38.79, 53.03
JAMESTOWN, 164592, Bienville Parish, 5.47, 6.86, 14.00, 38.81, 46.99, 58.78
BENTON 5E, 160718, Bossier Parish, M, M, 2.12, 26.48, 33.69, 46.14
SLIDELL AP, 53865, Saint Tammany Parish, 11.85, 20.44, 24.68, 33.58, 38.36, 50.35
NORWOOD, 166808, East Feliciana Parish, 7.09, 11.18, 16.48, 30.84, 37.16, 46.85
TALLULAH VICKSBURG REGIONAL AP, 03996, Madison Parish, 2.14, 7.37, 9.63, 34.51, 45.88, 63.11
ALEXANDRIA INTL AP, 93915, Rapides Parish, 6.86, 12.22, 19.09, 34.77, 43.74, 55.63
ALEXANDRIA, 160098, Rapides Parish, 5.15, 10.51, 16.74, 33.48, 42.09, 50.29
THIBODAUX 4 SE, 169013, Lafourche Parish, 6.22, 16.36, 24.58, 31.85, 36.58, 51.32
TALISHEEK, 168906, Saint Tammany Parish, M, 9.34, 19.12, 24.46, 24.46, 34.38
SHREVEPORT SOUTHERN HILLS, 168444, Caddo Parish, 5.48, 9.37, 16.58, 38.26, 48.48, 56.36
LAFAYETTE 13 SE, 53960, Saint Martin Parish, 9.54, 21.17, 25.37, 34.67, 42.05, 51.30
MONROE 26 N, 53961, Union Parish, 5.43, 11.02, 13.71, 35.08, 45.73, 66.64
WINNSBORO 2 SE, 169804, Franklin Parish, 3.38, 7.90, 9.53, 29.74, 45.97, 49.62
ABITA RIVER COVINGTON, 160012, Saint Tammany Parish, 8.66, 15.76, 30.62, 41.35, 48.59, 58.14
TOLEDO BEND LAKE, 169074, Sabine Parish, 8.17, 9.80, 12.07, 28.22, 34.08, 46.50
Baton Rouge Area, BTRthr, -, 8.84, 17.58, 22.48, 38.17, 43.29, 55.63
Lake Charles Area, LCHthr, -, 3.69, 9.08, 15.71, 24.13, 30.41, 40.40
New Orleans Area, MSYthr, -, 15.98, 26.18, 33.65, 44.13, 48.47, 64.05
Shreveport Area, SHVthr, -, 5.28, 8.62, 14.94, 34.84, 42.81, 51.93
FORT POLK FULLERTON LANDING STRIP, 53988, Vernon Parish, 0.19, 1.26, 4.95, 17.25, 22.06, 28.61
SHREVEPORT WFO, 168448, Caddo Parish, 6.19, 9.17, 16.53, 37.61, 45.44, 56.36
MOSS BLUFF 2 NNW, 166434, Calcasieu Parish, 4.56, 8.33, 15.58, 27.69, 33.38, 43.51
GONZALES 4.5 S, LAAS0011, Ascension Parish, 8.87, 15.55, 24.95, 36.56, 43.88, 56.18
KEITHVILLE 1.5 NNW, LACD0012, Caddo Parish, 6.20, 8.62, 15.77, 36.11, 44.76, 52.53
SHREVEPORT 3.0 E, LACD0013, Caddo Parish, 0.39, 0.39, 0.39, 3.36, 12.99, 12.99
SCOTT 1.0 N, LALY0006, Lafayette Parish, 4.23, 8.99, 23.10, 33.27, 40.43, 54.35
CARENCRO 3.9 ENE, LALY0007, Lafayette Parish, 4.57, 9.44, 14.25, 26.90, 33.17, 47.34
COVINGTON 4.0 NNE, LAST0011, Saint Tammany Parish, 11.08, 16.80, 26.00, 37.87, 45.27, 58.53
ABBEVILLE 1.0 E, LAVM0004, Vermilion Parish, 8.47, 18.36, 26.36, 37.04, 44.04, 55.66
NATCHITOCHES #2, 166584, Natchitoches Parish, 6.15, 8.16, 14.75, 36.28, 43.18, 55.31
DUTCHTOWN #2, 162688, Ascension Parish, 10.14, 16.83, 27.21, 39.42, 44.29, 58.94
DERIDDER 8.9 SE, LABG0003, Beauregard Parish, 3.44, 7.13, 11.74, 24.70, 30.51, 47.86
LAKE CHARLES 3.7 SSE, LACC0021, Calcasieu Parish, M, M, M, M, M, 3.49
ABBEVILLE 9.9 SW, LAVM0006, Vermilion Parish, M, M, M, M, M, 0.00
NEW ORLEANS 3.8 WSW, LAOR0014, Orleans Parish, 11.43, 22.26, 30.81, 38.10, 42.28, 47.88
STONEWALL 2.4 SSW, LADS0005, De Soto Parish, 6.31, 8.19, 14.22, 33.19, 40.24, 48.43
BOOTHVILLE HELIPORT, 43110, Plaquemines Parish, 11.08, 16.13, 17.38, 20.97, 22.91, 22.91
FSA-TALLULAH 1.7 SSE, LAMD0001, Madison Parish, 1.46, 6.94, 8.71, 35.55, 46.47, 70.18
QUITMAN 2.5 E, LAJC0003, Jackson Parish, 3.26, 5.64, 10.83, 40.41, 48.26, 48.26
MONROE 9.0 NNE, LAOC0032, Ouachita Parish, 2.79, 6.06, 9.56, 31.75, 41.13, 57.74
COUSHATTA 4.2 ESE, LARR0003, Red River Parish, M, M, 0.00, 19.88, 20.93, 30.80
FSA-MARKSVILLE 1.0 W, LAAV0005, Avoyelles Parish, 2.68, 7.51, 12.25, 26.12, 29.72, 44.06
BERWICK 1.1 NNW, LAMY0002, Saint Mary Parish, 8.52, 19.12, 22.87, 31.78, 36.07, 40.37
FSA-CLINTON 0.8 SE, LAEF0005, East Feliciana Parish, 7.76, 11.11, 15.43, 28.50, 33.28, 47.95
STONEWALL 5.3 NE, LADS0006, De Soto Parish, 5.44, 6.48, 12.81, 25.79, 25.79, 25.79
SHENANDOAH 1.5 S, LAEB0063, East Baton Rouge Parish, 10.28, 16.25, 24.08, 36.73, 41.98, 57.26
PONCHATOULA 5.3 W, LATG0021, Tangipahoa Parish, 9.25, 12.77, 12.77, 12.77, 12.77, 12.77
SLIDELL 3.2 E, LAST0026, Saint Tammany Parish, 13.26, 18.34, 18.34, 18.34, 18.34, 18.34
FSA-OPELOUSAS 1.0 ESE, LASL0006, Saint Landry Parish, 4.11, 6.96, 12.54, 24.43, 29.63, 42.35
FSA-DE RIDDER 0.9 E, LABG0004, Beauregard Parish, M, 0.00, 0.00, 4.85, 7.79, 20.07
BREAUX BRIDGE 0.7 NNW, LASM0003, Saint Martin Parish, 4.82, 10.42, 12.22, 12.22, 12.22, 12.22
SLIDELL 3.3 NE, LAST0022, Saint Tammany Parish, 13.39, 25.21, 28.53, 38.93, 44.01, 59.30
ABBEVILLE 1.9 SW, LAVM0008, Vermilion Parish, 5.27, 14.10, 23.85, 34.12, 40.36, 49.79
MINDEN 3.6 E, LAWR0011, Webster Parish, 1.31, 2.05, 3.23, 17.47, 24.66, 31.47
ERATH 0.2 ENE, LAVM0007, Vermilion Parish, M, 5.46, 10.78, 15.96, 18.79, 27.29
ST. GABRIEL 2.8 NNW, LAIV0006, Iberville Parish, 5.84, 12.71, 19.39, 34.55, 37.92, 37.92
FSA-JONESVILLE 0.9 W, LACT0003, Catahoula Parish, 3.56, 8.90, 13.05, 32.14, 43.02, 60.78
BOSSIER CITY 5.3 NW, LABS0022, Bossier Parish, 4.74, 9.84, 15.43, 37.78, 47.03, 47.03
LEESVILLE 7.1 SSW, LAVN0004, Vernon Parish, 4.45, 6.66, 6.66, 6.66, 6.66, 6.66
KEITHVILLE 2.0 NE, LACD0032, Caddo Parish, 5.64, 7.59, 15.38, 28.98, 28.98, 28.98
WALKER 9.3 NNE, LALV0012, Livingston Parish, 8.91, 16.11, 22.00, 39.30, 46.03, 61.01
FSA-FERRIDAY 1.0 WSW, LACN0003, Concordia Parish, 5.67, 10.78, 13.84, 34.73, 46.61, 63.14
FSA-AMITE CITY 0.8 SW, LATG0019, Tangipahoa Parish, 12.15, 22.89, 27.66, 44.29, 51.96, 74.35
WEST MONROE 5.1 W, LAOC0034, Ouachita Parish, 3.45, 4.13, 4.13, 4.13, 4.13, 4.13
NEW ORLEANS 2.1 NNW, LAOR0016, Orleans Parish, M, 11.49, 19.18, 29.12, 33.07, 43.30
LAKE CHARLES 1.8 SW, LACC0023, Calcasieu Parish, 3.92, 8.09, 13.90, 13.90, 13.90, 13.90
COVINGTON 3.1 N, LAST0027, Saint Tammany Parish, 4.02, 4.02, 4.02, 4.02, 4.02, 4.02
FSA-VILLE PLATTE 0.2 SE, LAEV0002, Evangeline Parish, 0.03, 0.03, 2.73, 10.55, 21.77, 28.62
FSA-OBERLIN 0.7 NW, LAAL0003, Allen Parish, 0.17, 0.50, 3.73, 12.33, 18.42, 27.22
DONALDSONVILLE 4 SW, 162534, Assumption Parish, 7.51, 14.41, 24.30, 33.78, 39.44, 51.42
BAYOU SORREL LOCK, 160565, Iberville Parish, 5.67, 13.66, 23.75, 31.61, 38.51, 45.89
LAKE CHARLES REGIONAL AP, 03937, Calcasieu Parish, 3.69, 9.08, 15.71, 24.13, 30.41, 40.40
GONZALES, 163695, Ascension Parish, 12.35, 19.43, 28.93, 43.96, 49.42, 64.52
CARVILLE 2 SW, 161565, Iberville Parish, 8.90, 18.08, 27.06, 35.84, 45.84, 59.04
LAFAYETTE REGIONAL AP, 13976, Lafayette Parish, 7.67, 12.65, 20.82, 31.47, 37.93, 50.39
CROWLEY 2 NE, 162212, Acadia Parish, 4.23, 6.54, 13.75, 25.44, 31.00, 41.41
JENNINGS, 164700, Jefferson Davis Parish, 2.03, 7.12, 14.15, 24.35, 33.58, 41.88
LAKE CHARLES PORT, 165076, Calcasieu Parish, 4.75, 8.95, 14.87, 24.00, 28.48, 39.90
SULPHUR, 168831, Calcasieu Parish, 5.40, 10.42, 16.42, 28.00, 33.91, 45.59
OLD TOWN BAY, 166968, Calcasieu Parish, M, M, M, M, M, 0.00
LAKE CHARLES 2 N, 165074, Calcasieu Parish, 3.12, 6.67, 15.05, 26.20, 31.74, 41.78
PLAQUEMINE 2 N, 167366, Iberville Parish, 7.02, 15.19, 24.96, 37.73, 42.70, 55.25
BATON ROUGE SHERWOOD, 160558, East Baton Rouge Parish, 10.59, 18.34, 25.26, 43.27, 48.57, 62.21
ABITA SPRINGS FIRE TOWER, 160021, Saint Tammany Parish, 12.63, 20.29, 23.25, 35.15, 42.35, 55.78
GRAND COTEAU, 163800, Saint Landry Parish, 6.06, 11.58, 17.92, 33.91, 39.38, 51.26
PORT ALLEN, 167448, West Baton Rouge Parish, 9.01, 15.13, 18.45, 33.65, 39.57, 51.15
LIVINGSTON, 165438, Livingston Parish, 10.54, 19.58, 28.80, 45.45, 54.28, 74.62
BATON ROUGE METRO AP, 13970, East Baton Rouge Parish, 8.84, 17.58, 22.48, 38.17, 43.29, 55.63
OBERLIN FIRE TOWER, 166938, Allen Parish, 2.81, 3.95, 8.79, 19.82, 27.46, 38.04
NEW ROADS 5 NE, 166686, Pointe Coupee Parish, 5.97, 12.85, 17.94, 31.30, 37.05, 51.53
VILLE PLATTE, 169369, Evangeline Parish, 1.62, 4.00, 8.65, 20.62, 30.35, 40.37
PINE GROVE FIRE TOWER, 167304, Saint Helena Parish, 10.72, 18.91, 22.98, 37.76, 44.48, 63.00
ST. FRANCISVILLE, 168136, West Feliciana Parish, 6.56, 14.12, 19.66, 31.07, 36.46, 51.92
WELSH 0.7 W, LAJD0002, Jefferson Davis Parish, 1.98, 6.42, 13.56, 21.86, 28.99, 37.48
RIVER RIDGE 0.7 N, LAJF0005, Jefferson Parish, 9.87, 21.85, 21.85, 21.85, 21.85, 21.85
RUSTON 5.5 NNW, LALN0003, Lincoln Parish, 2.33, 7.98, 13.69, 37.57, 47.04, 59.85
DENHAM SPRINGS 6.8 N, LALV0002, Livingston Parish, 10.41, 22.18, 30.99, 48.35, 54.85, 68.57
SWARTZ 2.0 SSW, LAOC0001, Ouachita Parish, 3.58, 7.91, 13.31, 38.13, 48.72, 66.57
MONROE 1.9 NNW, LAOC0004, Ouachita Parish, 2.91, 6.77, 10.55, 34.05, 43.89, 60.73
MONROE 2.4 WNW, LAOC0005, Ouachita Parish, 2.07, 5.71, 9.13, 33.14, 42.21, 57.22
CALHOUN 4.3 SSE, LAOC0016, Ouachita Parish, 2.68, 5.59, 10.82, 34.24, 43.59, 57.09
NEW ORLEANS 3.6 SW, LAOR0003, Orleans Parish, 12.60, 24.31, 31.77, 41.02, 42.30, 42.63
NEW ROADS 2.7 ESE, LAPC0002, Pointe Coupee Parish, M, M, M, M, M, 2.28
GRAMERCY 0.4 NW, LASJ0002, Saint James Parish, 10.23, 16.50, 24.12, 32.59, 40.22, 55.44
