Name,ID,County,Last30Days,Last60Days,Last90Days,Last180Days,SinceJan1,SinceOct1
LELAND BOWMAN LOCK, 165296, Vermilion Parish, 1.77, 4.29, 5.36, 11.36, 7.64, 13.91
SLIDELL, 168539, Saint Tammany Parish, 3.17, 7.15, 8.31, 17.65, 15.18, 22.90
SALT POINT, 12968, Saint Mary Parish, 1.92, 4.55, 5.07, 11.86, 9.14, 13.56
FRANKLIN 3 NW, 163313, Saint Mary Parish, 4.16, 7.14, 8.00, 14.03, 10.81, 18.69
NAPOLEONVILLE, 166561, Assumption Parish, 4.41, 7.64, 8.78, 18.60, 13.25, 21.15
JEANERETTE 5 NW, 164674, Iberia Parish, 3.16, 6.13, 6.70, 11.88, 9.14, 15.70
ABBEVILLE, 160007, Vermilion Parish, 0.54, 3.46, 5.15, 11.84, 8.70, 15.43
LAKE ARTHUR 7 SW, 165065, Cameron Parish, 1.24, 3.99, 4.88, 9.11, 6.16, 13.46
NEW IBERIA AIRPORT - ACADIANA REGIONAL, 53915, Iberia Parish, 5.46, 9.29, 10.49, 14.85, 12.24, 17.00
BEAVER FIRE TOWER, 160617, Evangeline Parish, 4.83, 12.46, 13.42, 19.84, 16.04, 21.95
BUNKIE, 161287, Avoyelles Parish, 4.42, 12.84, 13.95, 21.37, 16.71, 24.56
MARKSVILLE, 165920, Avoyelles Parish, 5.06, 14.82, 15.31, 23.74, 18.58, 27.57
LEESVILLE, 165266, Vernon Parish, 3.09, 10.32, 11.16, 20.31, 16.03, 21.94
ALEXANDRIA ESLER FIELD, 13935, Rapides Parish, 3.66, 14.16, 15.65, 24.28, 20.60, 25.67
BOYCE 3 WNW, 161232, Rapides Parish, 5.13, 16.16, 17.54, 27.57, 24.00, 30.19
PEASON RIDGE RANGE, 03949, Sabine Parish, 5.15, 12.55, 13.89, 25.20, 17.89, 26.80
JONESVILLE LOCKS, 164739, Catahoula Parish, 5.06, 13.87, 15.90, 23.82, 19.75, 24.64
DONALDSONVILLE 4 SW, 162534, Assumption Parish, 4.90, 7.37, 8.25, 17.72, 12.99, 20.55
BAYOU SORREL LOCK, 160565, Iberville Parish, 2.18, 4.45, 5.51, 14.13, 9.23, 17.13
LAKE CHARLES REGIONAL AP, 03937, Calcasieu Parish, 0.79, 4.52, 5.09, 10.72, 7.35, 12.83
