Name,ID,County,Last30Days,Last60Days,Last90Days,Last180Days,SinceJan1,SinceOct1
PINE GROVE FIRE TOWER, 167304, Saint Helena Parish, 11.53, 17.08, 21.26, 32.06, 0.80, 21.91
ST. FRANCISVILLE, 168136, West Feliciana Parish, 9.78, 15.02, 17.46, 29.59, 2.55, 17.90
PLAIN DEALING, 167344, Bossier Parish, 7.50, 9.79, 17.67, 25.62, M, 17.67
SPRINGHILL, 168683, Webster Parish, 14.76, 19.34, 28.46, 41.20, 2.40, 28.61
BAKER, 160462, East Baton Rouge Parish, 10.54, 14.86, 20.09, 36.77, 1.35, 20.27
VIDALIA NO 2, 169357, Concordia Parish, M, M, M, 11.27, M, M
ST MARTINVILLE 3 SW, 168181, Saint Martin Parish, M, M, M, 2.53, M, M
JENA, 164696, La Salle Parish, 12.24, 16.88, 26.40, 36.32, 3.64, 26.40
BATON ROUGE CONCORD, 160548, East Baton Rouge Parish, 11.15, 15.07, 20.35, 35.77, 0.65, 21.19
SHREVEPORT DOWNTOWN, 168436, Caddo Parish, 11.29, 17.47, 27.96, 43.50, 0.00, 29.05
CARENCRO, 161535, Lafayette Parish, 8.69, 13.64, 18.81, 32.67, 1.51, 19.11
MARRERO 9 SSW, 165926, Jefferson Parish, 3.12, 7.37, 15.57, 37.35, M, 17.44
RED RIVER LOCK #1, 167729, Catahoula Parish, 3.55, 4.30, 6.50, 10.00, 0.20, 6.50
PONCHATOULA 4 E, 167425, Tangipahoa Parish, 8.24, 11.15, 17.86, 33.27, 0.36, 17.88
LEESVILLE 6 SSW, 165287, Vernon Parish, 8.67, 12.24, 22.41, 38.62, 3.77, 23.15
ZWOLLE 2 NW, 169980, Sabine Parish, 10.72, 14.34, 22.04, 32.68, 1.54, 22.72
RED RIVER LOCK # 2, 167732, Rapides Parish, 10.20, 14.39, 16.75, 26.54, 1.95, 16.97
MANY 9 WSW, 165896, Sabine Parish, 13.61, 16.92, 23.20, 39.38, 2.51, 24.33
MOSS BLUFF, 166431, Calcasieu Parish, 12.45, 14.44, 19.38, 36.76, 3.13, 21.96
ALEXANDRIA 5 SSE, 160103, Rapides Parish, 11.71, 14.58, 17.27, 25.59, 3.69, 17.27
DRY CREEK 8NW, 162641, Beauregard Parish, 8.49, 12.90, 17.07, 29.49, 2.92, 18.04
KAPLAN, 164775, Vermilion Parish, 9.46, 17.23, 25.56, 42.99, 1.64, 25.81
MOUNT HERMON 2W, 166466, Washington Parish, M, M, M, 18.32, M, M
SUN, 168861, Saint Tammany Parish, 8.72, 12.79, 20.53, 39.24, 0.34, 20.53
NEW ORLEANS AP, 12916, Jefferson Parish, 6.86, 10.43, 19.34, 35.28, 1.69, 19.73
NEW ORLEANS LAKEFRONT AP, 53917, Orleans Parish, 6.20, 9.01, 16.26, 32.95, 1.68, 16.26
NEW ORLEANS AUDUBON, 12930, Orleans Parish, 6.12, 9.56, 16.39, 39.05, 1.56, 17.58
CONVENT 2S, 162002, Saint James Parish, 4.85, 10.08, 18.97, 37.81, M, 20.67
BELL CITY 13 SW, 160658, Cameron Parish, 3.09, 9.31, 14.37, 35.11, 0.00, 16.11
WEST MONROE, 169631, Ouachita Parish, 11.93, 20.46, 27.89, 40.80, 2.52, 28.04
JAMESTOWN, 164592, Bienville Parish, 11.47, 19.68, 29.80, 45.97, 0.19, 29.81
BENTON 5E, 160718, Bossier Parish, 14.44, 18.78, 26.59, 40.95, 1.07, 26.59
SLIDELL AP, 53865, Saint Tammany Parish, 7.24, 11.14, 20.37, 34.10, 1.15, 20.37
NORWOOD, 166808, East Feliciana Parish, 7.18, 12.04, 14.87, 25.06, 2.47, 15.17
TALLULAH VICKSBURG REGIONAL AP, 03996, Madison Parish, 10.85, 17.14, 22.04, 31.66, 3.51, 22.72
ALEXANDRIA INTL AP, 93915, Rapides Parish, 11.49, 15.16, 24.74, 34.40, 3.74, 24.75
ALEXANDRIA, 160098, Rapides Parish, 11.07, 15.20, 21.28, 30.52, 2.44, 21.38
PORT VINCENT 4.4 W, LAAS0002, Ascension Parish, M, M, M, 5.07, M, M
GONZALES 4.0 S, LAAS0005, Ascension Parish, 8.51, 13.00, 18.55, 36.26, 0.21, 19.11
BUNKIE 0.3 WSW, LAAV0001, Avoyelles Parish, 7.99, 13.37, 17.65, 29.38, 0.15, 18.77
BOSSIER CITY 6.7 NNW, LABS0001, Bossier Parish, 12.60, 17.10, 24.41, 40.36, 1.04, 25.13
IOWA 0.9 ESE, LACC0003, Calcasieu Parish, 9.88, 12.91, 19.23, 37.85, 2.71, 20.34
SULPHUR 2.2 E, LACC0006, Calcasieu Parish, 12.05, 14.28, 23.42, 46.18, 3.09, 25.12
IOWA 9.7 NNW, LACC0009, Calcasieu Parish, 12.45, 16.29, 21.45, 40.15, 2.52, 23.07
SHREVEPORT 6.2 S, LACD0001, Caddo Parish, 13.21, 22.23, 32.37, 42.18, 1.39, 33.42
SICILY ISLAND 3.3 WNW, LACT0001, Catahoula Parish, 12.94, 19.78, 28.19, 41.83, 2.31, 29.43
BATON ROUGE 2.7 SW, LAEB0002, East Baton Rouge Parish, 9.09, 13.13, 17.60, 33.35, 0.65, 18.64
GARDERE 1.2 ENE, LAEB0005, East Baton Rouge Parish, 4.82, 9.18, 14.88, 29.28, M, 14.88
BROWNFIELDS 5.8 NE, LAEB0009, East Baton Rouge Parish, 8.29, 13.25, 17.28, 26.05, 0.64, 17.40
BATON ROUGE 3.5 E, LAEB0014, East Baton Rouge Parish, 11.45, 18.50, 25.86, 56.36, 0.68, 25.86
MONTICELLO 3.0 ENE, LAEB0019, East Baton Rouge Parish, 10.62, 14.80, 18.94, 32.94, 0.62, 19.28
SHENANDOAH 1.5 E, LAEB0022, East Baton Rouge Parish, 9.34, 13.26, 17.72, 35.57, 0.41, 17.91
BROWNFIELDS 4.0 E, LAEB0023, East Baton Rouge Parish, 10.52, 15.62, 20.09, 33.99, 0.50, 20.33
BATON ROUGE 2.5 E, LAEB0027, East Baton Rouge Parish, 9.18, 12.79, 18.92, 34.74, 0.45, 19.35
CENTRAL 2.2 SE, LAEB0031, East Baton Rouge Parish, 9.15, 13.93, 17.58, 28.74, 0.36, 17.78
LSU, LAEB0033, East Baton Rouge Parish, 8.22, 11.94, 15.73, 26.51, M, 16.41
BATON ROUGE 4.3 S, LAEB0041, East Baton Rouge Parish, M, M, M, 2.77, M, M
WINNSBORO 5.3 NNE, LAFP0003, Franklin Parish, 10.00, 20.97, 25.17, 26.22, M, 25.17
HANNA 4 SSE, 164050, Red River Parish, 12.77, 20.18, 30.31, 43.74, 2.10, 30.86
ST. JOSEPH 3 N, 168163, Tensas Parish, 12.64, 19.23, 23.34, 38.44, 3.42, 23.34
LOGANSPORT, 165522, De Soto Parish, 14.19, 21.77, 31.09, 44.24, 2.34, 32.76
MANSFIELD 4 NW, 165874, De Soto Parish, 11.57, 19.95, 29.68, 39.82, 1.42, 30.90
WINNSBORO 5 SSE, 169806, Franklin Parish, 9.51, 15.20, 23.77, 30.19, 2.18, 24.09
COLUMBIA LOCK, 161979, Caldwell Parish, 11.15, 18.70, 26.59, 41.37, 3.42, 26.69
BIENVILLE 3 NE, 160800, Bienville Parish, 17.07, 23.22, 33.48, 44.52, 3.20, 33.48
SAILES FIRE TOWER, 168094, Bienville Parish, 13.37, 20.56, 31.61, 45.65, 3.22, 32.84
KEITHVILLE, 164816, Caddo Parish, 11.97, 20.83, 30.78, 39.02, 1.17, 32.05
TALLULAH, 168923, Madison Parish, 0.35, 0.90, 3.61, 6.38, M, 3.61
KORAN, 164931, Bossier Parish, 10.70, 18.78, 25.66, 28.39, M, 25.66
RED RIVER RESEARCH STATION, 167738, Bossier Parish, 12.99, 20.92, 29.84, 39.92, 1.44, 31.33
SHREVEPORT AP, 13957, Caddo Parish, 13.10, 20.60, 30.24, 41.82, 1.83, 30.24
MONROE REGIONAL AP, 13942, Ouachita Parish, 14.78, 23.44, 30.90, 43.41, 3.75, 30.91
RUSTON LA TECH, 168067, Lincoln Parish, 12.33, 21.31, 31.78, 44.91, 2.97, 31.78
MINDEN, 166244, Webster Parish, 12.06, 17.96, 25.38, 35.94, 1.24, 26.33
SHREVEPORT DOWNTOWN AP, 53905, Caddo Parish, 12.59, 17.11, 26.05, 42.38, 1.87, 26.05
ARCADIA, 160277, Bienville Parish, 12.07, 20.58, 31.17, 38.96, 1.55, 31.81
OAK RIDGE, 166868, Morehouse Parish, 2.70, 5.25, 15.40, 26.30, 0.00, 15.40
MOORINGSPORT 1 N, 166364, Caddo Parish, 12.27, 15.86, 23.85, 36.72, 1.35, 24.29
HOMER 1N, 164355, Claiborne Parish, 13.57, 17.63, 24.95, 34.66, 1.47, 25.51
LAKE PROVIDENCE, 165090, East Carroll Parish, 9.71, 19.23, 27.22, 41.51, 2.09, 28.67
OAK GROVE, 166866, West Carroll Parish, 13.07, 19.82, 24.41, 32.01, 2.91, 24.47
LAKE CHARLES 3.7 SSE, LACC0021, Calcasieu Parish, 5.14, 9.86, 16.47, 29.19, 3.58, 16.63
NEW ORLEANS 3.8 WSW, LAOR0014, Orleans Parish, 3.14, 3.14, 3.14, 3.14, 0.94, 3.14
SLIDELL 3.3 NE, LAST0022, Saint Tammany Parish, 4.64, 4.92, 4.92, 4.92, M, 4.92
WELSH 0.7 W, LAJD0002, Jefferson Davis Parish, 13.51, 15.58, 19.56, 37.40, 2.87, 20.79
RUSTON 5.5 NNW, LALN0003, Lincoln Parish, 15.18, 21.97, 35.04, 46.28, 2.13, 36.22
DENHAM SPRINGS 6.8 N, LALV0002, Livingston Parish, 9.92, 15.20, 19.37, 36.53, 0.74, 19.55
DENHAM SPRINGS 4.1 NE, LALV0004, Livingston Parish, 10.43, 14.49, 18.46, 30.02, 0.57, 18.46
SWARTZ 2.0 SSW, LAOC0001, Ouachita Parish, 13.16, 21.67, 30.24, 43.10, 3.25, 30.31
MONROE 1.9 NNW, LAOC0004, Ouachita Parish, 12.84, 19.51, 26.17, 35.12, 2.61, 26.17
MONROE 2.4 WNW, LAOC0005, Ouachita Parish, 12.72, 20.43, 28.09, 38.08, 2.18, 28.22
MONROE 3.2 SSE, LAOC0014, Ouachita Parish, M, M, M, 6.28, M, M
CALHOUN 4.3 SSE, LAOC0016, Ouachita Parish, 13.41, 20.01, 26.92, 38.57, 2.30, 27.55
NEW ORLEANS 3.6 SW, LAOR0003, Orleans Parish, 0.00, 0.37, 2.35, 23.40, 0.00, 3.68
GRAMERCY 0.4 NW, LASJ0002, Saint James Parish, 5.52, 9.95, 19.09, 40.42, 0.30, 19.92
GRAND COTEAU 2.7 E, LASL0001, Saint Landry Parish, 9.34, 16.57, 20.66, 38.63, 2.07, 20.69
ST. MARTINVILLE 0.2 S, LASM0002, Saint Martin Parish, 7.72, 16.60, 25.16, 46.53, 0.47, 25.36
LACOMBE 1.4 N, LAST0008, Saint Tammany Parish, 8.65, 12.77, 22.13, 36.11, 0.91, 22.15
ABITA SPRINGS 1.9 NE, LAST0009, Saint Tammany Parish, 5.99, 5.99, 13.24, 21.67, M, 13.24
HAMMOND 2.3 WSW, LATG0002, Tangipahoa Parish, 10.08, 13.48, 18.84, 31.19, 0.50, 18.99
GRAY 0.5 ENE, LATR0005, Terrebonne Parish, 8.82, 15.30, 22.46, 44.37, M, 22.51
ROCKY BRANCH 1.3 W, LAUN0002, Union Parish, 13.26, 20.52, 32.87, 47.56, 1.84, 34.01
KAPLAN 1.6 SSE, LAVM0002, Vermilion Parish, 8.62, 15.99, 24.32, 43.60, 0.86, 24.32
PIONEER 0.3 WSW, LAWC0001, West Carroll Parish, 11.92, 19.95, 28.98, 39.32, 2.28, 29.29
FRANKLINTON 0.4 ENE, LAWS0002, Washington Parish, 12.27, 17.62, 22.04, 35.36, 0.42, 22.04
PLAIN DEALING 3.3 ESE, LABS0004, Bossier Parish, 15.90, 19.87, 26.87, 36.25, 1.12, 27.44
LAKE CHARLES 4.8 SSE, LACC0014, Calcasieu Parish, 11.60, 14.60, 17.83, 32.68, 3.56, 18.74
BATON ROUGE 1.4 WSW, LAEB0046, East Baton Rouge Parish, 9.52, 13.28, 17.75, 38.13, 0.59, 18.95
SLIDELL 0.2 SE, LAST0010, Saint Tammany Parish, 6.44, 12.08, 23.51, 39.91, 0.40, 23.52
WAKEFIELD 0.9 WNW, LAWF0004, West Feliciana Parish, 11.07, 14.24, 17.84, 30.18, 3.24, 18.26
MINDEN 2.2 NE, LAWR0004, Webster Parish, 14.14, 19.49, 25.48, 36.53, 2.68, 26.57
COUSHATTA 1.4 NE, LARR0001, Red River Parish, 5.39, 12.60, 22.52, 34.94, M, 22.77
NATCHITOCHES 4.8 WNW, LANT0003, Natchitoches Parish, 15.45, 21.31, 27.37, 39.80, 4.26, 28.14
MANDEVILLE 3.1 NNW, LAST0012, Saint Tammany Parish, 8.98, 10.14, 19.24, 32.79, 0.25, 19.24
ADDIS 1.7 N, LAWB0002, West Baton Rouge Parish, M, M, M, 12.34, M, M
MADISONVILLE 3.2 NNW, LAST0013, Saint Tammany Parish, 4.42, 4.42, 8.76, 9.52, M, 8.76
LAKE CHARLES 11.5 SSW, LACM0003, Cameron Parish, 11.23, 15.58, 22.34, 38.94, 2.88, 23.82
PLEASANT HILL 10.2 SE, LASN0003, Sabine Parish, 14.59, 19.20, 27.80, 43.02, 2.73, 30.13
ST. JOSEPH 5.8 NNE, LATS0001, Tensas Parish, 0.00, 8.07, 11.99, 24.55, M, 12.67
PONCHATOULA 4.9 E, LATG0010, Tangipahoa Parish, 5.23, 9.20, 17.05, 30.94, 0.00, 17.09
BATON ROUGE 3.0 SSE, LAEB0053, East Baton Rouge Parish, 8.82, 11.11, 17.60, 37.00, 4.22, 19.33
COLUMBIA 4.1 NNW, LACW0003, Caldwell Parish, 12.00, 20.38, 29.47, 47.58, 3.34, 29.58
BATON ROUGE 6.2 ESE, LAEB0054, East Baton Rouge Parish, 9.60, 13.44, 18.71, 34.04, 0.30, 19.21
NEW ORLEANS 2.1 ENE, LAOR0006, Orleans Parish, 5.76, 10.15, 14.12, 27.58, 0.47, 17.40
SHREVEPORT 3.2 ESE, LACD0014, Caddo Parish, 10.05, 16.72, 22.20, 29.49, M, 23.47
RAGLEY 5.0 SE, LABG0002, Beauregard Parish, 12.58, 15.58, 22.87, 37.56, 3.00, 24.05
BOSSIER CITY 8.2 NNW, LABS0016, Bossier Parish, M, M, M, 6.97, M, M
SHREVEPORT 6.7 S, LACD0019, Caddo Parish, 12.84, 21.58, 31.07, 40.77, 1.28, 32.15
ST. BERNARD 2.7 E, LASB0002, Saint Bernard Parish, 6.53, 12.89, 19.70, 42.71, 0.74, 19.82
CHAUVIN 4.9 N, LATR0009, Terrebonne Parish, M, M, 0.00, 22.07, M, 4.63
CHAUVIN 1.0 SSW, LATR0010, Terrebonne Parish, M, M, 0.82, 2.42, M, 0.82
JACKSON 10.1 SSW, LAEB0056, East Baton Rouge Parish, 6.93, 11.56, 16.10, 29.10, 0.37, 16.64
CHALMETTE, 166130, Saint Bernard Parish, 6.26, 11.54, 23.18, 44.69, 0.56, 24.30
BOSSIER CITY 2.4 WNW, LABS0017, Bossier Parish, 13.25, 19.16, 28.76, 45.40, 1.44, 29.74
MONROE 2.5 NNW, LAOC0019, Ouachita Parish, M, M, 1.04, 3.83, M, 1.04
MONROE 5.5 ENE, LAOC0023, Ouachita Parish, 13.24, 21.45, 30.04, 43.23, 3.31, 30.14
MADISONVILLE 3.2 NNW, LAST0015, Saint Tammany Parish, M, 0.54, 7.98, 20.06, M, 7.98
CHAUVIN, 161705, Terrebonne Parish, 4.09, 7.07, 13.52, 35.94, M, 13.55
COCODRIE 6 N, 161930, Terrebonne Parish, 1.32, 6.60, 12.15, 33.85, M, 12.15
DULAC 3N, 162673, Terrebonne Parish, 4.53, 11.75, 17.82, 44.10, 0.73, 17.86
Monroe Area, MLUthr, -, 14.78, 23.44, 30.90, 43.41, 3.75, 30.91
ALEXANDRIA 2.8 SW, LARP0007, Rapides Parish, 10.17, 13.69, 19.43, 26.60, 2.26, 19.48
METAIRIE 3.5 NW, LAJF0009, Jefferson Parish, 4.69, 8.96, 16.77, 29.55, M, 16.77
GOLDONNA 1.5 N, LANT0005, Natchitoches Parish, 13.93, 22.17, 29.67, 40.90, 2.28, 30.13
METAIRIE 1.6 ESE, LAJF0013, Jefferson Parish, 4.63, 9.09, 19.45, 40.39, 0.40, 19.51
PRAIRIEVILLE 2.0 S, LAAS0019, Ascension Parish, 9.81, 14.56, 19.32, 38.68, 0.36, 20.32
RUSTON 5.4 ENE, LALN0008, Lincoln Parish, 13.31, 19.84, 31.23, 39.86, 1.94, 31.80
GEORGETOWN 12.1 W, LAGR0002, Grant Parish, 4.07, 15.07, 20.94, 28.78, 2.21, 20.94
CHURCH POINT 0.7 WSW, LAAC0002, Acadia Parish, 9.36, 11.97, 19.39, 34.15, 2.09, 20.07
SLIDELL 4.4 E, LAST0017, Saint Tammany Parish, 6.07, 11.70, 20.11, 46.30, 0.57, 20.13
BOSSIER CITY 4.0 S, LABS0019, Bossier Parish, 14.16, 21.51, 30.81, 44.13, 1.85, 32.36
BLANCHARD 2.8 NNE, LACD0026, Caddo Parish, 13.26, 18.44, 27.18, 43.05, 1.65, 27.35
BATON ROUGE 4.0 SSE, LAEB0060, East Baton Rouge Parish, 8.74, 12.05, 17.72, 34.61, 0.49, 18.03
NOBLE 1.8 ESE, LASN0007, Sabine Parish, 12.00, 16.51, 25.24, 36.81, 2.03, 26.39
CAMPTI 5.7 ENE, LANT0006, Natchitoches Parish, 12.94, 20.58, 28.47, 41.64, 2.42, 29.69
VIVIAN 1.5 N, LACD0027, Caddo Parish, 7.90, 11.61, 18.77, 30.62, M, 18.77
BATON ROUGE 7.0 SSE, LAEB0059, East Baton Rouge Parish, M, M, 2.29, 2.30, M, 2.29
Natchitoches Area, ICHL1thr, -, 13.08, 17.61, 23.76, 35.72, 2.70, 24.80
Tallulah-Vicksburg Area, TVRthr, -, 10.85, 17.14, 22.04, 31.66, 3.51, 22.72
HAMMOND 2.5 NNW, LATG0017, Tangipahoa Parish, 10.94, 15.49, 20.24, 35.77, 0.66, 20.52
LAKE CHARLES 1.8 S, LACC0018, Calcasieu Parish, 10.32, 12.75, 17.25, 37.38, 2.99, 19.03
ASHWOOD 5.7 SW, LAWF0005, West Feliciana Parish, 3.60, 8.07, 10.78, 22.46, M, 11.04
PEARL RIVER 2.0 S, LAST0020, Saint Tammany Parish, 6.85, 12.87, 22.46, 40.07, 0.80, 22.50
BOGALUSA 8.8 WNW, LAWS0004, Washington Parish, 4.98, 13.06, 16.78, 36.81, 0.51, 16.83
THIBODAUX 7.8 NNE, LALF0004, Lafourche Parish, 5.64, 12.66, 20.33, 42.96, 0.23, 21.33
RAYNE 1.0 W, LAAC0003, Acadia Parish, 10.28, 15.47, 21.67, 34.53, 2.19, 21.90
HOMER 0.5 ESE, LACB0007, Claiborne Parish, 15.64, 21.11, 28.67, 38.80, 1.39, 29.39
SHREVEPORT 6.3 S, LACD0004, Caddo Parish, 13.89, 22.22, 31.90, 45.51, 1.56, 33.55
WINNFIELD 15.1 W, LAWP0001, Winn Parish, 5.81, 12.29, 18.80, 23.33, 4.21, 19.82
MANSFIELD 6.5 ENE, LADS0004, De Soto Parish, 9.75, 18.76, 26.41, 36.73, 0.01, 26.79
BOSSIER CITY 1.6 W, LABS0020, Bossier Parish, 7.28, 13.19, 22.67, 30.94, M, 22.67
PINEVILLE 1.0 SSW, LARP0009, Rapides Parish, M, M, M, 4.19, M, M
ST. FRANCISVILLE 1 NE, 168138, West Feliciana Parish, 8.46, 12.94, 15.14, 25.71, 2.12, 15.40
NEW ORLEANS 5.0 N, LAOR0009, Orleans Parish, 5.62, 9.97, 17.60, 33.09, 0.82, 17.68
SULPHUR 2.2 S, LACC0020, Calcasieu Parish, 10.52, 12.75, 19.79, 42.34, 2.91, 21.33
METAIRIE 2.8 ENE, LAJF0014, Jefferson Parish, 5.91, 9.88, 17.85, 35.71, 0.78, 18.11
THIBODAUX 4 SE, 169013, Lafourche Parish, 7.16, 13.49, 21.15, 47.73, 0.25, 22.14
TALISHEEK, 168906, Saint Tammany Parish, 0.15, 12.23, 15.59, 35.61, 0.15, 19.55
SHREVEPORT SOUTHERN HILLS, 168444, Caddo Parish, 13.92, 22.33, 31.97, 45.56, 1.56, 33.60
LAFAYETTE 13 SE, 53960, Saint Martin Parish, 9.70, 13.82, 23.76, 40.90, 2.36, 24.02
MONROE 26 N, 53961, Union Parish, 14.10, 20.09, 29.40, 39.63, 2.49, 29.40
ABITA RIVER COVINGTON, 160012, Saint Tammany Parish, 10.69, 13.65, 18.64, 35.12, 0.26, 18.65
TOLEDO BEND LAKE, 169074, Sabine Parish, 9.31, 11.64, 18.76, 26.81, 4.34, 19.25
Baton Rouge Area, BTRthr, -, 11.92, 15.64, 21.51, 33.25, 2.53, 21.76
Lake Charles Area, LCHthr, -, 10.90, 14.53, 19.43, 35.87, 3.88, 19.97
New Orleans Area, MSYthr, -, 6.86, 10.43, 19.34, 35.28, 1.69, 19.73
Shreveport Area, SHVthr, -, 13.10, 20.60, 30.24, 41.82, 1.83, 30.24
FORT POLK FULLERTON LANDING STRIP, 53988, Vernon Parish, 12.75, 15.78, 24.63, 39.40, 4.03, 24.66
SHREVEPORT WFO, 168448, Caddo Parish, 13.47, 21.82, 32.63, 47.06, 1.94, 32.63
MOSS BLUFF 2 NNW, 166434, Calcasieu Parish, 13.65, 15.69, 22.46, 39.87, 4.12, 23.01
GONZALES 4.5 S, LAAS0011, Ascension Parish, 8.47, 13.37, 18.25, 39.28, 0.21, 19.32
KEITHVILLE 1.5 NNW, LACD0012, Caddo Parish, 9.66, 18.70, 22.91, 26.27, 0.00, 22.91
SCOTT 1.0 N, LALY0006, Lafayette Parish, 8.93, 13.70, 19.02, 35.89, 1.29, 20.65
CARENCRO 3.9 ENE, LALY0007, Lafayette Parish, 9.88, 14.77, 21.68, 37.80, 1.98, 21.73
COVINGTON 4.0 NNE, LAST0011, Saint Tammany Parish, 8.42, 12.07, 18.04, 33.53, 0.29, 18.09
ABBEVILLE 1.0 E, LAVM0004, Vermilion Parish, 6.33, 14.74, 27.73, 49.66, 1.64, 27.93
NATCHITOCHES #2, 166584, Natchitoches Parish, 13.08, 17.61, 23.76, 35.72, 2.70, 24.80
DUTCHTOWN #2, 162688, Ascension Parish, 9.67, 14.77, 18.86, 36.67, 0.26, 19.36
ST. FRANCISVILLE 1.2 N, LAWF0001, West Feliciana Parish, 7.22, 10.40, 12.55, 21.28, 0.88, 12.81
NEW ORLEANS 4.8 N, LAOR0012, Orleans Parish, 5.65, 9.00, 9.00, 9.00, 0.73, 9.00
WESTWEGO 2.4 ENE, LAOR0013, Orleans Parish, 4.65, 6.97, 6.97, 6.97, 0.34, 6.97
SHREVEPORT 12.9 NNW, LACD0029, Caddo Parish, 12.78, 13.52, 13.52, 13.52, 1.35, 13.52
HAMMOND 4.9 WNW, LATG0018, Tangipahoa Parish, 8.38, 13.19, 18.38, 31.65, 0.87, 18.40
WEST MONROE 1.7 ENE, LAOC0029, Ouachita Parish, 12.24, 19.56, 27.02, 37.23, 2.27, 27.18
LELAND BOWMAN LOCK, 165296, Vermilion Parish, 7.35, 12.10, 29.10, 65.04, 0.62, 29.36
LUTCHER, 165783, Saint James Parish, 0.68, 2.83, 4.06, 13.85, 0.00, 4.18
SLIDELL, 168539, Saint Tammany Parish, 6.78, 12.19, 23.78, 38.58, 0.56, 23.82
LAKE CHARLES 7 NW, 165072, Calcasieu Parish, 11.81, 16.40, 23.36, 49.75, 2.70, 25.21
SALT POINT, 12968, Saint Mary Parish, 0.00, 0.00, 0.00, 6.63, M, 0.00
BOOTHVILLE ASOS, 12884, Plaquemines Parish, 11.50, 17.86, 21.54, 38.41, 0.59, 21.54
GALLIANO, 163433, Lafourche Parish, 5.73, 11.77, 18.30, 47.91, 0.08, 18.30
