Name,ID,County,Last30Days,Last60Days,Last90Days,Last180Days,SinceJan1,SinceOct1
GRAND COTEAU, 163800, Saint Landry Parish, 10.63, 11.78, 14.70, 34.44, 18.58, 38.04
PORT ALLEN, 167448, West Baton Rouge Parish, 9.69, 11.55, 14.27, 31.94, 18.07, 35.74
OPELOUSAS, 166995, Saint Landry Parish, M, M, M, 5.79, M, 7.54
LIVINGSTON, 165438, Livingston Parish, 6.43, 7.33, 11.14, 32.16, 15.43, 37.47
BATON ROUGE METRO AP, 13970, East Baton Rouge Parish, 9.90, 11.06, 13.67, 30.90, 17.15, 36.38
OBERLIN FIRE TOWER, 166938, Allen Parish, 4.40, 4.97, 9.49, 26.69, 16.79, 31.74
NEW ROADS 5 NE, 166686, Pointe Coupee Parish, 6.19, 8.14, 12.88, 33.65, 18.18, 37.28
VILLE PLATTE, 169369, Evangeline Parish, 8.82, 9.26, 12.19, 32.67, 18.10, 33.82
PINE GROVE FIRE TOWER, 167304, Saint Helena Parish, 8.40, 10.41, 14.66, 35.50, 18.76, 39.87
ST. FRANCISVILLE, 168136, West Feliciana Parish, 7.00, 8.45, 12.35, 31.61, 19.03, 34.38
CLINTON 5 SE, 161899, East Feliciana Parish, 7.73, 9.62, 14.98, 32.80, 17.12, 36.94
BEAVER FIRE TOWER, 160617, Evangeline Parish, 10.67, 11.13, 13.87, 32.93, 20.34, 35.59
BUNKIE, 161287, Avoyelles Parish, 11.36, 12.33, 17.71, 40.80, 25.05, 45.44
MARKSVILLE, 165920, Avoyelles Parish, 11.53, 12.41, 15.94, 36.52, 23.22, 39.05
LEESVILLE, 165266, Vernon Parish, 8.41, 9.18, 11.93, 29.53, 19.31, 37.61
ALEXANDRIA ESLER FIELD, 13935, Rapides Parish, 8.03, 9.22, 12.67, 31.44, 19.49, 34.76
BOYCE 3 WNW, 161232, Rapides Parish, 13.52, 14.18, 17.54, 42.94, 27.75, 51.50
PEASON RIDGE RANGE, 03949, Sabine Parish, 6.99, 7.74, 9.19, 29.41, 15.65, 37.36
JONESVILLE LOCKS, 164739, Catahoula Parish, 9.53, 10.68, 14.71, 33.51, 19.99, 36.58
HANNA 4 SSE, 164050, Red River Parish, 9.98, 13.04, 19.40, 45.04, 26.24, 55.00
ST. JOSEPH 3 N, 168163, Tensas Parish, 9.48, 10.70, 16.60, 43.09, 26.76, 46.68
LOGANSPORT, 165522, De Soto Parish, 6.02, 9.31, 14.89, 40.67, 20.43, 50.85
MANSFIELD 4 NW, 165874, De Soto Parish, 6.50, 8.11, 12.90, 36.33, 17.80, 47.28
WINNSBORO 5 SSE, 169806, Franklin Parish, 8.59, 10.65, 15.19, 37.37, 24.35, 46.26
COLUMBIA LOCK, 161979, Caldwell Parish, 10.76, 13.41, 18.27, 43.58, 28.00, 51.27
BIENVILLE 3 NE, 160800, Bienville Parish, 12.06, 15.85, 24.27, 52.50, 31.48, 61.76
SAILES FIRE TOWER, 168094, Bienville Parish, 8.31, 12.41, 18.61, 43.34, 24.90, 54.52
KEITHVILLE, 164816, Caddo Parish, 6.34, 9.24, 12.95, 38.72, 17.97, 48.85
TALLULAH, 168923, Madison Parish, 5.20, 5.40, 5.40, 6.30, 5.40, 9.01
KORAN, 164931, Bossier Parish, 8.45, 10.00, 16.44, 40.72, 21.94, 47.60
RED RIVER RESEARCH STATION, 167738, Bossier Parish, 5.65, 8.36, 13.35, 39.00, 18.57, 48.46
SHREVEPORT AP, 13957, Caddo Parish, 5.91, 8.24, 11.37, 35.62, 15.91, 44.32
MONROE REGIONAL AP, 13942, Ouachita Parish, 11.48, 14.02, 20.10, 48.32, 28.11, 55.27
RUSTON LA TECH, 168067, Lincoln Parish, 9.99, 14.03, 23.78, 51.01, 32.67, 61.48
MINDEN, 166244, Webster Parish, 9.30, 13.48, 20.09, 43.48, 25.80, 50.89
SHREVEPORT DOWNTOWN AP, 53905, Caddo Parish, 3.35, 5.89, 9.07, 29.49, 13.66, 37.84
ARCADIA, 160277, Bienville Parish, 11.29, 15.68, 23.07, 48.44, 29.41, 59.67
OAK RIDGE, 166868, Morehouse Parish, 6.60, 7.97, 11.62, 19.57, 14.32, 29.72
MOORINGSPORT 1 N, 166364, Caddo Parish, 10.92, 13.17, 16.28, 35.69, 20.53, 43.47
HOMER 1N, 164355, Claiborne Parish, 11.07, 15.77, 21.84, 44.92, 28.04, 52.08
LAKE PROVIDENCE, 165090, East Carroll Parish, 10.13, 14.30, 21.63, 44.23, 27.08, 53.66
OAK GROVE, 166866, West Carroll Parish, 12.34, 14.50, 19.98, 45.20, 27.87, 49.43
PLAIN DEALING, 167344, Bossier Parish, 9.89, 12.67, 12.67, 23.23, 12.67, 30.34
SPRINGHILL, 168683, Webster Parish, 10.72, 13.75, 18.32, 44.40, 26.86, 53.07
BAKER, 160462, East Baton Rouge Parish, 9.52, 10.81, 13.60, 31.52, 18.01, 36.93
JENA, 164696, La Salle Parish, 7.00, 8.38, 12.00, 36.31, 22.37, 45.13
BATON ROUGE CONCORD, 160548, East Baton Rouge Parish, M, M, T, 17.87, 3.43, 23.97
SHREVEPORT DOWNTOWN, 168436, Caddo Parish, 4.77, 6.74, 10.58, 32.93, 15.46, 44.51
CARENCRO, 161535, Lafayette Parish, 7.32, 8.86, 11.93, 28.90, 16.32, 33.92
MARRERO 9 SSW, 165926, Jefferson Parish, 6.19, 7.24, 12.13, 27.50, 12.33, 36.72
RED RIVER LOCK #1, 167729, Catahoula Parish, M, M, M, 5.60, 1.50, 7.80
PONCHATOULA 4 E, 167425, Tangipahoa Parish, 5.52, 6.78, 12.74, 27.34, 16.55, 34.07
LEESVILLE 6 SSW, 165287, Vernon Parish, 6.83, 7.47, 9.79, 27.43, 18.96, 38.34
ZWOLLE 2 NW, 169980, Sabine Parish, 5.90, 8.86, 14.03, 34.27, 20.39, 41.57
RED RIVER LOCK # 2, 167732, Rapides Parish, 7.05, 7.39, 8.29, 27.66, 15.22, 30.24
MANY 9 WSW, 165896, Sabine Parish, 7.92, 9.85, 14.18, 36.50, 21.18, 43.00
MOSS BLUFF, 166431, Calcasieu Parish, 7.39, 8.39, 10.74, 30.27, 18.80, 37.63
ALEXANDRIA 5 SSE, 160103, Rapides Parish, 9.51, 10.44, 14.04, 33.92, 22.09, 35.67
DRY CREEK 8NW, 162641, Beauregard Parish, 10.31, 10.59, 12.92, 30.27, 20.29, 35.41
KAPLAN, 164775, Vermilion Parish, 10.52, 11.05, 13.95, 33.99, 18.31, 42.48
SUN, 168861, Saint Tammany Parish, 5.12, 6.81, 12.16, 28.91, 16.46, 36.65
NEW ORLEANS AP, 12916, Jefferson Parish, 6.81, 8.44, 14.59, 29.32, 18.99, 37.03
NEW ORLEANS LAKEFRONT AP, 53917, Orleans Parish, 8.58, 10.97, 17.44, 29.22, 21.02, 35.60
NEW ORLEANS AUDUBON, 12930, Orleans Parish, 9.26, 11.02, 17.53, 30.34, 21.51, 37.53
CONVENT 2S, 162002, Saint James Parish, 5.36, 5.86, 11.37, 23.45, 13.37, 34.04
BELL CITY 13 SW, 160658, Cameron Parish, 10.98, 11.94, 13.66, 23.01, 13.70, 29.81
WEST MONROE, 169631, Ouachita Parish, 13.95, 15.97, 22.73, 50.26, 31.72, 57.24
JAMESTOWN, 164592, Bienville Parish, 9.45, 13.58, 19.91, 46.97, 26.34, 55.96
BENTON 5E, 160718, Bossier Parish, 7.79, 10.88, 15.12, 38.44, 19.90, 45.42
SLIDELL AP, 53865, Saint Tammany Parish, 6.12, 7.34, 13.68, 26.98, 16.94, 36.16
NORWOOD, 166808, East Feliciana Parish, 10.19, 11.63, 17.05, 32.58, 23.01, 35.71
TALLULAH VICKSBURG REGIONAL AP, 03996, Madison Parish, 10.28, 12.81, 18.54, 39.79, 25.67, 44.88
ALEXANDRIA INTL AP, 93915, Rapides Parish, 8.86, 9.34, 12.38, 32.91, 20.58, 41.59
ALEXANDRIA, 160098, Rapides Parish, 8.36, 9.35, 13.22, 33.23, 20.47, 39.41
THIBODAUX 4 SE, 169013, Lafourche Parish, 7.63, 9.64, 13.70, 29.96, 16.72, 38.61
TALISHEEK, 168906, Saint Tammany Parish, 2.53, 6.58, 11.82, 29.21, 17.13, 36.53
SHREVEPORT SOUTHERN HILLS, 168444, Caddo Parish, 5.50, 8.58, 13.36, 40.19, 18.54, 50.58
LAFAYETTE 13 SE, 53960, Saint Martin Parish, 7.80, 8.52, 11.42, 27.86, 14.83, 36.49
MONROE 26 N, 53961, Union Parish, 14.50, 17.58, 28.12, 52.37, 34.04, 60.95
WINNSBORO 2 SE, 169804, Franklin Parish, 13.77, 16.19, 16.19, 16.19, 16.19, 16.19
ABITA RIVER COVINGTON, 160012, Saint Tammany Parish, 3.24, 4.73, 10.03, 27.49, 14.10, 32.49
TOLEDO BEND LAKE, 169074, Sabine Parish, 4.92, 6.39, 8.97, 26.63, 18.82, 33.73
Baton Rouge Area, BTRthr, -, 9.90, 11.06, 13.67, 30.90, 17.15, 36.38
Lake Charles Area, LCHthr, -, 11.73, 12.43, 14.35, 31.38, 20.35, 36.44
New Orleans Area, MSYthr, -, 6.81, 8.44, 14.59, 29.32, 18.99, 37.03
Shreveport Area, SHVthr, -, 5.91, 8.24, 11.37, 35.62, 15.91, 44.32
FORT POLK FULLERTON LANDING STRIP, 53988, Vernon Parish, 0.02, 0.62, 4.28, 24.81, 12.59, 33.22
SHREVEPORT WFO, 168448, Caddo Parish, 6.47, 8.67, 11.97, 37.39, 16.62, 47.31
MOSS BLUFF 2 NNW, 166434, Calcasieu Parish, 7.89, 9.13, 10.99, 30.51, 18.50, 37.39
GONZALES 4.5 S, LAAS0011, Ascension Parish, 5.22, 6.69, 12.81, 28.58, 15.42, 34.53
KEITHVILLE 1.5 NNW, LACD0012, Caddo Parish, 6.39, 9.38, 12.10, 36.81, 17.05, 39.96
SCOTT 1.0 N, LALY0006, Lafayette Parish, 6.80, 7.52, 10.11, 26.87, 14.46, 33.82
CARENCRO 3.9 ENE, LALY0007, Lafayette Parish, 6.61, 8.35, 11.67, 30.78, 16.18, 35.93
COVINGTON 4.0 NNE, LAST0011, Saint Tammany Parish, 4.19, 6.17, 10.96, 26.47, 14.69, 32.49
ABBEVILLE 1.0 E, LAVM0004, Vermilion Parish, 10.77, 11.88, 14.83, 32.27, 19.09, 45.38
NATCHITOCHES #2, 166584, Natchitoches Parish, 10.43, 11.90, 16.50, 39.83, 24.10, 46.20
DUTCHTOWN #2, 162688, Ascension Parish, 6.87, 8.74, 13.52, 31.19, 16.68, 35.78
PORT VINCENT 4.4 W, LAAS0002, Ascension Parish, 5.60, 5.60, 5.60, 5.60, 5.60, 5.60
GONZALES 4.0 S, LAAS0005, Ascension Parish, 6.49, 8.34, 13.45, 29.91, 16.28, 35.18
BUNKIE 0.3 WSW, LAAV0001, Avoyelles Parish, 11.08, 12.01, 16.92, 38.04, 23.69, 42.31
BOSSIER CITY 6.7 NNW, LABS0001, Bossier Parish, 6.81, 9.72, 13.90, 35.47, 18.69, 42.78
BOSSIER CITY 7.9 NNW, LABS0003, Bossier Parish, 6.18, 6.18, 6.18, 6.18, 6.18, 6.18
IOWA 0.9 ESE, LACC0003, Calcasieu Parish, 11.47, 11.82, 14.01, 30.27, 19.31, 36.94
SULPHUR 2.2 E, LACC0006, Calcasieu Parish, 7.93, 9.04, 11.36, 31.00, 19.57, 41.60
IOWA 9.7 NNW, LACC0009, Calcasieu Parish, 5.58, 6.77, 8.38, 30.11, 16.34, 36.89
SHREVEPORT 6.2 S, LACD0001, Caddo Parish, 5.14, 8.21, 12.81, 39.71, 17.86, 49.89
SICILY ISLAND 3.3 WNW, LACT0001, Catahoula Parish, 11.87, 12.79, 17.88, 44.77, 27.30, 54.42
BATON ROUGE 2.7 SW, LAEB0002, East Baton Rouge Parish, 10.66, 13.65, 16.81, 32.67, 20.19, 38.18
GARDERE 1.2 ENE, LAEB0005, East Baton Rouge Parish, M, M, M, 9.18, M, 14.88
BROWNFIELDS 5.8 NE, LAEB0009, East Baton Rouge Parish, 8.64, 9.55, 11.64, 27.61, 15.00, 31.76
BATON ROUGE 3.5 E, LAEB0014, East Baton Rouge Parish, 11.17, 12.94, 19.02, 40.69, 22.87, 48.05
MONTICELLO 3.0 ENE, LAEB0019, East Baton Rouge Parish, 11.00, 11.94, 15.63, 33.16, 18.98, 37.64
SHENANDOAH 1.5 E, LAEB0022, East Baton Rouge Parish, 7.54, 9.27, 13.71, 30.00, 17.15, 34.65
BROWNFIELDS 4.0 E, LAEB0023, East Baton Rouge Parish, 9.35, 10.76, 14.64, 33.30, 18.13, 37.96
BATON ROUGE 2.5 E, LAEB0027, East Baton Rouge Parish, 11.65, 13.32, 16.69, 32.40, 19.96, 38.86
CENTRAL 2.2 SE, LAEB0031, East Baton Rouge Parish, 8.76, 10.57, 15.12, 31.62, 18.05, 35.47
LSU, LAEB0033, East Baton Rouge Parish, 10.33, 12.59, 15.59, 30.93, 16.78, 35.40
WINNSBORO 5.3 NNE, LAFP0003, Franklin Parish, 13.13, 15.64, 21.72, 57.08, 34.11, 59.28
WELSH 0.7 W, LAJD0002, Jefferson Davis Parish, 11.14, 12.03, 14.62, 33.39, 20.20, 38.12
RUSTON 5.5 NNW, LALN0003, Lincoln Parish, 12.19, 16.95, 25.70, 53.03, 32.26, 66.35
DENHAM SPRINGS 6.8 N, LALV0002, Livingston Parish, 9.45, 10.73, 15.13, 33.03, 18.57, 37.38
DENHAM SPRINGS 4.1 NE, LALV0004, Livingston Parish, 0.00, 0.00, 4.75, 22.52, 8.60, 26.49
SWARTZ 2.0 SSW, LAOC0001, Ouachita Parish, 13.52, 16.20, 23.09, 51.20, 32.34, 59.40
MONROE 1.9 NNW, LAOC0004, Ouachita Parish, 11.97, 15.17, 21.54, 45.05, 28.15, 51.71
MONROE 2.4 WNW, LAOC0005, Ouachita Parish, 12.32, 15.19, 23.20, 49.94, 31.31, 57.35
CALHOUN 4.3 SSE, LAOC0016, Ouachita Parish, 13.98, 17.09, 24.03, 51.27, 33.04, 58.29
NEW ORLEANS 3.6 SW, LAOR0003, Orleans Parish, 6.00, 6.31, 7.92, 9.37, 9.00, 12.68
GRAMERCY 0.4 NW, LASJ0002, Saint James Parish, 5.75, 7.77, 12.42, 25.65, 16.00, 35.62
GRAND COTEAU 2.7 E, LASL0001, Saint Landry Parish, 10.62, 12.07, 15.49, 34.60, 20.06, 38.68
ST. MARTINVILLE 0.2 S, LASM0002, Saint Martin Parish, 7.79, 8.57, 13.99, 33.95, 17.80, 42.69
LACOMBE 1.4 N, LAST0008, Saint Tammany Parish, 6.28, 7.81, 13.56, 30.19, 18.33, 39.57
ABITA SPRINGS 1.9 NE, LAST0009, Saint Tammany Parish, M, 5.72, 12.04, 21.83, 15.84, 29.08
HAMMOND 2.3 WSW, LATG0002, Tangipahoa Parish, 4.93, 6.20, 11.75, 28.71, 15.73, 34.22
GRAY 0.5 ENE, LATR0005, Terrebonne Parish, 6.99, 8.55, 16.54, 33.71, 18.41, 40.92
ROCKY BRANCH 1.3 W, LAUN0002, Union Parish, 13.84, 16.44, 25.44, 52.19, 32.81, 64.98
KAPLAN 1.6 SSE, LAVM0002, Vermilion Parish, 10.07, 10.41, 13.19, 32.53, 17.33, 40.79
PIONEER 0.3 WSW, LAWC0001, West Carroll Parish, 10.98, 16.26, 23.98, 48.91, 30.89, 57.90
FRANKLINTON 0.4 ENE, LAWS0002, Washington Parish, 10.30, 11.42, 16.14, 37.73, 20.53, 42.15
PLAIN DEALING 3.3 ESE, LABS0004, Bossier Parish, 11.27, 13.83, 17.43, 41.48, 22.03, 48.35
LAKE CHARLES 4.8 SSE, LACC0014, Calcasieu Parish, 12.77, 13.23, 15.34, 33.94, 22.25, 37.43
BATON ROUGE 1.4 WSW, LAEB0046, East Baton Rouge Parish, 10.80, 13.39, 16.27, 32.28, 19.59, 37.95
SLIDELL 0.2 SE, LAST0010, Saint Tammany Parish, 7.15, 8.72, 15.98, 31.04, 19.36, 42.48
WAKEFIELD 0.9 WNW, LAWF0004, West Feliciana Parish, 7.24, 8.43, 12.01, 28.43, 16.63, 31.65
MINDEN 2.2 NE, LAWR0004, Webster Parish, 7.37, 11.29, 18.15, 42.98, 25.24, 49.13
COUSHATTA 1.4 NE, LARR0001, Red River Parish, 8.71, 12.17, 18.22, 39.28, 21.65, 49.45
NATCHITOCHES 4.8 WNW, LANT0003, Natchitoches Parish, 9.34, 11.75, 17.02, 43.24, 26.19, 50.07
MANDEVILLE 3.1 NNW, LAST0012, Saint Tammany Parish, 4.61, 6.67, 11.06, 24.73, 14.84, 33.83
MADISONVILLE 3.2 NNW, LAST0013, Saint Tammany Parish, 1.34, 1.34, 1.96, 8.09, 3.67, 12.43
LAKE CHARLES 11.5 SSW, LACM0003, Cameron Parish, 10.16, 10.86, 13.48, 33.16, 19.91, 40.85
PLEASANT HILL 10.2 SE, LASN0003, Sabine Parish, 7.54, 9.47, 13.77, 38.98, 21.40, 48.80
ST. JOSEPH 5.8 NNE, LATS0001, Tensas Parish, M, M, M, 8.07, M, 12.67
PONCHATOULA 4.9 E, LATG0010, Tangipahoa Parish, 5.89, 7.45, 13.68, 27.08, 17.88, 34.97
BATON ROUGE 3.0 SSE, LAEB0053, East Baton Rouge Parish, 11.23, 13.35, 18.60, 33.50, 25.43, 40.54
COLUMBIA 4.1 NNW, LACW0003, Caldwell Parish, 11.97, 14.78, 19.54, 47.35, 29.80, 56.04
BATON ROUGE 6.2 ESE, LAEB0054, East Baton Rouge Parish, 9.17, 10.76, 14.15, 29.38, 16.24, 35.15
NEW ORLEANS 2.1 ENE, LAOR0006, Orleans Parish, 10.66, 11.86, 16.95, 29.87, 20.19, 37.12
DERIDDER 8.9 SE, LABG0003, Beauregard Parish, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00
LAKE CHARLES 3.7 SSE, LACC0021, Calcasieu Parish, 7.90, 7.90, 7.90, 20.28, 11.48, 24.53
NEW ORLEANS 3.8 WSW, LAOR0014, Orleans Parish, 9.56, 10.82, 16.16, 21.65, 19.45, 21.65
STONEWALL 2.4 SSW, LADS0005, De Soto Parish, 1.65, 1.65, 1.65, 1.65, 1.65, 1.65
MONROE 9.0 NNE, LAOC0032, Ouachita Parish, 11.48, 11.48, 11.48, 11.48, 11.48, 11.48
FSA-MARKSVILLE 1.0 W, LAAV0005, Avoyelles Parish, M, 0.00, 0.00, 0.00, 0.00, 0.00
SLIDELL 3.3 NE, LAST0022, Saint Tammany Parish, M, 0.21, 0.21, 5.13, 0.21, 5.13
SHREVEPORT 3.2 ESE, LACD0014, Caddo Parish, 5.21, 7.95, 10.71, 28.90, 11.50, 34.97
RAGLEY 5.0 SE, LABG0002, Beauregard Parish, 5.14, 5.92, 9.60, 30.38, 17.55, 38.60
SHREVEPORT 6.7 S, LACD0019, Caddo Parish, 4.95, 7.84, 12.07, 38.08, 16.78, 47.65
ST. BERNARD 2.7 E, LASB0002, Saint Bernard Parish, 7.98, 9.42, 14.27, 30.74, 18.59, 37.67
CHAUVIN 4.9 N, LATR0009, Terrebonne Parish, M, M, M, M, M, 4.63
CHAUVIN 1.0 SSW, LATR0010, Terrebonne Parish, M, M, M, M, M, 0.82
JACKSON 10.1 SSW, LAEB0056, East Baton Rouge Parish, 8.65, 10.06, 13.18, 28.85, 17.62, 33.89
CHALMETTE, 166130, Saint Bernard Parish, 10.14, 11.41, 15.25, 30.80, 19.82, 43.56
BOSSIER CITY 2.4 WNW, LABS0017, Bossier Parish, 6.23, 9.04, 12.78, 36.46, 18.06, 46.36
MONROE 2.5 NNW, LAOC0019, Ouachita Parish, 3.81, 4.20, 9.53, 11.59, 11.59, 12.63
MONROE 5.5 ENE, LAOC0023, Ouachita Parish, 13.59, 16.30, 23.07, 50.90, 32.34, 59.17
MADISONVILLE 3.2 NNW, LAST0015, Saint Tammany Parish, 1.28, 1.28, 1.28, 1.82, 1.28, 9.26
CHAUVIN, 161705, Terrebonne Parish, 4.04, 4.59, 10.17, 19.34, 12.27, 25.82
COCODRIE 6 N, 161930, Terrebonne Parish, 1.22, 6.32, 6.32, 17.82, 7.82, 23.37
DULAC 3N, 162673, Terrebonne Parish, 4.58, 6.51, 11.06, 25.21, 14.19, 31.32
Monroe Area, MLUthr, -, 11.48, 14.02, 20.10, 48.32, 28.11, 55.27
ALEXANDRIA 2.8 SW, LARP0007, Rapides Parish, 10.00, 10.78, 14.65, 34.02, 22.12, 39.34
METAIRIE 3.5 NW, LAJF0009, Jefferson Parish, 6.90, 7.87, 13.54, 24.92, 15.96, 32.73
GOLDONNA 1.5 N, LANT0005, Natchitoches Parish, 9.46, 12.26, 18.16, 46.15, 25.45, 53.30
METAIRIE 1.6 ESE, LAJF0013, Jefferson Parish, 8.27, 9.52, 18.22, 30.56, 21.87, 40.98
PRAIRIEVILLE 2.0 S, LAAS0019, Ascension Parish, 6.90, 9.21, 13.11, 30.92, 16.72, 36.68
RUSTON 5.4 ENE, LALN0008, Lincoln Parish, 12.23, 15.30, 22.13, 47.80, 29.06, 58.92
GEORGETOWN 12.1 W, LAGR0002, Grant Parish, 8.82, 10.20, 12.32, 31.96, 18.50, 37.23
CHURCH POINT 0.7 WSW, LAAC0002, Acadia Parish, 8.71, 9.66, 14.64, 32.18, 19.67, 37.65
SLIDELL 4.4 E, LAST0017, Saint Tammany Parish, 8.85, 10.54, 17.12, 32.95, 21.82, 41.38
BOSSIER CITY 4.0 S, LABS0019, Bossier Parish, 5.97, 8.75, 12.57, 39.26, 18.49, 49.00
BLANCHARD 2.8 NNE, LACD0026, Caddo Parish, 8.99, 12.95, 16.96, 38.79, 22.00, 47.70
BATON ROUGE 4.0 SSE, LAEB0060, East Baton Rouge Parish, 10.65, 13.93, 17.87, 32.70, 21.14, 38.68
NOBLE 1.8 ESE, LASN0007, Sabine Parish, 6.19, 9.21, 14.06, 36.19, 20.45, 44.81
CAMPTI 5.7 ENE, LANT0006, Natchitoches Parish, 8.64, 10.46, 15.84, 42.02, 22.99, 50.26
VIVIAN 1.5 N, LACD0027, Caddo Parish, 7.96, 10.68, 14.00, 30.70, 18.16, 36.93
BATON ROUGE 7.0 SSE, LAEB0059, East Baton Rouge Parish, 4.73, 4.73, 4.73, 4.73, 4.73, 7.02
Natchitoches Area, ICHL1thr, -, 10.43, 11.90, 16.50, 39.83, 24.10, 46.20
Tallulah-Vicksburg Area, TVRthr, -, 10.28, 12.81, 18.54, 39.79, 25.67, 44.88
HAMMOND 2.5 NNW, LATG0017, Tangipahoa Parish, 5.22, 6.32, 11.70, 30.22, 15.39, 35.25
LAKE CHARLES 1.8 S, LACC0018, Calcasieu Parish, 9.40, 9.56, 9.96, 27.09, 16.73, 32.77
ASHWOOD 5.7 SW, LAWF0005, West Feliciana Parish, 6.90, 8.13, 10.40, 27.07, 11.56, 29.24
PEARL RIVER 2.0 S, LAST0020, Saint Tammany Parish, 6.18, 7.87, 15.97, 31.79, 19.72, 41.42
BOGALUSA 8.8 WNW, LAWS0004, Washington Parish, 7.13, 8.42, 14.21, 31.25, 18.70, 35.02
THIBODAUX 7.8 NNE, LALF0004, Lafourche Parish, 7.02, 9.50, 13.98, 29.68, 17.25, 38.35
RAYNE 1.0 W, LAAC0003, Acadia Parish, 8.46, 9.96, 13.26, 31.45, 18.11, 37.82
HOMER 0.5 ESE, LACB0007, Claiborne Parish, 11.37, 16.21, 23.31, 50.01, 29.51, 57.51
SHREVEPORT 6.3 S, LACD0004, Caddo Parish, 5.55, 8.70, 13.58, 40.31, 18.76, 50.75
WINNFIELD 15.1 W, LAWP0001, Winn Parish, 8.30, 8.40, 8.40, 22.19, 14.11, 29.72
MANSFIELD 6.5 ENE, LADS0004, De Soto Parish, 7.94, 12.51, 19.05, 45.13, 25.33, 52.11
BOSSIER CITY 1.6 W, LABS0020, Bossier Parish, M, M, M, 13.92, M, 22.67
PINEVILLE 1.0 SSW, LARP0009, Rapides Parish, 2.53, 2.53, 2.53, 2.53, 2.53, 2.53
