Name,ID,County,Last30Days,Last60Days,Last90Days,Last180Days,SinceJan1,SinceOct1
WESTLAKE 0.7 WNW, LACC0005, Calcasieu Parish, M, M, M, 2.65, 2.65, M
SULPHUR 2.2 E, LACC0006, Calcasieu Parish, 9.97, 18.18, 21.91, 33.93, 51.86, 3.14
IOWA 9.7 NNW, LACC0009, Calcasieu Parish, 10.89, 15.42, 17.70, 28.13, 44.68, 2.76
SHREVEPORT 6.2 S, LACD0001, Caddo Parish, 7.40, 10.01, 11.62, 19.19, 42.22, 2.86
SICILY ISLAND 3.3 WNW, LACT0001, Catahoula Parish, 1.89, 10.47, 12.70, 20.09, 38.00, 1.25
BATON ROUGE 2.7 SW, LAEB0002, East Baton Rouge Parish, 2.31, 8.80, 12.73, 27.21, 46.96, 1.18
GARDERE 1.2 ENE, LAEB0005, East Baton Rouge Parish, 3.38, 8.98, 14.08, 22.54, 42.86, 0.00
BROWNFIELDS 5.8 NE, LAEB0009, East Baton Rouge Parish, 3.29, 6.57, 8.64, 16.45, 36.16, 0.71
BATON ROUGE 3.5 E, LAEB0014, East Baton Rouge Parish, 8.10, 19.08, 28.89, 49.62, 77.91, 0.51
MONTICELLO 3.0 ENE, LAEB0019, East Baton Rouge Parish, 3.89, 9.47, 13.32, 22.99, 48.07, 0.45
SHENANDOAH 1.5 E, LAEB0022, East Baton Rouge Parish, 4.79, 10.12, 14.69, 27.47, 47.45, 0.91
BROWNFIELDS 4.0 E, LAEB0023, East Baton Rouge Parish, 3.03, 9.71, 11.71, 24.99, 49.81, 0.62
BATON ROUGE 2.5 E, LAEB0027, East Baton Rouge Parish, 3.22, 10.34, 14.02, 28.38, 50.82, 0.59
CENTRAL 2.2 SE, LAEB0031, East Baton Rouge Parish, 2.41, 7.36, 9.20, 18.97, 43.96, 0.57
LSU, LAEB0033, East Baton Rouge Parish, 2.53, 8.03, 11.01, 23.42, 39.71, 1.03
BATON ROUGE 4.3 S, LAEB0041, East Baton Rouge Parish, M, M, 0.97, 10.75, 32.30, M
INNISWOLD 2.8 S, LAEB0042, East Baton Rouge Parish, M, M, M, 4.28, 24.27, M
WINNSBORO 5.3 NNE, LAFP0003, Franklin Parish, M, 1.05, 1.05, 4.55, 28.91, M
LAKE CHARLES 3.7 SSE, LACC0021, Calcasieu Parish, 1.43, 5.81, 10.72, 18.07, 18.07, 0.16
PLAIN DEALING, 167344, Bossier Parish, 5.46, 6.58, 8.82, 14.68, 35.74, 2.10
SPRINGHILL, 168683, Webster Parish, 7.17, 10.88, 15.54, 24.69, 51.41, 3.95
BAKER, 160462, East Baton Rouge Parish, 2.54, 11.56, 16.78, 29.32, 52.09, 0.30
VIDALIA NO 2, 169357, Concordia Parish, 3.58, 9.89, 11.27, 15.06, 31.90, M
ST MARTINVILLE 3 SW, 168181, Saint Martin Parish, M, M, 0.48, 9.52, 23.07, M
JENA, 164696, La Salle Parish, 3.21, 8.25, 11.10, 24.93, 54.28, 2.39
BATON ROUGE CONCORD, 160548, East Baton Rouge Parish, 2.88, 9.98, 14.32, 25.66, 47.82, 1.23
SHREVEPORT DOWNTOWN, 168436, Caddo Parish, 6.87, 12.96, 16.65, 22.65, 44.32, 2.20
CARENCRO, 161535, Lafayette Parish, 6.44, 10.93, 12.69, 27.12, 42.26, 0.65
MARRERO 9 SSW, 165926, Jefferson Parish, 3.56, 12.75, 20.85, 40.58, 56.62, 1.87
RED RIVER LOCK #1, 167729, Catahoula Parish, 1.20, 2.15, 4.15, 5.07, 7.37, 1.20
PONCHATOULA 4 E, 167425, Tangipahoa Parish, 5.14, 9.18, 12.82, 25.16, 51.45, 1.07
LEESVILLE 6 SSW, 165287, Vernon Parish, 9.23, 14.14, 16.86, 31.30, 62.23, 5.31
ZWOLLE 2 NW, 169980, Sabine Parish, 7.28, 10.72, 11.75, 19.83, 48.87, 3.31
RED RIVER LOCK # 2, 167732, Rapides Parish, 2.44, 5.50, 9.74, 15.76, 38.41, 0.85
MANY 9 WSW, 165896, Sabine Parish, 8.79, 12.18, 15.60, 25.20, 55.97, 3.00
MOSS BLUFF, 166431, Calcasieu Parish, 6.92, 13.54, 15.95, 29.80, 48.19, 2.91
ALEXANDRIA 5 SSE, 160103, Rapides Parish, 1.18, 4.38, 6.67, 15.13, 39.63, 0.42
DRY CREEK 8NW, 162641, Beauregard Parish, 4.99, 7.69, 12.97, 23.07, 52.32, 1.96
KAPLAN, 164775, Vermilion Parish, 5.97, 13.57, 17.42, 28.26, 40.34, 2.03
MOUNT HERMON 2W, 166466, Washington Parish, 5.01, 11.12, 18.32, 26.52, 50.16, M
SUN, 168861, Saint Tammany Parish, 2.34, 11.22, 15.49, 31.43, 56.99, 0.58
NEW ORLEANS AP, 12916, Jefferson Parish, 4.43, 11.05, 16.53, 29.50, 45.59, 2.04
NEW ORLEANS LAKEFRONT AP, 53917, Orleans Parish, 5.00, 14.64, 18.37, 24.96, 42.41, 2.83
NEW ORLEANS AUDUBON, 12930, Orleans Parish, 7.13, 17.74, 24.64, 41.25, 56.76, 4.00
CONVENT 2S, 162002, Saint James Parish, 5.90, 16.53, 20.13, 27.59, 37.37, 4.80
BELL CITY 13 SW, 160658, Cameron Parish, 10.03, 18.10, 20.28, 28.19, 43.45, 2.31
WEST MONROE, 169631, Ouachita Parish, 6.31, 9.10, 13.75, 25.53, 46.77, 3.57
JAMESTOWN, 164592, Bienville Parish, 9.02, 15.59, 17.83, 21.88, 48.89, 1.83
BENTON 5E, 160718, Bossier Parish, 8.77, 13.22, 16.01, 22.00, 45.77, 1.65
SLIDELL AP, 53865, Saint Tammany Parish, 5.47, 13.03, 16.22, 24.31, 47.53, 3.55
NORWOOD, 166808, East Feliciana Parish, 1.56, 5.45, 9.49, 18.67, 42.53, 0.53
TALLULAH VICKSBURG REGIONAL AP, 03996, Madison Parish, 1.67, 5.79, 6.31, 16.43, 40.51, 0.75
ALEXANDRIA INTL AP, 93915, Rapides Parish, 3.66, 7.02, 8.49, 19.55, 48.32, 2.32
ALEXANDRIA, 160098, Rapides Parish, 3.64, 6.49, 8.05, 18.70, 47.87, 1.79
SHREVEPORT 3.2 ESE, LACD0014, Caddo Parish, 4.02, 7.12, 7.19, 13.18, 34.74, 3.31
RAGLEY 5.0 SE, LABG0002, Beauregard Parish, 7.64, 12.24, 15.43, 26.71, 46.48, 2.70
BOSSIER CITY 8.2 NNW, LABS0016, Bossier Parish, M, M, 4.92, 12.48, 36.75, M
SHREVEPORT 6.7 S, LACD0019, Caddo Parish, 6.49, 9.34, 10.53, 17.17, 39.10, 2.69
ST. BERNARD 2.7 E, LASB0002, Saint Bernard Parish, 3.86, 15.14, 21.71, 38.67, 58.16, 0.51
PONCHATOULA 0.7 SW, LATG0012, Tangipahoa Parish, M, M, M, 0.85, 25.03, M
CHAUVIN 4.9 N, LATR0009, Terrebonne Parish, 2.65, 4.29, 12.44, 23.47, 30.68, 0.15
CHAUVIN 1.0 SSW, LATR0010, Terrebonne Parish, M, 0.80, 1.60, 2.56, 14.51, M
JACKSON 10.1 SSW, LAEB0056, East Baton Rouge Parish, 3.19, 9.55, 12.17, 24.93, 43.62, 0.83
CHALMETTE, 166130, Saint Bernard Parish, 5.87, 16.13, 21.91, 41.72, 60.96, 4.40
BOSSIER CITY 2.4 WNW, LABS0017, Bossier Parish, 7.34, 13.27, 16.37, 24.26, 46.47, 2.73
MONROE 2.5 NNW, LAOC0019, Ouachita Parish, 0.71, 0.96, 2.13, 8.30, 24.12, M
MONROE 5.5 ENE, LAOC0023, Ouachita Parish, 6.50, 14.16, 16.12, 24.93, 48.87, 3.75
MADISONVILLE 3.2 NNW, LAST0015, Saint Tammany Parish, 2.52, 5.81, 11.51, 22.89, 31.37, 1.57
CHAUVIN, 161705, Terrebonne Parish, 9.19, 14.24, 22.59, 29.27, 38.19, 0.28
COCODRIE 6 N, 161930, Terrebonne Parish, 5.95, 16.64, 19.20, 23.65, 31.72, M
DULAC 3N, 162673, Terrebonne Parish, 6.83, 17.56, 24.80, 39.60, 54.55, 1.02
Monroe Area, MLUthr, -, 6.36, 12.46, 13.31, 22.06, 44.26, 3.15
ALEXANDRIA 2.8 SW, LARP0007, Rapides Parish, 2.38, 4.89, 7.16, 15.97, 45.28, 1.88
METAIRIE 3.5 NW, LAJF0009, Jefferson Parish, 4.26, 11.99, 14.14, 24.86, 40.56, 1.91
GOLDONNA 1.5 N, LANT0005, Natchitoches Parish, 6.30, 10.40, 12.99, 17.63, 41.69, 2.90
METAIRIE 1.6 ESE, LAJF0013, Jefferson Parish, 8.17, 18.12, 24.14, 37.11, 56.72, 3.41
PRAIRIEVILLE 2.0 S, LAAS0019, Ascension Parish, 6.56, 13.67, 16.54, 32.20, 52.27, 1.63
RUSTON 5.4 ENE, LALN0008, Lincoln Parish, 5.86, 7.44, 10.06, 17.68, 45.00, 3.02
GEORGETOWN 12.1 W, LAGR0002, Grant Parish, 1.64, 5.43, 5.43, 13.03, 40.17, M
CHURCH POINT 0.7 WSW, LAAC0002, Acadia Parish, 4.30, 8.28, 11.68, 23.63, 39.75, 0.85
SLIDELL 4.4 E, LAST0017, Saint Tammany Parish, 5.26, 18.55, 25.21, 38.31, 57.41, 2.11
BOSSIER CITY 4.0 S, LABS0019, Bossier Parish, 7.00, 11.17, 13.56, 21.73, 43.68, 2.64
BLANCHARD 2.8 NNE, LACD0026, Caddo Parish, 7.80, 11.42, 17.32, 28.14, 53.44, 3.21
BATON ROUGE 4.0 SSE, LAEB0060, East Baton Rouge Parish, 3.49, 11.66, 17.08, 26.66, 47.52, 0.94
NOBLE 1.8 ESE, LASN0007, Sabine Parish, 7.67, 12.00, 12.75, 22.50, 53.51, 3.76
CAMPTI 5.7 ENE, LANT0006, Natchitoches Parish, 6.44, 11.39, 15.59, 19.43, 43.29, 4.96
VIVIAN 1.5 N, LACD0027, Caddo Parish, 7.04, 10.07, 13.28, 18.90, 41.09, 1.95
BATON ROUGE 7.0 SSE, LAEB0059, East Baton Rouge Parish, M, M, M, 6.39, 8.12, M
Natchitoches Area, ICHL1thr, -, 6.44, 9.64, 13.12, 19.66, 44.01, 3.20
Tallulah-Vicksburg Area, TVRthr, -, 1.67, 5.79, 6.31, 16.43, 40.51, 0.75
HAMMOND 2.5 NNW, LATG0017, Tangipahoa Parish, 2.84, 8.13, 14.63, 26.74, 48.37, 1.83
LAKE CHARLES 1.8 S, LACC0018, Calcasieu Parish, 9.01, 13.42, 18.90, 32.17, 46.52, 2.03
ASHWOOD 5.7 SW, LAWF0005, West Feliciana Parish, 0.51, 4.66, 7.95, 18.74, 39.82, 0.26
SLIDELL 2.6 ENE, LAST0018, Saint Tammany Parish, M, M, M, 2.21, 19.67, M
LIVINGSTON 3.7 N, LALV0011, Livingston Parish, M, M, M, M, 21.71, M
PEARL RIVER 2.0 S, LAST0020, Saint Tammany Parish, 5.21, 13.95, 18.00, 31.02, 52.45, 1.96
BOGALUSA 8.8 WNW, LAWS0004, Washington Parish, 6.48, 12.35, 18.44, 27.39, 54.17, 0.33
THIBODAUX 7.8 NNE, LALF0004, Lafourche Parish, 7.24, 20.22, 22.72, 31.79, 47.76, 2.72
RAYNE 1.0 W, LAAC0003, Acadia Parish, 3.25, 9.26, 12.20, 19.22, 33.64, 1.18
PONCHATOULA 1.2 NNW, LATG0016, Tangipahoa Parish, M, M, M, 0.86, 26.20, M
HOMER 0.5 ESE, LACB0007, Claiborne Parish, 6.40, 8.93, 10.95, 20.18, 45.71, 2.68
SHREVEPORT 6.3 S, LACD0004, Caddo Parish, 9.03, 12.24, 14.29, 21.82, 44.93, 3.42
WINNFIELD 15.1 W, LAWP0001, Winn Parish, 4.90, 5.60, 5.63, 12.60, 26.05, 3.34
MANSFIELD 6.5 ENE, LADS0004, De Soto Parish, 4.68, 8.81, 10.91, 17.09, 20.62, 1.78
BOSSIER CITY 1.6 W, LABS0020, Bossier Parish, 6.32, 8.16, 8.18, 15.51, 39.68, 1.30
PINEVILLE 1.0 SSW, LARP0009, Rapides Parish, M, 0.00, 1.59, 4.19, 11.07, M
LELAND BOWMAN LOCK, 165296, Vermilion Parish, 5.03, 25.17, 31.67, 49.19, 65.67, 1.00
LUTCHER, 165783, Saint James Parish, 4.78, 7.53, 10.39, 17.57, 26.16, 0.72
SLIDELL, 168539, Saint Tammany Parish, 4.93, 11.47, 15.92, 23.68, 43.16, 2.70
LAKE CHARLES 7 NW, 165072, Calcasieu Parish, 14.78, 21.19, 25.14, 41.36, 53.12, 3.30
SALT POINT, 12968, Saint Mary Parish, 0.36, 1.58, 5.00, 13.44, 18.47, 0.00
BOOTHVILLE ASOS, 12884, Plaquemines Parish, 3.74, 12.98, 16.75, 28.96, 45.37, 0.88
GALLIANO, 163433, Lafourche Parish, 7.58, 18.35, 24.60, 40.25, 53.23, 0.12
MORGAN CITY, 166394, Saint Mary Parish, 1.45, 8.53, 13.50, 22.12, 33.87, M
ROCKEFELLER WL REFUGE, 167932, Cameron Parish, 9.95, 20.54, 23.23, 43.55, 54.61, 2.08
FRANKLIN 3 NW, 163313, Saint Mary Parish, 8.03, 17.19, 27.28, 48.91, 64.50, 2.12
HACKBERRY 8 SSW, 163979, Cameron Parish, 6.67, 15.86, 18.93, 36.76, 54.90, 1.93
NAPOLEONVILLE, 166561, Assumption Parish, 8.83, 18.05, 23.20, 37.33, 54.56, 3.00
JEANERETTE 5 NW, 164674, Iberia Parish, 6.71, 17.08, 20.36, 34.90, 50.50, 0.54
ABBEVILLE, 160007, Vermilion Parish, 6.09, 14.75, 21.72, 37.17, 52.79, 2.13
LAKE ARTHUR 7 SW, 165065, Cameron Parish, 9.02, 19.12, 21.00, 32.33, 44.06, 1.24
NEW IBERIA AIRPORT - ACADIANA REGIONAL, 53915, Iberia Parish, 5.24, 10.50, 12.46, 27.73, 42.62, 0.92
ST. FRANCISVILLE 1 NE, 168138, West Feliciana Parish, 2.99, 6.82, 8.90, 12.54, 12.54, 0.33
NEW ORLEANS 5.0 N, LAOR0009, Orleans Parish, 3.39, 13.59, 16.14, 23.57, 23.57, 1.41
SULPHUR 2.2 S, LACC0020, Calcasieu Parish, 10.55, 17.86, 19.99, 30.04, 30.04, 2.38
METAIRIE 2.8 ENE, LAJF0014, Jefferson Parish, 3.17, 11.83, 17.18, 24.80, 24.80, 0.54
ST. FRANCISVILLE 1.2 N, LAWF0001, West Feliciana Parish, 2.95, 6.58, 8.66, 8.80, 8.80, 0.33
HAMMOND 4.9 WNW, LATG0018, Tangipahoa Parish, 2.28, 5.71, 10.14, 21.52, 21.52, 1.21
WEST MONROE 1.7 ENE, LAOC0029, Ouachita Parish, 5.34, 10.07, 12.52, 17.56, 17.56, 3.09
THIBODAUX 4 SE, 169013, Lafourche Parish, 6.16, 19.97, 25.14, 39.17, 52.02, 1.83
TALISHEEK, 168906, Saint Tammany Parish, 1.18, 9.41, 14.03, 27.24, 48.89, M
SHREVEPORT SOUTHERN HILLS, 168444, Caddo Parish, 9.01, 12.22, 14.24, 21.71, 45.05, 3.38
LAFAYETTE 13 SE, 53960, Saint Martin Parish, 4.70, 12.48, 15.21, 25.03, 42.14, 0.35
MONROE 26 N, 53961, Union Parish, 5.53, 8.04, 11.82, 18.51, 47.24, 2.57
ABITA RIVER COVINGTON, 160012, Saint Tammany Parish, 3.60, 11.87, 16.73, 24.95, 49.62, 1.75
TOLEDO BEND LAKE, 169074, Sabine Parish, 2.46, 6.99, 9.38, 16.74, 45.10, 2.34
Baton Rouge Area, BTRthr, -, 3.50, 9.22, 12.90, 27.17, 48.25, 2.09
Lake Charles Area, LCHthr, -, 8.23, 13.38, 17.21, 30.19, 47.37, 1.93
New Orleans Area, MSYthr, -, 4.43, 11.05, 16.53, 29.50, 45.59, 2.04
Shreveport Area, SHVthr, -, 8.59, 11.73, 14.01, 19.44, 40.22, 2.48
FORT POLK FULLERTON LANDING STRIP, 53988, Vernon Parish, 7.92, 13.83, 18.23, 30.41, 57.37, 3.93
SHREVEPORT WFO, 168448, Caddo Parish, 9.78, 13.14, 17.36, 23.83, 45.28, 3.57
MOSS BLUFF 2 NNW, 166434, Calcasieu Parish, 8.92, 16.01, 19.12, 35.84, 54.34, 3.70
GONZALES 4.5 S, LAAS0011, Ascension Parish, 4.81, 14.96, 19.44, 28.38, 48.96, 1.40
KEITHVILLE 1.5 NNW, LACD0012, Caddo Parish, 0.00, 2.02, 3.14, 8.63, 31.22, M
SCOTT 1.0 N, LALY0006, Lafayette Parish, 6.73, 12.32, 14.67, 28.88, 44.93, 1.87
CARENCRO 3.9 ENE, LALY0007, Lafayette Parish, 4.51, 10.47, 15.14, 25.17, 40.85, 0.20
COVINGTON 4.0 NNE, LAST0011, Saint Tammany Parish, 3.76, 9.12, 14.61, 22.62, 47.72, 0.84
ABBEVILLE 1.0 E, LAVM0004, Vermilion Parish, 5.21, 13.22, 20.84, 33.98, 48.49, 1.10
NATCHITOCHES #2, 166584, Natchitoches Parish, 6.44, 9.64, 13.12, 19.66, 44.01, 3.20
DUTCHTOWN #2, 162688, Ascension Parish, 5.45, 13.97, 16.80, 29.31, 50.23, 0.99
VINTON 5W, 169376, Calcasieu Parish, M, M, M, M, 11.11, M
DONALDSONVILLE 4 SW, 162534, Assumption Parish, 2.72, 13.31, 18.45, 26.54, 47.96, 1.80
BAYOU SORREL LOCK, 160565, Iberville Parish, 11.40, 15.22, 22.62, 33.97, 53.08, 5.24
LAKE CHARLES REGIONAL AP, 03937, Calcasieu Parish, 8.23, 13.38, 17.21, 30.19, 47.37, 1.93
GONZALES, 163695, Ascension Parish, 5.74, 13.80, 17.42, 30.52, 51.36, 1.44
CARVILLE 2 SW, 161565, Iberville Parish, 9.00, 17.95, 22.44, 33.90, 51.82, 2.50
LAFAYETTE REGIONAL AP, 13976, Lafayette Parish, 4.76, 14.55, 18.97, 27.27, 37.11, 0.52
CROWLEY 2 NE, 162212, Acadia Parish, 4.29, 15.78, 21.61, 29.73, 45.06, 1.67
JENNINGS, 164700, Jefferson Davis Parish, 6.31, 14.04, 18.32, 28.63, 44.89, 1.81
LAKE CHARLES PORT, 165076, Calcasieu Parish, 9.73, 13.21, 21.61, 37.31, 54.85, 3.20
SULPHUR, 168831, Calcasieu Parish, 11.48, 17.63, 21.49, 31.75, 51.15, 1.99
OLD TOWN BAY, 166968, Calcasieu Parish, 7.63, 13.96, 16.59, 26.81, 41.79, 2.53
LAKE CHARLES 2 N, 165074, Calcasieu Parish, 7.91, 12.95, 14.89, 26.93, 42.43, 2.65
PLAQUEMINE 2 N, 167366, Iberville Parish, 5.64, 15.07, 20.83, 27.61, 46.16, 1.62
BAYOU MANCHAC POINT, 160563, East Baton Rouge Parish, M, 4.06, 4.06, 5.29, 12.48, M
BATON ROUGE SHERWOOD, 160558, East Baton Rouge Parish, 3.17, 10.21, 15.72, 30.94, 52.87, 0.92
LSU BEN-HUR FARM, 165620, East Baton Rouge Parish, 3.36, 7.91, 10.03, 18.30, 37.03, 0.92
ABITA SPRINGS FIRE TOWER, 160021, Saint Tammany Parish, 5.33, 12.57, 18.92, 31.85, 55.08, 1.93
GRAND COTEAU, 163800, Saint Landry Parish, 9.38, 13.91, 18.12, 30.34, 51.66, 2.21
PORT ALLEN, 167448, West Baton Rouge Parish, 2.91, 8.41, 11.04, 24.18, 40.90, 0.22
OPELOUSAS, 166995, Saint Landry Parish, M, 0.87, 3.48, 13.44, 28.36, M
LIVINGSTON, 165438, Livingston Parish, 3.98, 13.56, 18.25, 31.45, 57.68, 1.05
BATON ROUGE METRO AP, 13970, East Baton Rouge Parish, 3.50, 9.22, 12.90, 27.17, 48.25, 2.09
OBERLIN FIRE TOWER, 166938, Allen Parish, 3.01, 10.29, 13.01, 24.38, 44.81, 1.33
NEW ROADS 5 NE, 166686, Pointe Coupee Parish, 4.25, 7.80, 10.41, 18.07, 36.31, 0.48
VILLE PLATTE, 169369, Evangeline Parish, 5.68, 8.79, 9.46, 21.32, 39.43, M
PINE GROVE FIRE TOWER, 167304, Saint Helena Parish, 2.73, 6.61, 11.08, 22.12, 49.76, 1.45
ST. FRANCISVILLE, 168136, West Feliciana Parish, 3.76, 7.62, 10.56, 22.01, 44.67, 0.47
WELSH 0.7 W, LAJD0002, Jefferson Davis Parish, 8.82, 14.13, 16.36, 27.00, 42.85, 1.62
RUSTON 5.5 NNW, LALN0003, Lincoln Parish, 8.86, 12.76, 14.82, 24.19, 51.16, 5.74
DENHAM SPRINGS 6.8 N, LALV0002, Livingston Parish, 4.21, 9.75, 13.66, 28.53, 51.86, 0.80
DENHAM SPRINGS 4.1 NE, LALV0004, Livingston Parish, 1.42, 8.19, 11.14, 24.65, 49.28, 0.90
SWARTZ 2.0 SSW, LAOC0001, Ouachita Parish, 6.05, 13.44, 15.48, 23.68, 49.12, 3.35
MONROE 1.9 NNW, LAOC0004, Ouachita Parish, 3.92, 8.39, 11.48, 17.35, 40.07, 2.95
MONROE 2.4 WNW, LAOC0005, Ouachita Parish, 5.51, 10.42, 12.83, 22.78, 48.37, 3.22
MONROE 3.2 SSE, LAOC0014, Ouachita Parish, M, 2.20, 4.38, 10.99, 35.09, M
CALHOUN 4.3 SSE, LAOC0016, Ouachita Parish, 8.92, 12.31, 13.87, 22.84, 48.33, 3.64
NEW ORLEANS 3.6 SW, LAOR0003, Orleans Parish, 2.68, 13.43, 18.25, 22.44, 25.94, 1.33
NEW ROADS 2.7 ESE, LAPC0002, Pointe Coupee Parish, M, M, M, M, 6.25, M
GRAMERCY 0.4 NW, LASJ0002, Saint James Parish, 8.16, 13.99, 19.46, 31.80, 51.66, 1.61
GRAND COTEAU 2.7 E, LASL0001, Saint Landry Parish, 7.09, 13.00, 17.15, 25.40, 41.18, 0.24
ST. MARTINVILLE 0.2 S, LASM0002, Saint Martin Parish, 5.31, 14.52, 18.65, 28.38, 45.67, 0.38
SLIDELL 2.2 NE, LAST0006, Saint Tammany Parish, M, M, M, 0.00, 20.05, M
ABITA SPRINGS 2.2 SSW, LAST0007, Saint Tammany Parish, M, M, M, M, 10.50, M
LACOMBE 1.4 N, LAST0008, Saint Tammany Parish, 4.80, 11.19, 13.50, 26.64, 50.02, 3.31
ABITA SPRINGS 1.9 NE, LAST0009, Saint Tammany Parish, 0.00, 0.00, 6.74, 16.38, 43.87, 0.00
HAMMOND 2.3 WSW, LATG0002, Tangipahoa Parish, 4.22, 6.35, 10.74, 23.16, 48.45, 1.09
GRAY 0.5 ENE, LATR0005, Terrebonne Parish, 5.71, 15.83, 20.41, 36.89, 47.84, 0.46
ROCKY BRANCH 1.3 W, LAUN0002, Union Parish, 7.91, 13.73, 15.53, 22.03, 52.26, 5.10
KAPLAN 1.6 SSE, LAVM0002, Vermilion Parish, 5.86, 14.79, 19.11, 29.54, 40.62, 1.89
PIONEER 0.3 WSW, LAWC0001, West Carroll Parish, 8.08, 12.27, 13.15, 21.73, 45.17, 4.13
FRANKLINTON 0.4 ENE, LAWS0002, Washington Parish, 2.46, 8.12, 10.82, 26.08, 53.35, 0.02
PLAIN DEALING 3.3 ESE, LABS0004, Bossier Parish, 4.86, 8.69, 10.21, 15.57, 40.61, 1.89
LAKE CHARLES 4.8 SSE, LACC0014, Calcasieu Parish, 6.45, 10.66, 13.52, 26.80, 44.03, 1.33
KEITHVILLE 4.2 WNW, LACD0010, Caddo Parish, M, M, M, M, 0.00, M
BATON ROUGE 1.4 WSW, LAEB0046, East Baton Rouge Parish, 3.42, 10.96, 16.97, 32.54, 54.35, 1.77
SLIDELL 0.2 SE, LAST0010, Saint Tammany Parish, 4.40, 12.21, 16.19, 26.16, 48.54, 2.02
