Name,ID,County,Last30Days,Last60Days,Last90Days,Last180Days,SinceJan1,SinceOct1
MANY 9 WSW, 165896, Sabine Parish, 4.92, 7.14, 15.58, 41.84, 45.41, 68.90
KILLIAN, 164878, Livingston Parish, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
MOSS BLUFF, 166431, Calcasieu Parish, 9.37, 11.09, 24.12, 45.27, 51.63, 67.73
ALEXANDRIA 5 SSE, 160103, Rapides Parish, 13.57, 18.36, 25.71, 41.39, 46.96, 75.70
DRY CREEK 8NW, 162641, Beauregard Parish, 9.65, 11.37, 20.43, 35.80, 41.38, 55.79
KAPLAN, 164775, Vermilion Parish, 21.14, 25.30, 30.32, 51.14, 57.28, 80.15
MOUNT HERMON 2W, 166466, Washington Parish, 26.56, 31.32, 36.40, 65.17, 72.08, 94.07
SUN, 168861, Saint Tammany Parish, 8.46, 13.01, 19.07, 44.36, 49.46, 73.08
NEW ORLEANS AP, 12916, Jefferson Parish, 8.87, 14.42, 24.24, 44.78, 50.86, 73.11
NEW ORLEANS LAKEFRONT AP, 53917, Orleans Parish, 11.01, 14.55, 20.50, 46.66, 52.92, 70.74
NEW ORLEANS AUDUBON, 12930, Orleans Parish, 11.45, 17.98, 23.65, 45.47, 49.89, 69.51
CONVENT 2S, 162002, Saint James Parish, 17.61, 19.61, 26.64, 34.09, 38.04, 59.47
BELL CITY 13 SW, 160658, Cameron Parish, 10.30, 13.37, 18.85, 36.11, 40.75, 58.06
WEST MONROE, 169631, Ouachita Parish, 9.07, 10.68, 16.18, 52.99, 59.29, 79.75
TERRYTOWN 3S, 168941, Jefferson Parish, 10.70, 15.27, 21.78, 38.59, 46.62, 65.87
JAMESTOWN, 164592, Bienville Parish, 8.17, 9.68, 13.95, 43.72, 48.24, 70.51
BENTON 5E, 160718, Bossier Parish, 6.69, 8.66, 13.02, 44.38, 48.42, 73.83
SLIDELL AP, 53865, Saint Tammany Parish, 8.55, 12.18, 19.41, 40.36, 45.61, 64.13
NORWOOD, 166808, East Feliciana Parish, 28.09, 31.71, 36.27, 58.92, 63.88, 90.13
TALLULAH VICKSBURG REGIONAL AP, 03996, Madison Parish, 7.32, 10.59, 13.85, 39.53, 47.77, 70.31
ALEXANDRIA INTL AP, 93915, Rapides Parish, 10.48, 12.34, 16.61, 31.05, 36.73, 63.48
ALEXANDRIA, 160098, Rapides Parish, 11.89, 14.24, 19.00, 31.51, 37.38, 62.52
NEW ORLEANS ALVIN CALLENDER FIELD, 12958, Jefferson Parish, 1.68, 3.58, 8.00, 13.58, 15.77, 20.85
THIBODAUX 4 SE, 169013, Lafourche Parish, 17.60, 22.07, 29.17, 46.95, 53.90, 74.14
HODGES GARDENS, 164288, Sabine Parish, 4.65, 7.06, 13.15, 43.50, 48.46, 71.73
TALISHEEK, 168906, Saint Tammany Parish, 9.51, 14.48, 20.99, 40.87, 46.87, 65.57
SHREVEPORT SOUTHERN HILLS, 168444, Caddo Parish, 3.83, 5.78, 12.10, 42.79, 46.50, 69.39
LAFAYETTE 13 SE, 53960, Saint Martin Parish, 18.02, 22.17, 29.60, 47.62, 57.92, 88.36
MONROE 26 N, 53961, Union Parish, 6.68, 7.82, 12.72, 46.12, 51.26, 72.92
WINNSBORO 2 SE, 169804, Franklin Parish, 7.70, 9.69, 11.54, 32.56, 38.34, 63.99
ABITA RIVER COVINGTON, 160012, Saint Tammany Parish, 16.03, 20.95, 27.57, 42.54, 49.36, 69.80
TOLEDO BEND LAKE, 169074, Sabine Parish, 3.54, 4.55, 9.15, 37.20, 43.15, 65.64
Baton Rouge Area, BTRthr, -, 25.33, 29.81, 39.48, 57.97, 66.17, 94.16
Lake Charles Area, LCHthr, -, 11.58, 14.62, 25.82, 47.01, 51.27, 64.45
New Orleans Area, MSYthr, -, 8.87, 14.42, 24.24, 44.78, 50.86, 73.11
Shreveport Area, SHVthr, -, 3.13, 6.68, 11.33, 39.72, 43.75, 64.08
FORT POLK FULLERTON LANDING STRIP, 53988, Vernon Parish, 7.73, 8.75, 16.28, 33.97, 39.91, 62.32
SHREVEPORT WFO, 168448, Caddo Parish, 3.86, 7.40, 11.81, 39.90, 43.39, 64.78
MOSS BLUFF 2 NNW, 166434, Calcasieu Parish, 13.03, 13.92, 26.77, 47.02, 51.64, 67.36
GONZALES 4.5 S, LAAS0011, Ascension Parish, 27.91, 31.54, 43.65, 70.00, 74.78, 99.34
KEITHVILLE 1.5 NNW, LACD0012, Caddo Parish, 4.43, 6.57, 13.02, 39.53, 43.52, 64.77
SCOTT 1.0 N, LALY0006, Lafayette Parish, 23.11, 25.83, 39.50, 62.82, 68.73, 88.76
CARENCRO 3.9 ENE, LALY0007, Lafayette Parish, 19.58, 20.99, 31.47, 55.55, 62.38, 87.06
COVINGTON 4.0 NNE, LAST0011, Saint Tammany Parish, 10.50, 14.13, 19.62, 40.92, 47.49, 68.19
ABBEVILLE 1.0 E, LAVM0004, Vermilion Parish, 24.69, 29.25, 37.39, 57.94, 66.32, 89.69
NATCHITOCHES #2, 166584, Natchitoches Parish, 4.58, 6.33, 12.91, 42.12, 46.56, 68.73
DUTCHTOWN #2, 162688, Ascension Parish, 27.41, 31.43, 42.79, 64.96, 71.04, 96.90
VINTON 5W, 169376, Calcasieu Parish, M, M, M, 0.91, 1.69, 15.44
TAYLORTOWN, 168927, Bossier Parish, 4.48, 9.98, 15.30, 47.03, 51.26, 78.37
BLANCHARD, 160861, Caddo Parish, 4.66, 7.56, 11.22, 20.06, 23.91, 49.22
WELSH 0.7 W, LAJD0002, Jefferson Davis Parish, 17.69, 19.49, 27.09, 44.64, 48.97, 64.68
MARRERO 1.9 E, LAJF0006, Jefferson Parish, M, M, M, M, M, 9.52
RUSTON 5.5 NNW, LALN0003, Lincoln Parish, 4.79, 5.38, 11.40, 50.93, 56.50, 80.09
DENHAM SPRINGS 6.8 N, LALV0002, Livingston Parish, 7.72, 13.09, 24.73, 47.66, 56.28, 84.33
DENHAM SPRINGS 4.1 NE, LALV0004, Livingston Parish, 34.41, 40.89, 49.43, 71.32, 80.88, 105.72
LAFAYETTE 3.5 SSE, LALY0002, Lafayette Parish, 4.29, 5.49, 5.49, 5.49, 5.49, 9.41
SWARTZ 2.0 SSW, LAOC0001, Ouachita Parish, 6.78, 8.95, 12.40, 52.04, 58.88, 82.37
MONROE 1.9 NNW, LAOC0004, Ouachita Parish, 8.68, 11.40, 15.81, 54.90, 61.52, 81.04
MONROE 2.4 WNW, LAOC0005, Ouachita Parish, 7.79, 10.45, 15.69, 55.53, 61.50, 82.29
WEST MONROE 10.1 SW, LAOC0011, Ouachita Parish, 7.86, 7.86, 7.86, 37.50, 40.52, 61.26
MONROE 3.2 SSE, LAOC0014, Ouachita Parish, 10.17, 11.53, 16.14, 54.07, 54.07, 76.13
CALHOUN 4.3 SSE, LAOC0016, Ouachita Parish, 7.58, 9.21, 15.05, 50.93, 56.19, 77.67
NEW ORLEANS 3.6 SW, LAOR0003, Orleans Parish, 4.61, 11.56, 17.44, 29.04, 36.48, 55.59
NEW ROADS 2.7 ESE, LAPC0002, Pointe Coupee Parish, 8.23, 11.59, 15.90, 32.45, 40.43, 63.87
GRAMERCY 0.4 NW, LASJ0002, Saint James Parish, 17.24, 21.89, 28.02, 48.74, 54.01, 79.98
GRAND COTEAU 2.7 E, LASL0001, Saint Landry Parish, 17.08, 19.17, 28.57, 55.37, 62.21, 86.31
ST. MARTINVILLE 0.2 S, LASM0002, Saint Martin Parish, 8.15, 12.71, 18.89, 37.16, 47.42, 75.97
SLIDELL 2.2 NE, LAST0006, Saint Tammany Parish, 13.58, 16.42, 23.51, 42.14, 48.74, 68.48
ABITA SPRINGS 2.2 SSW, LAST0007, Saint Tammany Parish, 13.86, 16.69, 22.07, 38.44, 44.58, 65.44
LACOMBE 1.4 N, LAST0008, Saint Tammany Parish, 12.12, 15.64, 23.03, 42.78, 49.06, 69.16
ABITA SPRINGS 1.9 NE, LAST0009, Saint Tammany Parish, 15.50, 19.41, 25.19, 43.55, 49.82, 72.86
HAMMOND 2.3 WSW, LATG0002, Tangipahoa Parish, 8.21, 15.80, 20.44, 48.08, 54.62, 82.98
TICKFAW 2.0 SSW, LATG0006, Tangipahoa Parish, 25.24, 30.73, 36.75, 64.96, 71.61, 98.40
GRAY 0.5 ENE, LATR0005, Terrebonne Parish, 20.33, 28.55, 37.88, 61.86, 69.21, 90.35
ROCKY BRANCH 1.3 W, LAUN0002, Union Parish, 10.18, 10.31, 10.31, 49.38, 54.94, 79.40
KAPLAN 1.6 SSE, LAVM0002, Vermilion Parish, 22.50, 26.74, 31.50, 50.60, 58.05, 79.24
PIONEER 0.3 WSW, LAWC0001, West Carroll Parish, 4.69, 7.12, 16.18, 47.46, 50.46, 72.53
FRANKLINTON 0.4 ENE, LAWS0002, Washington Parish, 16.83, 22.31, 26.23, 57.78, 64.78, 91.01
PLAIN DEALING 3.3 ESE, LABS0004, Bossier Parish, 8.77, 8.79, 12.84, 39.85, 44.61, 70.38
LAKE CHARLES 4.8 SSE, LACC0014, Calcasieu Parish, 13.77, 16.87, 25.65, 45.43, 49.98, 65.03
KEITHVILLE 4.2 WNW, LACD0010, Caddo Parish, 4.02, 5.57, 11.98, 36.15, 40.13, 61.56
BATON ROUGE 1.4 WSW, LAEB0046, East Baton Rouge Parish, 26.95, 35.32, 44.68, 63.42, 73.26, 100.41
SLIDELL 0.2 SE, LAST0010, Saint Tammany Parish, 11.22, 15.74, 21.36, 39.58, 45.86, 63.95
WAKEFIELD 0.9 WNW, LAWF0004, West Feliciana Parish, 26.10, 31.53, 33.62, 55.70, 63.14, 84.97
MINDEN 2.2 NE, LAWR0004, Webster Parish, 3.05, 3.72, 8.90, 40.19, 44.85, 69.48
BATON ROUGE 5.3 S, LAEB0047, East Baton Rouge Parish, 20.97, 26.61, 36.53, 59.20, 69.60, 96.03
MINDEN 2.0 NE, LAWR0006, Webster Parish, M, M, M, 19.34, 19.34, 19.34
RUSTON 1.6 NW, LALN0006, Lincoln Parish, 2.21, 2.21, 8.16, 41.85, 46.70, 71.69
COUSHATTA 1.4 NE, LARR0001, Red River Parish, 6.82, 7.55, 13.24, 37.81, 42.48, 57.77
NATCHITOCHES 4.8 WNW, LANT0003, Natchitoches Parish, 6.25, 9.62, 17.37, 44.85, 49.39, 74.03
MANDEVILLE 3.1 NNW, LAST0012, Saint Tammany Parish, 15.72, 21.39, 27.47, 44.56, 49.39, 69.84
ADDIS 1.7 N, LAWB0002, West Baton Rouge Parish, 21.42, 24.54, 35.13, 55.48, 66.09, 89.10
MADISONVILLE 3.2 NNW, LAST0013, Saint Tammany Parish, 20.76, 28.23, 34.69, 49.40, 54.85, 76.35
LAKE CHARLES 11.5 SSW, LACM0003, Cameron Parish, 10.97, 14.86, 23.45, 41.17, 45.63, 59.90
PLEASANT HILL 10.2 SE, LASN0003, Sabine Parish, 6.46, 12.54, 19.81, 45.66, 49.95, 72.20
ST. JOSEPH 5.8 NNE, LATS0001, Tensas Parish, 0.64, 7.16, 10.98, 15.45, 15.45, 34.08
PONCHATOULA 4.9 E, LATG0010, Tangipahoa Parish, 16.76, 23.82, 30.33, 54.84, 60.29, 85.43
BATON ROUGE 3.0 SSE, LAEB0053, East Baton Rouge Parish, 13.71, 22.13, 28.87, 44.93, 49.44, 74.69
COLUMBIA 4.1 NNW, LACW0003, Caldwell Parish, 9.70, 12.20, 17.41, 42.03, 50.38, 70.18
BATON ROUGE 6.2 ESE, LAEB0054, East Baton Rouge Parish, 19.89, 28.33, 38.76, 60.17, 69.46, 93.92
NEW ORLEANS 2.1 ENE, LAOR0006, Orleans Parish, 13.54, 18.30, 27.93, 51.40, 57.65, 77.83
SHREVEPORT 3.2 ESE, LACD0014, Caddo Parish, 0.12, 0.83, 3.73, 35.55, 38.97, 46.33
RAGLEY 5.0 SE, LABG0002, Beauregard Parish, 8.76, 9.90, 23.04, 40.30, 44.79, 63.21
BOSSIER CITY 8.2 NNW, LABS0016, Bossier Parish, 5.12, 7.12, 13.02, 42.73, 46.62, 68.96
SHREVEPORT 6.7 S, LACD0019, Caddo Parish, 3.66, 5.49, 10.85, 41.29, 44.78, 66.37
ST. BERNARD 2.7 E, LASB0002, Saint Bernard Parish, 11.02, 19.40, 26.68, 49.73, 57.74, 80.98
PONCHATOULA 0.7 SW, LATG0012, Tangipahoa Parish, 13.26, 22.42, 27.38, 54.90, 61.53, 90.44
CHAUVIN 4.9 N, LATR0009, Terrebonne Parish, 5.30, 6.76, 11.96, 13.43, 13.43, 26.43
CHAUVIN 1.0 SSW, LATR0010, Terrebonne Parish, 9.21, 15.07, 23.12, 42.15, 51.70, 75.15
JACKSON 10.1 SSW, LAEB0056, East Baton Rouge Parish, 7.43, 11.19, 14.48, 32.67, 41.97, 55.66
CHALMETTE, 166130, Saint Bernard Parish, 10.46, 16.74, 27.53, 49.80, 57.86, 78.33
BOSSIER CITY 5.6 NNW, LABS0011, Bossier Parish, 3.58, 5.46, 10.65, 21.66, 21.66, 21.66
BOSSIER CITY 2.4 WNW, LABS0017, Bossier Parish, 3.39, 5.02, 9.84, 39.75, 44.08, 69.36
DE QUINCY 4.4 SSE, LACC0016, Calcasieu Parish, 12.38, 14.59, 32.08, 53.74, 58.36, 68.53
MONROE 2.5 NNW, LAOC0019, Ouachita Parish, 0.76, 0.76, 0.76, 33.60, 33.60, 33.60
MONROE 5.5 ENE, LAOC0023, Ouachita Parish, 2.95, 5.22, 8.90, 46.23, 52.53, 63.10
MADISONVILLE 3.2 NNW, LAST0015, Saint Tammany Parish, 21.82, 22.98, 33.41, 52.26, 57.54, 64.43
HOUMA 6.5 WNW, LATR0007, Terrebonne Parish, M, M, M, 20.67, 20.67, 20.67
CHAUVIN, 161705, Terrebonne Parish, 11.97, 16.70, 23.15, 47.21, 53.69, 75.47
COCODRIE 6 N, 161930, Terrebonne Parish, 8.25, 15.82, 24.67, 47.34, 57.43, 78.49
DULAC 3N, 162673, Terrebonne Parish, 8.49, 12.34, 19.19, 37.70, 44.82, 64.16
Monroe Area, MLUthr, -, 7.62, 10.13, 15.63, 51.62, 57.59, 79.19
ALEXANDRIA 2.8 SW, LARP0007, Rapides Parish, 9.34, 9.34, 9.34, 9.34, 9.34, 9.34
METAIRIE 3.5 NW, LAJF0009, Jefferson Parish, 8.26, 13.52, 22.32, 39.57, 46.05, 52.03
GOLDONNA 1.5 N, LANT0005, Natchitoches Parish, 9.58, 10.75, 15.53, 15.53, 15.53, 15.53
LAKE CHARLES 1.5 NNW, LACC0017, Calcasieu Parish, 10.72, 14.36, 26.07, 27.04, 27.04, 27.04
PRAIRIEVILLE 2.0 S, LAAS0019, Ascension Parish, 23.53, 28.00, 35.51, 44.65, 44.65, 44.65
HAMMOND 4.4 SW, LATG0015, Tangipahoa Parish, 14.52, 22.04, 25.73, 32.14, 32.14, 32.14
RUSTON 5.4 ENE, LALN0008, Lincoln Parish, 7.73, 8.21, 14.99, 18.23, 18.23, 18.23
GEORGETOWN 12.1 W, LAGR0002, Grant Parish, 7.44, 9.50, 14.98, 22.53, 22.53, 22.53
CHURCH POINT 0.7 WSW, LAAC0002, Acadia Parish, 20.45, 23.57, 32.84, 32.84, 32.84, 32.84
SLIDELL 4.4 E, LAST0017, Saint Tammany Parish, 11.87, 15.91, 20.82, 38.85, 38.85, 38.85
BLANCHARD 2.8 NNE, LACD0026, Caddo Parish, M, M, M, 0.00, 0.00, 0.64
Natchitoches Area, ICHL1thr, -, 4.58, 6.33, 12.91, 42.12, 46.56, 68.73
Tallulah-Vicksburg Area, TVRthr, -, 7.32, 10.59, 13.85, 39.53, 47.77, 70.31
SLIDELL 2.6 ENE, LAST0018, Saint Tammany Parish, M, M, 6.10, 13.95, 13.95, 13.95
SHREVEPORT 6.3 S, LACD0004, Caddo Parish, 3.95, 5.95, 12.34, 44.01, 47.79, 71.31
WINNFIELD 15.1 W, LAWP0001, Winn Parish, 10.66, 10.66, 17.43, 20.20, 20.20, 20.20
HAMMOND MUNICIPAL AIRPORT, 03908, Tangipahoa Parish, M, M, M, M, M, 0.00
PORT VINCENT 4.4 W, LAAS0002, Ascension Parish, M, M, M, 3.36, 10.19, 28.99
GONZALES 0.8 E, LAAS0003, Ascension Parish, 13.77, 13.77, 20.84, 32.61, 33.13, 39.02
GONZALES 4.0 S, LAAS0005, Ascension Parish, 24.73, 28.65, 38.33, 66.24, 71.87, 100.04
BUNKIE 0.3 WSW, LAAV0001, Avoyelles Parish, 13.54, 18.55, 24.99, 37.19, 42.84, 66.21
BOSSIER CITY 6.7 NNW, LABS0001, Bossier Parish, 5.20, 7.15, 13.00, 41.94, 45.98, 69.03
BIENVILLE 0.5 S, LABV0001, Bienville Parish, 4.05, 5.15, 8.71, 38.92, 43.74, 66.60
IOWA 0.9 ESE, LACC0003, Calcasieu Parish, 8.68, 12.86, 22.16, 41.26, 47.32, 61.33
WESTLAKE 0.7 WNW, LACC0005, Calcasieu Parish, 8.19, 8.77, 19.80, 19.80, 22.80, 37.86
SULPHUR 2.2 E, LACC0006, Calcasieu Parish, 12.81, 15.34, 26.25, 48.70, 53.93, 69.91
