Name,ID,County,Last30Days,Last60Days,Last90Days,Last180Days,SinceJan1,SinceOct1
BUNKIE, 161287, Avoyelles Parish, 8.85, 15.75, 19.11, 32.09, 0.00, 20.39
MARKSVILLE, 165920, Avoyelles Parish, 8.08, 13.30, 15.39, 30.60, M, 15.83
LEESVILLE, 165266, Vernon Parish, 6.81, 10.28, 17.90, 30.82, 0.06, 18.36
ALEXANDRIA ESLER FIELD, 13935, Rapides Parish, 7.41, 11.95, 14.85, 27.00, 0.00, 15.27
BOYCE 3 WNW, 161232, Rapides Parish, 10.21, 15.19, 23.55, 41.36, 0.00, 23.75
PEASON RIDGE RANGE, 03949, Sabine Parish, 8.21, 13.76, 21.71, 33.53, 0.00, 21.71
JONESVILLE LOCKS, 164739, Catahoula Parish, 8.56, 13.72, 15.97, 25.42, 0.20, 16.79
HANNA 4 SSE, 164050, Red River Parish, 10.77, 18.90, 28.31, 41.74, 0.10, 28.86
ST. JOSEPH 3 N, 168163, Tensas Parish, 10.16, 17.27, 20.86, 36.51, 0.94, 20.86
LOGANSPORT, 165522, De Soto Parish, 11.99, 20.38, 28.89, 42.22, 0.14, 30.56
MANSFIELD 4 NW, 165874, De Soto Parish, 10.15, 18.53, 28.26, 39.37, 0.00, 29.48
WINNSBORO 5 SSE, 169806, Franklin Parish, 7.44, 13.13, 21.70, 28.21, 0.11, 22.02
COLUMBIA LOCK, 161979, Caldwell Parish, 8.89, 16.74, 24.33, 39.11, 1.16, 24.43
BIENVILLE 3 NE, 160800, Bienville Parish, 13.87, 21.02, 30.28, 41.33, 0.00, 30.28
SAILES FIRE TOWER, 168094, Bienville Parish, 10.15, 18.44, 28.39, 42.43, 0.00, 29.62
KEITHVILLE, 164816, Caddo Parish, 10.87, 20.82, 29.68, 38.69, 0.07, 30.95
TALLULAH, 168923, Madison Parish, 0.35, 0.90, 3.61, 6.38, M, 3.61
KORAN, 164931, Bossier Parish, 10.70, 18.78, 25.66, 28.70, M, 25.66
RED RIVER RESEARCH STATION, 167738, Bossier Parish, 11.55, 20.43, 28.40, 38.57, T, 29.89
SHREVEPORT AP, 13957, Caddo Parish, 11.27, 19.71, 28.41, 40.29, 0.00, 28.41
MONROE REGIONAL AP, 13942, Ouachita Parish, 11.03, 20.21, 27.15, 40.21, 0.00, 27.16
RUSTON LA TECH, 168067, Lincoln Parish, 9.38, 18.34, 28.81, 41.97, 0.00, 28.81
MINDEN, 166244, Webster Parish, 10.82, 17.68, 24.14, 34.70, 0.00, 25.09
SHREVEPORT DOWNTOWN AP, 53905, Caddo Parish, 10.72, 15.83, 24.18, 40.83, 0.00, 24.18
ARCADIA, 160277, Bienville Parish, 10.57, 19.08, 29.67, 37.82, 0.05, 30.31
OAK RIDGE, 166868, Morehouse Parish, 2.70, 5.25, 15.40, 26.30, M, 15.40
MOORINGSPORT 1 N, 166364, Caddo Parish, 10.92, 15.16, 22.50, 36.06, 0.00, 22.94
HOMER 1N, 164355, Claiborne Parish, 12.29, 17.07, 23.67, 33.46, 0.19, 24.23
LAKE PROVIDENCE, 165090, East Carroll Parish, 7.72, 17.25, 25.23, 39.52, 0.10, 26.68
OAK GROVE, 166866, West Carroll Parish, 10.89, 18.06, 22.23, 29.83, 0.73, 22.29
WELSH 0.7 W, LAJD0002, Jefferson Davis Parish, 10.67, 13.22, 17.38, 35.14, 0.03, 17.95
RUSTON 5.5 NNW, LALN0003, Lincoln Parish, 13.08, 20.80, 32.94, 44.30, 0.03, 34.12
DENHAM SPRINGS 6.8 N, LALV0002, Livingston Parish, 9.63, 14.91, 19.08, 36.98, 0.45, 19.26
DENHAM SPRINGS 4.1 NE, LALV0004, Livingston Parish, 10.10, 14.16, 18.13, 29.69, 0.24, 18.13
SWARTZ 2.0 SSW, LAOC0001, Ouachita Parish, 11.13, 20.08, 28.21, 41.22, 1.22, 28.28
MONROE 1.9 NNW, LAOC0004, Ouachita Parish, 10.82, 17.49, 24.15, 33.10, 0.59, 24.15
MONROE 2.4 WNW, LAOC0005, Ouachita Parish, 10.85, 18.94, 26.22, 36.63, 0.31, 26.35
MONROE 3.2 SSE, LAOC0014, Ouachita Parish, M, M, M, 6.45, M, M
CALHOUN 4.3 SSE, LAOC0016, Ouachita Parish, 11.44, 18.56, 24.95, 36.60, 0.33, 25.58
NEW ORLEANS 3.6 SW, LAOR0003, Orleans Parish, 0.00, 0.37, 2.35, 23.40, 0.00, 3.68
GRAMERCY 0.4 NW, LASJ0002, Saint James Parish, 5.22, 9.65, 19.27, 40.41, 0.00, 19.62
GRAND COTEAU 2.7 E, LASL0001, Saint Landry Parish, 7.64, 14.91, 18.96, 37.21, 0.37, 18.99
ST. MARTINVILLE 0.2 S, LASM0002, Saint Martin Parish, 7.44, 16.34, 24.89, 47.65, 0.19, 25.08
LACOMBE 1.4 N, LAST0008, Saint Tammany Parish, 8.51, 12.63, 21.99, 36.30, 0.77, 22.01
ABITA SPRINGS 1.9 NE, LAST0009, Saint Tammany Parish, 5.99, 5.99, 13.24, 21.97, M, 13.24
HAMMOND 2.3 WSW, LATG0002, Tangipahoa Parish, 9.95, 13.35, 18.71, 32.88, 0.37, 18.86
GRAY 0.5 ENE, LATR0005, Terrebonne Parish, 8.82, 15.30, 22.51, 46.23, M, 22.51
ROCKY BRANCH 1.3 W, LAUN0002, Union Parish, 11.67, 19.63, 31.28, 46.19, 0.25, 32.42
KAPLAN 1.6 SSE, LAVM0002, Vermilion Parish, 8.42, 15.86, 24.12, 45.29, 0.66, 24.12
PIONEER 0.3 WSW, LAWC0001, West Carroll Parish, 9.89, 18.27, 26.95, 37.37, 0.25, 27.26
FRANKLINTON 0.4 ENE, LAWS0002, Washington Parish, 12.27, 17.62, 22.04, 36.12, 0.42, 22.04
PLAIN DEALING 3.3 ESE, LABS0004, Bossier Parish, 14.78, 19.45, 25.75, 35.90, M, 26.32
LAKE CHARLES 4.8 SSE, LACC0014, Calcasieu Parish, 8.22, 11.87, 14.45, 30.12, 0.18, 15.36
BATON ROUGE 1.4 WSW, LAEB0046, East Baton Rouge Parish, 9.37, 13.13, 17.60, 38.58, 0.44, 18.80
SLIDELL 0.2 SE, LAST0010, Saint Tammany Parish, 6.34, 11.98, 23.41, 39.90, 0.30, 23.42
WAKEFIELD 0.9 WNW, LAWF0004, West Feliciana Parish, 7.83, 11.80, 14.60, 27.01, 0.00, 15.02
MINDEN 2.2 NE, LAWR0004, Webster Parish, 12.70, 18.98, 24.04, 35.11, 1.24, 25.13
COUSHATTA 1.4 NE, LARR0001, Red River Parish, 5.39, 12.60, 22.76, 35.31, M, 22.77
NATCHITOCHES 4.8 WNW, LANT0003, Natchitoches Parish, 11.19, 17.05, 23.11, 35.54, M, 23.88
MANDEVILLE 3.1 NNW, LAST0012, Saint Tammany Parish, 8.73, 9.89, 18.99, 32.79, M, 18.99
ADDIS 1.7 N, LAWB0002, West Baton Rouge Parish, M, M, M, 12.34, M, M
MADISONVILLE 3.2 NNW, LAST0013, Saint Tammany Parish, 4.42, 4.42, 8.76, 9.52, M, 8.76
LAKE CHARLES 11.5 SSW, LACM0003, Cameron Parish, 8.35, 13.25, 19.46, 36.49, M, 20.94
PLEASANT HILL 10.2 SE, LASN0003, Sabine Parish, 11.86, 17.58, 25.07, 42.12, 0.00, 27.40
ST. JOSEPH 5.8 NNE, LATS0001, Tensas Parish, 0.00, 8.07, 11.99, 25.13, M, 12.67
PONCHATOULA 4.9 E, LATG0010, Tangipahoa Parish, 5.23, 9.20, 17.05, 32.27, 0.00, 17.09
BATON ROUGE 3.0 SSE, LAEB0053, East Baton Rouge Parish, 4.60, 8.07, 13.38, 33.84, M, 15.11
COLUMBIA 4.1 NNW, LACW0003, Caldwell Parish, 9.54, 18.43, 27.01, 45.18, 0.88, 27.12
BATON ROUGE 6.2 ESE, LAEB0054, East Baton Rouge Parish, 10.53, 13.44, 18.71, 34.04, 0.30, 19.21
NEW ORLEANS 2.1 ENE, LAOR0006, Orleans Parish, 5.75, 10.14, 17.39, 27.68, 0.46, 17.39
LAKE CHARLES 3.7 SSE, LACC0021, Calcasieu Parish, 1.56, 8.80, 12.89, 26.56, M, 13.05
NEW ORLEANS 3.8 WSW, LAOR0014, Orleans Parish, 2.88, 2.88, 2.88, 2.88, 0.68, 2.88
SLIDELL 3.3 NE, LAST0022, Saint Tammany Parish, 4.64, 4.92, 4.92, 4.92, M, 4.92
DONALDSONVILLE 4 SW, 162534, Assumption Parish, 9.48, 14.30, 19.78, 38.67, 0.06, 20.44
BAYOU SORREL LOCK, 160565, Iberville Parish, 4.83, 8.45, 14.54, 39.19, 0.13, 17.47
LAKE CHARLES REGIONAL AP, 03937, Calcasieu Parish, 7.02, 11.03, 15.55, 32.54, 0.00, 16.09
GONZALES, 163695, Ascension Parish, 8.72, 14.49, 20.23, 39.93, 0.15, 21.05
CARVILLE 2 SW, 161565, Iberville Parish, 8.51, 14.83, 20.06, 43.50, 0.00, 20.81
LAFAYETTE REGIONAL AP, 13976, Lafayette Parish, 5.77, 9.87, 14.58, 37.13, 0.00, 14.78
CROWLEY 2 NE, 162212, Acadia Parish, 8.62, 14.08, 21.37, 44.87, 0.08, 21.68
JENNINGS, 164700, Jefferson Davis Parish, 7.71, 11.26, 15.21, 35.47, 0.04, 16.28
LAKE CHARLES PORT, 165076, Calcasieu Parish, 10.79, 13.31, 17.32, 42.95, 0.11, 19.09
SULPHUR, 168831, Calcasieu Parish, 11.20, 14.57, 22.66, 45.96, 0.50, 22.66
OLD TOWN BAY, 166968, Calcasieu Parish, 9.48, 11.39, 16.20, 35.31, 0.00, 17.90
LAKE CHARLES 2 N, 165074, Calcasieu Parish, 10.92, 13.50, 17.90, 35.75, 0.18, 19.70
PLAQUEMINE 2 N, 167366, Iberville Parish, 8.51, 12.09, 16.82, 37.67, 0.17, 18.04
BAYOU MANCHAC POINT, 160563, East Baton Rouge Parish, 4.42, 4.42, 4.42, 8.48, 0.17, 4.42
BATON ROUGE SHERWOOD, 160558, East Baton Rouge Parish, 8.23, 11.97, 17.27, 34.67, 0.21, 17.81
LSU BEN-HUR FARM, 165620, East Baton Rouge Parish, 7.68, 10.94, 14.65, 25.29, 0.19, 15.04
ABITA SPRINGS FIRE TOWER, 160021, Saint Tammany Parish, 8.62, 12.06, 19.22, 39.75, 0.14, 19.25
GRAND COTEAU, 163800, Saint Landry Parish, 7.46, 16.10, 19.09, 38.22, 0.24, 19.70
PORT ALLEN, 167448, West Baton Rouge Parish, 10.29, 13.87, 17.55, 30.31, M, 17.67
OPELOUSAS, 166995, Saint Landry Parish, M, 5.79, 7.54, 14.75, M, 7.54
LIVINGSTON, 165438, Livingston Parish, 12.78, 16.73, 22.04, 40.69, 0.00, 22.04
BATON ROUGE METRO AP, 13970, East Baton Rouge Parish, 9.39, 13.75, 18.98, 32.70, T, 19.23
OBERLIN FIRE TOWER, 166938, Allen Parish, 7.22, 9.90, 14.42, 29.43, 0.00, 14.95
NEW ROADS 5 NE, 166686, Pointe Coupee Parish, 8.25, 15.47, 18.87, 29.78, 0.00, 19.10
VILLE PLATTE, 169369, Evangeline Parish, 7.25, 14.57, 15.72, 28.13, 0.00, 15.72
PINE GROVE FIRE TOWER, 167304, Saint Helena Parish, 10.73, 16.74, 20.46, 31.86, 0.00, 21.11
ST. FRANCISVILLE, 168136, West Feliciana Parish, 7.85, 13.20, 15.53, 28.63, 0.62, 15.97
THIBODAUX 4 SE, 169013, Lafourche Parish, 7.01, 13.34, 21.12, 48.10, 0.10, 21.99
TALISHEEK, 168906, Saint Tammany Parish, 0.11, 12.19, 15.55, 35.72, 0.11, 19.51
SHREVEPORT SOUTHERN HILLS, 168444, Caddo Parish, 12.69, 21.98, 30.74, 44.53, 0.33, 32.37
LAFAYETTE 13 SE, 53960, Saint Martin Parish, 7.34, 13.03, 21.40, 38.57, 0.00, 21.66
MONROE 26 N, 53961, Union Parish, 11.61, 18.33, 26.91, 37.14, 0.00, 26.91
ABITA RIVER COVINGTON, 160012, Saint Tammany Parish, 10.62, 13.58, 18.58, 35.19, 0.19, 18.58
TOLEDO BEND LAKE, 169074, Sabine Parish, 4.97, 7.81, 14.42, 23.44, 0.00, 14.91
Baton Rouge Area, BTRthr, -, 9.39, 13.75, 18.98, 32.70, T, 19.23
Lake Charles Area, LCHthr, -, 7.02, 11.03, 15.55, 32.54, 0.00, 16.09
New Orleans Area, MSYthr, -, 5.55, 10.71, 18.03, 35.34, 0.38, 18.42
Shreveport Area, SHVthr, -, 11.27, 19.71, 28.41, 40.29, 0.00, 28.41
FORT POLK FULLERTON LANDING STRIP, 53988, Vernon Parish, 8.76, 12.26, 20.64, 36.26, 0.04, 20.67
SHREVEPORT WFO, 168448, Caddo Parish, 11.53, 20.77, 30.69, 45.41, 0.00, 30.69
MOSS BLUFF 2 NNW, 166434, Calcasieu Parish, 9.54, 12.02, 18.35, 36.96, 0.01, 18.90
GONZALES 4.5 S, LAAS0011, Ascension Parish, 8.47, 13.37, 18.25, 39.44, 0.21, 19.32
KEITHVILLE 1.5 NNW, LACD0012, Caddo Parish, 9.66, 19.76, 22.91, 27.13, 0.00, 22.91
SCOTT 1.0 N, LALY0006, Lafayette Parish, 8.05, 12.82, 18.36, 36.89, 0.41, 19.77
CARENCRO 3.9 ENE, LALY0007, Lafayette Parish, 8.30, 15.00, 20.10, 37.88, 0.40, 20.15
COVINGTON 4.0 NNE, LAST0011, Saint Tammany Parish, 8.30, 11.95, 17.97, 33.51, 0.17, 17.97
ABBEVILLE 1.0 E, LAVM0004, Vermilion Parish, 4.90, 13.39, 26.30, 49.68, 0.21, 26.50
NATCHITOCHES #2, 166584, Natchitoches Parish, 10.45, 15.80, 21.13, 33.11, 0.07, 22.17
DUTCHTOWN #2, 162688, Ascension Parish, 9.58, 14.68, 18.78, 37.25, 0.17, 19.27
PORT VINCENT 4.4 W, LAAS0002, Ascension Parish, M, M, M, 5.07, M, M
GONZALES 4.0 S, LAAS0005, Ascension Parish, 8.30, 13.63, 18.34, 36.05, 0.00, 18.90
BUNKIE 0.3 WSW, LAAV0001, Avoyelles Parish, 7.99, 14.50, 17.65, 30.70, 0.15, 18.77
BOSSIER CITY 6.7 NNW, LABS0001, Bossier Parish, 11.57, 16.79, 23.38, 39.57, 0.01, 24.10
IOWA 0.9 ESE, LACC0003, Calcasieu Parish, 7.22, 11.01, 16.79, 35.77, 0.05, 17.68
SULPHUR 2.2 E, LACC0006, Calcasieu Parish, 9.39, 11.86, 20.77, 44.38, 0.43, 22.46
IOWA 9.7 NNW, LACC0009, Calcasieu Parish, 10.18, 14.02, 19.18, 37.88, 0.25, 20.80
SHREVEPORT 6.2 S, LACD0001, Caddo Parish, 11.97, 22.00, 31.13, 42.44, 0.15, 32.18
SICILY ISLAND 3.3 WNW, LACT0001, Catahoula Parish, 10.63, 17.47, 25.88, 39.52, 0.00, 27.12
BATON ROUGE 2.7 SW, LAEB0002, East Baton Rouge Parish, 8.95, 12.99, 17.46, 33.91, 0.51, 18.50
GARDERE 1.2 ENE, LAEB0005, East Baton Rouge Parish, 6.88, 9.18, 14.88, 29.28, M, 14.88
BROWNFIELDS 5.8 NE, LAEB0009, East Baton Rouge Parish, 8.13, 13.09, 17.12, 26.12, 0.48, 17.24
BATON ROUGE 3.5 E, LAEB0014, East Baton Rouge Parish, 11.12, 18.17, 25.53, 56.66, 0.35, 25.53
MONTICELLO 3.0 ENE, LAEB0019, East Baton Rouge Parish, 10.26, 14.44, 18.58, 32.68, 0.26, 18.92
SHENANDOAH 1.5 E, LAEB0022, East Baton Rouge Parish, 9.10, 13.02, 17.48, 35.69, 0.17, 17.67
BROWNFIELDS 4.0 E, LAEB0023, East Baton Rouge Parish, 10.30, 15.45, 19.87, 34.82, 0.28, 20.11
BATON ROUGE 2.5 E, LAEB0027, East Baton Rouge Parish, 8.93, 12.64, 18.68, 35.24, 0.20, 19.10
CENTRAL 2.2 SE, LAEB0031, East Baton Rouge Parish, 9.15, 13.93, 17.58, 29.20, 0.36, 17.78
LSU, LAEB0033, East Baton Rouge Parish, 8.22, 11.94, 15.73, 28.00, M, 16.41
BATON ROUGE 4.3 S, LAEB0041, East Baton Rouge Parish, M, M, M, 2.90, M, M
WINNSBORO 5.3 NNE, LAFP0003, Franklin Parish, 10.00, 22.97, 25.17, 26.22, M, 25.17
PLAIN DEALING, 167344, Bossier Parish, 7.50, 10.56, 17.67, 25.62, M, 17.67
SPRINGHILL, 168683, Webster Parish, 12.41, 17.59, 26.11, 39.35, 0.05, 26.26
BAKER, 160462, East Baton Rouge Parish, 9.19, 13.51, 18.74, 36.74, M, 18.92
VIDALIA NO 2, 169357, Concordia Parish, M, M, M, 11.27, M, M
ST MARTINVILLE 3 SW, 168181, Saint Martin Parish, M, M, M, 4.55, M, M
JENA, 164696, La Salle Parish, 8.80, 14.14, 22.96, 32.98, 0.20, 22.96
BATON ROUGE CONCORD, 160548, East Baton Rouge Parish, 10.93, 14.87, 20.13, 36.31, 0.43, 20.97
SHREVEPORT DOWNTOWN, 168436, Caddo Parish, 11.29, 17.47, 27.96, 44.84, 0.00, 29.05
CARENCRO, 161535, Lafayette Parish, 7.50, 12.90, 17.62, 32.45, 0.32, 17.92
MARRERO 9 SSW, 165926, Jefferson Parish, 3.12, 8.22, 17.44, 37.35, M, 17.44
RED RIVER LOCK #1, 167729, Catahoula Parish, 3.55, 4.30, 6.50, 10.00, 0.20, 6.50
PONCHATOULA 4 E, 167425, Tangipahoa Parish, 8.16, 11.07, 17.78, 33.51, 0.28, 17.80
LEESVILLE 6 SSW, 165287, Vernon Parish, 5.10, 8.47, 18.64, 36.47, M, 19.38
ZWOLLE 2 NW, 169980, Sabine Parish, 9.30, 14.00, 20.62, 32.53, 0.12, 21.30
RED RIVER LOCK # 2, 167732, Rapides Parish, 8.37, 12.56, 14.92, 25.26, 0.12, 15.14
MANY 9 WSW, 165896, Sabine Parish, 11.31, 15.53, 20.90, 37.71, 0.21, 22.03
MOSS BLUFF, 166431, Calcasieu Parish, 9.64, 11.79, 16.57, 35.04, 0.32, 19.15
ALEXANDRIA 5 SSE, 160103, Rapides Parish, 8.02, 11.83, 13.58, 22.21, 0.00, 13.58
DRY CREEK 8NW, 162641, Beauregard Parish, 5.66, 10.07, 14.24, 27.36, 0.09, 15.21
KAPLAN, 164775, Vermilion Parish, 8.42, 16.28, 24.52, 43.07, 0.60, 24.77
MOUNT HERMON 2W, 166466, Washington Parish, M, M, M, 18.32, M, M
SUN, 168861, Saint Tammany Parish, 8.65, 12.72, 20.46, 39.20, 0.27, 20.46
NEW ORLEANS AP, 12916, Jefferson Parish, 5.55, 10.71, 18.03, 35.34, 0.38, 18.42
NEW ORLEANS LAKEFRONT AP, 53917, Orleans Parish, 5.07, 8.75, 15.13, 31.82, 0.55, 15.13
NEW ORLEANS AUDUBON, 12930, Orleans Parish, 5.17, 9.44, 15.44, 38.10, 0.61, 16.63
CONVENT 2S, 162002, Saint James Parish, 4.85, 10.08, 18.97, 37.81, M, 20.67
BELL CITY 13 SW, 160658, Cameron Parish, 3.24, 9.31, 14.44, 35.11, 0.00, 16.11
WEST MONROE, 169631, Ouachita Parish, 9.93, 19.06, 25.89, 38.94, 0.52, 26.04
JAMESTOWN, 164592, Bienville Parish, 11.47, 20.82, 29.80, 45.98, 0.19, 29.81
BENTON 5E, 160718, Bossier Parish, 13.37, 18.54, 25.52, 41.12, 0.00, 25.52
SLIDELL AP, 53865, Saint Tammany Parish, 6.38, 10.33, 19.51, 33.47, 0.29, 19.51
NORWOOD, 166808, East Feliciana Parish, 5.38, 10.24, 13.07, 23.49, 0.67, 13.37
TALLULAH VICKSBURG REGIONAL AP, 03996, Madison Parish, 7.34, 14.12, 18.53, 29.66, 0.00, 19.21
ALEXANDRIA INTL AP, 93915, Rapides Parish, 7.75, 12.33, 21.00, 30.77, 0.00, 21.01
ALEXANDRIA, 160098, Rapides Parish, 8.93, 13.06, 19.24, 28.81, 0.30, 19.24
SHREVEPORT 3.2 ESE, LACD0014, Caddo Parish, 10.05, 17.40, 22.20, 29.52, M, 23.47
RAGLEY 5.0 SE, LABG0002, Beauregard Parish, 9.86, 13.11, 20.15, 36.70, 0.28, 21.33
BOSSIER CITY 8.2 NNW, LABS0016, Bossier Parish, M, M, M, 7.43, M, M
SHREVEPORT 6.7 S, LACD0019, Caddo Parish, 11.56, 21.30, 29.79, 39.92, 0.00, 30.87
ST. BERNARD 2.7 E, LASB0002, Saint Bernard Parish, 6.51, 12.87, 19.73, 43.38, 0.72, 19.80
CHAUVIN 4.9 N, LATR0009, Terrebonne Parish, M, M, 4.63, 22.07, M, 4.63
CHAUVIN 1.0 SSW, LATR0010, Terrebonne Parish, M, M, 0.82, 2.42, M, 0.82
JACKSON 10.1 SSW, LAEB0056, East Baton Rouge Parish, 6.56, 11.23, 15.73, 29.16, M, 16.27
CHALMETTE, 166130, Saint Bernard Parish, 6.24, 11.52, 23.16, 44.70, 0.54, 24.28
BOSSIER CITY 2.4 WNW, LABS0017, Bossier Parish, 12.03, 18.62, 27.54, 44.87, 0.22, 28.52
MONROE 2.5 NNW, LAOC0019, Ouachita Parish, M, M, 1.04, 3.83, M, 1.04
MONROE 5.5 ENE, LAOC0023, Ouachita Parish, 11.24, 19.87, 28.04, 41.51, 1.31, 28.14
MADISONVILLE 3.2 NNW, LAST0015, Saint Tammany Parish, M, 0.54, 7.98, 20.76, M, 7.98
CHAUVIN, 161705, Terrebonne Parish, 2.79, 5.77, 12.25, 34.64, M, 12.25
COCODRIE 6 N, 161930, Terrebonne Parish, 1.32, 6.60, 12.15, 33.85, M, 12.15
DULAC 3N, 162673, Terrebonne Parish, 4.49, 11.70, 17.77, 44.49, 0.68, 17.81
Monroe Area, MLUthr, -, 11.03, 20.21, 27.15, 40.21, 0.00, 27.16
ALEXANDRIA 2.8 SW, LARP0007, Rapides Parish, 8.08, 12.07, 17.34, 24.96, 0.17, 17.39
METAIRIE 3.5 NW, LAJF0009, Jefferson Parish, 4.69, 8.96, 16.77, 30.80, M, 16.77
GOLDONNA 1.5 N, LANT0005, Natchitoches Parish, 11.76, 20.81, 27.50, 38.79, 0.11, 27.96
METAIRIE 1.6 ESE, LAJF0013, Jefferson Parish, 4.63, 9.09, 19.50, 40.39, 0.40, 19.51
PRAIRIEVILLE 2.0 S, LAAS0019, Ascension Parish, 9.66, 14.41, 19.86, 39.53, 0.21, 20.17
RUSTON 5.4 ENE, LALN0008, Lincoln Parish, 11.52, 18.89, 29.44, 38.07, 0.15, 30.01
GEORGETOWN 12.1 W, LAGR0002, Grant Parish, 1.63, 13.23, 18.50, 26.34, M, 18.50
CHURCH POINT 0.7 WSW, LAAC0002, Acadia Parish, 7.60, 12.84, 17.63, 32.96, 0.33, 18.31
SLIDELL 4.4 E, LAST0017, Saint Tammany Parish, 5.89, 11.52, 19.93, 46.25, 0.39, 19.95
BOSSIER CITY 4.0 S, LABS0019, Bossier Parish, 13.16, 21.62, 29.81, 43.44, 0.85, 31.36
BLANCHARD 2.8 NNE, LACD0026, Caddo Parish, 11.61, 16.79, 25.53, 42.54, 0.00, 25.70
BATON ROUGE 4.0 SSE, LAEB0060, East Baton Rouge Parish, 8.51, 11.82, 17.49, 34.77, 0.26, 17.80
NOBLE 1.8 ESE, LASN0007, Sabine Parish, 10.00, 15.77, 23.24, 35.86, 0.03, 24.39
CAMPTI 5.7 ENE, LANT0006, Natchitoches Parish, 10.52, 19.03, 26.05, 39.22, T, 27.27
VIVIAN 1.5 N, LACD0027, Caddo Parish, 7.90, 12.54, 18.77, 31.68, M, 18.77
BATON ROUGE 7.0 SSE, LAEB0059, East Baton Rouge Parish, M, M, 2.29, 2.55, M, 2.29
Natchitoches Area, ICHL1thr, -, 10.45, 15.80, 21.13, 33.11, 0.07, 22.17
Tallulah-Vicksburg Area, TVRthr, -, 7.34, 14.12, 18.53, 29.66, 0.00, 19.21
HAMMOND 2.5 NNW, LATG0017, Tangipahoa Parish, 10.28, 14.83, 19.81, 36.51, 0.00, 19.86
LAKE CHARLES 1.8 S, LACC0018, Calcasieu Parish, 7.57, 10.60, 14.50, 35.43, 0.24, 16.28
ASHWOOD 5.7 SW, LAWF0005, West Feliciana Parish, 3.60, 8.87, 10.94, 22.47, M, 11.04
PEARL RIVER 2.0 S, LAST0020, Saint Tammany Parish, 6.33, 12.35, 21.94, 39.64, 0.28, 21.98
BOGALUSA 8.8 WNW, LAWS0004, Washington Parish, 4.73, 12.81, 16.53, 36.91, 0.26, 16.58
THIBODAUX 7.8 NNE, LALF0004, Lafourche Parish, 5.59, 12.61, 20.55, 42.95, 0.18, 21.28
RAYNE 1.0 W, LAAC0003, Acadia Parish, 8.79, 14.04, 20.18, 34.09, 0.70, 20.41
HOMER 0.5 ESE, LACB0007, Claiborne Parish, 14.27, 20.52, 27.30, 37.53, 0.02, 28.02
SHREVEPORT 6.3 S, LACD0004, Caddo Parish, 12.65, 21.87, 30.66, 44.47, 0.32, 32.31
WINNFIELD 15.1 W, LAWP0001, Winn Parish, 1.60, 8.08, 14.59, 19.21, M, 15.61
MANSFIELD 6.5 ENE, LADS0004, De Soto Parish, 9.75, 19.81, 26.41, 37.99, 0.01, 26.79
BOSSIER CITY 1.6 W, LABS0020, Bossier Parish, 7.28, 13.92, 22.67, 31.74, M, 22.67
PINEVILLE 1.0 SSW, LARP0009, Rapides Parish, M, M, M, 4.19, M, M
ST. FRANCISVILLE 1 NE, 168138, West Feliciana Parish, 6.90, 11.38, 13.58, 24.87, 0.56, 13.84
NEW ORLEANS 5.0 N, LAOR0009, Orleans Parish, 5.34, 9.69, 17.32, 33.13, 0.54, 17.40
