Name,ID,County,Last30Days,Last60Days,Last90Days,Last180Days,SinceJan1,SinceOct1
WAKEFIELD 0.9 WNW, LAWF0004, West Feliciana Parish, 7.59, 13.67, 18.36, 27.05, 28.70, 45.07
MINDEN 2.2 NE, LAWR0004, Webster Parish, 3.68, 8.21, 16.41, 40.81, 42.02, 54.13
COUSHATTA 1.4 NE, LARR0001, Red River Parish, 0.35, 6.11, 16.08, 36.64, 36.64, 50.37
NATCHITOCHES 4.8 WNW, LANT0003, Natchitoches Parish, 1.81, 10.07, 19.45, 41.45, 41.45, 49.45
MANDEVILLE 3.1 NNW, LAST0012, Saint Tammany Parish, M, M, 0.00, 0.00, 0.00, 0.00
LAKE CHARLES 11.5 SSW, LACM0003, Cameron Parish, 9.56, 15.69, 20.46, 29.13, 31.85, 40.24
PLEASANT HILL 10.2 SE, LASN0003, Sabine Parish, 1.79, 18.58, 28.61, 52.33, 53.84, 65.80
PONCHATOULA 4.9 E, LATG0010, Tangipahoa Parish, 8.44, 18.98, 26.31, 35.15, 37.28, 63.12
BATON ROUGE 3.0 SSE, LAEB0053, East Baton Rouge Parish, 7.27, 13.16, 22.18, 36.03, 37.90, 51.63
COLUMBIA 4.1 NNW, LACW0003, Caldwell Parish, 6.01, 9.97, 21.55, 46.01, 47.70, 68.50
BATON ROUGE 6.2 ESE, LAEB0054, East Baton Rouge Parish, 6.98, 13.08, 19.58, 31.56, 33.02, 46.98
NEW ORLEANS 2.1 ENE, LAOR0006, Orleans Parish, 14.53, 17.06, 22.86, 34.24, 35.19, 47.68
RAGLEY 5.0 SE, LABG0002, Beauregard Parish, 5.00, 12.32, 17.04, 28.12, 29.68, 45.31
SHREVEPORT 6.7 S, LACD0019, Caddo Parish, 3.91, 10.57, 16.51, 39.76, 40.78, 48.33
ST. BERNARD 2.7 E, LASB0002, Saint Bernard Parish, 7.67, 10.16, 15.74, 26.93, 28.03, 42.95
JACKSON 10.1 SSW, LAEB0056, East Baton Rouge Parish, 6.09, 11.94, 20.15, 31.15, 32.76, 47.51
CHALMETTE, 166130, Saint Bernard Parish, 12.45, 16.72, 24.07, 34.50, 35.64, 51.27
BOSSIER CITY 2.4 WNW, LABS0017, Bossier Parish, 6.16, 12.20, 19.93, 42.56, 43.52, 54.21
MONROE 2.5 NNW, LAOC0019, Ouachita Parish, 2.08, 2.08, 7.36, 16.05, 16.05, 20.06
MONROE 5.5 ENE, LAOC0023, Ouachita Parish, 4.38, 9.82, 16.57, 43.65, 44.95, 62.98
CHAUVIN, 161705, Terrebonne Parish, 14.31, 23.11, 25.73, 32.94, 34.19, 47.76
DULAC 3N, 162673, Terrebonne Parish, 9.57, 16.31, 20.10, 26.98, 28.34, 41.26
Monroe Area, MLUthr, -, 4.87, 9.06, 16.25, 39.93, 41.14, 56.87
ALEXANDRIA 2.8 SW, LARP0007, Rapides Parish, 2.93, 9.00, 15.17, 30.82, 33.59, 45.07
GOLDONNA 1.5 N, LANT0005, Natchitoches Parish, 3.83, 10.11, 23.42, 45.14, 46.40, 59.27
METAIRIE 1.6 ESE, LAJF0013, Jefferson Parish, 9.83, 17.20, 23.84, 32.07, 32.07, 44.28
PRAIRIEVILLE 2.0 S, LAAS0019, Ascension Parish, 6.52, 15.44, 21.19, 31.23, 33.31, 46.61
RUSTON 5.4 ENE, LALN0008, Lincoln Parish, 5.99, 9.66, 15.67, 39.87, 40.98, 55.39
GEORGETOWN 12.1 W, LAGR0002, Grant Parish, 0.79, 0.79, 0.79, 0.79, 0.79, 1.38
CHURCH POINT 0.7 WSW, LAAC0002, Acadia Parish, 2.96, 8.89, 13.62, 23.02, 24.74, 37.01
SLIDELL 4.4 E, LAST0017, Saint Tammany Parish, 10.59, 15.94, 20.31, 30.43, 31.58, 46.21
BOSSIER CITY 4.0 S, LABS0019, Bossier Parish, 2.60, 8.81, 14.99, 41.51, 42.79, 50.54
BLANCHARD 2.8 NNE, LACD0026, Caddo Parish, 2.57, 10.44, 18.09, 37.47, 37.87, 51.98
BATON ROUGE 4.0 SSE, LAEB0060, East Baton Rouge Parish, 7.91, 15.79, 22.85, 35.56, 37.18, 51.30
NOBLE 1.8 ESE, LASN0007, Sabine Parish, 4.43, 10.05, 20.95, 38.22, 39.83, 52.06
CAMPTI 5.7 ENE, LANT0006, Natchitoches Parish, 2.20, 7.97, 20.22, 40.98, 42.31, 57.88
VIVIAN 1.5 N, LACD0027, Caddo Parish, 3.20, 9.92, 14.18, 29.91, 30.30, 32.99
BATON ROUGE 7.0 SSE, LAEB0059, East Baton Rouge Parish, 3.62, 3.62, 7.48, 7.48, 7.48, 7.48
Natchitoches Area, ICHL1thr, -, 2.03, 8.62, 15.81, 35.90, 37.05, 49.18
Tallulah-Vicksburg Area, TVRthr, -, 5.27, 7.53, 14.98, 39.71, 43.78, 61.01
HAMMOND 2.5 NNW, LATG0017, Tangipahoa Parish, 8.04, 13.25, 19.67, 30.73, 33.02, 49.73
ASHWOOD 5.7 SW, LAWF0005, West Feliciana Parish, 5.95, 12.73, 15.04, 27.29, 27.29, 44.99
PEARL RIVER 2.0 S, LAST0020, Saint Tammany Parish, 12.32, 17.33, 21.44, 30.84, 31.54, 47.46
BOGALUSA 8.8 WNW, LAWS0004, Washington Parish, 9.84, 17.72, 22.82, 33.87, 36.31, 50.54
THIBODAUX 7.8 NNE, LALF0004, Lafourche Parish, 10.64, 14.62, 18.39, 27.02, 28.07, 44.18
RAYNE 1.0 W, LAAC0003, Acadia Parish, 3.07, 9.58, 13.56, 24.03, 25.90, 36.19
HOMER 0.5 ESE, LACB0007, Claiborne Parish, 4.75, 10.34, 17.43, 42.90, 43.34, 55.73
SHREVEPORT 6.3 S, LACD0004, Caddo Parish, 3.91, 11.17, 17.26, 41.57, 42.59, 50.42
WINNFIELD 15.1 W, LAWP0001, Winn Parish, M, M, M, M, M, 0.53
MANSFIELD 6.5 ENE, LADS0004, De Soto Parish, 2.03, 7.61, 21.36, 39.74, 41.10, 51.42
PINEVILLE 1.0 SSW, LARP0009, Rapides Parish, M, M, 0.00, 0.00, 0.00, 0.00
ST. FRANCISVILLE 1 NE, 168138, West Feliciana Parish, 6.63, 12.50, 16.76, 26.92, 28.66, 42.24
NEW ORLEANS 5.0 N, LAOR0009, Orleans Parish, 12.22, 20.51, 26.85, 36.25, 36.76, 49.20
SULPHUR 2.2 S, LACC0020, Calcasieu Parish, 2.10, 9.19, 14.54, 22.85, 23.53, 33.33
METAIRIE 2.8 ENE, LAJF0014, Jefferson Parish, 10.18, 16.22, 22.42, 32.13, 32.78, 46.11
NEW ORLEANS 4.8 N, LAOR0012, Orleans Parish, 5.84, 13.26, 19.49, 27.93, 27.93, 35.11
WESTWEGO 2.4 ENE, LAOR0013, Orleans Parish, 12.31, 18.91, 22.29, 31.52, 32.97, 44.14
SHREVEPORT 12.9 NNW, LACD0029, Caddo Parish, 3.40, 9.52, 15.85, 33.41, 34.01, 45.04
HAMMOND 4.9 WNW, LATG0018, Tangipahoa Parish, 6.33, 13.99, 20.34, 33.49, 34.99, 53.18
SLIDELL 1.7 NE, LAST0023, Saint Tammany Parish, 10.79, 14.46, 19.19, 29.15, 29.92, 44.17
DERIDDER 8.9 SE, LABG0003, Beauregard Parish, 3.88, 8.42, 13.19, 26.07, 27.26, 44.61
LAKE CHARLES 3.7 SSE, LACC0021, Calcasieu Parish, M, M, M, M, M, 3.49
ABBEVILLE 9.9 SW, LAVM0006, Vermilion Parish, M, M, M, M, M, 0.00
NEW ORLEANS 3.8 WSW, LAOR0014, Orleans Parish, 10.37, 18.16, 23.09, 30.15, 30.85, 36.45
STONEWALL 2.4 SSW, LADS0005, De Soto Parish, 2.04, 8.07, 14.54, 32.94, 34.09, 42.28
BOOTHVILLE HELIPORT, 43110, Plaquemines Parish, 5.05, 6.30, 8.80, 11.57, 11.83, 11.83
FSA-TALLULAH 1.7 SSE, LAMD0001, Madison Parish, 5.53, 7.30, 16.33, 42.51, 45.06, 68.77
QUITMAN 2.5 E, LAJC0003, Jackson Parish, 2.94, 8.13, 20.07, 44.38, 45.56, 45.56
MONROE 9.0 NNE, LAOC0032, Ouachita Parish, 3.58, 7.08, 12.59, 37.44, 38.65, 55.26
COUSHATTA 4.2 ESE, LARR0003, Red River Parish, M, 0.00, 9.45, 19.88, 20.93, 30.80
FSA-MARKSVILLE 1.0 W, LAAV0005, Avoyelles Parish, 4.83, 9.57, 14.57, 27.04, 27.04, 41.38
BERWICK 1.1 NNW, LAMY0002, Saint Mary Parish, 10.26, 14.27, 18.58, 27.55, 27.55, 31.85
FSA-CLINTON 0.8 SE, LAEF0005, East Feliciana Parish, 3.35, 7.67, 12.15, 24.10, 25.52, 40.19
STONEWALL 5.3 NE, LADS0006, De Soto Parish, 1.16, 7.49, 15.25, 20.47, 20.47, 20.47
SHENANDOAH 1.5 S, LAEB0063, East Baton Rouge Parish, 5.97, 13.46, 19.69, 30.07, 31.70, 46.98
PONCHATOULA 5.3 W, LATG0021, Tangipahoa Parish, 3.52, 3.52, 3.52, 3.52, 3.52, 3.52
SLIDELL 3.2 E, LAST0026, Saint Tammany Parish, 5.15, 5.15, 5.15, 5.15, 5.15, 5.15
FSA-OPELOUSAS 1.0 ESE, LASL0006, Saint Landry Parish, 2.85, 8.43, 14.04, 23.71, 25.52, 38.24
FSA-DE RIDDER 0.9 E, LABG0004, Beauregard Parish, 0.00, 0.00, 1.10, 7.22, 7.79, 20.07
BREAUX BRIDGE 0.7 NNW, LASM0003, Saint Martin Parish, 5.58, 7.40, 7.40, 7.40, 7.40, 7.40
SLIDELL 3.3 NE, LAST0022, Saint Tammany Parish, 11.77, 15.44, 19.96, 29.82, 30.92, 46.21
ABBEVILLE 1.9 SW, LAVM0008, Vermilion Parish, 8.78, 18.28, 24.13, 33.61, 35.09, 44.52
MINDEN 3.6 E, LAWR0011, Webster Parish, 0.74, 1.92, 5.16, 21.26, 23.35, 30.16
ERATH 0.2 ENE, LAVM0007, Vermilion Parish, 5.46, 10.78, 15.74, 16.04, 18.79, 27.29
ST. GABRIEL 2.8 NNW, LAIV0006, Iberville Parish, 6.89, 13.39, 21.08, 32.10, 32.10, 32.10
FSA-JONESVILLE 0.9 W, LACT0003, Catahoula Parish, 5.44, 9.59, 14.68, 35.54, 39.56, 57.32
BOSSIER CITY 5.3 NW, LABS0022, Bossier Parish, 5.29, 10.88, 19.73, 41.59, 42.48, 42.48
LEESVILLE 7.1 SSW, LAVN0004, Vernon Parish, 2.35, 2.35, 2.35, 2.35, 2.35, 2.35
KEITHVILLE 2.0 NE, LACD0032, Caddo Parish, 1.97, 9.76, 16.17, 23.36, 23.36, 23.36
WALKER 9.3 NNE, LALV0012, Livingston Parish, 7.20, 13.06, 19.82, 35.48, 37.12, 52.10
FSA-FERRIDAY 1.0 WSW, LACN0003, Concordia Parish, 5.20, 8.26, 14.99, 36.18, 41.03, 57.56
FSA-AMITE CITY 0.8 SW, LATG0019, Tangipahoa Parish, 10.71, 15.48, 21.72, 37.76, 39.81, 62.20
WEST MONROE 5.1 W, LAOC0034, Ouachita Parish, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79
NEW ORLEANS 2.1 NNW, LAOR0016, Orleans Parish, 11.40, 18.49, 24.74, 31.89, 33.07, 43.30
LAKE CHARLES 1.8 SW, LACC0023, Calcasieu Parish, 4.17, 9.98, 9.98, 9.98, 9.98, 9.98
FSA-VILLE PLATTE 0.2 SE, LAEV0002, Evangeline Parish, M, 2.70, 8.35, 16.02, 21.74, 28.59
FSA-OBERLIN 0.7 NW, LAAL0003, Allen Parish, 0.08, 3.56, 7.55, 15.65, 18.25, 27.05
PORT VINCENT 4.4 W, LAAS0002, Ascension Parish, M, 9.46, 14.40, 14.40, 14.40, 14.40
GONZALES 4.0 S, LAAS0005, Ascension Parish, 6.33, 14.79, 18.92, 30.14, 33.24, 44.41
BUNKIE 0.3 WSW, LAAV0001, Avoyelles Parish, 3.67, 7.92, 13.56, 25.05, 29.67, 38.52
BOSSIER CITY 6.7 NNW, LABS0001, Bossier Parish, 4.43, 9.13, 16.73, 39.04, 39.81, 51.27
BOSSIER CITY 7.9 NNW, LABS0003, Bossier Parish, 3.50, 4.58, 11.81, 17.24, 17.24, 24.16
IOWA 0.9 ESE, LACC0003, Calcasieu Parish, 3.31, 15.58, 19.63, 26.72, 31.22, 39.14
SULPHUR 2.2 E, LACC0006, Calcasieu Parish, 4.77, 11.04, 18.04, 27.17, 28.36, 39.35
IOWA 9.7 NNW, LACC0009, Calcasieu Parish, M, M, 4.85, 16.28, 18.65, 32.27
SHREVEPORT 6.2 S, LACD0001, Caddo Parish, 4.08, 11.30, 17.34, 41.89, 42.97, 50.92
SICILY ISLAND 3.3 WNW, LACT0001, Catahoula Parish, 6.07, 9.76, 16.55, 36.73, 40.70, 57.28
BATON ROUGE 2.7 SW, LAEB0002, East Baton Rouge Parish, 8.01, 15.36, 22.28, 38.33, 39.96, 49.81
BROWNFIELDS 5.8 NE, LAEB0009, East Baton Rouge Parish, 9.01, 14.54, 16.59, 26.06, 27.78, 39.47
BATON ROUGE 3.5 E, LAEB0014, East Baton Rouge Parish, 7.92, 15.14, 23.22, 38.62, 40.30, 54.89
MONTICELLO 3.0 ENE, LAEB0019, East Baton Rouge Parish, 8.97, 17.39, 22.37, 37.83, 39.45, 54.84
SHENANDOAH 1.5 E, LAEB0022, East Baton Rouge Parish, 6.34, 15.34, 21.18, 31.52, 33.41, 49.35
BROWNFIELDS 4.0 E, LAEB0023, East Baton Rouge Parish, 8.70, 15.63, 22.52, 38.39, 39.94, 54.89
BATON ROUGE 2.5 E, LAEB0027, East Baton Rouge Parish, 6.61, 12.74, 19.77, 34.60, 36.41, 50.41
CENTRAL 2.2 SE, LAEB0031, East Baton Rouge Parish, 7.06, 14.38, 21.20, 34.85, 36.77, 49.73
LSU, LAEB0033, East Baton Rouge Parish, 0.77, 0.77, 0.93, 15.81, 15.81, 32.50
CLINTON 1.4 S, LAEF0001, East Feliciana Parish, M, 0.00, 0.00, 0.64, 0.64, 11.18
WINNSBORO 5.3 NNE, LAFP0003, Franklin Parish, 1.95, 1.95, 13.53, 41.15, 41.15, 53.63
HANNA 4 SSE, 164050, Red River Parish, 1.66, 8.13, 18.56, 40.99, 42.29, 55.37
ST. JOSEPH 3 N, 168163, Tensas Parish, 2.80, 4.87, 12.37, 36.11, 37.37, 50.59
LOGANSPORT, 165522, De Soto Parish, 2.00, 8.85, 19.13, 37.48, 38.87, 48.25
MANSFIELD 4 NW, 165874, De Soto Parish, 1.55, 4.70, 18.21, 33.35, 34.23, 40.42
WINNSBORO 5 SSE, 169806, Franklin Parish, 4.59, 6.22, 15.37, 21.61, 24.62, 39.31
COLUMBIA LOCK, 161979, Caldwell Parish, 5.37, 8.93, 20.14, 47.64, 49.24, 69.34
BIENVILLE 3 NE, 160800, Bienville Parish, 2.67, 10.96, 23.36, 47.10, 48.15, 60.78
SAILES FIRE TOWER, 168094, Bienville Parish, 3.38, 9.34, 16.41, 30.00, 31.21, 41.57
KEITHVILLE, 164816, Caddo Parish, 1.95, 8.99, 15.55, 35.16, 36.14, 45.52
TALLULAH, 168923, Madison Parish, 7.02, 7.02, 7.02, 9.90, 9.90, 9.92
KORAN, 164931, Bossier Parish, 0.68, 7.38, 15.11, 37.30, 38.78, 45.67
RED RIVER RESEARCH STATION, 167738, Bossier Parish, 1.39, 7.90, 15.14, 37.84, 38.87, 47.70
SHREVEPORT AP, 13957, Caddo Parish, 3.34, 9.66, 17.43, 36.69, 37.53, 46.65
MONROE REGIONAL AP, 13942, Ouachita Parish, 4.87, 9.06, 16.25, 39.93, 41.14, 56.87
RUSTON LA TECH, 168067, Lincoln Parish, M, M, M, 17.82, 17.84, 29.78
MINDEN, 166244, Webster Parish, 3.39, 8.32, 16.32, 41.61, 42.75, 54.18
SHREVEPORT DOWNTOWN AP, 53905, Caddo Parish, 4.30, 10.40, 17.66, 37.99, 38.76, 48.33
ARCADIA, 160277, Bienville Parish, 3.16, 9.18, 16.51, 37.58, 38.91, 51.37
OAK RIDGE, 166868, Morehouse Parish, 3.08, 5.44, 11.69, 33.91, 35.16, 52.88
MOORINGSPORT 1 N, 166364, Caddo Parish, 4.05, 12.18, 18.62, 35.75, 36.28, 47.27
HOMER 1N, 164355, Claiborne Parish, 4.55, 9.90, 17.05, 40.76, 41.86, 53.63
OAK GROVE, 166866, West Carroll Parish, 8.77, 10.22, 15.45, 45.58, 46.89, 68.94
