Name,ID,County,Last30Days,Last60Days,Last90Days,Last180Days,SinceJan1,SinceOct1
OBERLIN FIRE TOWER, 166938, Allen Parish, 4.86, 6.16, 20.90, 29.73, 23.87, 31.26
NEW ROADS 5 NE, 166686, Pointe Coupee Parish, 5.82, 8.92, 16.41, 33.31, 20.72, 33.82
VILLE PLATTE, 169369, Evangeline Parish, 5.77, 7.53, 16.00, 25.57, 18.85, 26.09
PINE GROVE FIRE TOWER, 167304, Saint Helena Parish, 6.10, 11.23, 18.91, 33.75, 21.65, 34.80
ST. FRANCISVILLE, 168136, West Feliciana Parish, 3.31, 7.22, 14.28, 29.15, 19.18, 29.49
ST. JOSEPH 3 N, 168163, Tensas Parish, 5.22, 14.72, 22.29, 29.57, 24.46, 30.07
LOGANSPORT, 165522, De Soto Parish, 8.09, 14.59, 22.24, 32.34, 24.69, 33.66
WINNSBORO 5 SSE, 169806, Franklin Parish, 9.62, 14.25, 23.59, 31.41, 26.29, 31.67
COLUMBIA LOCK, 161979, Caldwell Parish, 7.58, 13.41, 22.61, 30.02, 24.68, 30.19
BIENVILLE 3 NE, 160800, Bienville Parish, 11.75, 16.08, 26.68, 35.08, 29.41, 36.19
SAILES FIRE TOWER, 168094, Bienville Parish, M, M, M, 0.00, M, 0.00
KEITHVILLE, 164816, Caddo Parish, 10.84, 14.66, 23.35, 34.25, 26.01, 35.52
RED RIVER RESEARCH STATION, 167738, Bossier Parish, 11.52, 16.54, 25.09, 34.53, 27.21, 35.56
SHREVEPORT AP, 13957, Caddo Parish, 11.96, 14.25, 24.92, 34.86, 27.38, 36.41
MONROE REGIONAL AP, 13942, Ouachita Parish, 11.95, 16.40, 24.77, 32.81, 27.45, 33.20
SHREVEPORT DOWNTOWN AP, 53905, Caddo Parish, 10.19, 12.65, 22.69, 32.10, 24.89, 33.44
ARCADIA, 160277, Bienville Parish, 12.78, 19.78, 28.97, 37.28, 31.52, 38.04
OAK RIDGE, 166868, Morehouse Parish, M, M, 4.30, 4.30, 4.30, 4.30
MOORINGSPORT 1 N, 166364, Caddo Parish, 9.61, 15.73, 24.19, 31.10, 26.41, 33.35
HOMER 1N, 164355, Claiborne Parish, 8.86, 13.39, 21.78, 31.11, 25.07, 31.66
OAK GROVE, 166866, West Carroll Parish, 7.90, 13.47, 19.82, 28.74, 22.68, 29.48
PLAIN DEALING, 167344, Bossier Parish, 8.95, 14.82, 24.21, 33.05, 26.47, 34.58
SPRINGHILL, 168683, Webster Parish, 10.02, 16.00, 23.75, 30.20, 26.17, 30.20
BAKER, 160462, East Baton Rouge Parish, 4.93, 12.52, 19.52, 30.07, 22.15, 31.35
VIDALIA NO 2, 169357, Concordia Parish, M, M, M, 8.71, M, 9.03
JENA, 164696, La Salle Parish, 10.54, 16.54, 27.03, 36.27, 30.22, 36.84
CARENCRO, 161535, Lafayette Parish, 3.75, 7.24, 14.66, 27.81, 18.32, 29.46
RED RIVER LOCK #1, 167729, Catahoula Parish, 3.95, 7.71, 15.65, 23.57, 18.43, 23.62
PONCHATOULA 4 E, 167425, Tangipahoa Parish, 3.87, 7.15, 15.70, 27.76, 19.56, 28.91
ZWOLLE 2 NW, 169980, Sabine Parish, 8.00, 12.07, 13.85, 13.85, 13.85, 13.85
RED RIVER LOCK # 2, 167732, Rapides Parish, 6.71, 11.54, 17.80, 26.13, 19.84, 27.18
MANY 9 WSW, 165896, Sabine Parish, 5.36, 10.81, 18.74, 29.01, 22.97, 30.48
MOSS BLUFF, 166431, Calcasieu Parish, 4.95, 6.33, 18.50, 30.58, 23.58, 31.81
ALEXANDRIA 5 SSE, 160103, Rapides Parish, 8.02, 12.43, 20.29, 28.55, 23.31, 28.60
DRY CREEK 8NW, 162641, Beauregard Parish, 8.44, 11.48, 19.58, 29.88, 23.03, 31.75
KAPLAN, 164775, Vermilion Parish, 4.54, 7.48, 14.60, 31.20, 18.25, 33.34
NEW ORLEANS AP, 12916, Jefferson Parish, 9.99, 16.65, 23.76, 39.89, 27.28, 40.94
NEW ORLEANS LAKEFRONT AP, 53917, Orleans Parish, 9.97, 15.62, 24.42, 38.30, 27.53, 39.85
NEW ORLEANS AUDUBON, 12930, Orleans Parish, 3.99, 15.10, 25.28, 43.68, 28.80, 44.46
WEST MONROE, 169631, Ouachita Parish, 11.54, 16.33, 24.68, 32.01, 24.68, 32.44
JAMESTOWN, 164592, Bienville Parish, 3.16, 9.22, 17.24, 24.83, 19.41, 26.07
SLIDELL AP, 53865, Saint Tammany Parish, 10.49, 13.92, 20.47, 30.80, 23.90, 32.64
NORWOOD, 166808, East Feliciana Parish, 5.13, 8.61, 16.82, 30.14, 21.67, 30.64
TALLULAH VICKSBURG REGIONAL AP, 03996, Madison Parish, 5.90, 9.00, 18.53, 27.77, 20.93, 28.13
ALEXANDRIA INTL AP, 93915, Rapides Parish, 9.77, 12.79, 22.25, 31.34, 24.73, 32.13
ALEXANDRIA, 160098, Rapides Parish, 7.13, 9.02, 17.96, 29.08, 21.63, 29.72
COVINGTON 8 WNW, 162151, Saint Tammany Parish, 2.65, 4.85, 12.55, 23.70, 17.38, 25.02
THIBODAUX 4 SE, 169013, Lafourche Parish, 3.57, 8.50, 17.54, 29.18, 20.93, 30.18
TALISHEEK, 168906, Saint Tammany Parish, 8.04, 12.17, 25.06, 43.20, 31.75, 44.07
SHREVEPORT SOUTHERN HILLS, 168444, Caddo Parish, 11.23, 15.81, 25.24, 35.43, 27.69, 36.59
LAFAYETTE 13 SE, 53960, Saint Martin Parish, 6.15, 8.19, 15.58, 30.22, 17.93, 31.38
MONROE 26 N, 53961, Union Parish, 11.64, 16.80, 28.49, 36.81, 30.88, 37.38
ABITA RIVER COVINGTON, 160012, Saint Tammany Parish, 2.93, 6.91, 17.98, 35.90, 24.78, 38.19
TOLEDO BEND LAKE, 169074, Sabine Parish, 9.47, 12.82, 20.42, 27.35, 23.26, 28.13
Baton Rouge Area, BTRthr, -, 5.01, 12.00, 18.61, 31.03, 20.87, 32.50
Lake Charles Area, LCHthr, -, 4.66, 5.81, 15.00, 27.74, 18.97, 28.42
New Orleans Area, MSYthr, -, 9.99, 16.65, 23.76, 39.89, 27.28, 40.94
Shreveport Area, SHVthr, -, 11.96, 14.25, 24.92, 34.86, 27.38, 36.41
FORT POLK FULLERTON LANDING STRIP, 53988, Vernon Parish, 1.07, 3.01, 13.21, 21.28, 16.70, 21.47
SHREVEPORT WFO, 168448, Caddo Parish, 12.48, 15.80, 26.35, 36.88, 28.84, 38.65
MOSS BLUFF 2 NNW, 166434, Calcasieu Parish, 5.35, 6.12, 18.65, 27.81, 22.88, 28.67
GONZALES 4.5 S, LAAS0011, Ascension Parish, 5.79, 8.75, 15.94, 34.96, 20.40, 35.77
KEITHVILLE 1.5 NNW, LACD0012, Caddo Parish, 11.98, 15.89, 24.92, 35.85, 27.50, 37.12
SCOTT 1.0 N, LALY0006, Lafayette Parish, 2.90, 6.69, 13.74, 28.08, 17.97, 29.55
CARENCRO 3.9 ENE, LALY0007, Lafayette Parish, 6.10, 9.87, 17.33, 32.31, 21.55, 33.78
COVINGTON 4.0 NNE, LAST0011, Saint Tammany Parish, 3.13, 6.64, 17.57, 35.84, 25.09, 37.42
NATCHITOCHES #2, 166584, Natchitoches Parish, 9.64, 13.58, 22.15, 29.57, 24.66, 31.35
DUTCHTOWN #2, 162688, Ascension Parish, 3.88, 8.76, 15.68, 28.68, 20.05, 29.49
GONZALES 4.0 S, LAAS0005, Ascension Parish, 9.35, 12.18, 18.84, 36.43, 22.91, 37.22
BUNKIE 0.3 WSW, LAAV0001, Avoyelles Parish, 4.16, 9.01, 23.77, 34.84, 26.97, 35.41
BOSSIER CITY 6.7 NNW, LABS0001, Bossier Parish, 9.69, 13.87, 22.27, 32.23, 24.41, 33.72
IOWA 0.9 ESE, LACC0003, Calcasieu Parish, 5.08, 5.81, 15.49, 25.31, 18.26, 26.20
SULPHUR 2.2 E, LACC0006, Calcasieu Parish, 5.70, 7.02, 18.78, 29.73, 23.33, 30.63
SHREVEPORT 6.2 S, LACD0001, Caddo Parish, 11.22, 15.84, 25.18, 35.15, 27.52, 36.30
BROWNFIELDS 5.8 NE, LAEB0009, East Baton Rouge Parish, 3.30, 9.89, 13.82, 23.60, 15.84, 25.00
BATON ROUGE 3.5 E, LAEB0014, East Baton Rouge Parish, 3.99, 9.10, 17.51, 32.33, 20.69, 32.97
MONTICELLO 3.0 ENE, LAEB0019, East Baton Rouge Parish, 3.63, 9.14, 17.46, 29.06, 20.54, 29.64
SHENANDOAH 1.5 E, LAEB0022, East Baton Rouge Parish, 4.44, 9.51, 16.38, 29.25, 19.41, 29.70
BATON ROUGE 2.5 E, LAEB0027, East Baton Rouge Parish, 5.02, 10.71, 18.12, 31.91, 21.31, 32.59
CENTRAL 2.2 SE, LAEB0031, East Baton Rouge Parish, 2.99, 9.41, 16.07, 27.36, 18.90, 27.90
LSU, LAEB0033, East Baton Rouge Parish, 5.01, 9.84, 17.36, 31.72, 20.63, 32.50
WINNSBORO 5.3 NNE, LAFP0003, Franklin Parish, 13.43, 13.43, 28.52, 34.73, 30.74, 34.73
RAGLEY 5.0 SE, LABG0002, Beauregard Parish, 6.64, 8.97, 22.65, 33.44, 26.82, 34.84
ST. BERNARD 2.7 E, LASB0002, Saint Bernard Parish, 3.25, 9.63, 13.26, 26.99, 16.85, 27.55
JACKSON 10.1 SSW, LAEB0056, East Baton Rouge Parish, M, M, 4.98, 10.51, 4.98, 11.15
CHALMETTE, 166130, Saint Bernard Parish, 4.06, 11.82, 21.25, 40.10, 24.77, 41.09
BOSSIER CITY 2.4 WNW, LABS0017, Bossier Parish, 9.44, 13.71, 22.93, 33.98, 25.71, 35.09
MONROE 5.5 ENE, LAOC0023, Ouachita Parish, 13.74, 22.82, 30.85, 40.38, 33.83, 40.76
DULAC 3N, 162673, Terrebonne Parish, 2.84, 10.68, 15.46, 26.77, 18.31, 27.35
Monroe Area, MLUthr, -, 11.95, 16.40, 24.77, 32.81, 27.45, 33.20
ALEXANDRIA 2.8 SW, LARP0007, Rapides Parish, 6.37, 11.39, 19.90, 29.27, 23.39, 30.07
GOLDONNA 1.5 N, LANT0005, Natchitoches Parish, 9.72, 16.26, 25.19, 35.24, 28.24, 36.06
PRAIRIEVILLE 2.0 S, LAAS0019, Ascension Parish, 6.52, 11.01, 18.80, 31.02, 22.14, 31.78
RUSTON 5.4 ENE, LALN0008, Lincoln Parish, 11.45, 19.72, 29.13, 36.87, 31.25, 37.57
CHURCH POINT 0.7 WSW, LAAC0002, Acadia Parish, 3.55, 6.80, 15.41, 28.92, 18.89, 29.98
SLIDELL 4.4 E, LAST0017, Saint Tammany Parish, 5.12, 10.43, 15.46, 34.45, 19.83, 35.51
BOSSIER CITY 4.0 S, LABS0019, Bossier Parish, 12.59, 16.49, 25.88, 36.27, 27.93, 37.10
BATON ROUGE 4.0 SSE, LAEB0060, East Baton Rouge Parish, 4.40, 10.04, 18.22, 33.61, 21.18, 34.19
NOBLE 1.8 ESE, LASN0007, Sabine Parish, 8.28, 10.72, 21.88, 31.14, 24.20, 32.96
CAMPTI 5.7 ENE, LANT0006, Natchitoches Parish, M, 2.24, 11.05, 20.13, 14.41, 21.30
Natchitoches Area, ICHL1thr, -, 9.64, 13.58, 22.15, 29.57, 24.66, 31.35
Tallulah-Vicksburg Area, TVRthr, -, 5.90, 9.00, 18.53, 27.77, 20.93, 28.13
HAMMOND 2.5 NNW, LATG0017, Tangipahoa Parish, 5.59, 8.56, 10.33, 18.83, 10.33, 19.80
PEARL RIVER 2.0 S, LAST0020, Saint Tammany Parish, 3.02, 8.20, 14.38, 29.48, 17.76, 31.47
BOGALUSA 8.8 WNW, LAWS0004, Washington Parish, 6.35, 10.54, 13.12, 24.32, 13.12, 25.47
RAYNE 1.0 W, LAAC0003, Acadia Parish, 3.06, 6.59, 13.23, 26.95, 16.65, 28.23
SHREVEPORT 6.3 S, LACD0004, Caddo Parish, 11.10, 15.66, 25.03, 35.14, 27.45, 36.31
MANSFIELD 6.5 ENE, LADS0004, De Soto Parish, 3.29, 9.62, 18.73, 27.71, 21.30, 29.48
ST. FRANCISVILLE 1 NE, 168138, West Feliciana Parish, 4.15, 7.10, 12.61, 25.53, 16.58, 25.91
NEW ORLEANS 5.0 N, LAOR0009, Orleans Parish, 3.93, 11.17, 21.06, 38.43, 24.10, 39.46
METAIRIE 2.8 ENE, LAJF0014, Jefferson Parish, 3.40, 10.43, 17.84, 34.30, 21.55, 35.39
WESTWEGO 2.4 ENE, LAOR0013, Orleans Parish, 9.12, 18.67, 29.03, 42.86, 31.52, 43.43
SHREVEPORT 12.9 NNW, LACD0029, Caddo Parish, M, M, M, 6.74, M, 8.70
SLIDELL 1.7 NE, LAST0023, Saint Tammany Parish, 3.94, 9.67, 15.87, 32.88, 19.78, 34.44
RIVER RIDGE 0.7 N, LAJF0005, Jefferson Parish, 2.64, 10.15, 16.56, 32.16, 20.44, 33.08
RUSTON 5.5 NNW, LALN0003, Lincoln Parish, 11.73, 19.62, 28.97, 38.71, 31.72, 39.28
DENHAM SPRINGS 6.8 N, LALV0002, Livingston Parish, 3.15, 9.48, 17.86, 32.44, 21.70, 33.28
SWARTZ 2.0 SSW, LAOC0001, Ouachita Parish, 13.78, 22.39, 30.10, 39.76, 33.12, 40.16
MONROE 1.9 NNW, LAOC0004, Ouachita Parish, 15.78, 20.51, 28.28, 34.90, 30.95, 35.35
MONROE 2.4 WNW, LAOC0005, Ouachita Parish, M, M, M, 5.30, M, 5.82
CALHOUN 4.3 SSE, LAOC0016, Ouachita Parish, 11.75, 18.53, 27.24, 36.97, 29.72, 37.38
NEW ORLEANS 3.6 SW, LAOR0003, Orleans Parish, M, M, M, 0.02, M, 0.02
GRAMERCY 0.4 NW, LASJ0002, Saint James Parish, 2.27, 5.67, 16.73, 39.35, 21.43, 40.31
GRAND COTEAU 2.7 E, LASL0001, Saint Landry Parish, 5.31, 9.88, 18.45, 32.45, 22.40, 34.43
ST. MARTINVILLE 0.2 S, LASM0002, Saint Martin Parish, 4.81, 6.98, 15.85, 30.46, 18.37, 31.90
LACOMBE 1.4 N, LAST0008, Saint Tammany Parish, 3.87, 8.16, 18.98, 37.14, 25.13, 38.33
ROCKY BRANCH 1.3 W, LAUN0002, Union Parish, 13.56, 21.60, 32.40, 39.82, 34.74, 40.27
PIONEER 0.3 WSW, LAWC0001, West Carroll Parish, 14.28, 22.13, 29.56, 38.10, 32.04, 38.97
LAKE CHARLES 4.8 SSE, LACC0014, Calcasieu Parish, 5.36, 6.20, 16.89, 30.57, 21.11, 31.21
SLIDELL 0.2 SE, LAST0010, Saint Tammany Parish, 3.91, 9.00, 15.09, 31.73, 18.91, 33.34
MINDEN 2.2 NE, LAWR0004, Webster Parish, M, 0.53, 0.94, 5.77, 2.45, 5.77
WATSON 1.1 S, LALV0010, Livingston Parish, M, M, M, 4.07, 4.07, 4.07
NATCHITOCHES 4.8 WNW, LANT0003, Natchitoches Parish, M, M, M, M, M, 1.66
LAKE CHARLES 11.5 SSW, LACM0003, Cameron Parish, 5.34, 6.10, 14.75, 31.35, 17.98, 32.62
PLEASANT HILL 10.2 SE, LASN0003, Sabine Parish, 7.69, 12.78, 22.34, 33.00, 26.67, 34.35
PONCHATOULA 4.9 E, LATG0010, Tangipahoa Parish, 3.61, 7.14, 17.78, 33.32, 22.49, 34.76
BATON ROUGE 3.0 SSE, LAEB0053, East Baton Rouge Parish, 4.50, 9.38, 16.70, 30.02, 20.05, 30.61
COLUMBIA 4.1 NNW, LACW0003, Caldwell Parish, 12.09, 17.81, 26.94, 34.46, 28.97, 34.62
NEW ORLEANS 2.1 ENE, LAOR0006, Orleans Parish, M, M, M, 0.34, M, 0.99
NEW ORLEANS 3.8 WSW, LAOR0014, Orleans Parish, 4.12, 14.74, 23.34, 41.50, 26.95, 42.23
FSA-TALLULAH 1.7 SSE, LAMD0001, Madison Parish, 8.69, 11.13, 24.81, 34.37, 28.75, 34.74
QUITMAN 2.5 E, LAJC0003, Jackson Parish, 10.73, 16.96, 26.58, 35.57, 29.02, 36.14
MONROE 9.0 NNE, LAOC0032, Ouachita Parish, 14.13, 21.77, 29.20, 39.13, 32.02, 39.61
FSA-MARKSVILLE 1.0 W, LAAV0005, Avoyelles Parish, 3.58, 5.70, 16.18, 23.64, 17.40, 24.25
BERWICK 1.1 NNW, LAMY0002, Saint Mary Parish, M, M, M, M, M, 0.00
FSA-CLINTON 0.8 SE, LAEF0005, East Feliciana Parish, 5.27, 8.28, 17.26, 28.97, 21.07, 29.75
STONEWALL 5.3 NE, LADS0006, De Soto Parish, 10.80, 16.01, 24.24, 34.01, 26.46, 35.29
SHENANDOAH 1.5 S, LAEB0063, East Baton Rouge Parish, 4.32, 9.76, 16.75, 29.44, 19.82, 30.09
PONCHATOULA 5.3 W, LATG0021, Tangipahoa Parish, 4.29, 7.63, 16.26, 30.17, 20.95, 31.41
SLIDELL 3.2 E, LAST0026, Saint Tammany Parish, 3.73, 8.68, 13.81, 31.93, 18.15, 33.17
FSA-OPELOUSAS 1.0 ESE, LASL0006, Saint Landry Parish, 3.91, 6.70, 15.82, 27.43, 18.95, 28.50
FSA-DE RIDDER 0.9 E, LABG0004, Beauregard Parish, 9.46, 10.02, 18.73, 27.20, 21.01, 28.81
BREAUX BRIDGE 0.7 NNW, LASM0003, Saint Martin Parish, 4.47, 8.03, 15.01, 27.17, 18.19, 28.46
SLIDELL 3.3 NE, LAST0022, Saint Tammany Parish, 3.54, 8.99, 14.78, 30.93, 18.41, 32.49
ABBEVILLE 1.9 SW, LAVM0008, Vermilion Parish, 5.22, 6.18, 13.82, 31.37, 17.03, 32.90
ERATH 0.2 ENE, LAVM0007, Vermilion Parish, 1.58, 1.58, 9.54, 11.85, 11.85, 13.32
ST. GABRIEL 2.8 NNW, LAIV0006, Iberville Parish, 4.28, 7.64, 18.23, 31.12, 21.15, 31.74
FSA-JONESVILLE 0.9 W, LACT0003, Catahoula Parish, 8.00, 9.45, 21.14, 30.55, 23.19, 30.96
LEESVILLE 7.1 SSW, LAVN0004, Vernon Parish, 11.38, 16.10, 24.59, 33.00, 27.23, 34.51
KEITHVILLE 2.0 NE, LACD0032, Caddo Parish, 11.18, 15.80, 24.35, 33.80, 26.68, 34.95
WALKER 9.3 NNE, LALV0012, Livingston Parish, 2.20, 4.27, 11.80, 21.93, 14.50, 22.69
FSA-FERRIDAY 1.0 WSW, LACN0003, Concordia Parish, 9.40, 14.01, 25.44, 36.45, 27.99, 36.90
FSA-AMITE CITY 0.8 SW, LATG0019, Tangipahoa Parish, 4.81, 7.82, 18.60, 33.38, 22.44, 34.70
LAKE CHARLES 1.8 SW, LACC0023, Calcasieu Parish, 4.86, 6.54, 17.22, 29.65, 22.22, 30.88
COVINGTON 3.1 N, LAST0027, Saint Tammany Parish, M, M, 7.25, 15.28, 13.30, 15.83
COLFAX 7.2 NW, LAGR0003, Grant Parish, 11.54, 14.51, 22.66, 32.48, 24.74, 33.10
NEW ORLEANS 2.8 E, LAOR0019, Orleans Parish, 3.96, 10.06, 18.49, 33.35, 21.14, 33.95
PINEVILLE 0.4 NNW, LARP0010, Rapides Parish, 7.03, 12.00, 20.82, 31.47, 24.44, 32.13
ST AMANT 3.3 N, LAAS0020, Ascension Parish, 4.32, 9.12, 17.61, 30.29, 21.70, 30.98
BENTON 4.7 S, LABS0026, Bossier Parish, 9.73, 14.47, 22.89, 32.40, 25.06, 34.34
BELLE CHASSE 1.6 NNE, LAPL0001, Plaquemines Parish, 3.75, 11.33, 17.63, 31.70, 20.41, 32.39
BATON ROUGE 6.2 SSE, LAEB0065, East Baton Rouge Parish, 4.59, 9.13, 18.02, 32.39, 20.81, 33.00
BRANCH 0.4 SSW, LAAC0006, Acadia Parish, 3.71, 6.44, 14.17, 26.24, 17.73, 27.49
OAK GROVE 1.9 E, LAWC0002, West Carroll Parish, 13.49, 20.94, 28.58, 36.98, 31.25, 37.85
NEW IBERIA 6.1 WNW, LAIB0005, Iberia Parish, 5.06, 6.91, 14.64, 28.17, 16.35, 28.84
SLIDELL 2.4 E, LAST0028, Saint Tammany Parish, 3.80, 8.55, 13.38, 30.92, 17.26, 32.06
STONEWALL 1.7 NNW, LADS0007, De Soto Parish, 14.50, 16.68, 26.67, 36.52, 28.93, 37.56
CAMPTI 0.6 SW, LANT0009, Natchitoches Parish, 8.65, 11.14, 23.73, 32.12, 27.06, 33.22
JEANERETTE 0.2 E, LAIB0006, Iberia Parish, 6.05, 9.38, 18.46, 33.95, 22.00, 35.18
CONVERSE 7.8 NNW, LADS0008, De Soto Parish, 7.42, 8.30, 21.94, 31.65, 24.14, 33.33
SHREVEPORT 4.0 S, LACD0036, Caddo Parish, 14.90, 18.71, 29.43, 40.69, 31.80, 41.79
ANACOCO 3.0 SW, LAVN0005, Vernon Parish, 7.84, 10.43, 17.84, 26.39, 20.46, 27.38
MARTIN 1.7 ESE, LARR0005, Red River Parish, 8.60, 13.91, 23.06, 33.32, 25.35, 34.35
LAFAYETTE 5.3 SSW, LALY0009, Lafayette Parish, 1.25, 2.67, 8.35, 22.93, 11.65, 24.26
PITKIN 6.6 WNW, LAVN0006, Vernon Parish, 7.53, 9.69, 17.11, 25.01, 19.73, 26.79
FSA-OBERLIN 0.7 NW, LAAL0003, Allen Parish, 5.61, 6.87, 22.03, 31.07, 24.65, 32.37
MANDEVILLE 1.6 ENE, LAST0029, Saint Tammany Parish, 2.92, 8.23, 22.77, 41.50, 30.25, 42.58
TROUT 4.4 WSW, LALS0004, La Salle Parish, 11.08, 18.92, 28.74, 37.62, 31.64, 38.35
CARLTON 1.7 E, LAOC0035, Ouachita Parish, 12.70, 20.69, 29.57, 36.56, 31.77, 37.02
LAFAYETTE 2.9 ENE, LALY0010, Lafayette Parish, 1.46, 4.72, 12.15, 26.87, 15.44, 28.97
BATON ROUGE 4.4 S, LAEB0069, East Baton Rouge Parish, 4.59, 9.16, 16.87, 31.27, 20.14, 31.86
TAYLORTOWN, 168927, Bossier Parish, 13.61, 19.67, 28.00, 37.78, 30.55, 39.07
GARDERE 2.5 SE, LAEB0070, East Baton Rouge Parish, 4.47, 9.97, 19.04, 34.21, 22.05, 34.83
ST ROSE 0.3 W, LASC0006, Saint Charles Parish, 3.61, 10.09, 17.55, 33.23, 21.13, 34.29
LEESVILLE 7.1 SSW, LAVN0007, Vernon Parish, 14.70, 18.88, 27.85, 36.30, 30.60, 37.73
BLANCHARD, 160861, Caddo Parish, 9.24, 14.53, 23.23, 32.80, 25.51, 34.87
NORWOOD 12.1 E, LAEF0010, East Feliciana Parish, 5.42, 11.13, 17.47, 31.43, 20.76, 32.18
KENNER 0.8 NE, LAJF0021, Jefferson Parish, 2.96, 10.82, 17.27, 34.61, 21.62, 35.61
COTTONPORT 1.7 WNW, LAAV0007, Avoyelles Parish, 10.51, 16.02, 22.73, 31.85, 25.10, 32.32
LOGANSPORT 3.7 NE, LADS0012, De Soto Parish, 7.58, 13.78, 21.00, 30.26, 23.10, 31.34
FSA-DONALDSONVILLE 3.7 E, LASJ0004, Saint James Parish, 7.27, 9.24, 15.89, 34.44, 21.10, 35.19
ADDIS 1.6 NNE, LAWB0004, West Baton Rouge Parish, 4.28, 8.57, 16.59, 22.32, 17.45, 23.34
ABBEVILLE 10.1 WSW, LAVM0014, Vermilion Parish, 1.95, 2.51, 7.71, 20.59, 9.26, 22.08
