Name,ID,County,Last30Days,Last60Days,Last90Days,Last180Days,SinceJan1,SinceOct1
SAILES FIRE TOWER, 168094, Bienville Parish, 19.28, 20.60, 28.58, 46.08, 22.82, 45.76
KEITHVILLE, 164816, Caddo Parish, 14.56, 16.03, 21.62, 40.50, 17.73, 40.50
TALLULAH, 168923, Madison Parish, 8.43, 13.33, 18.52, 35.59, 14.38, 35.19
KORAN, 164931, Bossier Parish, 17.96, 18.72, 24.35, 41.63, 19.21, 41.42
RED RIVER RESEARCH STATION, 167738, Bossier Parish, 18.68, 19.94, 27.65, 45.67, 21.58, 45.67
SHREVEPORT AP, 13957, Caddo Parish, 14.11, 15.48, 19.86, 37.32, 16.98, 37.31
MONROE REGIONAL AP, 13942, Ouachita Parish, 23.19, 26.65, 34.51, 49.82, 28.13, 49.73
MONROE DELTA CC, 166314, Ouachita Parish, 23.25, 26.69, 34.94, 51.01, 28.31, 50.85
CALHOUN 2 N, 161411, Ouachita Parish, 22.83, 25.76, 32.11, 48.98, 27.43, 48.98
RUSTON LA TECH, 168067, Lincoln Parish, 19.95, 21.74, 30.50, 46.50, 23.59, 46.40
MINDEN, 166244, Webster Parish, 20.91, 22.74, 31.60, 48.32, 24.94, 48.32
SHREVEPORT DOWNTOWN AP, 53905, Caddo Parish, 14.92, 16.41, 20.89, 38.01, 17.69, 37.73
ARCADIA, 160277, Bienville Parish, 16.85, 19.69, 26.66, 43.94, 21.48, 43.89
OAK RIDGE, 166868, Morehouse Parish, 23.59, 27.69, 36.73, 50.31, 29.24, 50.01
MOORINGSPORT 1 N, 166364, Caddo Parish, 14.32, 15.97, 22.31, 40.69, 17.04, 40.65
FARMERVILLE, 163079, Union Parish, 17.54, 21.26, 27.06, 43.87, 23.02, 43.87
HOMER 1N, 164355, Claiborne Parish, 17.91, 19.76, 29.40, 45.65, 21.70, 45.65
LAKE PROVIDENCE, 165090, East Carroll Parish, 13.45, 17.74, 22.05, 41.91, 18.38, 41.81
OAK GROVE, 166866, West Carroll Parish, 17.28, 20.65, 28.11, 44.06, 21.76, 43.99
PLAIN DEALING, 167344, Bossier Parish, 14.88, 16.91, 23.22, 41.68, 18.05, 41.68
SPRINGHILL, 168683, Webster Parish, 13.06, 14.79, 20.70, 36.49, 16.14, 36.49
BAKER, 160462, East Baton Rouge Parish, 8.58, 13.01, 20.54, 43.26, 14.85, 43.13
VIDALIA NO 2, 169357, Concordia Parish, 7.44, 7.79, 15.30, 32.25, 7.79, 32.25
ST MARTINVILLE 3 SW, 168181, Saint Martin Parish, 5.82, 12.71, 18.97, 45.35, 15.63, 45.08
JENA, 164696, La Salle Parish, 11.48, 13.52, 20.26, 40.84, 14.79, 40.71
BATON ROUGE CONCORD, 160548, East Baton Rouge Parish, 8.48, 15.34, 22.97, 44.25, 17.07, 43.58
SHREVEPORT DOWNTOWN, 168436, Caddo Parish, 16.97, 18.75, 23.82, 44.32, 20.25, 44.11
RAYVILLE, 167691, Richland Parish, 18.99, 23.89, 31.20, 47.29, 25.34, 47.11
MARRERO 9 SSW, 165926, Jefferson Parish, 1.12, 7.28, 16.72, 31.79, 9.13, 30.19
RED RIVER LOCK #1, 167729, Catahoula Parish, 2.73, 4.43, 7.54, 24.37, 6.44, 23.80
PONCHATOULA 4 E, 167425, Tangipahoa Parish, 19.51, 23.34, 33.36, 54.61, 24.35, 54.17
LEESVILLE 6 SSW, 165287, Vernon Parish, 11.48, 13.43, 21.01, 46.32, 15.19, 46.07
ZWOLLE 2 NW, 169980, Sabine Parish, 15.46, 16.87, 23.27, 40.15, 18.54, 40.04
RED RIVER LOCK # 2, 167732, Rapides Parish, 8.30, 10.17, 17.51, 37.66, 12.36, 36.26
MANY 9 WSW, 165896, Sabine Parish, 18.14, 19.99, 26.71, 45.48, 21.66, 45.15
KILLIAN, 164878, Livingston Parish, M, 0.00, 0.00, 0.00, 0.00, 0.00
MOSS BLUFF, 166431, Calcasieu Parish, 3.30, 5.76, 12.85, 30.32, 9.42, 25.52
ALEXANDRIA 5 SSE, 160103, Rapides Parish, 9.92, 11.70, 19.20, 42.70, 13.46, 42.20
DRY CREEK 8NW, 162641, Beauregard Parish, 4.29, 5.80, 9.87, 24.70, 9.87, 24.28
KAPLAN, 164775, Vermilion Parish, 3.93, 6.89, 13.17, 32.74, 9.50, 32.37
MOUNT HERMON 2W, 166466, Washington Parish, 20.12, 25.28, 30.64, 48.52, 25.99, 47.98
SUN, 168861, Saint Tammany Parish, 12.33, 16.24, 25.76, 41.30, 16.58, 40.20
NEW ORLEANS AP, 12916, Jefferson Parish, 4.49, 8.61, 16.29, 33.43, 9.95, 32.20
NEW ORLEANS LAKEFRONT AP, 53917, Orleans Parish, 5.32, 10.19, 16.64, 30.40, 11.02, 28.84
NEW ORLEANS AUDUBON, 12930, Orleans Parish, 2.87, 5.44, 14.46, 28.08, 7.10, 26.72
CONVENT 2S, 162002, Saint James Parish, 3.48, 5.48, 12.37, 30.86, 7.43, 28.86
BELL CITY 13 SW, 160658, Cameron Parish, 1.49, 3.99, 8.59, 26.18, 5.77, 23.08
WEST MONROE, 169631, Ouachita Parish, 24.46, 28.10, 36.31, 50.40, 29.77, 50.23
TERRYTOWN 3S, 168941, Jefferson Parish, 2.85, 8.57, 18.88, 31.48, 10.36, 29.61
JAMESTOWN, 164592, Bienville Parish, 17.57, 19.07, 27.14, 44.27, 21.67, 43.94
BENTON 5E, 160718, Bossier Parish, 16.12, 17.74, 24.93, 44.60, 19.19, 44.60
SLIDELL AP, 53865, Saint Tammany Parish, 5.72, 9.77, 18.20, 29.79, 10.26, 28.78
NORWOOD, 166808, East Feliciana Parish, 12.09, 13.39, 18.45, 41.14, 14.79, 41.04
TALLULAH VICKSBURG REGIONAL AP, 03996, Madison Parish, 9.93, 14.81, 21.20, 38.79, 15.91, 38.45
ALEXANDRIA INTL AP, 93915, Rapides Parish, 7.50, 9.79, 19.56, 38.66, 11.70, 38.45
ALEXANDRIA, 160098, Rapides Parish, 5.95, 8.79, 16.58, 35.86, 10.37, 35.51
NEW ORLEANS ALVIN CALLENDER FIELD, 12958, Jefferson Parish, 1.06, 2.41, 8.09, 9.89, 3.25, 8.33
THIBODAUX 4 SE, 169013, Lafourche Parish, 4.16, 8.52, 15.90, 33.84, 11.11, 31.35
HODGES GARDENS, 164288, Sabine Parish, 5.87, 9.39, 15.60, 34.28, 10.61, 33.88
TALISHEEK, 168906, Saint Tammany Parish, 8.96, 13.30, 21.20, 33.71, 13.81, 32.51
SHREVEPORT SOUTHERN HILLS, 168444, Caddo Parish, 15.51, 16.67, 22.52, 41.35, 18.46, 41.35
LAFAYETTE 13 SE, 53960, Saint Martin Parish, 5.86, 12.91, 19.57, 46.50, 15.79, 46.23
MONROE 26 N, 53961, Union Parish, 21.10, 23.48, 28.61, 46.30, 24.64, 46.30
WINNSBORO 2 SE, 169804, Franklin Parish, 10.23, 12.75, 19.14, 39.84, 14.11, 39.76
ABITA RIVER COVINGTON, 160012, Saint Tammany Parish, 5.16, 10.63, 19.53, 32.92, 11.28, 31.72
TOLEDO BEND LAKE, 169074, Sabine Parish, 18.42, 22.95, 29.93, 48.57, 24.19, 46.68
Baton Rouge Area, BTRthr, -, 9.29, 14.94, 22.82, 45.00, 16.87, 44.86
Lake Charles Area, LCHthr, -, 2.14, 4.13, 9.23, 21.21, 6.31, 19.49
New Orleans Area, MSYthr, -, 4.49, 8.61, 16.29, 33.43, 9.95, 32.20
Shreveport Area, SHVthr, -, 14.11, 15.48, 19.86, 37.32, 16.98, 37.31
FORT POLK FULLERTON LANDING STRIP, 53988, Vernon Parish, 10.60, 13.06, 17.93, 37.88, 14.98, 37.39
SHREVEPORT WFO, 168448, Caddo Parish, 14.09, 15.38, 19.61, 37.78, 16.37, 37.76
MOSS BLUFF 2 NNW, 166434, Calcasieu Parish, 3.93, 5.92, 11.46, 27.20, 7.95, 23.67
GONZALES 4.5 S, LAAS0011, Ascension Parish, 14.89, 17.79, 26.59, 43.54, 18.98, 43.54
KEITHVILLE 1.5 NNW, LACD0012, Caddo Parish, 13.93, 15.61, 21.83, 38.59, 17.29, 38.54
SCOTT 1.0 N, LALY0006, Lafayette Parish, 3.66, 7.76, 11.63, 30.28, 9.12, 29.15
CARENCRO 3.9 ENE, LALY0007, Lafayette Parish, 4.86, 9.38, 14.53, 35.63, 10.86, 35.54
COVINGTON 4.0 NNE, LAST0011, Saint Tammany Parish, 12.73, 17.58, 24.64, 40.74, 18.03, 38.73
ABBEVILLE 1.0 E, LAVM0004, Vermilion Parish, 5.03, 9.98, 16.80, 37.12, 12.76, 36.13
NATCHITOCHES #2, 166584, Natchitoches Parish, 19.35, 21.46, 28.67, 45.32, 23.15, 45.32
DUTCHTOWN #2, 162688, Ascension Parish, 11.72, 15.67, 23.23, 43.65, 17.10, 42.96
VINTON 5W, 169376, Calcasieu Parish, 0.91, 1.69, 1.69, 22.28, 1.69, 15.44
TAYLORTOWN, 168927, Bossier Parish, 20.61, 21.67, 31.96, 51.25, 24.14, 51.25
WELSH 0.7 W, LAJD0002, Jefferson Davis Parish, 3.15, 5.47, 9.58, 23.63, 7.04, 22.75
MARRERO 1.9 E, LAJF0006, Jefferson Parish, M, M, M, 11.36, M, 9.52
RUSTON 5.5 NNW, LALN0003, Lincoln Parish, 19.40, 22.20, 28.63, 47.59, 24.00, 47.59
DENHAM SPRINGS 6.8 N, LALV0002, Livingston Parish, 10.03, 15.98, 24.31, 45.84, 17.51, 45.56
DENHAM SPRINGS 4.1 NE, LALV0004, Livingston Parish, 10.13, 16.70, 23.98, 43.81, 18.16, 43.00
LAFAYETTE 3.5 SSE, LALY0002, Lafayette Parish, M, 0.00, 0.00, 3.92, 0.00, 3.92
SWARTZ 2.0 SSW, LAOC0001, Ouachita Parish, 24.97, 29.14, 37.55, 54.42, 30.83, 54.32
MONROE 1.9 NNW, LAOC0004, Ouachita Parish, 25.77, 29.62, 35.70, 51.00, 31.24, 50.76
MONROE 2.4 WNW, LAOC0005, Ouachita Parish, 26.17, 29.53, 35.87, 51.86, 30.96, 51.75
WEST MONROE 10.1 SW, LAOC0011, Ouachita Parish, 23.50, 26.52, 31.45, 47.26, 26.52, 47.26
MONROE 3.2 SSE, LAOC0014, Ouachita Parish, 0.02, 0.02, 2.98, 22.29, 0.02, 22.08
CALHOUN 4.3 SSE, LAOC0016, Ouachita Parish, 22.81, 25.72, 32.04, 48.87, 27.39, 48.87
NEW ORLEANS 3.6 SW, LAOR0003, Orleans Parish, 3.07, 8.24, 17.11, 31.49, 9.33, 28.44
NEW ROADS 2.7 ESE, LAPC0002, Pointe Coupee Parish, 6.24, 12.70, 16.74, 36.36, 12.92, 36.36
GRAMERCY 0.4 NW, LASJ0002, Saint James Parish, 7.45, 11.13, 20.24, 39.58, 12.27, 38.24
GRAND COTEAU 2.7 E, LASL0001, Saint Landry Parish, 5.80, 10.75, 15.44, 36.13, 11.84, 35.94
ST. MARTINVILLE 0.2 S, LASM0002, Saint Martin Parish, 5.74, 12.65, 19.73, 44.66, 15.57, 44.12
SLIDELL 2.2 NE, LAST0006, Saint Tammany Parish, 3.08, 8.05, 16.36, 29.51, 8.76, 28.50
ABITA SPRINGS 2.2 SSW, LAST0007, Saint Tammany Parish, 7.33, 12.22, 21.40, 34.44, 12.82, 33.68
LACOMBE 1.4 N, LAST0008, Saint Tammany Parish, 5.83, 10.60, 19.31, 32.48, 11.26, 31.36
ABITA SPRINGS 1.9 NE, LAST0009, Saint Tammany Parish, 7.02, 11.92, 22.25, 36.78, 12.48, 35.52
HAMMOND 2.3 WSW, LATG0002, Tangipahoa Parish, 16.41, 20.47, 31.36, 49.81, 21.45, 49.81
TICKFAW 2.0 SSW, LATG0006, Tangipahoa Parish, 17.88, 22.01, 31.55, 50.12, 22.99, 49.78
GRAY 0.5 ENE, LATR0005, Terrebonne Parish, 3.97, 8.71, 15.05, 35.36, 11.01, 32.15
ROCKY BRANCH 1.3 W, LAUN0002, Union Parish, 22.47, 25.39, 31.64, 51.34, 26.88, 51.34
KAPLAN 1.6 SSE, LAVM0002, Vermilion Parish, 3.41, 7.53, 14.11, 32.04, 10.48, 31.67
PIONEER 0.3 WSW, LAWC0001, West Carroll Parish, 16.72, 18.16, 24.30, 41.18, 19.11, 41.18
FRANKLINTON 0.4 ENE, LAWS0002, Washington Parish, 19.29, 24.26, 37.47, 52.96, 25.48, 51.71
PLAIN DEALING 3.3 ESE, LABS0004, Bossier Parish, 14.83, 16.69, 23.90, 43.75, 17.98, 43.75
LAKE CHARLES 4.8 SSE, LACC0014, Calcasieu Parish, 2.60, 4.59, 10.79, 22.06, 6.97, 22.02
KEITHVILLE 4.2 WNW, LACD0010, Caddo Parish, 12.09, 13.65, 18.74, 36.78, 15.35, 36.78
BATON ROUGE 1.4 WSW, LAEB0046, East Baton Rouge Parish, 9.17, 15.45, 22.20, 44.89, 17.31, 44.46
SLIDELL 0.2 SE, LAST0010, Saint Tammany Parish, 5.00, 9.77, 17.59, 29.94, 10.52, 28.61
WAKEFIELD 0.9 WNW, LAWF0004, West Feliciana Parish, 11.28, 16.52, 20.66, 39.85, 17.87, 39.70
MINDEN 2.2 NE, LAWR0004, Webster Parish, 18.48, 20.71, 31.09, 47.71, 23.08, 47.71
BATON ROUGE 5.3 S, LAEB0047, East Baton Rouge Parish, 8.47, 15.62, 23.08, 44.42, 17.62, 44.05
MINDEN 2.0 NE, LAWR0006, Webster Parish, 17.26, 17.26, 17.26, 17.26, 17.26, 17.26
RUSTON 1.6 NW, LALN0006, Lincoln Parish, 18.62, 20.81, 29.66, 47.75, 22.76, 47.75
COUSHATTA 1.4 NE, LARR0001, Red River Parish, 12.13, 14.24, 21.91, 32.15, 15.82, 31.11
NATCHITOCHES 4.8 WNW, LANT0003, Natchitoches Parish, 18.80, 20.86, 27.80, 47.29, 22.52, 47.16
MANDEVILLE 3.1 NNW, LAST0012, Saint Tammany Parish, 7.88, 11.59, 20.48, 33.24, 12.15, 32.60
ADDIS 1.7 N, LAWB0002, West Baton Rouge Parish, 7.60, 13.85, 20.85, 39.41, 16.13, 39.14
MADISONVILLE 3.2 NNW, LAST0013, Saint Tammany Parish, 9.59, 13.63, 21.01, 36.69, 14.26, 35.76
LAKE CHARLES 11.5 SSW, LACM0003, Cameron Parish, 2.55, 4.68, 10.36, 23.16, 6.96, 21.23
PLEASANT HILL 10.2 SE, LASN0003, Sabine Parish, 18.54, 20.82, 27.46, 44.57, 22.32, 44.57
ST. JOSEPH 5.8 NNE, LATS0001, Tensas Parish, M, 0.00, 1.44, 18.63, 0.00, 18.63
PONCHATOULA 4.9 E, LATG0010, Tangipahoa Parish, 13.46, 17.23, 25.46, 43.72, 18.11, 43.25
BATON ROUGE 3.0 SSE, LAEB0053, East Baton Rouge Parish, 7.88, 10.79, 14.18, 37.28, 10.79, 36.04
COLUMBIA 4.1 NNW, LACW0003, Caldwell Parish, 16.28, 22.16, 27.22, 43.44, 23.56, 43.36
BATON ROUGE 6.2 ESE, LAEB0054, East Baton Rouge Parish, 10.34, 16.68, 23.29, 43.47, 18.10, 42.56
NEW ORLEANS 2.1 ENE, LAOR0006, Orleans Parish, 3.25, 8.75, 17.33, 30.90, 9.50, 29.68
SHREVEPORT 3.2 ESE, LACD0014, Caddo Parish, 16.31, 17.60, 20.95, 25.57, 18.21, 25.57
RAGLEY 5.0 SE, LABG0002, Beauregard Parish, 3.70, 5.79, 12.88, 28.40, 7.69, 26.11
BOSSIER CITY 8.2 NNW, LABS0016, Bossier Parish, 14.94, 16.50, 21.40, 40.34, 17.88, 40.22
SHREVEPORT 6.7 S, LACD0019, Caddo Parish, 15.34, 16.56, 22.03, 39.79, 18.20, 39.79
ST. BERNARD 2.7 E, LASB0002, Saint Bernard Parish, 1.60, 7.55, 19.98, 37.74, 9.27, 32.51
PONCHATOULA 0.7 SW, LATG0012, Tangipahoa Parish, 16.53, 21.01, 30.17, 51.42, 22.18, 51.09
CHAUVIN 4.9 N, LATR0009, Terrebonne Parish, 0.00, 0.00, 0.00, 13.00, 0.00, 13.00
CHAUVIN 1.0 SSW, LATR0010, Terrebonne Parish, 1.22, 7.37, 20.08, 36.39, 10.55, 34.00
JACKSON 10.1 SSW, LAEB0056, East Baton Rouge Parish, 7.38, 14.00, 19.78, 28.96, 15.27, 28.96
CHALMETTE, 166130, Saint Bernard Parish, 1.86, 7.69, 18.66, 29.58, 9.11, 29.58
BOSSIER CITY 2.4 WNW, LABS0017, Bossier Parish, 17.55, 19.58, 26.33, 46.46, 21.10, 46.38
DE QUINCY 4.4 SSE, LACC0016, Calcasieu Parish, 3.72, 5.75, 12.53, 18.00, 7.83, 18.00
MONROE 2.5 NNW, LAOC0019, Ouachita Parish, 19.65, 19.65, 19.65, 19.65, 19.65, 19.65
MONROE 5.5 ENE, LAOC0023, Ouachita Parish, 22.56, 26.32, 34.54, 38.44, 27.87, 38.44
MADISONVILLE 3.2 NNW, LAST0015, Saint Tammany Parish, 9.12, 13.00, 20.28, 20.49, 13.60, 20.49
HOUMA 6.5 WNW, LATR0007, Terrebonne Parish, 2.18, 2.18, 2.18, 2.18, 2.18, 2.18
CHAUVIN, 161705, Terrebonne Parish, 2.76, 5.60, 16.23, 32.64, 9.02, 30.80
COCODRIE 6 N, 161930, Terrebonne Parish, 2.13, 9.52, 21.80, 36.52, 12.12, 33.18
DULAC 3N, 162673, Terrebonne Parish, 2.66, 8.26, 14.21, 28.88, 9.54, 28.88
Monroe Area, MLUthr, -, 23.19, 26.65, 34.51, 49.82, 28.13, 49.73
METAIRIE 3.5 NW, LAJF0009, Jefferson Parish, 4.09, 8.47, 15.84, 15.84, 9.86, 15.84
BLANCHARD 2.8 NNE, LACD0026, Caddo Parish, M, M, M, 0.64, M, 0.64
Natchitoches Area, ICHL1thr, -, 19.35, 21.46, 28.67, 45.32, 23.15, 45.32
Tallulah-Vicksburg Area, TVRthr, -, 9.93, 14.81, 21.20, 38.79, 15.91, 38.45
SHREVEPORT 6.3 S, LACD0004, Caddo Parish, 15.99, 17.16, 23.14, 42.52, 19.00, 42.52
BLANCHARD, 160861, Caddo Parish, 2.55, 3.97, 11.01, 30.84, 5.30, 30.61
HAMMOND MUNICIPAL AIRPORT, 03908, Tangipahoa Parish, M, M, M, 0.00, M, 0.00
PORT VINCENT 4.4 W, LAAS0002, Ascension Parish, 4.96, 8.76, 14.77, 29.25, 10.19, 28.99
GONZALES 0.8 E, LAAS0003, Ascension Parish, 8.66, 8.66, 12.55, 15.07, 9.18, 15.07
GONZALES 4.0 S, LAAS0005, Ascension Parish, 15.68, 19.37, 29.19, 49.79, 20.54, 48.71
BUNKIE 0.3 WSW, LAAV0001, Avoyelles Parish, 5.89, 7.59, 15.23, 34.16, 9.41, 32.78
BOSSIER CITY 6.7 NNW, LABS0001, Bossier Parish, 15.40, 17.10, 22.63, 41.51, 18.46, 41.51
BIENVILLE 0.5 S, LABV0001, Bienville Parish, 18.64, 20.85, 28.66, 46.28, 22.92, 45.78
IOWA 0.9 ESE, LACC0003, Calcasieu Parish, 2.95, 5.71, 11.60, 23.97, 8.41, 22.42
WESTLAKE 0.7 WNW, LACC0005, Calcasieu Parish, M, M, 6.70, 22.85, 3.00, 18.06
SULPHUR 2.2 E, LACC0006, Calcasieu Parish, 3.03, 5.53, 11.98, 28.40, 8.04, 24.02
IOWA 9.7 NNW, LACC0009, Calcasieu Parish, 3.90, 6.50, 13.41, 31.29, 9.50, 27.23
SHREVEPORT 6.2 S, LACD0001, Caddo Parish, 1.90, 3.18, 9.11, 27.97, 4.98, 27.97
FERRIDAY 1.1 NNW, LACN0002, Concordia Parish, M, 2.80, 8.98, 30.49, 4.17, 29.87
SICILY ISLAND 3.3 WNW, LACT0001, Catahoula Parish, 7.62, 9.70, 16.37, 40.05, 11.33, 40.03
BATON ROUGE 2.7 SW, LAEB0002, East Baton Rouge Parish, 9.06, 15.18, 21.59, 43.82, 16.99, 43.40
GARDERE 1.2 ENE, LAEB0005, East Baton Rouge Parish, 2.93, 9.66, 16.17, 31.78, 11.46, 31.31
BROWNFIELDS 5.8 NE, LAEB0009, East Baton Rouge Parish, 8.99, 12.73, 17.44, 23.50, 13.44, 23.31
BATON ROUGE 3.5 E, LAEB0014, East Baton Rouge Parish, 7.92, 13.89, 20.11, 41.11, 15.27, 39.67
MONTICELLO 3.0 ENE, LAEB0019, East Baton Rouge Parish, 9.50, 15.13, 23.11, 45.62, 16.85, 45.04
SHENANDOAH 1.5 E, LAEB0022, East Baton Rouge Parish, 11.01, 16.57, 24.79, 44.92, 18.36, 44.30
BROWNFIELDS 4.0 E, LAEB0023, East Baton Rouge Parish, 8.73, 14.90, 23.01, 42.97, 16.84, 42.82
