Name,ID,County,Last30Days,Last60Days,Last90Days,Last180Days,SinceJan1,SinceOct1
JONESVILLE LOCKS, 164739, Catahoula Parish, 8.02, 15.48, 16.42, 34.55, 61.47, 16.42
PLAIN DEALING, 167344, Bossier Parish, 6.70, 11.62, 14.66, 27.56, 49.96, 14.66
SPRINGHILL, 168683, Webster Parish, 7.18, 11.48, 14.64, 26.19, 57.71, 14.64
BAKER, 160462, East Baton Rouge Parish, 7.74, 18.35, 18.76, 42.41, 65.74, 18.76
VIDALIA NO 2, 169357, Concordia Parish, 8.72, 12.93, 14.01, 35.76, 60.87, 14.01
JENA, 164696, La Salle Parish, 4.93, 11.04, 11.76, 30.88, 55.72, 11.76
CARENCRO, 161535, Lafayette Parish, 6.79, 15.21, 16.81, 35.94, 54.21, 16.81
RED RIVER LOCK #1, 167729, Catahoula Parish, 7.66, 14.02, 14.35, 28.01, 57.58, 14.35
PONCHATOULA 4 E, 167425, Tangipahoa Parish, 4.87, 13.66, 14.19, 35.15, 64.60, 14.19
ZWOLLE 2 NW, 169980, Sabine Parish, 7.64, 16.26, 18.78, 27.42, 54.32, 18.78
RED RIVER LOCK # 2, 167732, Rapides Parish, 10.91, 16.88, 17.76, 28.86, 59.84, 17.76
MANY 9 WSW, 165896, Sabine Parish, 10.30, 18.00, 19.92, 28.52, 50.22, 19.92
MOSS BLUFF, 166431, Calcasieu Parish, 10.23, 18.91, 20.91, 36.14, 53.23, 20.91
ALEXANDRIA 5 SSE, 160103, Rapides Parish, 7.31, 13.01, 13.62, 30.80, 55.69, 13.62
DRY CREEK 8NW, 162641, Beauregard Parish, 6.23, 13.85, 16.10, 31.49, 49.07, 16.10
KAPLAN, 164775, Vermilion Parish, 4.24, 12.04, 12.42, 28.16, 49.27, 12.42
SUN, 168861, Saint Tammany Parish, 6.02, 14.92, 16.41, 32.15, 64.44, 16.41
NEW ORLEANS AP, 12916, Jefferson Parish, 8.02, 15.11, 15.96, 30.18, 57.57, 15.96
NEW ORLEANS LAKEFRONT AP, 53917, Orleans Parish, 7.88, 14.55, 15.42, 29.96, 58.16, 15.42
NEW ORLEANS AUDUBON, 12930, Orleans Parish, 4.91, 11.58, 11.99, 39.05, 63.30, 11.99
WEST MONROE, 169631, Ouachita Parish, 4.44, 9.56, 10.26, 27.00, 55.25, 10.26
JAMESTOWN, 164592, Bienville Parish, 7.17, 12.12, 15.03, 33.13, 54.81, 15.03
SLIDELL AP, 53865, Saint Tammany Parish, 5.97, 11.38, 12.10, 30.80, 52.21, 12.10
NORWOOD, 166808, East Feliciana Parish, 7.35, 14.20, 14.75, 37.17, 69.92, 14.75
TALLULAH VICKSBURG REGIONAL AP, 03996, Madison Parish, 4.76, 10.53, 12.13, 28.32, 53.92, 12.13
ALEXANDRIA INTL AP, 93915, Rapides Parish, 7.20, 13.28, 14.13, 25.33, 49.23, 14.13
ALEXANDRIA, 160098, Rapides Parish, 7.99, 14.71, 15.48, 34.56, 63.91, 15.48
COVINGTON 8 WNW, 162151, Saint Tammany Parish, 4.46, 10.63, 10.63, 10.63, 10.63, 10.63
GONZALES 4.0 S, LAAS0005, Ascension Parish, 8.00, 16.33, 17.12, 36.26, 59.22, 17.12
BUNKIE 0.3 WSW, LAAV0001, Avoyelles Parish, 7.96, 16.28, 16.57, 34.86, 59.33, 16.57
BOSSIER CITY 6.7 NNW, LABS0001, Bossier Parish, 4.85, 9.73, 12.33, 20.49, 45.07, 12.33
BOSSIER CITY 7.9 NNW, LABS0003, Bossier Parish, M, M, M, M, 5.34, M
IOWA 0.9 ESE, LACC0003, Calcasieu Parish, 10.80, 18.57, 19.91, 34.19, 49.33, 19.91
SULPHUR 2.2 E, LACC0006, Calcasieu Parish, 7.24, 16.16, 18.53, 37.95, 55.76, 18.53
SHREVEPORT 6.2 S, LACD0001, Caddo Parish, 5.58, 11.14, 13.20, 29.53, 53.51, 13.20
SICILY ISLAND 3.3 WNW, LACT0001, Catahoula Parish, M, M, 0.00, 11.12, 43.60, 0.00
BROWNFIELDS 5.8 NE, LAEB0009, East Baton Rouge Parish, 6.22, 14.96, 15.06, 27.96, 46.25, 15.06
BATON ROUGE 3.5 E, LAEB0014, East Baton Rouge Parish, 7.24, 16.45, 17.79, 38.10, 64.49, 17.79
MONTICELLO 3.0 ENE, LAEB0019, East Baton Rouge Parish, 6.52, 18.44, 18.67, 33.63, 55.04, 18.67
SHENANDOAH 1.5 E, LAEB0022, East Baton Rouge Parish, 7.18, 13.79, 14.07, 32.62, 59.86, 14.07
BROWNFIELDS 4.0 E, LAEB0023, East Baton Rouge Parish, 4.64, 14.87, 15.21, 35.37, 59.25, 15.21
BATON ROUGE 2.5 E, LAEB0027, East Baton Rouge Parish, 6.89, 15.98, 16.28, 36.49, 60.98, 16.28
CENTRAL 2.2 SE, LAEB0031, East Baton Rouge Parish, 3.78, 13.78, 14.19, 33.15, 55.04, 14.19
LSU, LAEB0033, East Baton Rouge Parish, 6.58, 16.27, 16.68, 37.34, 58.76, 16.68
WINNSBORO 5.3 NNE, LAFP0003, Franklin Parish, 3.66, 9.74, 9.74, 33.09, 60.46, 9.74
WELSH 0.7 W, LAJD0002, Jefferson Davis Parish, M, M, M, M, 0.76, M
RIVER RIDGE 0.7 N, LAJF0005, Jefferson Parish, 4.04, 10.84, 11.52, 26.81, 55.02, 11.52
RUSTON 5.5 NNW, LALN0003, Lincoln Parish, 7.97, 14.11, 17.76, 34.89, 63.35, 17.76
DENHAM SPRINGS 6.8 N, LALV0002, Livingston Parish, 4.93, 15.61, 16.35, 35.28, 63.24, 16.35
SWARTZ 2.0 SSW, LAOC0001, Ouachita Parish, 4.20, 9.69, 11.48, 32.12, 61.72, 11.48
MONROE 1.9 NNW, LAOC0004, Ouachita Parish, 5.02, 9.41, 11.16, 32.36, 57.92, 11.16
MONROE 2.4 WNW, LAOC0005, Ouachita Parish, 4.58, 9.57, 11.50, 32.89, 61.75, 11.50
CALHOUN 4.3 SSE, LAOC0016, Ouachita Parish, 5.39, 10.11, 12.62, 28.06, 54.99, 12.62
NEW ORLEANS 3.6 SW, LAOR0003, Orleans Parish, 0.10, 0.10, 0.10, 4.49, 12.56, 0.10
GRAMERCY 0.4 NW, LASJ0002, Saint James Parish, 6.88, 14.36, 15.24, 26.15, 48.46, 15.24
GRAND COTEAU 2.7 E, LASL0001, Saint Landry Parish, 7.74, 17.21, 17.84, 32.09, 54.13, 17.84
ST. MARTINVILLE 0.2 S, LASM0002, Saint Martin Parish, 5.20, 14.99, 15.82, 37.25, 56.88, 15.82
LACOMBE 1.4 N, LAST0008, Saint Tammany Parish, 3.64, 10.28, 11.90, 29.70, 56.81, 11.90
GRAY 0.5 ENE, LATR0005, Terrebonne Parish, M, M, M, M, 2.74, M
ROCKY BRANCH 1.3 W, LAUN0002, Union Parish, 5.49, 10.01, 12.36, 31.27, 59.31, 12.36
KAPLAN 1.6 SSE, LAVM0002, Vermilion Parish, M, M, M, M, 4.20, M
PIONEER 0.3 WSW, LAWC0001, West Carroll Parish, 4.34, 9.61, 11.08, 29.94, 59.80, 11.08
LAKE CHARLES 4.8 SSE, LACC0014, Calcasieu Parish, 10.00, 17.16, 18.50, 32.36, 44.12, 18.50
SLIDELL 0.2 SE, LAST0010, Saint Tammany Parish, 4.95, 10.59, 12.06, 32.30, 57.01, 12.06
MINDEN 2.2 NE, LAWR0004, Webster Parish, 4.06, 9.34, 12.94, 25.89, 50.71, 12.94
COUSHATTA 1.4 NE, LARR0001, Red River Parish, 0.00, 5.53, 6.89, 17.70, 41.27, 6.89
WATSON 1.1 S, LALV0010, Livingston Parish, 4.74, 16.67, 17.29, 42.21, 66.29, 17.29
NATCHITOCHES 4.8 WNW, LANT0003, Natchitoches Parish, 6.48, 13.84, 16.92, 27.03, 53.16, 16.92
LAKE CHARLES 11.5 SSW, LACM0003, Cameron Parish, 7.73, 14.56, 16.39, 35.04, 50.62, 16.39
PLEASANT HILL 10.2 SE, LASN0003, Sabine Parish, 9.01, 15.59, 17.93, 27.26, 55.93, 17.93
PONCHATOULA 4.9 E, LATG0010, Tangipahoa Parish, 5.17, 13.13, 14.34, 36.76, 63.04, 14.34
BATON ROUGE 3.0 SSE, LAEB0053, East Baton Rouge Parish, 6.50, 14.58, 15.00, 36.40, 60.94, 15.00
COLUMBIA 4.1 NNW, LACW0003, Caldwell Parish, 5.10, 10.46, 12.21, 34.52, 68.39, 12.21
NEW ORLEANS 2.1 ENE, LAOR0006, Orleans Parish, 3.45, 10.66, 12.71, 32.21, 58.15, 12.71
RAGLEY 5.0 SE, LABG0002, Beauregard Parish, 9.05, 19.68, 22.37, 37.44, 64.02, 22.37
SHREVEPORT 6.7 S, LACD0019, Caddo Parish, 5.53, 10.70, 12.67, 28.11, 50.80, 12.67
ST. BERNARD 2.7 E, LASB0002, Saint Bernard Parish, 3.28, 8.48, 9.21, 25.21, 52.76, 9.21
JACKSON 10.1 SSW, LAEB0056, East Baton Rouge Parish, 5.09, 12.23, 12.89, 32.68, 59.89, 12.89
CHALMETTE, 166130, Saint Bernard Parish, 5.55, 13.33, 13.71, 35.43, 66.82, 13.71
BOSSIER CITY 2.4 WNW, LABS0017, Bossier Parish, 6.69, 12.42, 15.30, 24.48, 50.80, 15.30
MONROE 5.5 ENE, LAOC0023, Ouachita Parish, 4.32, 9.64, 11.50, 33.08, 62.04, 11.50
NEW ORLEANS SUPERDOME HELIPORT, 00483, Orleans Parish, 0.00, 0.00, 0.00, 5.65, 18.76, 0.00
DULAC 3N, 162673, Terrebonne Parish, 6.33, 11.98, 12.32, 29.77, 51.52, 12.32
Monroe Area, MLUthr, -, 3.85, 8.34, 9.74, 30.45, 56.55, 9.74
ALEXANDRIA 2.8 SW, LARP0007, Rapides Parish, 7.70, 14.32, 15.04, 31.68, 58.04, 15.04
GOLDONNA 1.5 N, LANT0005, Natchitoches Parish, 6.23, 12.29, 14.97, 25.58, 51.63, 14.97
PRAIRIEVILLE 2.0 S, LAAS0019, Ascension Parish, 4.95, 14.08, 14.76, 29.57, 54.52, 14.76
RUSTON 5.4 ENE, LALN0008, Lincoln Parish, 6.19, 12.56, 15.93, 29.22, 54.56, 15.93
CHURCH POINT 0.7 WSW, LAAC0002, Acadia Parish, 8.83, 16.56, 17.51, 35.77, 56.18, 17.51
SLIDELL 4.4 E, LAST0017, Saint Tammany Parish, 4.51, 9.63, 10.35, 24.78, 47.56, 10.35
BOSSIER CITY 4.0 S, LABS0019, Bossier Parish, 4.91, 11.60, 14.20, 23.39, 47.56, 14.20
BLANCHARD 2.8 NNE, LACD0026, Caddo Parish, M, M, M, M, 6.58, M
BATON ROUGE 4.0 SSE, LAEB0060, East Baton Rouge Parish, 7.03, 14.88, 15.28, 34.61, 61.15, 15.28
NOBLE 1.8 ESE, LASN0007, Sabine Parish, 8.95, 18.19, 20.07, 30.18, 56.38, 20.07
CAMPTI 5.7 ENE, LANT0006, Natchitoches Parish, 4.04, 10.17, 13.12, 22.02, 46.49, 13.12
VIVIAN 1.5 N, LACD0027, Caddo Parish, M, M, M, 8.12, 26.28, M
Natchitoches Area, ICHL1thr, -, 6.09, 14.03, 17.28, 28.37, 56.39, 17.28
Tallulah-Vicksburg Area, TVRthr, -, 4.76, 10.53, 12.13, 28.32, 53.92, 12.13
HAMMOND 2.5 NNW, LATG0017, Tangipahoa Parish, 8.19, 18.30, 18.71, 38.46, 62.80, 18.71
ASHWOOD 5.7 SW, LAWF0005, West Feliciana Parish, 6.98, 15.86, 17.23, 34.21, 64.40, 17.23
PEARL RIVER 2.0 S, LAST0020, Saint Tammany Parish, 3.88, 10.31, 11.60, 27.59, 29.70, 11.60
BOGALUSA 8.8 WNW, LAWS0004, Washington Parish, 7.33, 16.56, 17.91, 35.45, 63.67, 17.91
RAYNE 1.0 W, LAAC0003, Acadia Parish, 6.07, 15.22, 16.05, 32.04, 49.88, 16.05
SHREVEPORT 6.3 S, LACD0004, Caddo Parish, 5.58, 11.00, 13.04, 29.00, 52.55, 13.04
MANSFIELD 6.5 ENE, LADS0004, De Soto Parish, 6.36, 11.47, 14.35, 27.20, 50.96, 14.35
ST. FRANCISVILLE 1 NE, 168138, West Feliciana Parish, 6.26, 12.58, 14.05, 28.51, 51.32, 14.05
NEW ORLEANS 5.0 N, LAOR0009, Orleans Parish, 5.45, 12.81, 13.86, 37.64, 66.93, 13.86
METAIRIE 2.8 ENE, LAJF0014, Jefferson Parish, 5.35, 13.16, 14.89, 35.24, 64.69, 14.89
WESTWEGO 2.4 ENE, LAOR0013, Orleans Parish, 5.61, 11.46, 11.87, 37.73, 63.56, 11.87
SHREVEPORT 12.9 NNW, LACD0029, Caddo Parish, 8.80, 14.16, 16.10, 25.00, 47.55, 16.10
SLIDELL 1.7 NE, LAST0023, Saint Tammany Parish, 5.75, 11.89, 13.43, 35.79, 60.93, 13.43
BLANCHARD, 160861, Caddo Parish, 6.55, 11.76, 13.61, 24.75, 48.75, 13.61
JONESVILLE 6.8 N, LACT0004, Catahoula Parish, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
JACKSON 3.6 NNE, LAEF0007, East Feliciana Parish, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
HOUMA 4.4 NNW, LATR0015, Terrebonne Parish, M, M, M, 1.28, 1.28, M
HANNA 4 SSE, 164050, Red River Parish, M, M, M, 9.06, 35.34, M
ST. JOSEPH 3 N, 168163, Tensas Parish, 6.78, 12.95, 14.87, 26.69, 52.81, 14.87
LOGANSPORT, 165522, De Soto Parish, 5.74, 11.90, 13.94, 23.37, 47.34, 13.94
WINNSBORO 5 SSE, 169806, Franklin Parish, 5.96, 12.40, 13.34, 36.94, 62.36, 13.34
COLUMBIA LOCK, 161979, Caldwell Parish, 4.00, 9.44, 11.41, 32.99, 64.77, 11.41
BIENVILLE 3 NE, 160800, Bienville Parish, 7.39, 12.84, 17.99, 38.53, 64.68, 17.99
SAILES FIRE TOWER, 168094, Bienville Parish, 6.20, 10.80, 13.28, 27.42, 44.02, 13.28
KEITHVILLE, 164816, Caddo Parish, 5.05, 10.18, 12.62, 26.66, 51.55, 12.62
TALLULAH, 168923, Madison Parish, M, M, M, M, T, M
RED RIVER RESEARCH STATION, 167738, Bossier Parish, 4.29, 9.78, 12.09, 25.48, 47.00, 12.09
SHREVEPORT AP, 13957, Caddo Parish, 5.20, 10.16, 12.24, 28.48, 50.91, 12.24
MONROE REGIONAL AP, 13942, Ouachita Parish, 3.85, 8.34, 9.74, 30.45, 56.55, 9.74
CALHOUN 2 N, 161411, Ouachita Parish, 0.37, 5.43, 7.83, 24.40, 49.42, 7.83
SHREVEPORT DOWNTOWN AP, 53905, Caddo Parish, 4.96, 9.63, 11.76, 19.62, 40.26, 11.76
ARCADIA, 160277, Bienville Parish, 5.57, 11.49, 15.33, 30.39, 58.25, 15.33
OAK RIDGE, 166868, Morehouse Parish, 2.20, 2.20, 2.20, 14.99, 40.26, 2.20
MOORINGSPORT 1 N, 166364, Caddo Parish, 4.96, 11.03, 12.38, 21.31, 39.34, 12.38
HOMER 1N, 164355, Claiborne Parish, 3.81, 9.47, 11.81, 22.56, 46.40, 11.81
OAK GROVE, 166866, West Carroll Parish, 3.51, 9.31, 10.63, 26.87, 55.16, 10.63
DERIDDER 8.9 SE, LABG0003, Beauregard Parish, 5.98, 14.11, 17.01, 32.24, 53.97, 17.01
NEW ORLEANS 3.8 WSW, LAOR0014, Orleans Parish, 4.96, 11.48, 12.14, 39.79, 63.15, 12.14
STONEWALL 2.4 SSW, LADS0005, De Soto Parish, M, 4.17, 5.77, 15.17, 34.15, 5.77
BOOTHVILLE HELIPORT, 43110, Plaquemines Parish, M, M, M, M, 2.30, M
FSA-TALLULAH 1.7 SSE, LAMD0001, Madison Parish, 4.61, 10.58, 12.32, 28.12, 59.20, 12.32
QUITMAN 2.5 E, LAJC0003, Jackson Parish, 6.14, 12.67, 15.38, 31.03, 59.32, 15.38
MONROE 9.0 NNE, LAOC0032, Ouachita Parish, 3.22, 6.49, 8.26, 30.33, 59.65, 8.26
FSA-MARKSVILLE 1.0 W, LAAV0005, Avoyelles Parish, 6.69, 12.18, 12.70, 24.33, 47.17, 12.70
BERWICK 1.1 NNW, LAMY0002, Saint Mary Parish, 6.16, 11.04, 11.14, 26.01, 51.29, 11.14
FSA-CLINTON 0.8 SE, LAEF0005, East Feliciana Parish, 3.86, 12.26, 12.26, 27.64, 55.84, 12.26
STONEWALL 5.3 NE, LADS0006, De Soto Parish, 5.15, 10.89, 13.55, 29.49, 51.94, 13.55
SHENANDOAH 1.5 S, LAEB0063, East Baton Rouge Parish, 5.37, 12.65, 12.98, 30.83, 59.44, 12.98
PONCHATOULA 5.3 W, LATG0021, Tangipahoa Parish, 5.47, 12.73, 13.73, 37.70, 62.18, 13.73
SLIDELL 3.2 E, LAST0026, Saint Tammany Parish, 4.26, 9.14, 9.79, 27.29, 50.79, 9.79
FSA-OPELOUSAS 1.0 ESE, LASL0006, Saint Landry Parish, 7.26, 14.98, 15.82, 28.55, 43.93, 15.82
FSA-DE RIDDER 0.9 E, LABG0004, Beauregard Parish, 7.49, 14.67, 16.88, 28.47, 44.54, 16.88
BREAUX BRIDGE 0.7 NNW, LASM0003, Saint Martin Parish, 7.63, 13.69, 14.36, 34.44, 49.05, 14.36
SLIDELL 3.3 NE, LAST0022, Saint Tammany Parish, 3.61, 9.45, 10.73, 30.85, 57.32, 10.73
ABBEVILLE 1.9 SW, LAVM0008, Vermilion Parish, 3.55, 10.61, 10.80, 27.11, 48.89, 10.80
ERATH 0.2 ENE, LAVM0007, Vermilion Parish, M, M, M, 0.00, 2.76, M
ST. GABRIEL 2.8 NNW, LAIV0006, Iberville Parish, 5.91, 13.90, 14.32, 39.22, 62.68, 14.32
FSA-JONESVILLE 0.9 W, LACT0003, Catahoula Parish, 11.89, 18.79, 20.31, 36.84, 67.42, 20.31
LEESVILLE 7.1 SSW, LAVN0004, Vernon Parish, 10.67, 16.61, 18.70, 28.91, 44.81, 18.70
KEITHVILLE 2.0 NE, LACD0032, Caddo Parish, 5.46, 11.57, 13.83, 28.04, 52.53, 13.83
WALKER 9.3 NNE, LALV0012, Livingston Parish, 5.91, 17.73, 18.52, 40.85, 64.36, 18.52
FSA-FERRIDAY 1.0 WSW, LACN0003, Concordia Parish, 8.93, 15.61, 16.98, 31.87, 58.79, 16.98
FSA-AMITE CITY 0.8 SW, LATG0019, Tangipahoa Parish, 6.72, 16.56, 17.23, 36.41, 65.91, 17.23
WEST MONROE 5.1 W, LAOC0034, Ouachita Parish, 3.34, 5.97, 5.97, 5.97, 29.23, 5.97
LAKE CHARLES 1.8 SW, LACC0023, Calcasieu Parish, 7.81, 15.31, 16.69, 31.31, 48.37, 16.69
COVINGTON 3.1 N, LAST0027, Saint Tammany Parish, 0.00, 2.58, 4.42, 9.60, 15.37, 4.42
COLFAX 7.2 NW, LAGR0003, Grant Parish, 8.06, 15.72, 17.27, 30.31, 58.48, 17.27
FSA-VILLE PLATTE 0.2 SE, LAEV0002, Evangeline Parish, 12.38, 21.46, 22.12, 36.08, 54.81, 22.12
NEW ORLEANS 2.8 E, LAOR0019, Orleans Parish, 2.65, 8.72, 11.72, 33.57, 63.28, 11.72
BROUSSARD 4.1 SSE, LASM0004, Saint Martin Parish, 2.96, 9.72, 11.56, 28.32, 50.31, 11.56
PINEVILLE 0.4 NNW, LARP0010, Rapides Parish, 8.14, 15.24, 16.06, 34.06, 60.73, 16.06
ST AMANT 3.3 N, LAAS0020, Ascension Parish, 6.01, 13.93, 14.74, 36.95, 60.14, 14.74
BENTON 4.7 S, LABS0026, Bossier Parish, 2.98, 7.73, 10.24, 19.85, 46.26, 10.24
BELLE CHASSE 1.6 NNE, LAPL0001, Plaquemines Parish, 3.22, 9.41, 11.32, 35.14, 60.05, 11.32
BATON ROUGE 6.2 SSE, LAEB0065, East Baton Rouge Parish, 7.06, 15.35, 15.89, 28.64, 53.19, 15.89
BRANCH 0.4 SSW, LAAC0006, Acadia Parish, 8.16, 16.71, 17.88, 33.81, 53.09, 17.88
OAK GROVE 1.9 E, LAWC0002, West Carroll Parish, 3.61, 9.36, 10.58, 27.18, 56.18, 10.58
NEW IBERIA 6.1 WNW, LAIB0005, Iberia Parish, 3.39, 11.85, 12.39, 33.33, 52.32, 12.39
SLIDELL 2.4 E, LAST0028, Saint Tammany Parish, 4.35, 9.36, 10.08, 28.34, 52.49, 10.08
STONEWALL 1.7 NNW, LADS0007, De Soto Parish, 6.19, 13.48, 15.38, 30.79, 56.68, 15.38
CAMPTI 0.6 SW, LANT0009, Natchitoches Parish, 7.48, 14.09, 17.84, 26.02, 33.29, 17.84
JEANERETTE 0.2 E, LAIB0006, Iberia Parish, 7.09, 14.94, 15.60, 39.52, 53.46, 15.60
CONVERSE 7.8 NNW, LADS0008, De Soto Parish, 7.57, 13.97, 16.71, 16.71, 16.71, 16.71
SHREVEPORT 4.0 S, LACD0036, Caddo Parish, 3.28, 6.46, 8.45, 20.17, 43.51, 8.45
ANACOCO 3.0 SW, LAVN0005, Vernon Parish, 9.13, 14.41, 15.70, 15.70, 15.70, 15.70
MARTIN 1.7 ESE, LARR0005, Red River Parish, 8.29, 13.38, 13.38, 13.38, 13.38, 13.38
LAFAYETTE 5.3 SSW, LALY0009, Lafayette Parish, 5.08, 10.67, 11.70, 32.92, 32.92, 11.70
FSA-OBERLIN 0.7 NW, LAAL0003, Allen Parish, 9.32, 16.42, 16.80, 23.63, 36.97, 16.80
TROUT 4.4 WSW, LALS0004, La Salle Parish, 5.68, 5.68, 5.68, 5.68, 5.68, 5.68
FRIERSON 0.6 NE, LADS0010, De Soto Parish, 3.94, 9.42, 11.81, 11.81, 11.81, 11.81
LAFAYETTE 2.9 ENE, LALY0010, Lafayette Parish, 5.89, 5.89, 5.89, 5.89, 5.89, 5.89
TAYLORTOWN, 168927, Bossier Parish, 4.83, 10.66, 13.10, 25.50, 45.46, 13.10
FRIERSON 3.9 SSW, LADS0011, De Soto Parish, 2.47, 6.94, 9.62, 9.62, 9.62, 9.62
THIBODAUX 4 SE, 169013, Lafourche Parish, 4.44, 10.11, 12.04, 31.43, 55.00, 12.04
TALISHEEK, 168906, Saint Tammany Parish, 6.18, 13.29, 15.55, 40.58, 59.20, 15.55
SHREVEPORT SOUTHERN HILLS, 168444, Caddo Parish, 5.67, 11.17, 13.19, 29.12, 53.22, 13.19
LAFAYETTE 13 SE, 53960, Saint Martin Parish, 4.54, 13.21, 14.40, 36.27, 56.15, 14.40
MONROE 26 N, 53961, Union Parish, 4.54, 9.71, 12.70, 23.79, 48.69, 12.70
WINNSBORO 2 SE, 169804, Franklin Parish, 5.22, 10.55, 11.52, 31.70, 52.91, 11.52
ABITA RIVER COVINGTON, 160012, Saint Tammany Parish, 4.91, 11.51, 14.17, 35.16, 66.95, 14.17
TOLEDO BEND LAKE, 169074, Sabine Parish, 11.19, 18.09, 20.18, 28.68, 50.73, 20.18
Baton Rouge Area, BTRthr, -, 7.25, 17.36, 17.74, 37.85, 56.61, 17.74
