Name,ID,County,Last30Days,Last60Days,Last90Days,Last180Days,SinceJan1,SinceOct1
LELAND BOWMAN LOCK, 165296, Vermilion Parish, 1.47, 4.76, 13.91, 21.77, 13.91, 22.10
LUTCHER, 165783, Saint James Parish, 0.85, 3.61, 8.43, 14.46, 8.43, 14.46
SLIDELL, 168539, Saint Tammany Parish, 4.22, 7.65, 12.47, 22.87, 12.48, 23.83
LAKE CHARLES 7 NW, 165072, Calcasieu Parish, 1.11, 2.37, 8.77, 9.73, 8.77, 9.73
SALT POINT, 12968, Saint Mary Parish, 1.16, 1.16, 1.16, 1.16, 1.16, 1.16
BOOTHVILLE ASOS, 12884, Plaquemines Parish, 1.26, 9.17, 13.25, 18.14, 13.25, 19.50
GALLIANO, 163433, Lafourche Parish, 2.50, 4.92, 8.22, 16.11, 8.22, 18.53
MORGAN CITY, 166394, Saint Mary Parish, 2.01, 3.49, 8.22, 16.54, 8.22, 16.61
ROCKEFELLER WL REFUGE, 167932, Cameron Parish, 1.07, 3.86, 9.37, 19.19, 9.39, 19.25
FRANKLIN 3 NW, 163313, Saint Mary Parish, 2.83, 6.87, 12.07, 24.73, 12.07, 24.73
HACKBERRY 8 SSW, 163979, Cameron Parish, 1.55, 8.75, 16.46, 25.06, 16.46, 25.07
NAPOLEONVILLE, 166561, Assumption Parish, 2.33, 7.23, 13.10, 22.53, 13.10, 22.57
JEANERETTE 5 NW, 164674, Iberia Parish, 2.02, 6.40, 12.33, 27.68, 12.33, 27.70
ABBEVILLE, 160007, Vermilion Parish, 1.63, 3.78, 12.98, 23.68, 13.00, 24.79
LAKE ARTHUR 7 SW, 165065, Cameron Parish, 2.08, 5.08, 10.37, 22.74, 10.37, 22.85
NEW IBERIA AIRPORT - ACADIANA REGIONAL, 53915, Iberia Parish, 2.24, 4.63, 11.76, 26.39, 11.76, 27.20
DONALDSONVILLE 4 SW, 162534, Assumption Parish, 3.37, 8.35, 15.14, 25.57, 15.14, 25.70
BAYOU SORREL LOCK, 160565, Iberville Parish, 4.49, 8.07, 15.20, 29.01, 15.20, 29.01
LAKE CHARLES REGIONAL AP, 03937, Calcasieu Parish, 2.43, 7.53, 15.02, 26.15, 15.02, 26.48
GONZALES, 163695, Ascension Parish, 3.81, 9.51, 15.13, 28.37, 15.13, 29.38
CARVILLE 2 SW, 161565, Iberville Parish, 3.07, 8.00, 13.49, 29.59, 13.49, 30.09
LAFAYETTE REGIONAL AP, 13976, Lafayette Parish, 2.60, 5.14, 9.33, 25.26, 9.33, 25.53
CROWLEY 2 NE, 162212, Acadia Parish, 2.56, 7.12, 12.26, 27.95, 12.26, 28.18
JENNINGS, 164700, Jefferson Davis Parish, 2.05, 7.98, 13.67, 25.96, 13.67, 26.14
LAKE CHARLES PORT, 165076, Calcasieu Parish, 2.82, 8.47, 14.95, 24.96, 14.95, 24.96
SULPHUR, 168831, Calcasieu Parish, 2.50, 7.55, 16.40, 24.10, 16.40, 24.10
OLD TOWN BAY, 166968, Calcasieu Parish, 1.87, 7.03, 12.93, 25.23, 12.93, 25.33
LAKE CHARLES 2 N, 165074, Calcasieu Parish, 2.22, 7.07, 13.15, 21.99, 13.15, 22.03
PLAQUEMINE 2 N, 167366, Iberville Parish, 3.21, 8.01, 15.01, 28.83, 15.01, 28.96
