Name,ID,County,Last30Days,Last60Days,Last90Days,Last180Days,SinceJan1,SinceOct1
MARRERO 9 SSW, 165926, Jefferson Parish, 3.12, 7.37, 15.57, 37.35, M, 17.44
RED RIVER LOCK #1, 167729, Catahoula Parish, 3.55, 4.30, 6.50, 10.00, 0.20, 6.50
PONCHATOULA 4 E, 167425, Tangipahoa Parish, 9.33, 12.10, 18.95, 34.34, 1.45, 18.97
LEESVILLE 6 SSW, 165287, Vernon Parish, 9.22, 12.36, 22.96, 39.17, 4.32, 23.70
ZWOLLE 2 NW, 169980, Sabine Parish, 12.47, 16.09, 23.79, 33.90, 3.29, 24.47
RED RIVER LOCK # 2, 167732, Rapides Parish, 11.53, 15.42, 18.08, 27.73, 3.28, 18.30
MANY 9 WSW, 165896, Sabine Parish, 14.95, 18.21, 24.54, 39.23, 3.85, 25.67
MOSS BLUFF, 166431, Calcasieu Parish, 14.00, 15.60, 20.93, 37.97, 4.68, 23.51
ALEXANDRIA 5 SSE, 160103, Rapides Parish, 11.71, 14.58, 17.17, 25.59, 3.69, 17.27
DRY CREEK 8NW, 162641, Beauregard Parish, 9.65, 13.46, 18.23, 30.57, 4.08, 19.20
KAPLAN, 164775, Vermilion Parish, 11.02, 17.95, 27.12, 44.18, 3.20, 27.37
MOUNT HERMON 2W, 166466, Washington Parish, M, M, M, 18.32, M, M
SUN, 168861, Saint Tammany Parish, 10.34, 14.18, 22.15, 40.81, 1.96, 22.15
NEW ORLEANS AP, 12916, Jefferson Parish, 6.86, 10.43, 19.34, 35.24, 1.69, 19.73
NEW ORLEANS LAKEFRONT AP, 53917, Orleans Parish, 6.20, 9.01, 16.11, 32.71, 1.68, 16.26
NEW ORLEANS AUDUBON, 12930, Orleans Parish, 6.12, 9.55, 16.39, 39.05, 1.56, 17.58
CONVENT 2S, 162002, Saint James Parish, 4.85, 10.08, 18.97, 36.91, M, 20.67
BELL CITY 13 SW, 160658, Cameron Parish, 3.09, 9.31, 14.37, 35.11, 0.00, 16.11
WEST MONROE, 169631, Ouachita Parish, 14.04, 22.57, 29.98, 42.91, 4.63, 30.15
JAMESTOWN, 164592, Bienville Parish, 14.65, 22.84, 32.98, 49.15, 3.37, 32.99
BENTON 5E, 160718, Bossier Parish, 15.16, 19.50, 27.31, 41.67, 1.79, 27.31
SLIDELL AP, 53865, Saint Tammany Parish, 7.24, 11.14, 20.31, 33.54, 1.15, 20.37
NORWOOD, 166808, East Feliciana Parish, 8.90, 12.41, 16.59, 26.48, 4.19, 16.89
TALLULAH VICKSBURG REGIONAL AP, 03996, Madison Parish, 10.88, 17.17, 22.00, 31.69, 3.54, 22.75
ALEXANDRIA INTL AP, 93915, Rapides Parish, 11.49, 15.16, 24.61, 33.48, 3.74, 24.75
ALEXANDRIA, 160098, Rapides Parish, 12.52, 15.80, 22.73, 31.87, 3.89, 22.83
PORT VINCENT 4.4 W, LAAS0002, Ascension Parish, M, M, M, 5.07, M, M
GONZALES 4.0 S, LAAS0005, Ascension Parish, 9.55, 14.04, 19.59, 36.21, 1.25, 20.15
BUNKIE 0.3 WSW, LAAV0001, Avoyelles Parish, 7.99, 13.37, 17.65, 29.38, 0.15, 18.77
BOSSIER CITY 6.7 NNW, LABS0001, Bossier Parish, 13.32, 17.82, 25.13, 41.02, 1.76, 25.85
IOWA 0.9 ESE, LACC0003, Calcasieu Parish, 10.50, 12.97, 19.85, 38.29, 3.33, 20.96
SULPHUR 2.2 E, LACC0006, Calcasieu Parish, 13.71, 15.65, 25.08, 47.05, 4.75, 26.78
IOWA 9.7 NNW, LACC0009, Calcasieu Parish, 14.40, 17.13, 23.40, 41.43, 4.47, 25.02
SHREVEPORT 6.2 S, LACD0001, Caddo Parish, 13.92, 22.94, 33.08, 42.89, 2.10, 34.13
SICILY ISLAND 3.3 WNW, LACT0001, Catahoula Parish, 15.27, 21.45, 30.52, 43.98, 4.64, 31.76
BATON ROUGE 2.7 SW, LAEB0002, East Baton Rouge Parish, 10.52, 13.23, 19.03, 33.24, 2.08, 20.07
GARDERE 1.2 ENE, LAEB0005, East Baton Rouge Parish, 4.82, 9.18, 14.88, 29.28, M, 14.88
BROWNFIELDS 5.8 NE, LAEB0009, East Baton Rouge Parish, 9.95, 14.23, 18.94, 27.33, 2.30, 19.06
BATON ROUGE 3.5 E, LAEB0014, East Baton Rouge Parish, 13.05, 18.37, 27.46, 57.52, 2.28, 27.46
MONTICELLO 3.0 ENE, LAEB0019, East Baton Rouge Parish, 11.93, 15.22, 20.25, 33.96, 1.93, 20.59
SHENANDOAH 1.5 E, LAEB0022, East Baton Rouge Parish, 10.81, 13.35, 19.19, 36.52, 1.88, 19.38
BROWNFIELDS 4.0 E, LAEB0023, East Baton Rouge Parish, 12.20, 16.59, 21.77, 33.99, 2.18, 22.01
BATON ROUGE 2.5 E, LAEB0027, East Baton Rouge Parish, 10.44, 13.15, 20.18, 35.68, 1.71, 20.61
CENTRAL 2.2 SE, LAEB0031, East Baton Rouge Parish, 10.73, 14.64, 19.16, 29.04, 1.94, 19.36
LSU, LAEB0033, East Baton Rouge Parish, 10.43, 12.77, 17.94, 28.72, M, 18.62
BATON ROUGE 4.3 S, LAEB0041, East Baton Rouge Parish, M, M, M, 2.77, M, M
WINNSBORO 5.3 NNE, LAFP0003, Franklin Parish, 16.74, 27.71, 31.91, 32.96, 6.74, 31.91
WELSH 0.7 W, LAJD0002, Jefferson Davis Parish, 14.36, 16.10, 20.41, 37.65, 3.72, 21.64
RUSTON 5.5 NNW, LALN0003, Lincoln Parish, 16.48, 22.54, 36.34, 47.58, 3.43, 37.52
DENHAM SPRINGS 6.8 N, LALV0002, Livingston Parish, 11.26, 15.78, 20.71, 36.82, 2.08, 20.89
DENHAM SPRINGS 4.1 NE, LALV0004, Livingston Parish, 11.85, 15.06, 19.88, 31.44, 1.99, 19.88
SWARTZ 2.0 SSW, LAOC0001, Ouachita Parish, 15.00, 23.45, 32.08, 44.94, 5.09, 32.15
MONROE 1.9 NNW, LAOC0004, Ouachita Parish, 12.84, 19.51, 26.17, 35.12, 2.61, 26.17
MONROE 2.4 WNW, LAOC0005, Ouachita Parish, 14.76, 22.38, 30.13, 40.12, 4.22, 30.26
MONROE 3.2 SSE, LAOC0014, Ouachita Parish, M, M, M, 6.28, M, M
CALHOUN 4.3 SSE, LAOC0016, Ouachita Parish, 15.28, 21.80, 28.79, 39.80, 4.17, 29.42
NEW ORLEANS 3.6 SW, LAOR0003, Orleans Parish, 0.00, 0.37, 2.35, 23.40, 0.00, 3.68
GRAMERCY 0.4 NW, LASJ0002, Saint James Parish, 6.35, 10.78, 19.92, 41.25, 1.13, 20.75
GRAND COTEAU 2.7 E, LASL0001, Saint Landry Parish, 10.55, 16.42, 21.87, 39.25, 3.28, 21.90
ST. MARTINVILLE 0.2 S, LASM0002, Saint Martin Parish, 9.85, 16.75, 27.29, 48.20, 2.60, 27.49
LACOMBE 1.4 N, LAST0008, Saint Tammany Parish, 9.71, 13.62, 23.19, 36.17, 1.97, 23.21
ABITA SPRINGS 1.9 NE, LAST0009, Saint Tammany Parish, 5.99, 5.99, 13.24, 21.67, M, 13.24
HAMMOND 2.3 WSW, LATG0002, Tangipahoa Parish, 11.35, 14.62, 20.11, 32.41, 1.77, 20.26
GRAY 0.5 ENE, LATR0005, Terrebonne Parish, 10.20, 15.79, 23.84, 45.41, 1.38, 23.89
ROCKY BRANCH 1.3 W, LAUN0002, Union Parish, 14.91, 22.14, 34.52, 49.21, 3.49, 35.66
KAPLAN 1.6 SSE, LAVM0002, Vermilion Parish, 10.93, 17.59, 26.63, 45.40, 3.17, 26.63
PIONEER 0.3 WSW, LAWC0001, West Carroll Parish, 13.14, 21.09, 30.20, 40.26, 3.50, 30.51
FRANKLINTON 0.4 ENE, LAWS0002, Washington Parish, 12.27, 16.76, 22.04, 35.31, 0.42, 22.04
PLAIN DEALING 3.3 ESE, LABS0004, Bossier Parish, 16.96, 20.93, 27.93, 37.31, 2.18, 28.50
LAKE CHARLES 4.8 SSE, LACC0014, Calcasieu Parish, 12.24, 14.87, 18.47, 31.57, 4.20, 19.38
BATON ROUGE 1.4 WSW, LAEB0046, East Baton Rouge Parish, 11.04, 13.72, 19.27, 36.68, 2.11, 20.47
SLIDELL 0.2 SE, LAST0010, Saint Tammany Parish, 7.51, 13.05, 24.58, 39.31, 1.47, 24.59
WAKEFIELD 0.9 WNW, LAWF0004, West Feliciana Parish, 11.07, 14.24, 17.84, 29.80, 3.24, 18.26
MINDEN 2.2 NE, LAWR0004, Webster Parish, 15.27, 20.62, 26.61, 37.66, 3.81, 27.70
COUSHATTA 1.4 NE, LARR0001, Red River Parish, 5.39, 12.60, 22.52, 34.94, M, 22.77
NATCHITOCHES 4.8 WNW, LANT0003, Natchitoches Parish, 17.03, 22.89, 28.95, 41.38, 5.84, 29.72
MANDEVILLE 3.1 NNW, LAST0012, Saint Tammany Parish, 10.27, 11.21, 20.53, 33.33, 1.54, 20.53
ADDIS 1.7 N, LAWB0002, West Baton Rouge Parish, M, M, M, 12.34, M, M
MADISONVILLE 3.2 NNW, LAST0013, Saint Tammany Parish, 6.13, 6.13, 10.47, 11.23, 1.71, 10.47
LAKE CHARLES 11.5 SSW, LACM0003, Cameron Parish, 12.06, 16.04, 21.70, 39.69, 3.71, 24.65
PLEASANT HILL 10.2 SE, LASN0003, Sabine Parish, 15.99, 20.60, 29.20, 44.03, 4.13, 31.53
ST. JOSEPH 5.8 NNE, LATS0001, Tensas Parish, 0.00, 8.07, 11.99, 24.55, M, 12.67
PONCHATOULA 4.9 E, LATG0010, Tangipahoa Parish, 6.82, 10.52, 18.64, 31.64, 1.59, 18.68
BATON ROUGE 3.0 SSE, LAEB0053, East Baton Rouge Parish, 10.30, 12.59, 18.72, 38.48, 5.70, 20.81
COLUMBIA 4.1 NNW, LACW0003, Caldwell Parish, 14.23, 22.49, 31.70, 49.79, 5.57, 31.81
BATON ROUGE 6.2 ESE, LAEB0054, East Baton Rouge Parish, 9.60, 12.74, 18.71, 33.81, 0.30, 19.21
NEW ORLEANS 2.1 ENE, LAOR0006, Orleans Parish, 6.88, 10.06, 15.24, 28.65, 1.59, 18.52
LAKE CHARLES 3.7 SSE, LACC0021, Calcasieu Parish, 5.14, 9.86, 14.58, 28.87, 3.58, 16.63
NEW ORLEANS 3.8 WSW, LAOR0014, Orleans Parish, 4.21, 4.21, 4.21, 4.21, 2.01, 4.21
SLIDELL 3.3 NE, LAST0022, Saint Tammany Parish, 4.64, 4.92, 4.92, 4.92, M, 4.92
THIBODAUX 4 SE, 169013, Lafourche Parish, 8.15, 14.19, 22.14, 48.36, 1.24, 23.13
TALISHEEK, 168906, Saint Tammany Parish, 1.77, 13.74, 17.21, 36.87, 1.77, 21.17
SHREVEPORT SOUTHERN HILLS, 168444, Caddo Parish, 14.65, 23.06, 32.70, 46.22, 2.29, 34.33
LAFAYETTE 13 SE, 53960, Saint Martin Parish, 9.71, 13.83, 23.68, 40.16, 2.37, 24.03
MONROE 26 N, 53961, Union Parish, 14.11, 19.15, 29.27, 39.35, 2.50, 29.41
ABITA RIVER COVINGTON, 160012, Saint Tammany Parish, 12.28, 14.82, 20.23, 36.69, 1.85, 20.24
TOLEDO BEND LAKE, 169074, Sabine Parish, 9.31, 11.52, 18.76, 26.79, 4.34, 19.25
Baton Rouge Area, BTRthr, -, 11.92, 15.64, 21.50, 32.79, 2.53, 21.76
Lake Charles Area, LCHthr, -, 10.90, 14.53, 19.43, 35.67, 3.88, 19.97
New Orleans Area, MSYthr, -, 6.86, 10.43, 19.34, 35.24, 1.69, 19.73
Shreveport Area, SHVthr, -, 13.10, 20.46, 30.14, 41.82, 1.83, 30.24
FORT POLK FULLERTON LANDING STRIP, 53988, Vernon Parish, 12.75, 15.78, 24.56, 39.36, 4.03, 24.66
SHREVEPORT WFO, 168448, Caddo Parish, 13.47, 21.25, 32.49, 47.05, 1.94, 32.63
MOSS BLUFF 2 NNW, 166434, Calcasieu Parish, 13.65, 15.69, 22.45, 39.00, 4.12, 23.01
GONZALES 4.5 S, LAAS0011, Ascension Parish, 9.77, 14.04, 19.55, 39.86, 1.51, 20.62
KEITHVILLE 1.5 NNW, LACD0012, Caddo Parish, 11.47, 20.51, 24.72, 27.94, 1.81, 24.72
SCOTT 1.0 N, LALY0006, Lafayette Parish, 10.81, 14.58, 20.90, 37.02, 3.17, 22.53
CARENCRO 3.9 ENE, LALY0007, Lafayette Parish, 11.03, 15.92, 22.83, 38.92, 3.13, 22.88
COVINGTON 4.0 NNE, LAST0011, Saint Tammany Parish, 9.86, 13.12, 19.48, 34.97, 1.73, 19.53
ABBEVILLE 1.0 E, LAVM0004, Vermilion Parish, 8.18, 14.89, 29.58, 51.28, 3.49, 29.78
NATCHITOCHES #2, 166584, Natchitoches Parish, 14.55, 19.06, 25.23, 36.38, 4.17, 26.27
DUTCHTOWN #2, 162688, Ascension Parish, 10.91, 15.28, 20.10, 37.25, 1.50, 20.60
HANNA 4 SSE, 164050, Red River Parish, 14.23, 21.59, 31.77, 44.78, 3.56, 32.32
ST. JOSEPH 3 N, 168163, Tensas Parish, 14.79, 21.38, 25.49, 40.12, 5.57, 25.49
LOGANSPORT, 165522, De Soto Parish, 14.21, 21.79, 31.11, 44.25, 2.36, 32.78
MANSFIELD 4 NW, 165874, De Soto Parish, 12.31, 20.69, 30.42, 39.97, 2.16, 31.64
WINNSBORO 5 SSE, 169806, Franklin Parish, 11.59, 17.23, 25.85, 31.68, 4.26, 26.17
COLUMBIA LOCK, 161979, Caldwell Parish, 13.18, 20.25, 28.62, 43.40, 5.45, 28.72
BIENVILLE 3 NE, 160800, Bienville Parish, 17.17, 22.62, 33.53, 44.62, 3.30, 33.58
SAILES FIRE TOWER, 168094, Bienville Parish, 14.87, 22.06, 33.11, 47.15, 4.72, 34.34
KEITHVILLE, 164816, Caddo Parish, 12.67, 21.53, 31.48, 39.47, 1.87, 32.75
TALLULAH, 168923, Madison Parish, 0.35, 0.90, 3.61, 6.38, M, 3.61
KORAN, 164931, Bossier Parish, 13.20, 20.46, 28.16, 30.89, 2.50, 28.16
RED RIVER RESEARCH STATION, 167738, Bossier Parish, 13.60, 21.53, 30.45, 40.53, 2.05, 31.94
SHREVEPORT AP, 13957, Caddo Parish, 13.10, 20.46, 30.14, 41.82, 1.83, 30.24
MONROE REGIONAL AP, 13942, Ouachita Parish, 14.79, 21.63, 30.78, 43.16, 3.76, 30.92
RUSTON LA TECH, 168067, Lincoln Parish, 12.33, 21.31, 31.74, 44.90, 2.97, 31.78
MINDEN, 166244, Webster Parish, 13.36, 19.26, 26.68, 37.24, 2.54, 27.63
SHREVEPORT DOWNTOWN AP, 53905, Caddo Parish, 12.59, 17.06, 26.02, 40.42, 1.87, 26.05
ARCADIA, 160277, Bienville Parish, 13.47, 21.98, 32.57, 40.36, 2.95, 33.21
OAK RIDGE, 166868, Morehouse Parish, 2.70, 4.90, 15.40, 26.30, 0.00, 15.40
MOORINGSPORT 1 N, 166364, Caddo Parish, 13.12, 16.71, 24.70, 37.57, 2.20, 25.14
HOMER 1N, 164355, Claiborne Parish, 14.68, 18.74, 26.06, 35.54, 2.58, 26.62
LAKE PROVIDENCE, 165090, East Carroll Parish, 10.76, 19.86, 28.27, 42.56, 3.14, 29.72
OAK GROVE, 166866, West Carroll Parish, 14.33, 20.99, 25.67, 33.27, 4.17, 25.73
SHREVEPORT 3.2 ESE, LACD0014, Caddo Parish, 10.05, 16.71, 22.20, 29.47, M, 23.47
RAGLEY 5.0 SE, LABG0002, Beauregard Parish, 13.90, 16.60, 24.19, 38.69, 4.32, 25.37
BOSSIER CITY 8.2 NNW, LABS0016, Bossier Parish, M, M, M, 6.93, M, M
SHREVEPORT 6.7 S, LACD0019, Caddo Parish, 13.43, 22.17, 31.66, 40.94, 1.87, 32.74
ST. BERNARD 2.7 E, LASB0002, Saint Bernard Parish, 7.10, 12.38, 20.27, 43.02, 1.31, 20.39
CHAUVIN 4.9 N, LATR0009, Terrebonne Parish, M, M, 0.00, 22.07, M, 4.63
CHAUVIN 1.0 SSW, LATR0010, Terrebonne Parish, M, M, 0.82, 2.42, M, 0.82
JACKSON 10.1 SSW, LAEB0056, East Baton Rouge Parish, 9.16, 12.85, 18.33, 31.10, 2.60, 18.87
CHALMETTE, 166130, Saint Bernard Parish, 7.20, 11.37, 24.12, 45.63, 1.50, 25.24
BOSSIER CITY 2.4 WNW, LABS0017, Bossier Parish, 13.97, 19.88, 29.48, 46.04, 2.16, 30.46
MONROE 2.5 NNW, LAOC0019, Ouachita Parish, M, M, 1.04, 3.83, M, 1.04
MONROE 5.5 ENE, LAOC0023, Ouachita Parish, 15.01, 23.14, 31.81, 45.00, 5.08, 31.91
MADISONVILLE 3.2 NNW, LAST0015, Saint Tammany Parish, M, M, 7.98, 19.93, M, 7.98
CHAUVIN, 161705, Terrebonne Parish, 4.64, 6.72, 14.07, 36.49, 0.55, 14.10
COCODRIE 6 N, 161930, Terrebonne Parish, 4.72, 10.00, 15.55, 37.25, M, 15.55
DULAC 3N, 162673, Terrebonne Parish, 5.13, 11.90, 18.42, 43.04, 1.33, 18.46
Monroe Area, MLUthr, -, 14.79, 21.63, 30.78, 43.16, 3.76, 30.92
ALEXANDRIA 2.8 SW, LARP0007, Rapides Parish, 11.46, 14.68, 20.72, 27.84, 3.55, 20.77
METAIRIE 3.5 NW, LAJF0009, Jefferson Parish, 4.69, 8.12, 16.77, 29.55, M, 16.77
GOLDONNA 1.5 N, LANT0005, Natchitoches Parish, 15.41, 23.65, 31.15, 42.36, 3.76, 31.61
METAIRIE 1.6 ESE, LAJF0013, Jefferson Parish, 6.02, 9.19, 20.84, 41.78, 1.79, 20.90
PRAIRIEVILLE 2.0 S, LAAS0019, Ascension Parish, 11.02, 15.39, 20.53, 38.99, 1.57, 21.53
RUSTON 5.4 ENE, LALN0008, Lincoln Parish, 15.06, 21.59, 32.98, 41.61, 3.69, 33.55
GEORGETOWN 12.1 W, LAGR0002, Grant Parish, 4.07, 15.01, 20.94, 28.14, 2.21, 20.94
CHURCH POINT 0.7 WSW, LAAC0002, Acadia Parish, 10.55, 13.16, 20.58, 34.06, 3.28, 21.26
SLIDELL 4.4 E, LAST0017, Saint Tammany Parish, 7.80, 13.31, 21.84, 45.97, 2.30, 21.86
BOSSIER CITY 4.0 S, LABS0019, Bossier Parish, 15.10, 22.45, 31.75, 45.07, 2.79, 33.30
BLANCHARD 2.8 NNE, LACD0026, Caddo Parish, 13.68, 18.86, 27.60, 43.47, 2.07, 27.77
BATON ROUGE 4.0 SSE, LAEB0060, East Baton Rouge Parish, 10.14, 12.85, 19.12, 35.76, 1.89, 19.43
NOBLE 1.8 ESE, LASN0007, Sabine Parish, 13.00, 17.49, 26.24, 36.71, 3.03, 27.39
CAMPTI 5.7 ENE, LANT0006, Natchitoches Parish, 14.40, 22.04, 29.93, 43.00, 3.88, 31.15
VIVIAN 1.5 N, LACD0027, Caddo Parish, 9.94, 13.65, 20.81, 32.66, 2.04, 20.81
BATON ROUGE 7.0 SSE, LAEB0059, East Baton Rouge Parish, M, M, 2.29, 2.30, M, 2.29
Natchitoches Area, ICHL1thr, -, 14.55, 19.06, 25.23, 36.38, 4.17, 26.27
Tallulah-Vicksburg Area, TVRthr, -, 10.88, 17.17, 22.00, 31.69, 3.54, 22.75
HAMMOND 2.5 NNW, LATG0017, Tangipahoa Parish, 12.04, 16.31, 21.34, 36.87, 1.76, 21.62
LAKE CHARLES 1.8 S, LACC0018, Calcasieu Parish, 11.36, 13.44, 18.29, 38.22, 4.03, 20.07
ASHWOOD 5.7 SW, LAWF0005, West Feliciana Parish, 10.24, 14.46, 17.42, 27.86, M, 17.68
PEARL RIVER 2.0 S, LAST0020, Saint Tammany Parish, 7.72, 13.74, 23.33, 40.82, 1.67, 23.37
BOGALUSA 8.8 WNW, LAWS0004, Washington Parish, 6.53, 14.33, 18.33, 36.79, 2.06, 18.38
THIBODAUX 7.8 NNE, LALF0004, Lafourche Parish, 6.57, 12.29, 21.26, 43.89, 1.16, 22.26
RAYNE 1.0 W, LAAC0003, Acadia Parish, 11.65, 15.80, 23.04, 35.83, 3.56, 23.27
HOMER 0.5 ESE, LACB0007, Claiborne Parish, 16.84, 22.30, 29.87, 39.99, 2.59, 30.59
SHREVEPORT 6.3 S, LACD0004, Caddo Parish, 14.62, 22.95, 32.63, 46.18, 2.29, 34.28
WINNFIELD 15.1 W, LAWP0001, Winn Parish, 5.81, 12.29, 18.80, 23.25, 4.21, 19.82
MANSFIELD 6.5 ENE, LADS0004, De Soto Parish, 12.54, 21.55, 29.20, 39.50, 2.80, 29.58
BOSSIER CITY 1.6 W, LABS0020, Bossier Parish, 7.28, 13.19, 22.67, 30.94, M, 22.67
PINEVILLE 1.0 SSW, LARP0009, Rapides Parish, M, M, M, 4.19, M, M
ST. FRANCISVILLE 1 NE, 168138, West Feliciana Parish, 10.36, 13.73, 17.04, 26.77, 4.02, 17.30
