Name,ID,County,Last30Days,Last60Days,Last90Days,Last180Days,SinceJan1,SinceOct1
PORT ALLEN, 167448, West Baton Rouge Parish, 4.03, 7.19, 8.53, 28.55, 11.10, 28.77
OPELOUSAS, 166995, Saint Landry Parish, M, M, M, 7.54, M, 7.54
LIVINGSTON, 165438, Livingston Parish, 2.59, 6.96, 9.21, 32.34, 11.35, 33.39
BATON ROUGE METRO AP, 13970, East Baton Rouge Parish, 4.15, 7.47, 8.44, 29.92, 10.97, 30.20
OBERLIN FIRE TOWER, 166938, Allen Parish, 2.25, 6.86, 10.11, 28.40, 14.16, 29.11
NEW ROADS 5 NE, 166686, Pointe Coupee Parish, 3.80, 8.70, 10.89, 33.34, 14.47, 33.57
VILLE PLATTE, 169369, Evangeline Parish, 1.45, 4.38, 6.35, 26.01, 10.29, 26.01
PINE GROVE FIRE TOWER, 167304, Saint Helena Parish, 1.81, 7.66, 9.91, 31.62, 11.76, 32.87
ST. FRANCISVILLE, 168136, West Feliciana Parish, 1.09, 5.49, 7.88, 27.37, 12.49, 27.84
CLINTON 5 SE, 161899, East Feliciana Parish, 2.66, 7.35, 10.91, 30.25, 10.91, 30.73
BEAVER FIRE TOWER, 160617, Evangeline Parish, 3.00, 5.72, 8.61, 27.27, 12.25, 27.50
BUNKIE, 161287, Avoyelles Parish, 2.36, 7.77, 10.45, 34.29, 15.18, 35.57
MARKSVILLE, 165920, Avoyelles Parish, 1.58, 5.16, 8.08, 27.83, 12.44, 28.27
LEESVILLE, 165266, Vernon Parish, 1.97, 4.67, 8.13, 29.53, 12.19, 30.49
ALEXANDRIA ESLER FIELD, 13935, Rapides Parish, 5.57, 9.20, 13.15, 30.58, 16.09, 31.36
BOYCE 3 WNW, 161232, Rapides Parish, 5.72, 9.12, 13.71, 42.15, 19.35, 43.10
PEASON RIDGE RANGE, 03949, Sabine Parish, 5.92, 7.24, 8.87, 33.57, 13.84, 35.55
JONESVILLE LOCKS, 164739, Catahoula Parish, 3.84, 8.30, 11.97, 29.40, 13.63, 30.22
HANNA 4 SSE, 164050, Red River Parish, 4.38, 11.25, 14.60, 45.95, 18.16, 46.92
ST. JOSEPH 3 N, 168163, Tensas Parish, 1.90, 8.25, 12.78, 38.37, 18.45, 38.37
LOGANSPORT, 165522, De Soto Parish, 3.11, 9.25, 12.49, 43.32, 14.85, 45.27
MANSFIELD 4 NW, 165874, De Soto Parish, 0.70, 6.30, 9.14, 39.56, 11.30, 40.78
WINNSBORO 5 SSE, 169806, Franklin Parish, 2.46, 7.82, 12.72, 38.34, 16.98, 38.89
COLUMBIA LOCK, 161979, Caldwell Parish, 4.44, 9.95, 14.37, 42.63, 19.82, 43.09
BIENVILLE 3 NE, 160800, Bienville Parish, 8.83, 17.60, 22.06, 53.59, 25.36, 55.64
SAILES FIRE TOWER, 168094, Bienville Parish, 3.27, 10.30, 11.87, 44.78, 16.59, 46.21
KEITHVILLE, 164816, Caddo Parish, 2.94, 7.06, 10.26, 41.41, 12.14, 43.02
TALLULAH, 168923, Madison Parish, 0.97, 0.97, 0.97, 4.58, 0.97, 4.58
KORAN, 164931, Bossier Parish, 0.58, 8.01, 11.07, 38.08, 13.57, 39.23
RED RIVER RESEARCH STATION, 167738, Bossier Parish, 2.87, 8.32, 11.49, 41.80, 13.54, 43.43
SHREVEPORT AP, 13957, Caddo Parish, 3.29, 6.73, 9.48, 38.80, 11.31, 39.72
MONROE REGIONAL AP, 13942, Ouachita Parish, 6.11, 13.22, 17.65, 46.75, 21.41, 48.57
RUSTON LA TECH, 168067, Lincoln Parish, 7.86, 18.01, 24.51, 56.16, 27.48, 56.29
MINDEN, 166244, Webster Parish, 4.18, 11.21, 14.50, 41.12, 17.04, 42.13
SHREVEPORT DOWNTOWN AP, 53905, Caddo Parish, 2.70, 6.28, 9.04, 34.23, 10.91, 35.09
ARCADIA, 160277, Bienville Parish, 5.32, 13.46, 16.93, 49.50, 19.88, 50.14
OAK RIDGE, 166868, Morehouse Parish, 1.37, 5.02, 7.72, 22.37, 7.72, 23.12
MOORINGSPORT 1 N, 166364, Caddo Parish, 2.78, 6.37, 8.42, 32.98, 10.62, 33.56
HOMER 1N, 164355, Claiborne Parish, 5.94, 12.65, 16.28, 42.32, 18.87, 42.91
LAKE PROVIDENCE, 165090, East Carroll Parish, 4.34, 13.09, 15.45, 43.72, 18.59, 45.17
OAK GROVE, 166866, West Carroll Parish, 3.32, 9.37, 13.43, 39.10, 17.60, 39.16
PLAIN DEALING, 167344, Bossier Parish, 4.74, 5.36, 5.36, 23.03, 5.36, 23.03
SPRINGHILL, 168683, Webster Parish, 2.90, 7.90, 11.80, 42.80, 16.74, 42.95
BAKER, 160462, East Baton Rouge Parish, 3.16, 5.99, 7.22, 29.19, 10.57, 29.49
JENA, 164696, La Salle Parish, 4.86, 8.35, 13.52, 40.52, 18.85, 41.61
BATON ROUGE CONCORD, 160548, East Baton Rouge Parish, M, 0.00, 1.33, 22.74, 3.43, 23.97
SHREVEPORT DOWNTOWN, 168436, Caddo Parish, 0.57, 5.24, 8.86, 37.54, 10.69, 39.74
CARENCRO, 161535, Lafayette Parish, 2.53, 6.49, 8.00, 27.94, 10.91, 28.51
MARRERO 9 SSW, 165926, Jefferson Parish, 1.05, 5.64, 6.14, 28.66, 6.14, 30.53
RED RIVER LOCK #1, 167729, Catahoula Parish, M, M, 1.30, 7.20, 1.50, 7.80
PONCHATOULA 4 E, 167425, Tangipahoa Parish, 2.75, 9.20, 11.62, 29.68, 13.07, 30.59
LEESVILLE 6 SSW, 165287, Vernon Parish, 1.15, 3.61, 8.50, 29.68, 12.85, 32.23
ZWOLLE 2 NW, 169980, Sabine Parish, 3.15, 8.58, 11.68, 34.31, 14.97, 36.15
RED RIVER LOCK # 2, 167732, Rapides Parish, 1.27, 2.27, 5.97, 23.93, 9.25, 24.27
MANY 9 WSW, 165896, Sabine Parish, 3.24, 7.61, 10.85, 34.56, 14.70, 36.52
MOSS BLUFF, 166431, Calcasieu Parish, 4.76, 7.12, 10.62, 31.47, 15.30, 34.13
ALEXANDRIA 5 SSE, 160103, Rapides Parish, 6.06, 9.96, 14.44, 31.30, 18.14, 31.72
DRY CREEK 8NW, 162641, Beauregard Parish, 4.70, 7.06, 10.42, 28.46, 14.50, 29.62
KAPLAN, 164775, Vermilion Parish, 6.26, 9.41, 10.59, 35.93, 13.79, 37.96
SUN, 168861, Saint Tammany Parish, 2.36, 8.40, 11.15, 32.96, 13.11, 33.30
NEW ORLEANS AP, 12916, Jefferson Parish, 5.20, 11.79, 14.78, 32.88, 16.47, 34.51
NEW ORLEANS LAKEFRONT AP, 53917, Orleans Parish, 6.56, 13.98, 16.07, 31.78, 17.75, 32.33
NEW ORLEANS AUDUBON, 12930, Orleans Parish, 7.12, 13.85, 16.83, 31.21, 18.41, 34.43
CONVENT 2S, 162002, Saint James Parish, 3.50, 9.01, 11.01, 29.98, 11.01, 31.68
BELL CITY 13 SW, 160658, Cameron Parish, 8.02, 10.03, 10.14, 24.08, 10.14, 26.25
WEST MONROE, 169631, Ouachita Parish, 3.63, 11.31, 15.76, 42.79, 20.39, 45.91
JAMESTOWN, 164592, Bienville Parish, 4.21, 11.36, 14.43, 47.32, 17.80, 47.42
BENTON 5E, 160718, Bossier Parish, 3.13, 7.88, 10.93, 38.24, 12.72, 38.24
SLIDELL AP, 53865, Saint Tammany Parish, 2.56, 9.08, 11.54, 29.71, 12.69, 31.91
NORWOOD, 166808, East Feliciana Parish, 2.22, 7.26, 10.28, 26.75, 14.47, 27.17
TALLULAH VICKSBURG REGIONAL AP, 03996, Madison Parish, 4.51, 10.90, 14.51, 36.51, 18.05, 37.26
ALEXANDRIA INTL AP, 93915, Rapides Parish, 5.75, 8.77, 13.32, 37.19, 17.06, 38.07
ALEXANDRIA, 160098, Rapides Parish, 2.68, 6.77, 10.22, 32.66, 14.11, 33.05
THIBODAUX 4 SE, 169013, Lafourche Parish, 6.55, 10.40, 12.52, 33.86, 13.76, 35.65
TALISHEEK, 168906, Saint Tammany Parish, 1.02, 2.50, 10.61, 27.82, 12.38, 31.78
SHREVEPORT SOUTHERN HILLS, 168444, Caddo Parish, 3.33, 8.50, 11.43, 43.86, 13.72, 45.76
LAFAYETTE 13 SE, 53960, Saint Martin Parish, 3.54, 6.66, 7.90, 31.58, 10.27, 31.93
MONROE 26 N, 53961, Union Parish, 7.16, 18.10, 21.80, 49.01, 24.30, 51.21
WINNSBORO 2 SE, 169804, Franklin Parish, 2.50, 3.46, 3.46, 3.46, 3.46, 3.46
ABITA RIVER COVINGTON, 160012, Saint Tammany Parish, 0.91, 6.23, 9.04, 27.53, 10.89, 29.28
TOLEDO BEND LAKE, 169074, Sabine Parish, 1.40, 4.27, 8.26, 28.34, 14.17, 29.08
Baton Rouge Area, BTRthr, -, 4.15, 7.47, 8.44, 29.92, 10.97, 30.20
Lake Charles Area, LCHthr, -, 7.73, 9.74, 11.87, 30.53, 15.75, 31.84
New Orleans Area, MSYthr, -, 5.20, 11.79, 14.78, 32.88, 16.47, 34.51
Shreveport Area, SHVthr, -, 3.29, 6.73, 9.48, 38.80, 11.31, 39.72
FORT POLK FULLERTON LANDING STRIP, 53988, Vernon Parish, 0.41, 4.25, 8.55, 29.64, 12.58, 33.21
SHREVEPORT WFO, 168448, Caddo Parish, 3.20, 6.86, 9.60, 41.26, 11.54, 42.23
MOSS BLUFF 2 NNW, 166434, Calcasieu Parish, 6.20, 8.17, 11.59, 33.40, 15.71, 34.60
GONZALES 4.5 S, LAAS0011, Ascension Parish, 4.13, 10.55, 11.80, 31.12, 13.31, 32.42
KEITHVILLE 1.5 NNW, LACD0012, Caddo Parish, 3.03, 3.60, 9.46, 34.18, 11.27, 34.18
SCOTT 1.0 N, LALY0006, Lafayette Parish, 2.57, 5.16, 6.34, 27.04, 9.51, 28.87
CARENCRO 3.9 ENE, LALY0007, Lafayette Parish, 2.60, 7.03, 8.45, 31.20, 11.58, 31.33
COVINGTON 4.0 NNE, LAST0011, Saint Tammany Parish, 2.97, 7.98, 10.51, 29.24, 12.24, 30.04
ABBEVILLE 1.0 E, LAVM0004, Vermilion Parish, 6.32, 9.96, 10.75, 39.44, 14.24, 40.53
NATCHITOCHES #2, 166584, Natchitoches Parish, 3.84, 8.69, 12.15, 36.62, 16.32, 38.42
DUTCHTOWN #2, 162688, Ascension Parish, 4.87, 10.11, 11.91, 31.54, 13.41, 32.51
PORT VINCENT 4.4 W, LAAS0002, Ascension Parish, 5.60, 5.60, 5.60, 5.60, 5.60, 5.60
GONZALES 4.0 S, LAAS0005, Ascension Parish, 4.55, 10.14, 11.84, 31.13, 13.09, 31.99
BUNKIE 0.3 WSW, LAAV0001, Avoyelles Parish, 2.09, 7.00, 9.29, 31.32, 13.82, 32.44
BOSSIER CITY 6.7 NNW, LABS0001, Bossier Parish, 3.21, 7.73, 10.85, 35.30, 12.61, 36.70
IOWA 0.9 ESE, LACC0003, Calcasieu Parish, 6.86, 9.15, 11.15, 31.00, 14.48, 32.11
SULPHUR 2.2 E, LACC0006, Calcasieu Parish, 5.81, 8.35, 11.85, 36.10, 16.60, 38.63
IOWA 9.7 NNW, LACC0009, Calcasieu Parish, 3.95, 5.57, 9.19, 32.45, 13.66, 34.21
SHREVEPORT 6.2 S, LACD0001, Caddo Parish, 2.91, 8.00, 11.01, 43.82, 13.11, 45.14
SICILY ISLAND 3.3 WNW, LACT0001, Catahoula Parish, 1.93, 7.14, 12.13, 42.64, 16.77, 43.89
BATON ROUGE 2.7 SW, LAEB0002, East Baton Rouge Parish, 5.51, 9.47, 10.82, 29.76, 12.90, 30.89
GARDERE 1.2 ENE, LAEB0005, East Baton Rouge Parish, M, M, M, 14.88, M, 14.88
BROWNFIELDS 5.8 NE, LAEB0009, East Baton Rouge Parish, 2.33, 4.54, 5.64, 24.25, 7.94, 24.70
BATON ROUGE 3.5 E, LAEB0014, East Baton Rouge Parish, 4.05, 10.97, 12.61, 39.78, 14.89, 40.07
MONTICELLO 3.0 ENE, LAEB0019, East Baton Rouge Parish, 2.95, 7.15, 8.61, 28.75, 10.54, 29.20
SHENANDOAH 1.5 E, LAEB0022, East Baton Rouge Parish, 4.27, 9.63, 11.34, 29.81, 13.22, 30.72
BROWNFIELDS 4.0 E, LAEB0023, East Baton Rouge Parish, 2.27, 7.10, 8.46, 29.88, 10.64, 30.47
BATON ROUGE 2.5 E, LAEB0027, East Baton Rouge Parish, 4.26, 8.40, 10.03, 30.21, 11.74, 30.64
CENTRAL 2.2 SE, LAEB0031, East Baton Rouge Parish, 2.10, 7.57, 8.96, 27.75, 10.90, 28.32
LSU, LAEB0033, East Baton Rouge Parish, 4.37, 8.33, 9.58, 27.18, 9.58, 28.20
WINNSBORO 5.3 NNE, LAFP0003, Franklin Parish, 3.43, 10.47, 16.12, 48.03, 22.86, 48.03
WELSH 0.7 W, LAJD0002, Jefferson Davis Parish, 5.39, 8.15, 10.01, 30.26, 13.75, 31.67
RUSTON 5.5 NNW, LALN0003, Lincoln Parish, 7.09, 16.82, 20.02, 56.36, 23.45, 57.54
DENHAM SPRINGS 6.8 N, LALV0002, Livingston Parish, 2.07, 7.28, 8.67, 29.03, 10.75, 29.56
DENHAM SPRINGS 4.1 NE, LALV0004, Livingston Parish, M, 4.74, 6.61, 25.69, 8.60, 26.49
SWARTZ 2.0 SSW, LAOC0001, Ouachita Parish, 3.17, 11.20, 15.52, 47.29, 20.61, 47.67
MONROE 1.9 NNW, LAOC0004, Ouachita Parish, 3.36, 11.17, 15.33, 41.50, 17.94, 41.50
MONROE 2.4 WNW, LAOC0005, Ouachita Parish, 2.39, 11.86, 15.80, 45.93, 20.04, 46.08
CALHOUN 4.3 SSE, LAOC0016, Ouachita Parish, 3.22, 11.94, 16.89, 45.52, 21.06, 46.31
NEW ORLEANS 3.6 SW, LAOR0003, Orleans Parish, 6.00, 7.92, 7.98, 11.35, 9.00, 12.68
GRAMERCY 0.4 NW, LASJ0002, Saint James Parish, 1.48, 6.30, 9.12, 28.26, 10.25, 29.87
GRAND COTEAU 2.7 E, LASL0001, Saint Landry Parish, 3.89, 8.13, 9.48, 31.17, 12.76, 31.38
ST. MARTINVILLE 0.2 S, LASM0002, Saint Martin Parish, 2.51, 7.57, 9.65, 36.76, 12.25, 37.14
LACOMBE 1.4 N, LAST0008, Saint Tammany Parish, 3.71, 9.85, 12.96, 33.01, 14.93, 36.17
ABITA SPRINGS 1.9 NE, LAST0009, Saint Tammany Parish, M, 1.76, 6.32, 23.36, 10.12, 23.36
HAMMOND 2.3 WSW, LATG0002, Tangipahoa Parish, 3.11, 9.15, 11.41, 30.64, 13.18, 31.67
GRAY 0.5 ENE, LATR0005, Terrebonne Parish, 6.16, 11.70, 14.75, 38.25, 16.13, 38.64
ROCKY BRANCH 1.3 W, LAUN0002, Union Parish, 4.51, 14.44, 18.34, 52.67, 21.83, 54.00
KAPLAN 1.6 SSE, LAVM0002, Vermilion Parish, 6.18, 9.06, 10.03, 34.79, 13.20, 36.66
PIONEER 0.3 WSW, LAWC0001, West Carroll Parish, 5.11, 14.41, 17.90, 47.79, 21.40, 48.41
FRANKLINTON 0.4 ENE, LAWS0002, Washington Parish, 3.19, 8.54, 11.69, 34.63, 13.03, 34.65
PLAIN DEALING 3.3 ESE, LABS0004, Bossier Parish, 3.84, 7.96, 10.38, 38.31, 12.56, 38.88
LAKE CHARLES 4.8 SSE, LACC0014, Calcasieu Parish, 8.21, 10.47, 13.20, 31.50, 17.40, 32.58
BATON ROUGE 1.4 WSW, LAEB0046, East Baton Rouge Parish, 5.00, 8.79, 10.05, 28.76, 12.17, 30.53
SLIDELL 0.2 SE, LAST0010, Saint Tammany Parish, 3.52, 11.06, 13.28, 36.21, 14.75, 37.87
WAKEFIELD 0.9 WNW, LAWF0004, West Feliciana Parish, 2.48, 6.77, 8.31, 26.07, 11.55, 26.57
MINDEN 2.2 NE, LAWR0004, Webster Parish, 4.26, 11.41, 14.85, 41.42, 18.66, 42.55
COUSHATTA 1.4 NE, LARR0001, Red River Parish, 3.07, 9.39, 12.94, 40.49, 12.94, 40.74
NATCHITOCHES 4.8 WNW, LANT0003, Natchitoches Parish, 3.57, 9.02, 12.36, 40.72, 18.22, 42.10
MANDEVILLE 3.1 NNW, LAST0012, Saint Tammany Parish, 1.80, 8.25, 10.49, 28.82, 12.03, 31.02
MADISONVILLE 3.2 NNW, LAST0013, Saint Tammany Parish, M, M, 0.62, 11.09, 2.33, 11.09
LAKE CHARLES 11.5 SSW, LACM0003, Cameron Parish, 6.37, 9.01, 11.76, 33.25, 15.47, 36.41
PLEASANT HILL 10.2 SE, LASN0003, Sabine Parish, 2.36, 6.83, 10.40, 38.97, 14.53, 41.93
ST. JOSEPH 5.8 NNE, LATS0001, Tensas Parish, M, M, M, 11.99, M, 12.67
PONCHATOULA 4.9 E, LATG0010, Tangipahoa Parish, 3.42, 9.73, 12.90, 30.89, 14.49, 31.58
BATON ROUGE 3.0 SSE, LAEB0053, East Baton Rouge Parish, 5.32, 10.40, 11.70, 30.42, 17.40, 32.51
COLUMBIA 4.1 NNW, LACW0003, Caldwell Parish, 5.06, 10.55, 15.38, 46.72, 20.97, 47.21
BATON ROUGE 6.2 ESE, LAEB0054, East Baton Rouge Parish, 4.34, 8.34, 10.25, 28.25, 10.55, 29.46
NEW ORLEANS 2.1 ENE, LAOR0006, Orleans Parish, 7.89, 12.62, 14.63, 29.87, 16.22, 33.15
LAKE CHARLES 3.7 SSE, LACC0021, Calcasieu Parish, 6.98, 6.98, 6.98, 21.56, 10.56, 23.61
NEW ORLEANS 3.8 WSW, LAOR0014, Orleans Parish, 6.97, 11.94, 13.75, 17.96, 15.76, 17.96
MONROE 9.0 NNE, LAOC0032, Ouachita Parish, 1.68, 1.68, 1.68, 1.68, 1.68, 1.68
FSA-MARKSVILLE 1.0 W, LAAV0005, Avoyelles Parish, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
SLIDELL 3.3 NE, LAST0022, Saint Tammany Parish, 0.21, 0.21, 0.21, 5.13, 0.21, 5.13
SHREVEPORT 3.2 ESE, LACD0014, Caddo Parish, 2.81, 5.96, 6.80, 28.63, 6.80, 30.27
RAGLEY 5.0 SE, LABG0002, Beauregard Parish, 2.21, 5.98, 9.68, 32.74, 14.00, 35.05
SHREVEPORT 6.7 S, LACD0019, Caddo Parish, 2.76, 7.43, 10.32, 41.86, 12.19, 43.06
ST. BERNARD 2.7 E, LASB0002, Saint Bernard Parish, 5.65, 10.65, 14.07, 33.99, 15.38, 34.46
CHAUVIN 4.9 N, LATR0009, Terrebonne Parish, M, M, M, 0.00, M, 4.63
CHAUVIN 1.0 SSW, LATR0010, Terrebonne Parish, M, M, M, 0.82, M, 0.82
JACKSON 10.1 SSW, LAEB0056, East Baton Rouge Parish, 2.53, 5.97, 8.02, 26.26, 10.62, 26.89
CHALMETTE, 166130, Saint Bernard Parish, 8.24, 12.05, 15.46, 36.36, 16.96, 40.70
BOSSIER CITY 2.4 WNW, LABS0017, Bossier Parish, 2.91, 7.21, 10.39, 39.87, 12.55, 40.85
MONROE 2.5 NNW, LAOC0019, Ouachita Parish, 0.39, 5.53, 7.78, 8.82, 7.78, 8.82
MONROE 5.5 ENE, LAOC0023, Ouachita Parish, 3.26, 11.06, 15.50, 47.00, 20.58, 47.41
MADISONVILLE 3.2 NNW, LAST0015, Saint Tammany Parish, M, M, M, 6.41, M, 7.98
CHAUVIN, 161705, Terrebonne Parish, 0.55, 4.81, 7.68, 21.55, 8.23, 21.78
COCODRIE 6 N, 161930, Terrebonne Parish, 5.10, 5.10, 6.60, 22.15, 6.60, 22.15
DULAC 3N, 162673, Terrebonne Parish, 5.05, 9.18, 11.41, 28.94, 12.78, 29.91
Monroe Area, MLUthr, -, 6.11, 13.22, 17.65, 46.75, 21.41, 48.57
ALEXANDRIA 2.8 SW, LARP0007, Rapides Parish, 2.47, 6.35, 10.34, 31.05, 13.89, 31.11
METAIRIE 3.5 NW, LAJF0009, Jefferson Parish, 5.30, 10.97, 13.39, 28.38, 13.39, 30.16
GOLDONNA 1.5 N, LANT0005, Natchitoches Parish, 3.79, 10.23, 13.80, 44.78, 17.56, 45.41
METAIRIE 1.6 ESE, LAJF0013, Jefferson Parish, 6.17, 14.58, 16.82, 34.69, 18.61, 37.72
PRAIRIEVILLE 2.0 S, LAAS0019, Ascension Parish, 5.65, 10.19, 12.39, 32.29, 13.96, 33.92
RUSTON 5.4 ENE, LALN0008, Lincoln Parish, 6.48, 14.32, 17.67, 50.55, 21.36, 51.22
GEORGETOWN 12.1 W, LAGR0002, Grant Parish, 1.09, 3.73, 7.70, 28.64, 9.91, 28.64
CHURCH POINT 0.7 WSW, LAAC0002, Acadia Parish, 2.03, 7.35, 9.14, 29.55, 12.42, 30.40
SLIDELL 4.4 E, LAST0017, Saint Tammany Parish, 4.98, 12.06, 14.63, 35.16, 16.93, 36.49
BOSSIER CITY 4.0 S, LABS0019, Bossier Parish, 3.33, 7.14, 10.28, 41.81, 13.07, 43.58
BLANCHARD 2.8 NNE, LACD0026, Caddo Parish, 5.19, 9.29, 12.29, 39.68, 14.36, 40.06
BATON ROUGE 4.0 SSE, LAEB0060, East Baton Rouge Parish, 5.42, 10.58, 12.17, 30.66, 14.06, 31.60
NOBLE 1.8 ESE, LASN0007, Sabine Parish, 3.29, 8.38, 11.77, 35.78, 14.80, 39.16
CAMPTI 5.7 ENE, LANT0006, Natchitoches Parish, 3.18, 8.85, 12.12, 40.58, 16.00, 43.27
VIVIAN 1.5 N, LACD0027, Caddo Parish, 2.79, 6.86, 8.98, 29.76, 11.02, 29.79
BATON ROUGE 7.0 SSE, LAEB0059, East Baton Rouge Parish, M, M, M, 2.29, M, 2.29
Natchitoches Area, ICHL1thr, -, 3.84, 8.69, 12.15, 36.62, 16.32, 38.42
Tallulah-Vicksburg Area, TVRthr, -, 4.51, 10.90, 14.51, 36.51, 18.05, 37.26
HAMMOND 2.5 NNW, LATG0017, Tangipahoa Parish, 2.55, 8.50, 10.47, 30.59, 12.23, 32.09
LAKE CHARLES 1.8 S, LACC0018, Calcasieu Parish, 5.81, 6.21, 8.95, 27.24, 12.98, 29.02
ASHWOOD 5.7 SW, LAWF0005, West Feliciana Parish, 2.42, 4.92, 6.33, 23.75, 6.33, 24.01
PEARL RIVER 2.0 S, LAST0020, Saint Tammany Parish, 3.00, 11.39, 13.77, 35.47, 15.44, 37.14
BOGALUSA 8.8 WNW, LAWS0004, Washington Parish, 2.63, 9.21, 11.86, 29.91, 13.92, 30.24
THIBODAUX 7.8 NNE, LALF0004, Lafourche Parish, 5.61, 10.53, 13.08, 32.77, 14.24, 35.34
RAYNE 1.0 W, LAAC0003, Acadia Parish, 3.30, 7.35, 8.66, 30.87, 12.22, 31.93
HOMER 0.5 ESE, LACB0007, Claiborne Parish, 5.66, 13.46, 17.07, 46.94, 19.68, 47.68
SHREVEPORT 6.3 S, LACD0004, Caddo Parish, 3.34, 8.62, 11.56, 43.91, 13.85, 45.84
WINNFIELD 15.1 W, LAWP0001, Winn Parish, 3.35, 3.35, 4.10, 22.91, 9.06, 24.67
MANSFIELD 6.5 ENE, LADS0004, De Soto Parish, 5.51, 12.79, 16.36, 45.46, 19.16, 45.94
BOSSIER CITY 1.6 W, LABS0020, Bossier Parish, M, M, M, 22.62, M, 22.67
PINEVILLE 1.0 SSW, LARP0009, Rapides Parish, M, M, 0.00, 0.00, 0.00, 0.00
ST. FRANCISVILLE 1 NE, 168138, West Feliciana Parish, 2.29, 6.86, 8.82, 25.81, 12.84, 26.12
NEW ORLEANS 5.0 N, LAOR0009, Orleans Parish, 7.02, 14.41, 16.60, 33.89, 18.41, 35.27
SULPHUR 2.2 S, LACC0020, Calcasieu Parish, 6.57, 8.93, 12.13, 32.56, 16.20, 34.62
