Name,ID,County,Last30Days,Last60Days,Last90Days,Last180Days,SinceJan1,SinceOct1
LIVINGSTON, 165438, Livingston Parish, 4.44, 8.81, 10.67, 34.19, 13.20, 35.24
BATON ROUGE METRO AP, 13970, East Baton Rouge Parish, 5.24, 8.08, 9.44, 29.27, 12.13, 31.36
OBERLIN FIRE TOWER, 166938, Allen Parish, 3.48, 6.89, 10.89, 29.01, 15.39, 30.34
NEW ROADS 5 NE, 166686, Pointe Coupee Parish, 3.52, 8.19, 11.10, 33.46, 14.84, 33.94
VILLE PLATTE, 169369, Evangeline Parish, 4.28, 7.35, 9.17, 28.98, 13.26, 28.98
PINE GROVE FIRE TOWER, 167304, Saint Helena Parish, 3.51, 7.96, 11.26, 33.12, 13.46, 34.57
ST. FRANCISVILLE, 168136, West Feliciana Parish, 3.70, 7.43, 10.33, 30.04, 15.16, 30.51
CLINTON 5 SE, 161899, East Feliciana Parish, 4.28, 9.00, 12.51, 31.52, 12.63, 32.45
BEAVER FIRE TOWER, 160617, Evangeline Parish, 7.95, 9.87, 13.18, 32.08, 17.26, 32.51
BUNKIE, 161287, Avoyelles Parish, 5.20, 10.14, 13.04, 36.67, 18.22, 38.61
MARKSVILLE, 165920, Avoyelles Parish, 5.95, 8.63, 11.91, 32.00, 16.87, 32.70
LEESVILLE, 165266, Vernon Parish, 5.45, 7.68, 11.10, 31.29, 15.76, 34.06
ALEXANDRIA ESLER FIELD, 13935, Rapides Parish, 6.45, 10.27, 14.24, 31.84, 17.66, 32.93
BOYCE 3 WNW, 161232, Rapides Parish, 10.26, 13.48, 17.73, 46.55, 24.10, 47.85
PEASON RIDGE RANGE, 03949, Sabine Parish, 6.67, 7.84, 9.00, 34.42, 14.90, 36.61
JONESVILLE LOCKS, 164739, Catahoula Parish, 6.32, 10.42, 14.07, 31.29, 16.22, 32.81
PLAIN DEALING, 167344, Bossier Parish, 6.59, 8.91, 8.91, 24.48, 8.91, 26.58
SPRINGHILL, 168683, Webster Parish, 7.06, 12.78, 17.70, 45.20, 22.94, 49.15
BAKER, 160462, East Baton Rouge Parish, 5.32, 7.59, 9.28, 31.35, 12.73, 31.65
JENA, 164696, La Salle Parish, 5.54, 8.82, 13.70, 40.13, 19.76, 42.52
BATON ROUGE CONCORD, 160548, East Baton Rouge Parish, M, M, 1.09, 22.74, 3.43, 23.97
SHREVEPORT DOWNTOWN, 168436, Caddo Parish, 0.57, 4.45, 8.56, 32.80, 10.69, 39.74
CARENCRO, 161535, Lafayette Parish, 3.67, 7.39, 9.11, 29.06, 12.11, 29.71
MARRERO 9 SSW, 165926, Jefferson Parish, 5.51, 9.21, 10.60, 32.32, 10.60, 34.99
RED RIVER LOCK #1, 167729, Catahoula Parish, M, M, 1.30, 6.60, 1.50, 7.80
PONCHATOULA 4 E, 167425, Tangipahoa Parish, 3.98, 9.28, 12.50, 30.75, 14.30, 31.82
LEESVILLE 6 SSW, 165287, Vernon Parish, 4.12, 6.24, 11.53, 29.95, 15.88, 35.26
ZWOLLE 2 NW, 169980, Sabine Parish, 2.54, 8.08, 12.56, 34.31, 16.44, 37.62
RED RIVER LOCK # 2, 167732, Rapides Parish, 5.35, 6.39, 10.03, 27.54, 13.37, 28.39
MANY 9 WSW, 165896, Sabine Parish, 5.12, 9.48, 13.33, 36.73, 17.91, 39.73
MOSS BLUFF, 166431, Calcasieu Parish, 6.52, 8.20, 12.01, 32.98, 17.06, 35.89
ALEXANDRIA 5 SSE, 160103, Rapides Parish, 7.67, 10.92, 15.66, 33.01, 19.85, 33.43
DRY CREEK 8NW, 162641, Beauregard Parish, 5.78, 8.32, 11.68, 28.92, 15.76, 30.88
KAPLAN, 164775, Vermilion Parish, 7.26, 10.06, 11.40, 36.93, 14.79, 38.96
SUN, 168861, Saint Tammany Parish, 3.51, 9.19, 12.05, 33.87, 14.26, 34.45
NEW ORLEANS AP, 12916, Jefferson Parish, 5.21, 10.50, 14.76, 32.55, 16.55, 34.59
NEW ORLEANS LAKEFRONT AP, 53917, Orleans Parish, 6.86, 12.69, 16.26, 29.81, 18.06, 32.64
NEW ORLEANS AUDUBON, 12930, Orleans Parish, 7.14, 12.77, 16.75, 30.50, 18.48, 34.50
CONVENT 2S, 162002, Saint James Parish, 3.89, 7.75, 11.40, 27.27, 11.40, 32.07
BELL CITY 13 SW, 160658, Cameron Parish, 8.89, 10.32, 11.03, 24.83, 11.03, 27.14
WEST MONROE, 169631, Ouachita Parish, 7.76, 14.23, 19.48, 46.96, 25.01, 50.53
JAMESTOWN, 164592, Bienville Parish, 3.92, 11.72, 16.42, 48.05, 20.26, 49.88
BENTON 5E, 160718, Bossier Parish, 4.10, 9.43, 13.43, 39.44, 15.57, 41.09
SLIDELL AP, 53865, Saint Tammany Parish, 3.07, 8.40, 11.98, 28.93, 13.26, 32.48
NORWOOD, 166808, East Feliciana Parish, 5.05, 10.20, 12.90, 29.58, 17.41, 30.11
TALLULAH VICKSBURG REGIONAL AP, 03996, Madison Parish, 6.49, 12.46, 16.54, 39.48, 21.02, 40.23
ALEXANDRIA INTL AP, 93915, Rapides Parish, 6.95, 9.50, 14.14, 37.04, 18.35, 39.36
ALEXANDRIA, 160098, Rapides Parish, 6.54, 10.02, 13.82, 35.21, 18.06, 37.00
THIBODAUX 4 SE, 169013, Lafourche Parish, 6.67, 9.61, 12.56, 33.94, 13.88, 35.77
TALISHEEK, 168906, Saint Tammany Parish, 1.02, 2.50, 10.44, 27.82, 12.38, 31.78
SHREVEPORT SOUTHERN HILLS, 168444, Caddo Parish, 2.94, 8.20, 12.55, 43.76, 15.10, 47.14
LAFAYETTE 13 SE, 53960, Saint Martin Parish, 3.65, 6.36, 7.96, 31.77, 10.46, 32.12
MONROE 26 N, 53961, Union Parish, 12.15, 21.60, 28.40, 55.63, 31.29, 58.20
WINNSBORO 2 SE, 169804, Franklin Parish, 8.23, 10.34, 10.34, 10.34, 10.34, 10.34
ABITA RIVER COVINGTON, 160012, Saint Tammany Parish, 1.64, 6.58, 9.58, 28.30, 11.66, 30.05
TOLEDO BEND LAKE, 169074, Sabine Parish, 3.93, 6.95, 10.48, 30.09, 17.52, 32.43
Baton Rouge Area, BTRthr, -, 5.24, 8.08, 9.44, 29.27, 12.13, 31.36
Lake Charles Area, LCHthr, -, 8.42, 10.14, 12.32, 30.64, 16.48, 32.57
New Orleans Area, MSYthr, -, 5.21, 10.50, 14.76, 32.55, 16.55, 34.59
Shreveport Area, SHVthr, -, 4.15, 7.77, 11.31, 39.34, 13.41, 41.82
FORT POLK FULLERTON LANDING STRIP, 53988, Vernon Parish, 0.27, 3.43, 8.07, 29.28, 12.58, 33.21
SHREVEPORT WFO, 168448, Caddo Parish, 4.52, 8.43, 11.83, 41.17, 14.05, 44.74
MOSS BLUFF 2 NNW, 166434, Calcasieu Parish, 7.94, 9.28, 13.09, 32.71, 17.52, 36.41
GONZALES 4.5 S, LAAS0011, Ascension Parish, 4.27, 9.47, 11.77, 30.10, 13.45, 32.56
KEITHVILLE 1.5 NNW, LACD0012, Caddo Parish, 3.50, 5.63, 11.22, 36.21, 13.30, 36.21
SCOTT 1.0 N, LALY0006, Lafayette Parish, 3.36, 5.89, 7.01, 27.79, 10.30, 29.66
CARENCRO 3.9 ENE, LALY0007, Lafayette Parish, 3.49, 7.58, 9.20, 32.03, 12.48, 32.23
COVINGTON 4.0 NNE, LAST0011, Saint Tammany Parish, 3.43, 7.98, 10.77, 29.71, 12.75, 30.55
ABBEVILLE 1.0 E, LAVM0004, Vermilion Parish, 7.30, 10.70, 11.60, 40.41, 15.22, 41.51
NATCHITOCHES #2, 166584, Natchitoches Parish, 6.50, 10.76, 14.92, 38.78, 19.88, 41.98
DUTCHTOWN #2, 162688, Ascension Parish, 6.29, 10.49, 13.10, 32.95, 14.84, 33.94
PORT VINCENT 4.4 W, LAAS0002, Ascension Parish, 5.60, 5.60, 5.60, 5.60, 5.60, 5.60
GONZALES 4.0 S, LAAS0005, Ascension Parish, 4.93, 9.13, 12.05, 31.16, 13.48, 32.38
BUNKIE 0.3 WSW, LAAV0001, Avoyelles Parish, 5.79, 10.34, 12.87, 34.78, 17.80, 36.42
BOSSIER CITY 6.7 NNW, LABS0001, Bossier Parish, 2.66, 7.41, 11.46, 35.28, 13.58, 37.67
BOSSIER CITY 7.9 NNW, LABS0003, Bossier Parish, 1.51, 1.51, 1.51, 1.51, 1.51, 1.51
IOWA 0.9 ESE, LACC0003, Calcasieu Parish, 7.96, 9.99, 12.07, 31.05, 15.64, 33.27
SULPHUR 2.2 E, LACC0006, Calcasieu Parish, 7.69, 9.77, 13.45, 37.41, 18.52, 40.55
IOWA 9.7 NNW, LACC0009, Calcasieu Parish, 5.42, 6.60, 10.34, 32.97, 15.18, 35.73
SHREVEPORT 6.2 S, LACD0001, Caddo Parish, 2.56, 7.83, 12.14, 43.68, 14.51, 46.54
SICILY ISLAND 3.3 WNW, LACT0001, Catahoula Parish, 6.54, 11.52, 16.11, 47.57, 21.70, 48.82
BATON ROUGE 2.7 SW, LAEB0002, East Baton Rouge Parish, 7.56, 11.14, 12.59, 31.76, 14.95, 32.94
GARDERE 1.2 ENE, LAEB0005, East Baton Rouge Parish, M, M, M, 14.88, M, 14.88
BROWNFIELDS 5.8 NE, LAEB0009, East Baton Rouge Parish, 4.48, 6.30, 7.67, 26.14, 10.09, 26.85
BATON ROUGE 3.5 E, LAEB0014, East Baton Rouge Parish, 6.59, 12.44, 14.86, 42.10, 17.43, 42.61
MONTICELLO 3.0 ENE, LAEB0019, East Baton Rouge Parish, 4.65, 8.29, 9.99, 30.45, 12.24, 30.90
SHENANDOAH 1.5 E, LAEB0022, East Baton Rouge Parish, 5.31, 10.07, 12.03, 30.85, 14.26, 31.76
BROWNFIELDS 4.0 E, LAEB0023, East Baton Rouge Parish, 4.69, 8.57, 10.67, 32.27, 13.06, 32.89
BATON ROUGE 2.5 E, LAEB0027, East Baton Rouge Parish, 6.76, 10.36, 12.23, 32.55, 14.24, 33.14
CENTRAL 2.2 SE, LAEB0031, East Baton Rouge Parish, 3.46, 8.83, 10.13, 29.11, 12.26, 29.68
LSU, LAEB0033, East Baton Rouge Parish, 6.53, 10.12, 11.57, 29.33, 11.74, 30.36
WINNSBORO 5.3 NNE, LAFP0003, Franklin Parish, 8.74, 15.97, 21.53, 54.89, 29.72, 54.89
WELSH 0.7 W, LAJD0002, Jefferson Davis Parish, 6.41, 8.84, 10.88, 31.07, 14.77, 32.69
RUSTON 5.5 NNW, LALN0003, Lincoln Parish, 6.39, 16.00, 21.92, 54.17, 25.82, 59.91
DENHAM SPRINGS 6.8 N, LALV0002, Livingston Parish, 3.20, 7.62, 9.58, 29.89, 11.88, 30.69
DENHAM SPRINGS 4.1 NE, LALV0004, Livingston Parish, M, 3.18, 6.33, 25.59, 8.60, 26.49
SWARTZ 2.0 SSW, LAOC0001, Ouachita Parish, 8.43, 15.01, 20.26, 49.94, 26.23, 53.29
MONROE 1.9 NNW, LAOC0004, Ouachita Parish, 6.01, 14.16, 17.78, 41.75, 21.14, 44.70
MONROE 2.4 WNW, LAOC0005, Ouachita Parish, 6.54, 14.97, 19.75, 47.57, 24.75, 50.79
CALHOUN 4.3 SSE, LAOC0016, Ouachita Parish, 6.16, 13.75, 19.45, 46.05, 24.44, 49.69
NEW ORLEANS 3.6 SW, LAOR0003, Orleans Parish, 6.00, 7.92, 7.92, 11.35, 9.00, 12.68
GRAMERCY 0.4 NW, LASJ0002, Saint James Parish, 3.77, 9.16, 12.42, 31.67, 13.66, 33.28
GRAND COTEAU 2.7 E, LASL0001, Saint Landry Parish, 5.70, 9.75, 11.18, 32.99, 14.61, 33.23
ST. MARTINVILLE 0.2 S, LASM0002, Saint Martin Parish, 4.23, 9.01, 11.23, 38.48, 13.97, 38.86
LACOMBE 1.4 N, LAST0008, Saint Tammany Parish, 4.17, 10.11, 13.28, 33.32, 15.39, 36.63
ABITA SPRINGS 1.9 NE, LAST0009, Saint Tammany Parish, M, 1.76, 6.32, 23.36, 10.12, 23.36
HAMMOND 2.3 WSW, LATG0002, Tangipahoa Parish, 3.97, 8.37, 11.96, 31.44, 14.04, 32.53
GRAY 0.5 ENE, LATR0005, Terrebonne Parish, 6.42, 11.75, 14.90, 38.44, 16.39, 38.90
ROCKY BRANCH 1.3 W, LAUN0002, Union Parish, 6.80, 14.32, 20.87, 51.92, 24.85, 57.02
KAPLAN 1.6 SSE, LAVM0002, Vermilion Parish, 7.03, 9.63, 10.74, 35.62, 14.05, 37.51
PIONEER 0.3 WSW, LAWC0001, West Carroll Parish, 8.88, 17.15, 21.73, 48.81, 25.93, 52.94
FRANKLINTON 0.4 ENE, LAWS0002, Washington Parish, 3.47, 8.15, 11.89, 35.25, 13.65, 35.27
PLAIN DEALING 3.3 ESE, LABS0004, Bossier Parish, 6.67, 11.33, 14.49, 41.43, 17.00, 43.32
LAKE CHARLES 4.8 SSE, LACC0014, Calcasieu Parish, 9.51, 11.38, 14.18, 32.56, 18.71, 33.89
BATON ROUGE 1.4 WSW, LAEB0046, East Baton Rouge Parish, 6.92, 10.28, 11.79, 28.77, 14.09, 32.45
SLIDELL 0.2 SE, LAST0010, Saint Tammany Parish, 3.86, 11.28, 13.52, 36.19, 15.09, 38.21
WAKEFIELD 0.9 WNW, LAWF0004, West Feliciana Parish, 3.39, 7.00, 9.04, 27.04, 12.52, 27.54
MINDEN 2.2 NE, LAWR0004, Webster Parish, 5.21, 12.99, 18.40, 44.05, 22.50, 46.39
COUSHATTA 1.4 NE, LARR0001, Red River Parish, 2.47, 9.33, 14.22, 38.70, 15.00, 42.80
NATCHITOCHES 4.8 WNW, LANT0003, Natchitoches Parish, 5.33, 10.03, 14.21, 41.73, 20.75, 44.63
MANDEVILLE 3.1 NNW, LAST0012, Saint Tammany Parish, 1.80, 8.25, 10.49, 28.82, 12.03, 31.02
MADISONVILLE 3.2 NNW, LAST0013, Saint Tammany Parish, M, M, 0.62, 11.09, 2.33, 11.09
LAKE CHARLES 11.5 SSW, LACM0003, Cameron Parish, 7.48, 9.73, 12.62, 34.30, 16.59, 37.53
PLEASANT HILL 10.2 SE, LASN0003, Sabine Parish, 3.36, 6.92, 11.79, 37.53, 16.59, 43.99
ST. JOSEPH 5.8 NNE, LATS0001, Tensas Parish, M, M, M, 11.99, M, 12.67
PONCHATOULA 4.9 E, LATG0010, Tangipahoa Parish, 4.72, 10.00, 14.23, 32.22, 15.82, 32.91
BATON ROUGE 3.0 SSE, LAEB0053, East Baton Rouge Parish, 8.07, 11.97, 14.45, 33.17, 20.15, 35.26
COLUMBIA 4.1 NNW, LACW0003, Caldwell Parish, 6.98, 12.48, 17.21, 46.62, 24.12, 50.36
BATON ROUGE 6.2 ESE, LAEB0054, East Baton Rouge Parish, 5.80, 9.74, 11.44, 29.71, 12.01, 30.92
NEW ORLEANS 2.1 ENE, LAOR0006, Orleans Parish, 8.23, 12.96, 14.85, 30.21, 16.56, 33.49
DERIDDER 8.9 SE, LABG0003, Beauregard Parish, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33
LAKE CHARLES 3.7 SSE, LACC0021, Calcasieu Parish, 6.98, 6.98, 6.98, 21.56, 10.56, 23.61
NEW ORLEANS 3.8 WSW, LAOR0014, Orleans Parish, 7.10, 11.78, 13.80, 18.09, 15.89, 18.09
MONROE 9.0 NNE, LAOC0032, Ouachita Parish, 6.66, 6.66, 6.66, 6.66, 6.66, 6.66
FSA-MARKSVILLE 1.0 W, LAAV0005, Avoyelles Parish, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
SLIDELL 3.3 NE, LAST0022, Saint Tammany Parish, 0.21, 0.21, 0.21, 5.13, 0.21, 5.13
SHREVEPORT 3.2 ESE, LACD0014, Caddo Parish, 2.99, 7.58, 8.19, 28.64, 8.48, 31.95
RAGLEY 5.0 SE, LABG0002, Beauregard Parish, 4.29, 7.08, 11.60, 34.61, 16.26, 37.31
SHREVEPORT 6.7 S, LACD0019, Caddo Parish, 2.59, 7.47, 11.53, 41.83, 13.65, 44.52
ST. BERNARD 2.7 E, LASB0002, Saint Bernard Parish, 5.85, 10.80, 14.17, 34.17, 15.60, 34.68
CHAUVIN 4.9 N, LATR0009, Terrebonne Parish, M, M, M, 0.00, M, 4.63
CHAUVIN 1.0 SSW, LATR0010, Terrebonne Parish, M, M, M, 0.82, M, 0.82
JACKSON 10.1 SSW, LAEB0056, East Baton Rouge Parish, 5.00, 7.84, 10.28, 28.55, 13.11, 29.38
CHALMETTE, 166130, Saint Bernard Parish, 8.71, 12.37, 15.80, 36.77, 17.43, 41.17
BOSSIER CITY 2.4 WNW, LABS0017, Bossier Parish, 2.15, 6.75, 11.07, 39.10, 13.53, 41.83
MONROE 2.5 NNW, LAOC0019, Ouachita Parish, 1.05, 5.11, 8.83, 9.87, 8.83, 9.87
MONROE 5.5 ENE, LAOC0023, Ouachita Parish, 8.21, 14.92, 20.09, 49.23, 26.15, 52.98
MADISONVILLE 3.2 NNW, LAST0015, Saint Tammany Parish, M, M, M, 6.41, M, 7.98
CHAUVIN, 161705, Terrebonne Parish, 3.39, 6.74, 10.42, 24.34, 11.07, 24.62
COCODRIE 6 N, 161930, Terrebonne Parish, 5.10, 5.10, 5.10, 22.15, 6.60, 22.15
DULAC 3N, 162673, Terrebonne Parish, 5.55, 9.61, 11.81, 29.39, 13.28, 30.41
Monroe Area, MLUthr, -, 9.31, 15.37, 20.43, 49.18, 25.17, 52.33
ALEXANDRIA 2.8 SW, LARP0007, Rapides Parish, 7.72, 10.85, 15.09, 34.52, 19.18, 36.40
METAIRIE 3.5 NW, LAJF0009, Jefferson Parish, 5.58, 11.25, 13.67, 28.53, 13.67, 30.44
GOLDONNA 1.5 N, LANT0005, Natchitoches Parish, 6.33, 12.51, 17.19, 46.64, 21.69, 49.54
METAIRIE 1.6 ESE, LAJF0013, Jefferson Parish, 6.28, 14.42, 16.80, 33.01, 18.72, 37.83
PRAIRIEVILLE 2.0 S, LAAS0019, Ascension Parish, 6.59, 10.42, 12.95, 33.23, 14.90, 34.86
RUSTON 5.4 ENE, LALN0008, Lincoln Parish, 7.96, 14.08, 20.13, 51.14, 24.30, 54.16
GEORGETOWN 12.1 W, LAGR0002, Grant Parish, 4.37, 7.04, 10.39, 29.97, 13.66, 32.39
CHURCH POINT 0.7 WSW, LAAC0002, Acadia Parish, 3.67, 8.70, 10.70, 31.20, 14.07, 32.05
SLIDELL 4.4 E, LAST0017, Saint Tammany Parish, 5.53, 12.58, 15.09, 34.93, 17.48, 37.04
BOSSIER CITY 4.0 S, LABS0019, Bossier Parish, 2.68, 7.03, 11.66, 42.61, 14.74, 45.25
BLANCHARD 2.8 NNE, LACD0026, Caddo Parish, 6.43, 13.05, 15.87, 41.12, 18.63, 44.33
BATON ROUGE 4.0 SSE, LAEB0060, East Baton Rouge Parish, 7.45, 11.67, 13.97, 32.69, 16.09, 33.63
NOBLE 1.8 ESE, LASN0007, Sabine Parish, 2.60, 8.09, 12.75, 36.93, 16.33, 40.69
CAMPTI 5.7 ENE, LANT0006, Natchitoches Parish, 5.74, 10.77, 14.94, 41.77, 19.46, 46.73
VIVIAN 1.5 N, LACD0027, Caddo Parish, 3.63, 7.36, 10.70, 29.97, 13.15, 31.92
BATON ROUGE 7.0 SSE, LAEB0059, East Baton Rouge Parish, 4.73, 4.73, 4.73, 7.02, 4.73, 7.02
Natchitoches Area, ICHL1thr, -, 6.50, 10.76, 14.92, 38.78, 19.88, 41.98
Tallulah-Vicksburg Area, TVRthr, -, 6.49, 12.46, 16.54, 39.48, 21.02, 40.23
HAMMOND 2.5 NNW, LATG0017, Tangipahoa Parish, 3.66, 8.76, 11.28, 31.37, 13.34, 33.20
LAKE CHARLES 1.8 S, LACC0018, Calcasieu Parish, 7.62, 7.64, 10.47, 28.82, 14.81, 30.85
ASHWOOD 5.7 SW, LAWF0005, West Feliciana Parish, 3.63, 6.11, 7.64, 25.24, 7.82, 25.50
PEARL RIVER 2.0 S, LAST0020, Saint Tammany Parish, 3.32, 11.59, 13.97, 35.55, 15.81, 37.51
BOGALUSA 8.8 WNW, LAWS0004, Washington Parish, 2.95, 8.23, 11.88, 30.31, 14.32, 30.64
THIBODAUX 7.8 NNE, LALF0004, Lafourche Parish, 5.99, 10.67, 13.33, 33.00, 14.62, 35.72
RAYNE 1.0 W, LAAC0003, Acadia Parish, 4.82, 8.55, 10.01, 32.27, 13.74, 33.45
HOMER 0.5 ESE, LACB0007, Claiborne Parish, 7.12, 16.41, 21.56, 49.82, 24.50, 52.50
SHREVEPORT 6.3 S, LACD0004, Caddo Parish, 2.97, 8.37, 12.71, 43.83, 15.26, 47.25
WINNFIELD 15.1 W, LAWP0001, Winn Parish, 6.04, 6.04, 6.79, 24.02, 11.75, 27.36
MANSFIELD 6.5 ENE, LADS0004, De Soto Parish, 4.68, 12.86, 17.87, 46.18, 21.18, 47.96
BOSSIER CITY 1.6 W, LABS0020, Bossier Parish, M, M, M, 21.37, M, 22.67
PINEVILLE 1.0 SSW, LARP0009, Rapides Parish, 1.04, 1.04, 1.04, 1.04, 1.04, 1.04
ST. FRANCISVILLE 1 NE, 168138, West Feliciana Parish, 4.65, 8.57, 11.02, 28.15, 15.20, 28.48
NEW ORLEANS 5.0 N, LAOR0009, Orleans Parish, 7.25, 14.31, 16.75, 34.09, 18.64, 35.50
SULPHUR 2.2 S, LACC0020, Calcasieu Parish, 10.58, 12.53, 15.93, 36.33, 20.29, 38.71
METAIRIE 2.8 ENE, LAJF0014, Jefferson Parish, 5.85, 13.09, 15.85, 34.57, 17.78, 35.11
ST. FRANCISVILLE 1.2 N, LAWF0001, West Feliciana Parish, 0.71, 4.03, 5.02, 19.56, 7.96, 19.89
NEW ORLEANS 4.8 N, LAOR0012, Orleans Parish, 6.43, 13.09, 15.80, 25.87, 17.60, 25.87
WESTWEGO 2.4 ENE, LAOR0013, Orleans Parish, 6.86, 10.44, 13.23, 21.18, 14.55, 21.18
SHREVEPORT 12.9 NNW, LACD0029, Caddo Parish, 4.64, 8.67, 12.60, 27.28, 15.11, 27.28
HAMMOND 4.9 WNW, LATG0018, Tangipahoa Parish, 4.25, 9.54, 12.56, 30.99, 14.67, 32.20
WEST MONROE 1.7 ENE, LAOC0029, Ouachita Parish, 6.62, 15.18, 19.81, 46.79, 24.97, 49.88
SLIDELL 1.7 NE, LAST0023, Saint Tammany Parish, 2.84, 2.84, 2.84, 2.84, 2.84, 2.84
HANNA 4 SSE, 164050, Red River Parish, 5.41, 11.77, 16.96, 44.84, 21.12, 49.88
ST. JOSEPH 3 N, 168163, Tensas Parish, 4.90, 10.92, 15.51, 41.55, 21.69, 41.61
LOGANSPORT, 165522, De Soto Parish, 3.21, 9.41, 13.87, 43.47, 16.64, 47.06
MANSFIELD 4 NW, 165874, De Soto Parish, 2.10, 6.39, 10.54, 38.86, 12.70, 42.18
WINNSBORO 5 SSE, 169806, Franklin Parish, 5.00, 10.38, 15.45, 41.58, 20.63, 42.54
COLUMBIA LOCK, 161979, Caldwell Parish, 6.28, 11.71, 16.30, 43.49, 22.88, 46.15
BIENVILLE 3 NE, 160800, Bienville Parish, 10.71, 18.57, 25.86, 57.10, 29.66, 59.94
SAILES FIRE TOWER, 168094, Bienville Parish, 3.35, 11.20, 14.70, 45.96, 19.42, 49.04
KEITHVILLE, 164816, Caddo Parish, 3.51, 7.81, 12.09, 42.22, 14.26, 45.14
TALLULAH, 168923, Madison Parish, 1.12, 1.12, 1.12, 4.73, 1.12, 4.73
KORAN, 164931, Bossier Parish, 6.74, 12.61, 17.23, 43.19, 19.73, 45.39
