Name,ID,County,Last30Days,Last60Days,Last90Days,Last180Days,SinceJan1,SinceOct1
COCODRIE 6 N, 161930, Terrebonne Parish, 10.48, 15.55, 25.76, 47.07, 57.16, 78.22
DULAC 3N, 162673, Terrebonne Parish, 8.47, 11.90, 18.75, 37.26, 44.38, 63.72
Monroe Area, MLUthr, -, 6.99, 9.50, 15.00, 50.99, 56.96, 78.56
ALEXANDRIA 2.8 SW, LARP0007, Rapides Parish, 9.22, 9.22, 9.22, 9.22, 9.22, 9.22
METAIRIE 3.5 NW, LAJF0009, Jefferson Parish, 8.26, 13.66, 22.32, 39.57, 46.05, 52.03
GOLDONNA 1.5 N, LANT0005, Natchitoches Parish, 7.52, 8.69, 13.47, 13.47, 13.47, 13.47
LAKE CHARLES 1.5 NNW, LACC0017, Calcasieu Parish, 11.22, 13.51, 25.92, 26.19, 26.19, 26.19
PRAIRIEVILLE 2.0 S, LAAS0019, Ascension Parish, 23.72, 27.52, 36.18, 44.17, 44.17, 44.17
HAMMOND 4.4 SW, LATG0015, Tangipahoa Parish, 15.87, 21.80, 26.07, 31.90, 31.90, 31.90
RUSTON 5.4 ENE, LALN0008, Lincoln Parish, 7.19, 7.62, 14.49, 17.64, 17.64, 17.64
GEORGETOWN 12.1 W, LAGR0002, Grant Parish, 6.73, 8.79, 14.49, 21.82, 21.82, 21.82
CHURCH POINT 0.7 WSW, LAAC0002, Acadia Parish, 20.46, 23.56, 32.83, 32.83, 32.83, 32.83
SLIDELL 4.4 E, LAST0017, Saint Tammany Parish, 12.88, 15.89, 20.80, 38.83, 38.83, 38.83
BLANCHARD 2.8 NNE, LACD0026, Caddo Parish, M, M, M, 0.00, 0.00, 0.64
Natchitoches Area, ICHL1thr, -, 4.62, 6.12, 12.87, 41.91, 46.35, 68.52
Tallulah-Vicksburg Area, TVRthr, -, 6.97, 10.24, 13.69, 39.18, 47.42, 69.96
SLIDELL 2.6 ENE, LAST0018, Saint Tammany Parish, M, M, 6.14, 13.95, 13.95, 13.95
SHREVEPORT 6.3 S, LACD0004, Caddo Parish, 4.79, 5.21, 11.63, 43.27, 47.05, 70.57
WINNFIELD 15.1 W, LAWP0001, Winn Parish, 10.66, 10.66, 17.43, 20.20, 20.20, 20.20
