Name,ID,County,Last30Days,Last60Days,Last90Days,Last180Days,SinceJan1,SinceOct1
LELAND BOWMAN LOCK, 165296, Vermilion Parish, 1.18, 3.82, 8.37, 18.14, 12.55, 20.00
LUTCHER, 165783, Saint James Parish, 0.00, 0.00, 0.00, 0.00, 0.00, 0.21
SLIDELL, 168539, Saint Tammany Parish, 1.51, 2.80, 8.88, 23.72, 12.10, 26.34
LAKE CHARLES 7 NW, 165072, Calcasieu Parish, M, 0.09, 1.77, 4.02, 2.47, 4.47
SALT POINT, 12968, Saint Mary Parish, 2.17, 3.83, 9.98, 18.96, 14.10, 20.80
BOOTHVILLE ASOS, 12884, Plaquemines Parish, M, M, M, 6.87, M, 9.67
GALLIANO, 163433, Lafourche Parish, 1.06, 1.65, 6.98, 21.70, 9.58, 24.09
MORGAN CITY, 166394, Saint Mary Parish, 1.82, 2.87, 7.95, 19.67, 10.89, 22.87
ROCKEFELLER WL REFUGE, 167932, Cameron Parish, 1.68, 2.70, 6.77, 14.40, 10.52, 17.14
FRANKLIN 3 NW, 163313, Saint Mary Parish, 2.63, 4.10, 7.85, 20.60, 12.79, 25.55
HACKBERRY 8 SSW, 163979, Cameron Parish, 2.27, 5.31, 8.35, 16.94, 12.32, 19.93
NAPOLEONVILLE, 166561, Assumption Parish, 1.48, 2.65, 6.77, 23.19, 12.39, 25.86
JEANERETTE 5 NW, 164674, Iberia Parish, 3.19, 4.94, 9.79, 20.71, 14.43, 25.11
ABBEVILLE, 160007, Vermilion Parish, 2.16, 6.43, 10.29, 20.93, 14.55, 26.62
LAKE ARTHUR 7 SW, 165065, Cameron Parish, 1.52, 5.09, 8.10, 16.59, 12.69, 20.72
NEW IBERIA AIRPORT - ACADIANA REGIONAL, 53915, Iberia Parish, 1.37, 3.95, 8.07, 19.70, 14.39, 22.58
CLINTON 5 SE, 161899, East Feliciana Parish, M, M, 0.99, 13.16, 3.25, 19.12
BEAVER FIRE TOWER, 160617, Evangeline Parish, 2.67, 4.95, 8.94, 20.37, 15.83, 24.76
BUNKIE, 161287, Avoyelles Parish, 2.24, 5.29, 11.03, 25.33, 18.33, 28.24
MARKSVILLE, 165920, Avoyelles Parish, 2.21, 6.27, 10.56, 26.76, 17.26, 29.81
LEESVILLE, 165266, Vernon Parish, 6.73, 10.60, 15.07, 31.00, 20.48, 34.89
ALEXANDRIA ESLER FIELD, 13935, Rapides Parish, 4.50, 8.49, 13.50, 28.32, 19.98, 32.07
BOYCE 3 WNW, 161232, Rapides Parish, 5.57, 11.23, 17.18, 34.73, 23.81, 39.17
PEASON RIDGE RANGE, 03949, Sabine Parish, 3.16, 9.51, 14.58, 29.72, 19.57, 33.98
JONESVILLE LOCKS, 164739, Catahoula Parish, 3.31, 6.94, 13.67, 32.92, 22.30, 35.73
DONALDSONVILLE 4 SW, 162534, Assumption Parish, 1.37, 4.19, 8.43, 21.99, 12.41, 24.39
BAYOU SORREL LOCK, 160565, Iberville Parish, 2.65, 4.71, 9.41, 21.38, 14.00, 21.38
LAKE CHARLES REGIONAL AP, 03937, Calcasieu Parish, 1.08, 4.20, 6.70, 16.95, 11.78, 21.77
GONZALES, 163695, Ascension Parish, 1.32, 10.23, 14.24, 31.08, 17.71, 32.81
CARVILLE 2 SW, 161565, Iberville Parish, 1.87, 4.14, 9.18, 27.29, 17.13, 30.33
LAFAYETTE REGIONAL AP, 13976, Lafayette Parish, 0.88, 5.45, 9.40, 23.00, 14.01, 26.47
CROWLEY 2 NE, 162212, Acadia Parish, 0.67, 5.54, 9.00, 20.15, 13.25, 23.66
JENNINGS, 164700, Jefferson Davis Parish, 1.04, 5.29, 8.53, 21.01, 16.45, 24.75
LAKE CHARLES PORT, 165076, Calcasieu Parish, 1.14, 4.90, 7.30, 18.31, 10.87, 22.29
SULPHUR, 168831, Calcasieu Parish, 1.68, 4.23, 8.44, 18.95, 12.04, 23.72
OLD TOWN BAY, 166968, Calcasieu Parish, M, M, M, M, M, 0.00
LAKE CHARLES 2 N, 165074, Calcasieu Parish, 1.34, 5.59, 8.57, 18.99, 12.76, 22.80
PLAQUEMINE 2 N, 167366, Iberville Parish, 1.95, 5.27, 9.77, 22.10, 13.30, 25.85
BATON ROUGE SHERWOOD, 160558, East Baton Rouge Parish, 1.37, 6.79, 12.45, 25.51, 16.78, 30.42
ABITA SPRINGS FIRE TOWER, 160021, Saint Tammany Parish, 0.97, 3.50, 8.15, 23.40, 13.96, 27.39
GRAND COTEAU, 163800, Saint Landry Parish, 1.79, 10.07, 14.36, 26.49, 18.74, 30.62
PORT ALLEN, 167448, West Baton Rouge Parish, 2.45, 5.99, 12.78, 23.77, 17.14, 28.72
LIVINGSTON, 165438, Livingston Parish, 1.51, 7.34, 12.37, 34.58, 19.47, 39.81
BATON ROUGE METRO AP, 13970, East Baton Rouge Parish, 2.86, 6.34, 12.34, 23.71, 16.43, 28.77
OBERLIN FIRE TOWER, 166938, Allen Parish, 2.07, 5.04, 8.90, 19.81, 14.82, 25.40
NEW ROADS 5 NE, 166686, Pointe Coupee Parish, 2.51, 5.92, 10.72, 23.54, 15.14, 29.62
VILLE PLATTE, 169369, Evangeline Parish, 2.38, 6.36, 8.75, 21.74, 17.07, 27.09
PINE GROVE FIRE TOWER, 167304, Saint Helena Parish, 2.13, 5.75, 12.57, 30.17, 17.95, 36.47
ST. FRANCISVILLE, 168136, West Feliciana Parish, 1.70, 4.76, 9.82, 23.15, 13.86, 29.32
HANNA 4 SSE, 164050, Red River Parish, 6.52, 13.92, 21.99, 35.72, 26.11, 39.19
ST. JOSEPH 3 N, 168163, Tensas Parish, 3.33, 8.69, 16.01, 36.28, 25.73, 38.95
LOGANSPORT, 165522, De Soto Parish, 2.63, 8.66, 16.18, 26.22, 20.36, 29.74
MANSFIELD 4 NW, 165874, De Soto Parish, 2.92, 8.16, 14.72, 21.51, 17.25, 23.44
WINNSBORO 5 SSE, 169806, Franklin Parish, 1.19, 1.19, 2.88, 19.73, 10.44, 25.13
COLUMBIA LOCK, 161979, Caldwell Parish, 6.83, 14.14, 21.61, 47.05, 31.61, 51.71
BIENVILLE 3 NE, 160800, Bienville Parish, 8.05, 12.61, 24.59, 38.61, 30.54, 43.17
SAILES FIRE TOWER, 168094, Bienville Parish, 0.87, 5.42, 11.15, 24.00, 15.67, 26.03
KEITHVILLE, 164816, Caddo Parish, 3.94, 9.44, 16.51, 28.71, 22.17, 31.55
TALLULAH, 168923, Madison Parish, 2.73, 2.88, 2.88, 2.90, 2.88, 2.90
KORAN, 164931, Bossier Parish, 6.10, 8.50, 19.68, 29.94, 26.46, 33.35
RED RIVER RESEARCH STATION, 167738, Bossier Parish, 4.18, 10.81, 19.51, 30.81, 25.82, 34.65
SHREVEPORT AP, 13957, Caddo Parish, 4.88, 9.07, 16.59, 27.83, 22.43, 31.55
MONROE REGIONAL AP, 13942, Ouachita Parish, 4.90, 10.73, 20.45, 38.32, 28.49, 44.22
RUSTON LA TECH, 168067, Lincoln Parish, M, 2.94, 13.88, 24.78, 17.84, 29.78
MINDEN, 166244, Webster Parish, 6.90, 11.75, 22.37, 36.29, 29.69, 41.12
SHREVEPORT DOWNTOWN AP, 53905, Caddo Parish, 5.97, 10.12, 17.45, 28.78, 23.86, 33.43
ARCADIA, 160277, Bienville Parish, 5.34, 10.03, 19.98, 33.69, 25.10, 37.56
OAK RIDGE, 166868, Morehouse Parish, 3.87, 7.00, 16.32, 33.99, 24.02, 41.74
MOORINGSPORT 1 N, 166364, Caddo Parish, 5.79, 10.65, 16.72, 25.82, 20.43, 31.42
HOMER 1N, 164355, Claiborne Parish, 7.59, 12.03, 22.31, 35.80, 27.73, 39.50
OAK GROVE, 166866, West Carroll Parish, 4.68, 9.88, 25.20, 48.02, 32.96, 55.01
PLAIN DEALING, 167344, Bossier Parish, 6.86, 12.20, 17.48, 19.33, 17.48, 24.44
SPRINGHILL, 168683, Webster Parish, 6.43, 12.10, 21.64, 35.65, 26.55, 40.42
BAKER, 160462, East Baton Rouge Parish, M, 3.17, 9.85, 22.21, 14.61, 27.30
VIDALIA NO 2, 169357, Concordia Parish, M, M, 1.08, 14.59, 11.35, 14.59
JENA, 164696, La Salle Parish, 5.32, 8.68, 15.17, 30.47, 22.85, 34.93
CARENCRO, 161535, Lafayette Parish, 1.40, 6.55, 10.95, 25.03, 16.38, 28.97
MARRERO 9 SSW, 165926, Jefferson Parish, M, 1.33, 7.08, 20.52, 9.84, 22.98
PONCHATOULA 4 E, 167425, Tangipahoa Parish, M, 0.89, 3.63, 3.63, 3.63, 3.63
LEESVILLE 6 SSW, 165287, Vernon Parish, 7.93, 11.71, 15.85, 32.89, 20.34, 37.92
ZWOLLE 2 NW, 169980, Sabine Parish, 5.67, 10.95, 16.66, 30.41, 21.49, 33.13
RED RIVER LOCK # 2, 167732, Rapides Parish, 0.93, 4.30, 10.62, 27.42, 16.91, 31.84
MANY 9 WSW, 165896, Sabine Parish, 7.67, 12.58, 18.89, 31.87, 24.23, 34.38
MOSS BLUFF, 166431, Calcasieu Parish, 1.31, 6.23, 10.47, 20.90, 13.88, 25.04
ALEXANDRIA 5 SSE, 160103, Rapides Parish, 2.57, 6.30, 11.31, 25.15, 17.33, 27.03
DRY CREEK 8NW, 162641, Beauregard Parish, 3.92, 6.29, 11.32, 19.37, 14.73, 27.64
