Name,ID,County,Last30Days,Last60Days,Last90Days,Last180Days,SinceJan1,SinceOct1
SHREVEPORT DOWNTOWN AP, 53905, Caddo Parish, 10.36, 12.06, 15.61, 32.43, 21.33, 45.51
ARCADIA, 160277, Bienville Parish, 12.32, 19.10, 27.18, 45.77, 34.08, 64.34
OAK RIDGE, 166868, Morehouse Parish, 8.12, 9.49, 13.14, 18.54, 15.84, 31.24
MOORINGSPORT 1 N, 166364, Caddo Parish, 14.91, 19.84, 23.18, 39.43, 28.08, 51.02
HOMER 1N, 164355, Claiborne Parish, 13.66, 19.71, 26.93, 46.89, 33.94, 57.98
LAKE PROVIDENCE, 165090, East Carroll Parish, 10.46, 17.53, 26.99, 42.13, 32.67, 59.25
OAK GROVE, 166866, West Carroll Parish, 10.46, 16.69, 23.55, 43.26, 31.91, 53.47
PORT VINCENT 4.4 W, LAAS0002, Ascension Parish, M, 5.60, 5.60, 5.60, 5.60, 5.60
GONZALES 4.0 S, LAAS0005, Ascension Parish, 7.79, 12.73, 18.16, 31.34, 21.27, 40.17
BUNKIE 0.3 WSW, LAAV0001, Avoyelles Parish, 10.48, 16.27, 21.46, 37.49, 28.28, 46.90
BOSSIER CITY 6.7 NNW, LABS0001, Bossier Parish, 11.60, 17.96, 21.99, 39.85, 27.63, 51.72
BOSSIER CITY 7.9 NNW, LABS0003, Bossier Parish, 13.79, 13.79, 13.79, 13.79, 13.79, 13.79
IOWA 0.9 ESE, LACC0003, Calcasieu Parish, 9.44, 17.45, 19.68, 33.26, 25.08, 42.71
SULPHUR 2.2 E, LACC0006, Calcasieu Parish, 8.65, 16.29, 18.82, 36.98, 27.11, 49.14
IOWA 9.7 NNW, LACC0009, Calcasieu Parish, 9.24, 14.71, 16.28, 35.17, 24.42, 44.97
SHREVEPORT 6.2 S, LACD0001, Caddo Parish, 11.15, 14.69, 19.23, 37.73, 25.25, 57.28
SICILY ISLAND 3.3 WNW, LACT0001, Catahoula Parish, 9.45, 15.80, 21.33, 42.15, 30.96, 58.08
BATON ROUGE 2.7 SW, LAEB0002, East Baton Rouge Parish, 17.09, 24.65, 28.55, 42.03, 32.04, 50.03
GARDERE 1.2 ENE, LAEB0005, East Baton Rouge Parish, M, M, M, 8.12, M, 14.88
BROWNFIELDS 5.8 NE, LAEB0009, East Baton Rouge Parish, 11.59, 16.07, 18.27, 30.28, 21.68, 38.44
BATON ROUGE 3.5 E, LAEB0014, East Baton Rouge Parish, 15.37, 21.95, 28.87, 46.58, 32.79, 57.97
MONTICELLO 3.0 ENE, LAEB0019, East Baton Rouge Parish, 16.38, 21.03, 25.17, 40.16, 28.62, 47.28
SHENANDOAH 1.5 E, LAEB0022, East Baton Rouge Parish, 10.55, 15.86, 21.15, 34.95, 24.81, 42.31
BROWNFIELDS 4.0 E, LAEB0023, East Baton Rouge Parish, 16.79, 21.48, 26.31, 41.11, 29.85, 49.68
BATON ROUGE 2.5 E, LAEB0027, East Baton Rouge Parish, 16.35, 23.11, 27.21, 40.85, 30.59, 49.49
CENTRAL 2.2 SE, LAEB0031, East Baton Rouge Parish, 15.83, 19.29, 24.66, 38.23, 28.09, 45.51
LSU, LAEB0033, East Baton Rouge Parish, 16.27, 22.80, 26.74, 39.63, 28.01, 46.63
WINNSBORO 5.3 NNE, LAFP0003, Franklin Parish, 15.42, 20.90, 29.49, 55.30, 41.88, 67.05
DONALDSONVILLE 4 SW, 162534, Assumption Parish, 5.79, 10.86, 16.58, 31.50, 19.99, 40.37
BAYOU SORREL LOCK, 160565, Iberville Parish, 16.68, 18.84, 21.87, 29.18, 23.82, 41.16
LAKE CHARLES REGIONAL AP, 03937, Calcasieu Parish, 9.10, 17.56, 19.47, 35.08, 25.58, 41.67
GONZALES, 163695, Ascension Parish, 7.87, 13.89, 20.02, 34.35, 24.06, 44.96
CARVILLE 2 SW, 161565, Iberville Parish, 10.05, 14.74, 19.97, 35.03, 23.82, 44.63
LAFAYETTE REGIONAL AP, 13976, Lafayette Parish, 8.76, 11.29, 13.13, 24.11, 17.22, 32.00
CROWLEY 2 NE, 162212, Acadia Parish, 15.28, 21.08, 25.13, 40.30, 30.02, 51.62
JENNINGS, 164700, Jefferson Davis Parish, 14.77, 21.86, 24.91, 39.05, 30.21, 46.45
LAKE CHARLES PORT, 165076, Calcasieu Parish, 9.87, 17.88, 19.78, 38.56, 26.81, 45.79
SULPHUR, 168831, Calcasieu Parish, 8.93, 16.01, 18.55, 38.46, 26.88, 49.04
OLD TOWN BAY, 166968, Calcasieu Parish, M, M, M, 15.67, 5.50, 23.40
LAKE CHARLES 2 N, 165074, Calcasieu Parish, 11.08, 16.83, 19.08, 37.51, 25.96, 45.48
PLAQUEMINE 2 N, 167366, Iberville Parish, 15.65, 21.39, 26.50, 39.21, 29.49, 47.36
BAYOU MANCHAC POINT, 160563, East Baton Rouge Parish, 5.43, 5.43, 5.43, 10.15, 5.90, 10.15
BATON ROUGE SHERWOOD, 160558, East Baton Rouge Parish, 15.22, 20.58, 24.92, 37.34, 27.96, 45.56
LSU BEN-HUR FARM, 165620, East Baton Rouge Parish, 4.52, 9.85, 14.27, 25.92, 17.13, 31.98
ABITA SPRINGS FIRE TOWER, 160021, Saint Tammany Parish, 7.51, 12.33, 18.34, 32.03, 22.48, 41.59
GRAND COTEAU, 163800, Saint Landry Parish, 12.83, 19.18, 22.80, 36.08, 26.73, 46.19
PORT ALLEN, 167448, West Baton Rouge Parish, 13.53, 19.76, 22.92, 38.09, 26.83, 44.50
OPELOUSAS, 166995, Saint Landry Parish, M, M, M, 2.02, M, 7.54
LIVINGSTON, 165438, Livingston Parish, 12.31, 16.75, 21.12, 40.08, 25.51, 47.55
BATON ROUGE METRO AP, 13970, East Baton Rouge Parish, 14.39, 18.61, 21.91, 35.70, 25.43, 44.66
OBERLIN FIRE TOWER, 166938, Allen Parish, 9.97, 13.45, 17.96, 33.64, 25.36, 40.31
NEW ROADS 5 NE, 166686, Pointe Coupee Parish, 15.45, 19.41, 24.28, 40.11, 30.08, 49.18
VILLE PLATTE, 169369, Evangeline Parish, 11.76, 15.37, 18.44, 34.68, 24.35, 40.07
PINE GROVE FIRE TOWER, 167304, Saint Helena Parish, 15.17, 18.68, 24.53, 41.28, 28.63, 49.74
ST. FRANCISVILLE, 168136, West Feliciana Parish, 14.78, 17.57, 22.01, 38.35, 29.03, 44.38
THIBODAUX 4 SE, 169013, Lafourche Parish, 6.61, 13.28, 16.97, 28.96, 20.49, 42.38
TALISHEEK, 168906, Saint Tammany Parish, 8.28, 11.52, 13.00, 31.78, 22.88, 42.28
SHREVEPORT SOUTHERN HILLS, 168444, Caddo Parish, 10.37, 14.44, 18.85, 38.18, 25.05, 57.09
LAFAYETTE 13 SE, 53960, Saint Martin Parish, 11.61, 15.33, 18.22, 30.85, 22.06, 43.72
MONROE 26 N, 53961, Union Parish, 16.81, 23.16, 32.46, 54.42, 41.95, 68.86
WINNSBORO 2 SE, 169804, Franklin Parish, 9.01, 17.24, 19.35, 19.35, 19.35, 19.35
ABITA RIVER COVINGTON, 160012, Saint Tammany Parish, 8.38, 9.95, 15.27, 31.67, 19.97, 38.36
TOLEDO BEND LAKE, 169074, Sabine Parish, 8.41, 13.21, 16.31, 32.06, 26.48, 41.39
Baton Rouge Area, BTRthr, -, 14.39, 18.61, 21.91, 35.70, 25.43, 44.66
Lake Charles Area, LCHthr, -, 9.10, 17.56, 19.47, 35.08, 25.58, 41.67
New Orleans Area, MSYthr, -, 9.48, 14.69, 21.25, 32.19, 25.96, 44.00
Shreveport Area, SHVthr, -, 10.77, 13.24, 16.47, 33.96, 22.11, 50.52
FORT POLK FULLERTON LANDING STRIP, 53988, Vernon Parish, 0.01, 0.29, 4.16, 22.67, 12.59, 33.22
SHREVEPORT WFO, 168448, Caddo Parish, 11.96, 14.49, 17.88, 35.70, 23.50, 54.19
MOSS BLUFF 2 NNW, 166434, Calcasieu Parish, 11.68, 19.47, 21.38, 39.24, 29.02, 47.91
GONZALES 4.5 S, LAAS0011, Ascension Parish, 6.08, 10.35, 16.55, 29.48, 19.53, 38.64
KEITHVILLE 1.5 NNW, LACD0012, Caddo Parish, 10.51, 14.77, 15.65, 33.54, 23.32, 46.23
SCOTT 1.0 N, LALY0006, Lafayette Parish, 11.79, 14.95, 17.48, 31.38, 21.89, 41.25
CARENCRO 3.9 ENE, LALY0007, Lafayette Parish, 5.02, 8.44, 12.78, 27.18, 17.43, 37.18
COVINGTON 4.0 NNE, LAST0011, Saint Tammany Parish, 7.99, 11.38, 16.39, 30.08, 20.70, 38.50
ABBEVILLE 1.0 E, LAVM0004, Vermilion Parish, 10.38, 17.68, 21.25, 34.57, 25.60, 51.89
NATCHITOCHES #2, 166584, Natchitoches Parish, 13.33, 19.97, 24.90, 43.61, 32.64, 54.74
DUTCHTOWN #2, 162688, Ascension Parish, 7.18, 13.46, 18.64, 33.71, 22.01, 41.11
PLAIN DEALING, 167344, Bossier Parish, 12.40, 18.68, 19.76, 28.30, 19.76, 37.43
SPRINGHILL, 168683, Webster Parish, 12.82, 19.21, 24.55, 47.74, 34.06, 60.27
BAKER, 160462, East Baton Rouge Parish, 14.03, 19.35, 22.15, 36.94, 26.76, 45.68
JENA, 164696, La Salle Parish, 9.87, 14.90, 18.61, 37.97, 29.12, 51.88
BATON ROUGE CONCORD, 160548, East Baton Rouge Parish, 6.40, 6.40, 6.40, 21.80, 9.83, 30.37
SHREVEPORT DOWNTOWN, 168436, Caddo Parish, 9.23, 14.57, 18.45, 36.47, 24.69, 53.74
CARENCRO, 161535, Lafayette Parish, 12.78, 16.30, 20.28, 33.60, 24.74, 42.34
MARRERO 9 SSW, 165926, Jefferson Parish, 2.12, 7.63, 11.87, 25.24, 12.72, 37.11
RED RIVER LOCK #1, 167729, Catahoula Parish, M, M, M, 5.30, 1.50, 7.80
PONCHATOULA 4 E, 167425, Tangipahoa Parish, 8.81, 12.79, 19.19, 31.77, 23.11, 40.63
LEESVILLE 6 SSW, 165287, Vernon Parish, 7.72, 11.90, 14.26, 29.69, 23.60, 42.98
ZWOLLE 2 NW, 169980, Sabine Parish, 13.08, 17.15, 22.54, 38.99, 29.20, 50.38
RED RIVER LOCK # 2, 167732, Rapides Parish, 1.92, 7.29, 8.31, 24.45, 15.29, 30.31
MANY 9 WSW, 165896, Sabine Parish, 15.78, 20.91, 25.16, 44.24, 32.50, 54.32
MOSS BLUFF, 166431, Calcasieu Parish, 11.85, 18.37, 20.68, 38.74, 28.91, 47.74
ALEXANDRIA 5 SSE, 160103, Rapides Parish, 7.25, 14.13, 18.03, 34.78, 26.21, 39.79
DRY CREEK 8NW, 162641, Beauregard Parish, 15.62, 21.40, 23.94, 37.98, 31.38, 46.50
KAPLAN, 164775, Vermilion Parish, 9.46, 16.72, 19.85, 34.22, 24.25, 48.42
SUN, 168861, Saint Tammany Parish, 8.09, 11.50, 17.47, 31.88, 22.25, 42.44
NEW ORLEANS AP, 12916, Jefferson Parish, 9.48, 14.69, 21.25, 32.19, 25.96, 44.00
NEW ORLEANS LAKEFRONT AP, 53917, Orleans Parish, 8.04, 14.60, 21.79, 31.38, 25.79, 40.37
NEW ORLEANS AUDUBON, 12930, Orleans Parish, 11.06, 18.18, 24.66, 35.06, 29.47, 45.49
CONVENT 2S, 162002, Saint James Parish, 6.57, 10.46, 14.32, 24.42, 17.97, 38.64
BELL CITY 13 SW, 160658, Cameron Parish, 7.26, 16.15, 18.16, 23.09, 18.29, 34.40
WEST MONROE, 169631, Ouachita Parish, 12.62, 19.50, 27.28, 46.44, 36.51, 62.03
JAMESTOWN, 164592, Bienville Parish, 11.46, 17.05, 24.30, 43.68, 31.07, 60.69
BENTON 5E, 160718, Bossier Parish, 13.47, 17.35, 21.47, 41.50, 27.61, 53.13
SLIDELL AP, 53865, Saint Tammany Parish, 7.88, 10.47, 16.75, 28.36, 20.60, 39.82
NORWOOD, 166808, East Feliciana Parish, 12.13, 17.18, 22.33, 36.14, 29.54, 42.24
TALLULAH VICKSBURG REGIONAL AP, 03996, Madison Parish, 11.47, 15.63, 22.79, 38.22, 30.02, 49.23
ALEXANDRIA INTL AP, 93915, Rapides Parish, 8.64, 14.90, 17.93, 34.97, 26.25, 47.26
ALEXANDRIA, 160098, Rapides Parish, 7.43, 13.83, 17.81, 34.78, 25.35, 44.29
WELSH 0.7 W, LAJD0002, Jefferson Davis Parish, 13.54, 19.95, 22.66, 39.85, 28.31, 46.23
RUSTON 5.5 NNW, LALN0003, Lincoln Parish, 7.63, 20.62, 31.09, 52.62, 37.98, 72.07
DENHAM SPRINGS 6.8 N, LALV0002, Livingston Parish, 19.32, 22.52, 27.68, 41.63, 31.20, 50.01
DENHAM SPRINGS 4.1 NE, LALV0004, Livingston Parish, 2.95, 2.95, 7.58, 22.86, 11.55, 29.44
SWARTZ 2.0 SSW, LAOC0001, Ouachita Parish, 12.71, 19.76, 27.93, 48.25, 37.53, 64.59
MONROE 1.9 NNW, LAOC0004, Ouachita Parish, 11.95, 17.66, 25.81, 43.64, 32.79, 56.35
MONROE 2.4 WNW, LAOC0005, Ouachita Parish, 13.80, 19.06, 28.77, 48.63, 37.12, 63.16
CALHOUN 4.3 SSE, LAOC0016, Ouachita Parish, 15.82, 21.41, 30.07, 51.34, 39.33, 64.58
NEW ORLEANS 3.6 SW, LAOR0003, Orleans Parish, 0.00, 6.00, 7.92, 9.00, 9.00, 12.68
GRAMERCY 0.4 NW, LASJ0002, Saint James Parish, 5.77, 10.66, 15.39, 26.54, 19.43, 39.05
GRAND COTEAU 2.7 E, LASL0001, Saint Landry Parish, 13.64, 19.00, 23.26, 37.23, 27.91, 46.53
ST. MARTINVILLE 0.2 S, LASM0002, Saint Martin Parish, 12.56, 16.79, 21.73, 35.21, 26.53, 51.42
LACOMBE 1.4 N, LAST0008, Saint Tammany Parish, 7.50, 11.65, 17.59, 32.46, 22.87, 44.11
ABITA SPRINGS 1.9 NE, LAST0009, Saint Tammany Parish, M, 5.72, 7.48, 21.83, 15.84, 29.08
HAMMOND 2.3 WSW, LATG0002, Tangipahoa Parish, 9.03, 13.00, 18.67, 33.91, 23.07, 41.56
GRAY 0.5 ENE, LATR0005, Terrebonne Parish, 6.33, 12.75, 18.08, 33.39, 22.72, 45.23
ROCKY BRANCH 1.3 W, LAUN0002, Union Parish, 14.73, 21.47, 31.50, 51.93, 39.07, 71.24
KAPLAN 1.6 SSE, LAVM0002, Vermilion Parish, 8.99, 16.02, 18.90, 32.86, 23.04, 46.50
PIONEER 0.3 WSW, LAWC0001, West Carroll Parish, 11.56, 20.24, 30.05, 47.96, 37.26, 64.27
FRANKLINTON 0.4 ENE, LAWS0002, Washington Parish, 18.88, 23.95, 29.64, 46.82, 34.13, 55.75
PLAIN DEALING 3.3 ESE, LABS0004, Bossier Parish, 15.58, 21.41, 25.90, 48.41, 31.02, 57.34
LAKE CHARLES 4.8 SSE, LACC0014, Calcasieu Parish, 8.25, 17.76, 19.92, 36.79, 26.96, 42.14
BATON ROUGE 1.4 WSW, LAEB0046, East Baton Rouge Parish, 17.93, 24.85, 28.60, 42.38, 32.02, 50.38
SLIDELL 0.2 SE, LAST0010, Saint Tammany Parish, 12.11, 15.97, 23.47, 35.10, 27.20, 50.32
WAKEFIELD 0.9 WNW, LAWF0004, West Feliciana Parish, 11.87, 15.00, 19.35, 33.37, 24.13, 39.15
MINDEN 2.2 NE, LAWR0004, Webster Parish, 13.49, 18.70, 25.32, 45.96, 33.65, 57.54
COUSHATTA 1.4 NE, LARR0001, Red River Parish, 7.77, 16.84, 23.29, 38.44, 27.10, 54.90
NATCHITOCHES 4.8 WNW, LANT0003, Natchitoches Parish, 13.60, 18.93, 25.15, 45.81, 34.35, 58.23
MANDEVILLE 3.1 NNW, LAST0012, Saint Tammany Parish, 6.07, 7.87, 14.32, 27.53, 18.10, 37.09
MADISONVILLE 3.2 NNW, LAST0013, Saint Tammany Parish, 1.34, 1.34, 1.34, 8.09, 3.67, 12.43
LAKE CHARLES 11.5 SSW, LACM0003, Cameron Parish, 10.18, 17.66, 20.24, 36.71, 26.77, 47.71
PLEASANT HILL 10.2 SE, LASN0003, Sabine Parish, 16.54, 20.01, 24.31, 44.74, 32.28, 59.68
ST. JOSEPH 5.8 NNE, LATS0001, Tensas Parish, M, M, M, 5.28, M, 12.67
PONCHATOULA 4.9 E, LATG0010, Tangipahoa Parish, 7.29, 11.99, 18.25, 29.36, 23.09, 40.18
BATON ROUGE 3.0 SSE, LAEB0053, East Baton Rouge Parish, 12.12, 20.19, 25.22, 38.35, 32.27, 47.38
COLUMBIA 4.1 NNW, LACW0003, Caldwell Parish, 10.87, 17.59, 24.24, 44.29, 34.72, 60.96
BATON ROUGE 6.2 ESE, LAEB0054, East Baton Rouge Parish, 13.48, 19.28, 23.22, 36.40, 25.49, 44.40
NEW ORLEANS 2.1 ENE, LAOR0006, Orleans Parish, 7.18, 15.41, 20.14, 29.87, 23.74, 40.67
SHREVEPORT 3.2 ESE, LACD0014, Caddo Parish, 10.96, 14.58, 17.76, 28.79, 18.66, 42.13
RAGLEY 5.0 SE, LABG0002, Beauregard Parish, 12.62, 16.58, 20.26, 38.98, 28.37, 49.42
SHREVEPORT 6.7 S, LACD0019, Caddo Parish, 9.99, 13.46, 17.64, 35.34, 23.21, 54.08
ST. BERNARD 2.7 E, LASB0002, Saint Bernard Parish, 11.01, 16.86, 21.83, 34.34, 26.61, 45.69
CHAUVIN 4.9 N, LATR0009, Terrebonne Parish, M, M, M, M, M, 4.63
CHAUVIN 1.0 SSW, LATR0010, Terrebonne Parish, M, M, M, M, M, 0.82
JACKSON 10.1 SSW, LAEB0056, East Baton Rouge Parish, 14.19, 19.18, 22.48, 35.16, 27.29, 43.56
CHALMETTE, 166130, Saint Bernard Parish, 14.48, 22.75, 26.56, 38.72, 31.47, 55.21
BOSSIER CITY 2.4 WNW, LABS0017, Bossier Parish, 12.75, 16.30, 20.13, 38.62, 26.28, 54.58
MONROE 2.5 NNW, LAOC0019, Ouachita Parish, 8.17, 8.17, 13.70, 15.95, 15.95, 16.99
MONROE 5.5 ENE, LAOC0023, Ouachita Parish, 12.55, 19.59, 27.56, 48.08, 37.27, 64.10
MADISONVILLE 3.2 NNW, LAST0015, Saint Tammany Parish, 1.28, 1.28, 1.28, 1.28, 1.28, 9.26
CHAUVIN, 161705, Terrebonne Parish, 2.53, 5.92, 9.48, 19.18, 13.60, 27.15
COCODRIE 6 N, 161930, Terrebonne Parish, 0.47, 6.32, 6.32, 15.54, 7.82, 23.37
DULAC 3N, 162673, Terrebonne Parish, 3.16, 8.71, 12.79, 21.85, 16.44, 33.57
Monroe Area, MLUthr, -, 10.57, 17.12, 24.07, 44.38, 32.66, 59.82
ALEXANDRIA 2.8 SW, LARP0007, Rapides Parish, 8.69, 16.24, 20.10, 36.39, 27.67, 44.89
METAIRIE 3.5 NW, LAJF0009, Jefferson Parish, 4.83, 10.41, 16.08, 24.53, 18.50, 35.27
GOLDONNA 1.5 N, LANT0005, Natchitoches Parish, 13.04, 18.25, 25.53, 45.81, 33.03, 60.88
METAIRIE 1.6 ESE, LAJF0013, Jefferson Parish, 10.19, 16.47, 24.65, 34.28, 28.91, 48.02
PRAIRIEVILLE 2.0 S, LAAS0019, Ascension Parish, 7.44, 14.03, 18.48, 34.07, 22.34, 42.30
RUSTON 5.4 ENE, LALN0008, Lincoln Parish, 10.44, 18.95, 27.20, 47.58, 34.38, 64.24
GEORGETOWN 12.1 W, LAGR0002, Grant Parish, 5.70, 14.74, 17.64, 30.14, 23.82, 42.55
CHURCH POINT 0.7 WSW, LAAC0002, Acadia Parish, 15.76, 19.42, 24.69, 39.34, 29.82, 47.80
SLIDELL 4.4 E, LAST0017, Saint Tammany Parish, 12.01, 17.53, 24.60, 36.53, 29.48, 49.04
BOSSIER CITY 4.0 S, LABS0019, Bossier Parish, 8.24, 13.06, 16.13, 35.85, 22.98, 53.49
BLANCHARD 2.8 NNE, LACD0026, Caddo Parish, 13.09, 19.35, 24.80, 42.67, 30.37, 56.07
BATON ROUGE 4.0 SSE, LAEB0060, East Baton Rouge Parish, 14.92, 22.37, 27.49, 40.61, 31.01, 48.55
NOBLE 1.8 ESE, LASN0007, Sabine Parish, 12.66, 17.00, 22.12, 39.32, 28.72, 53.08
CAMPTI 5.7 ENE, LANT0006, Natchitoches Parish, 12.87, 17.57, 23.35, 41.79, 30.69, 57.96
VIVIAN 1.5 N, LACD0027, Caddo Parish, 14.54, 19.16, 22.43, 36.34, 27.69, 46.46
BATON ROUGE 7.0 SSE, LAEB0059, East Baton Rouge Parish, M, 4.73, 4.73, 4.73, 4.73, 7.02
Natchitoches Area, ICHL1thr, -, 13.33, 19.97, 24.90, 43.61, 32.64, 54.74
Tallulah-Vicksburg Area, TVRthr, -, 11.47, 15.63, 22.79, 38.22, 30.02, 49.23
HAMMOND 2.5 NNW, LATG0017, Tangipahoa Parish, 10.33, 13.99, 19.94, 35.14, 23.67, 43.53
LAKE CHARLES 1.8 S, LACC0018, Calcasieu Parish, 5.40, 13.02, 13.44, 28.65, 20.21, 36.25
ASHWOOD 5.7 SW, LAWF0005, West Feliciana Parish, 11.38, 14.66, 17.44, 30.77, 18.85, 36.53
PEARL RIVER 2.0 S, LAST0020, Saint Tammany Parish, 9.80, 13.10, 21.48, 33.33, 25.59, 47.29
BOGALUSA 8.8 WNW, LAWS0004, Washington Parish, 17.95, 20.90, 27.53, 37.85, 32.27, 48.59
THIBODAUX 7.8 NNE, LALF0004, Lafourche Parish, 5.89, 11.88, 16.56, 28.04, 20.51, 41.61
RAYNE 1.0 W, LAAC0003, Acadia Parish, 11.75, 16.57, 20.59, 35.85, 25.49, 45.20
HOMER 0.5 ESE, LACB0007, Claiborne Parish, 15.90, 21.49, 30.02, 52.66, 37.05, 65.05
SHREVEPORT 6.3 S, LACD0004, Caddo Parish, 10.52, 14.60, 19.17, 38.44, 25.35, 57.34
WINNFIELD 15.1 W, LAWP0001, Winn Parish, 7.91, 13.50, 13.50, 20.81, 19.21, 34.82
MANSFIELD 6.5 ENE, LADS0004, De Soto Parish, 11.02, 17.21, 25.28, 43.27, 31.93, 58.71
BOSSIER CITY 1.6 W, LABS0020, Bossier Parish, M, M, M, 7.85, M, 22.67
