Name,ID,County,Last30Days,Last60Days,Last90Days,Last180Days,SinceJan1,SinceOct1
RUSTON 5.5 NNW, LALN0003, Lincoln Parish, 4.48, 5.75, 11.02, 51.14, 56.04, 79.63
DENHAM SPRINGS 6.8 N, LALV0002, Livingston Parish, 8.20, 13.09, 26.97, 48.63, 56.28, 84.33
DENHAM SPRINGS 4.1 NE, LALV0004, Livingston Parish, 34.06, 38.97, 49.87, 70.84, 78.96, 103.80
LAFAYETTE 3.5 SSE, LALY0002, Lafayette Parish, 4.29, 5.49, 5.49, 5.49, 5.49, 9.41
SWARTZ 2.0 SSW, LAOC0001, Ouachita Parish, 5.34, 7.65, 11.01, 51.33, 57.20, 80.69
MONROE 1.9 NNW, LAOC0004, Ouachita Parish, 8.24, 11.03, 14.96, 55.08, 60.55, 80.07
MONROE 2.4 WNW, LAOC0005, Ouachita Parish, 6.89, 9.41, 14.38, 55.25, 60.07, 80.86
WEST MONROE 10.1 SW, LAOC0011, Ouachita Parish, 7.86, 7.86, 7.98, 37.50, 40.52, 61.26
MONROE 3.2 SSE, LAOC0014, Ouachita Parish, 9.40, 11.13, 15.42, 53.22, 53.22, 75.28
CALHOUN 4.3 SSE, LAOC0016, Ouachita Parish, 7.60, 8.57, 14.34, 50.74, 55.48, 76.96
NEW ORLEANS 3.6 SW, LAOR0003, Orleans Parish, 6.35, 11.56, 18.02, 30.22, 36.48, 55.59
NEW ROADS 2.7 ESE, LAPC0002, Pointe Coupee Parish, 9.69, 11.59, 17.16, 32.45, 40.43, 63.87
GRAMERCY 0.4 NW, LASJ0002, Saint James Parish, 17.06, 21.20, 27.62, 48.47, 53.29, 79.26
GRAND COTEAU 2.7 E, LASL0001, Saint Landry Parish, 14.69, 16.76, 28.12, 53.75, 59.80, 83.90
ST. MARTINVILLE 0.2 S, LASM0002, Saint Martin Parish, 9.37, 12.71, 20.31, 37.59, 47.42, 75.97
SLIDELL 2.2 NE, LAST0006, Saint Tammany Parish, 14.53, 16.18, 22.90, 42.41, 48.09, 67.83
ABITA SPRINGS 2.2 SSW, LAST0007, Saint Tammany Parish, 13.87, 16.51, 22.17, 38.81, 44.30, 65.16
LACOMBE 1.4 N, LAST0008, Saint Tammany Parish, 11.50, 14.44, 22.14, 42.40, 47.83, 67.93
ABITA SPRINGS 1.9 NE, LAST0009, Saint Tammany Parish, 15.37, 19.20, 24.98, 44.00, 49.46, 72.50
HAMMOND 2.3 WSW, LATG0002, Tangipahoa Parish, 10.96, 16.18, 21.14, 49.58, 54.62, 82.98
TICKFAW 2.0 SSW, LATG0006, Tangipahoa Parish, 28.29, 30.42, 37.12, 65.92, 71.03, 97.82
GRAY 0.5 ENE, LATR0005, Terrebonne Parish, 20.30, 27.41, 37.19, 61.03, 68.07, 89.21
ROCKY BRANCH 1.3 W, LAUN0002, Union Parish, 9.11, 9.24, 9.39, 49.46, 53.87, 78.33
KAPLAN 1.6 SSE, LAVM0002, Vermilion Parish, 16.09, 20.15, 26.92, 44.39, 51.46, 72.65
PIONEER 0.3 WSW, LAWC0001, West Carroll Parish, 4.04, 9.16, 14.83, 46.66, 49.05, 71.12
FRANKLINTON 0.4 ENE, LAWS0002, Washington Parish, 18.12, 21.73, 26.45, 57.98, 64.20, 90.43
PLAIN DEALING 3.3 ESE, LABS0004, Bossier Parish, 8.25, 8.27, 12.32, 40.94, 44.09, 69.86
LAKE CHARLES 4.8 SSE, LACC0014, Calcasieu Parish, 10.98, 14.04, 23.67, 42.77, 47.15, 62.20
KEITHVILLE 4.2 WNW, LACD0010, Caddo Parish, 3.87, 4.42, 10.87, 35.72, 38.98, 60.41
BATON ROUGE 1.4 WSW, LAEB0046, East Baton Rouge Parish, 26.83, 33.83, 44.07, 63.54, 71.72, 98.87
SLIDELL 0.2 SE, LAST0010, Saint Tammany Parish, 13.68, 16.01, 21.08, 39.92, 45.44, 63.53
WAKEFIELD 0.9 WNW, LAWF0004, West Feliciana Parish, 25.10, 30.40, 33.79, 55.42, 62.01, 83.84
MINDEN 2.2 NE, LAWR0004, Webster Parish, 2.42, 2.92, 8.10, 39.39, 44.05, 68.68
BATON ROUGE 5.3 S, LAEB0047, East Baton Rouge Parish, 21.14, 25.72, 36.53, 59.33, 68.50, 94.93
MINDEN 2.0 NE, LAWR0006, Webster Parish, M, M, M, 19.34, 19.34, 19.34
RUSTON 1.6 NW, LALN0006, Lincoln Parish, 2.21, 5.23, 8.20, 42.54, 46.70, 71.69
COUSHATTA 1.4 NE, LARR0001, Red River Parish, 4.04, 4.96, 10.50, 35.03, 39.70, 54.99
NATCHITOCHES 4.8 WNW, LANT0003, Natchitoches Parish, 7.77, 7.89, 15.70, 43.94, 47.66, 72.30
MANDEVILLE 3.1 NNW, LAST0012, Saint Tammany Parish, 15.81, 21.41, 27.56, 44.91, 49.18, 69.63
ADDIS 1.7 N, LAWB0002, West Baton Rouge Parish, 20.46, 23.13, 34.80, 55.91, 64.53, 87.54
MADISONVILLE 3.2 NNW, LAST0013, Saint Tammany Parish, 20.76, 28.23, 35.81, 50.18, 54.85, 76.35
LAKE CHARLES 11.5 SSW, LACM0003, Cameron Parish, 8.43, 12.32, 21.77, 38.67, 43.09, 57.36
PLEASANT HILL 10.2 SE, LASN0003, Sabine Parish, 5.69, 10.36, 17.63, 43.99, 47.77, 70.02
ST. JOSEPH 5.8 NNE, LATS0001, Tensas Parish, 0.64, 7.16, 10.98, 15.45, 15.45, 34.08
PONCHATOULA 4.9 E, LATG0010, Tangipahoa Parish, 19.79, 24.77, 31.16, 55.64, 60.29, 85.43
BATON ROUGE 3.0 SSE, LAEB0053, East Baton Rouge Parish, 15.42, 22.13, 29.87, 46.49, 49.44, 74.69
COLUMBIA 4.1 NNW, LACW0003, Caldwell Parish, 7.74, 10.68, 14.93, 40.48, 47.76, 67.56
BATON ROUGE 6.2 ESE, LAEB0054, East Baton Rouge Parish, 22.03, 27.61, 40.06, 60.95, 68.74, 93.20
NEW ORLEANS 2.1 ENE, LAOR0006, Orleans Parish, 12.61, 17.95, 27.94, 50.37, 56.62, 76.80
LELAND BOWMAN LOCK, 165296, Vermilion Parish, 11.07, 14.33, 21.27, 40.47, 46.64, 65.42
LUTCHER, 165783, Saint James Parish, 14.05, 17.26, 17.93, 36.57, 39.49, 57.54
SLIDELL, 168539, Saint Tammany Parish, 11.39, 14.53, 20.02, 41.54, 47.35, 66.90
LAKE CHARLES 7 NW, 165072, Calcasieu Parish, 4.81, 5.74, 14.15, 31.43, 37.78, 54.48
GRAND ISLE, 163807, Jefferson Parish, M, M, M, 5.55, 5.55, 5.55
SALT POINT, 12968, Saint Mary Parish, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
BOOTHVILLE ASOS, 12884, Plaquemines Parish, 11.48, 16.71, 21.99, 38.84, 47.09, 68.27
GALLIANO, 163433, Lafourche Parish, 16.77, 21.35, 28.96, 50.83, 65.75, 95.59
MORGAN CITY, 166394, Saint Mary Parish, 13.13, 15.96, 21.60, 44.06, 51.74, 71.11
ROCKEFELLER WL REFUGE, 167932, Cameron Parish, 17.60, 25.93, 34.53, 57.12, 64.22, 80.87
FRANKLIN 3 NW, 163313, Saint Mary Parish, 19.22, 21.94, 27.87, 52.74, 61.89, 84.92
HACKBERRY 8 SSW, 163979, Cameron Parish, 6.75, 8.34, 21.87, 42.27, 45.94, 60.92
NAPOLEONVILLE, 166561, Assumption Parish, 18.63, 21.30, 30.89, 54.97, 59.80, 87.53
JEANERETTE 5 NW, 164674, Iberia Parish, 19.20, 20.52, 28.82, 49.58, 57.27, 81.15
ABBEVILLE, 160007, Vermilion Parish, 18.69, 21.93, 31.52, 51.60, 59.96, 84.00
LAKE ARTHUR 7 SW, 165065, Cameron Parish, 16.13, 20.65, 30.68, 44.74, 49.11, 70.96
NEW IBERIA AIRPORT - ACADIANA REGIONAL, 53915, Iberia Parish, 25.78, 30.79, 37.98, 52.20, 60.36, 83.28
ST. JOSEPH 3 N, 168163, Tensas Parish, 4.25, 7.97, 13.67, 33.62, 37.88, 61.04
LOGANSPORT, 165522, De Soto Parish, 5.89, 8.03, 14.54, 37.53, 43.72, 71.30
WINNSBORO 5 SSE, 169806, Franklin Parish, 5.14, 6.92, 9.87, 30.57, 34.47, 57.61
COLUMBIA LOCK, 161979, Caldwell Parish, 8.43, 11.42, 15.39, 36.77, 43.68, 62.33
BIENVILLE 3 NE, 160800, Bienville Parish, 5.64, 7.09, 15.66, 42.91, 47.45, 71.65
SAILES FIRE TOWER, 168094, Bienville Parish, 7.03, 8.83, 13.04, 44.32, 47.88, 70.82
KEITHVILLE, 164816, Caddo Parish, 4.25, 4.63, 11.49, 38.77, 41.95, 64.72
TALLULAH, 168923, Madison Parish, 8.92, 13.17, 16.65, 45.65, 51.60, 72.41
KORAN, 164931, Bossier Parish, 7.26, 8.25, 11.84, 38.65, 39.90, 62.11
RED RIVER RESEARCH STATION, 167738, Bossier Parish, 4.64, 6.64, 10.99, 42.94, 45.84, 69.93
SHREVEPORT AP, 13957, Caddo Parish, 4.62, 6.26, 10.95, 39.30, 43.33, 63.66
MONROE REGIONAL AP, 13942, Ouachita Parish, 6.47, 8.97, 14.62, 50.46, 56.43, 78.03
MONROE DELTA CC, 166314, Ouachita Parish, 7.84, 10.14, 14.07, 50.51, 55.62, 78.16
CALHOUN 2 N, 161411, Ouachita Parish, 7.57, 8.54, 15.13, 51.40, 56.16, 77.71
RUSTON LA TECH, 168067, Lincoln Parish, 4.86, 6.72, 10.12, 41.51, 46.27, 69.08
MINDEN, 166244, Webster Parish, 3.39, 3.71, 10.50, 47.21, 51.24, 74.62
SHREVEPORT DOWNTOWN AP, 53905, Caddo Parish, 1.54, 2.65, 7.86, 35.96, 39.61, 59.65
ARCADIA, 160277, Bienville Parish, 6.71, 7.91, 11.87, 48.31, 53.20, 75.61
OAK RIDGE, 166868, Morehouse Parish, 8.63, 13.83, 17.36, 56.11, 61.76, 82.53
MOORINGSPORT 1 N, 166364, Caddo Parish, 3.12, 3.65, 6.60, 37.37, 40.09, 63.70
FARMERVILLE, 163079, Union Parish, 5.97, 6.35, 11.19, 41.76, 48.18, 69.03
HOMER 1N, 164355, Claiborne Parish, 2.96, 3.75, 8.44, 36.77, 42.04, 65.99
LAKE PROVIDENCE, 165090, East Carroll Parish, 4.18, 7.37, 11.28, 38.77, 43.70, 67.13
OAK GROVE, 166866, West Carroll Parish, 8.30, 13.83, 17.73, 47.52, 52.00, 74.23
CLINTON 5 SE, 161899, East Feliciana Parish, 11.54, 14.16, 21.17, 42.92, 49.77, 72.28
BEAVER FIRE TOWER, 160617, Evangeline Parish, 6.90, 9.93, 15.53, 29.62, 34.03, 57.52
OAKDALE, 166836, Allen Parish, M, M, M, 2.95, 2.95, 2.95
DE RIDDER, 162367, Beauregard Parish, 4.60, 5.00, 14.46, 29.18, 35.00, 62.35
BUNKIE, 161287, Avoyelles Parish, 12.20, 18.90, 25.40, 40.13, 43.53, 69.56
MARKSVILLE, 165920, Avoyelles Parish, 14.09, 14.81, 20.25, 39.08, 43.45, 67.67
LEESVILLE, 165266, Vernon Parish, 3.76, 5.24, 16.65, 37.49, 42.28, 69.62
LSU DEAN LEE RES. STA., 165630, Rapides Parish, 4.84, 6.68, 14.05, 20.01, 20.01, 44.06
ALEXANDRIA ESLER FIELD, 13935, Rapides Parish, 7.34, 11.04, 15.73, 27.44, 30.33, 56.02
BOYCE 3 WNW, 161232, Rapides Parish, 7.61, 9.38, 19.18, 40.27, 46.02, 76.86
PEASON RIDGE RANGE, 03949, Sabine Parish, 6.06, 6.52, 10.86, 18.05, 20.04, 41.84
JONESVILLE LOCKS, 164739, Catahoula Parish, 5.27, 10.25, 14.65, 33.59, 37.44, 60.15
HAMMOND MUNICIPAL AIRPORT, 03908, Tangipahoa Parish, M, M, M, M, M, 0.00
PORT VINCENT 4.4 W, LAAS0002, Ascension Parish, M, M, M, 3.36, 10.19, 28.99
GONZALES 0.8 E, LAAS0003, Ascension Parish, 13.15, 13.15, 20.87, 31.99, 32.51, 38.40
GONZALES 4.0 S, LAAS0005, Ascension Parish, 23.78, 27.54, 39.58, 65.13, 70.76, 98.93
BUNKIE 0.3 WSW, LAAV0001, Avoyelles Parish, 4.53, 9.60, 16.32, 30.31, 33.83, 57.20
BOSSIER CITY 6.7 NNW, LABS0001, Bossier Parish, 5.68, 6.74, 12.59, 42.51, 45.57, 68.62
BIENVILLE 0.5 S, LABV0001, Bienville Parish, 4.05, 5.15, 8.71, 39.42, 43.74, 66.60
IOWA 0.9 ESE, LACC0003, Calcasieu Parish, 5.26, 9.16, 20.11, 38.14, 43.62, 57.63
WESTLAKE 0.7 WNW, LACC0005, Calcasieu Parish, 3.37, 3.95, 14.98, 14.98, 17.98, 33.04
SULPHUR 2.2 E, LACC0006, Calcasieu Parish, 8.09, 10.41, 21.32, 43.97, 49.00, 64.98
IOWA 9.7 NNW, LACC0009, Calcasieu Parish, 4.92, 10.89, 19.03, 37.92, 43.52, 61.25
SHREVEPORT 6.2 S, LACD0001, Caddo Parish, 4.78, 5.19, 11.08, 42.81, 45.89, 68.88
FERRIDAY 1.1 NNW, LACN0002, Concordia Parish, M, M, M, M, 4.17, 29.87
SICILY ISLAND 3.3 WNW, LACT0001, Catahoula Parish, 4.16, 7.04, 9.90, 26.57, 30.28, 58.98
BATON ROUGE 2.7 SW, LAEB0002, East Baton Rouge Parish, 23.33, 32.96, 41.43, 60.90, 68.85, 95.26
GARDERE 1.2 ENE, LAEB0005, East Baton Rouge Parish, 5.83, 8.57, 18.19, 36.87, 46.60, 66.45
BROWNFIELDS 5.8 NE, LAEB0009, East Baton Rouge Parish, 11.41, 13.69, 22.87, 37.37, 41.86, 51.73
BATON ROUGE 3.5 E, LAEB0014, East Baton Rouge Parish, 23.49, 29.22, 39.31, 58.06, 65.41, 89.81
MONTICELLO 3.0 ENE, LAEB0019, East Baton Rouge Parish, 32.09, 41.09, 52.88, 72.97, 80.40, 108.59
SHENANDOAH 1.5 E, LAEB0022, East Baton Rouge Parish, 5.45, 8.25, 19.84, 42.02, 49.39, 75.33
BROWNFIELDS 4.0 E, LAEB0023, East Baton Rouge Parish, 32.94, 35.16, 47.29, 65.66, 73.85, 99.83
BATON ROUGE 2.5 E, LAEB0027, East Baton Rouge Parish, 26.49, 30.99, 42.24, 63.63, 71.36, 98.05
CENTRAL 2.2 SE, LAEB0031, East Baton Rouge Parish, 27.03, 32.54, 43.44, 62.64, 69.93, 95.03
LSU, LAEB0033, East Baton Rouge Parish, 23.25, 29.34, 38.98, 59.12, 66.78, 93.94
BATON ROUGE 4.3 S, LAEB0041, East Baton Rouge Parish, M, M, 0.06, 21.32, 29.79, 55.58
INNISWOLD 2.8 S, LAEB0042, East Baton Rouge Parish, 20.33, 25.89, 35.33, 57.55, 66.61, 92.07
WINNSBORO 5.3 NNE, LAFP0003, Franklin Parish, 4.93, 8.21, 14.12, 40.24, 48.71, 74.40
SHREVEPORT 3.2 ESE, LACD0014, Caddo Parish, M, 0.71, 3.69, 36.95, 38.85, 46.21
RAGLEY 5.0 SE, LABG0002, Beauregard Parish, 6.14, 7.28, 21.07, 38.18, 42.17, 60.59
BOSSIER CITY 8.2 NNW, LABS0016, Bossier Parish, 4.86, 6.39, 12.31, 42.00, 45.89, 68.23
SHREVEPORT 6.7 S, LACD0019, Caddo Parish, 4.54, 4.95, 10.35, 41.38, 44.24, 65.83
ST. BERNARD 2.7 E, LASB0002, Saint Bernard Parish, 13.09, 20.21, 26.97, 49.85, 57.52, 80.76
PONCHATOULA 0.7 SW, LATG0012, Tangipahoa Parish, 13.83, 22.50, 27.23, 55.06, 60.71, 89.62
CHAUVIN 4.9 N, LATR0009, Terrebonne Parish, 4.10, 5.56, 11.51, 12.23, 12.23, 25.23
CHAUVIN 1.0 SSW, LATR0010, Terrebonne Parish, 9.80, 14.36, 23.95, 41.66, 50.99, 74.44
JACKSON 10.1 SSW, LAEB0056, East Baton Rouge Parish, 6.36, 9.67, 13.56, 32.48, 40.38, 54.07
CHALMETTE, 166130, Saint Bernard Parish, 12.04, 17.57, 27.52, 50.17, 57.42, 77.89
BOSSIER CITY 5.6 NNW, LABS0011, Bossier Parish, 4.17, 5.37, 10.56, 21.57, 21.57, 21.57
BOSSIER CITY 2.4 WNW, LABS0017, Bossier Parish, 2.97, 4.43, 9.25, 39.92, 43.49, 68.77
DE QUINCY 4.4 SSE, LACC0016, Calcasieu Parish, 7.54, 9.75, 27.62, 49.36, 53.52, 63.69
MONROE 2.5 NNW, LAOC0019, Ouachita Parish, 0.26, 0.26, 0.26, 33.10, 33.10, 33.10
MONROE 5.5 ENE, LAOC0023, Ouachita Parish, 1.35, 3.74, 7.45, 45.41, 50.73, 61.30
MADISONVILLE 3.2 NNW, LAST0015, Saint Tammany Parish, 21.78, 22.94, 34.61, 53.02, 57.50, 64.39
HOUMA 6.5 WNW, LATR0007, Terrebonne Parish, M, M, M, 20.67, 20.67, 20.67
CHAUVIN, 161705, Terrebonne Parish, 6.67, 12.08, 19.70, 42.13, 48.39, 70.17
COCODRIE 6 N, 161930, Terrebonne Parish, 9.81, 14.86, 25.07, 46.48, 56.47, 77.53
DULAC 3N, 162673, Terrebonne Parish, 7.92, 11.35, 18.20, 36.95, 43.83, 63.17
Monroe Area, MLUthr, -, 6.47, 8.97, 14.62, 50.46, 56.43, 78.03
ALEXANDRIA 2.8 SW, LARP0007, Rapides Parish, 7.31, 7.31, 7.31, 7.31, 7.31, 7.31
METAIRIE 3.5 NW, LAJF0009, Jefferson Parish, 6.88, 12.39, 20.83, 38.79, 44.56, 50.54
GOLDONNA 1.5 N, LANT0005, Natchitoches Parish, 7.20, 8.37, 13.15, 13.15, 13.15, 13.15
LAKE CHARLES 1.5 NNW, LACC0017, Calcasieu Parish, 8.40, 10.69, 23.11, 23.37, 23.37, 23.37
PRAIRIEVILLE 2.0 S, LAAS0019, Ascension Parish, 23.09, 26.66, 35.28, 43.27, 43.27, 43.27
HAMMOND 4.4 SW, LATG0015, Tangipahoa Parish, 9.08, 14.80, 18.86, 24.69, 24.69, 24.69
RUSTON 5.4 ENE, LALN0008, Lincoln Parish, 7.07, 8.33, 14.39, 17.52, 17.52, 17.52
GEORGETOWN 12.1 W, LAGR0002, Grant Parish, 5.25, 7.26, 12.94, 20.27, 20.27, 20.27
CHURCH POINT 0.7 WSW, LAAC0002, Acadia Parish, 16.33, 18.88, 28.15, 28.15, 28.15, 28.15
SLIDELL 4.4 E, LAST0017, Saint Tammany Parish, 13.71, 17.06, 20.73, 38.76, 38.76, 38.76
BLANCHARD 2.8 NNE, LACD0026, Caddo Parish, M, M, M, 0.00, 0.00, 0.64
Natchitoches Area, ICHL1thr, -, 4.05, 5.55, 12.30, 41.97, 45.78, 67.95
Tallulah-Vicksburg Area, TVRthr, -, 6.43, 9.70, 13.16, 38.64, 46.88, 69.42
SLIDELL 2.6 ENE, LAST0018, Saint Tammany Parish, M, M, 6.14, 13.95, 13.95, 13.95
SHREVEPORT 6.3 S, LACD0004, Caddo Parish, 4.46, 4.88, 11.30, 43.71, 46.72, 70.24
WINNFIELD 15.1 W, LAWP0001, Winn Parish, 9.88, 9.88, 16.65, 19.42, 19.42, 19.42
THIBODAUX 4 SE, 169013, Lafourche Parish, 17.44, 21.46, 29.11, 46.34, 53.29, 73.53
HODGES GARDENS, 164288, Sabine Parish, 4.27, 6.56, 12.77, 43.21, 47.95, 71.22
TALISHEEK, 168906, Saint Tammany Parish, 8.85, 13.29, 20.42, 39.62, 45.62, 64.32
SHREVEPORT SOUTHERN HILLS, 168444, Caddo Parish, 4.35, 4.76, 11.12, 42.53, 45.48, 68.37
LAFAYETTE 13 SE, 53960, Saint Martin Parish, 19.62, 22.17, 31.18, 47.62, 57.92, 88.36
MONROE 26 N, 53961, Union Parish, 5.44, 6.58, 11.71, 44.88, 50.02, 71.68
