Name,ID,County,Last30Days,Last60Days,Last90Days,Last180Days,SinceJan1,SinceOct1
BEAVER FIRE TOWER, 160617, Evangeline Parish, 9.87, 23.13, 29.89, 45.54, 40.40, 61.78
BUNKIE, 161287, Avoyelles Parish, 8.61, 20.72, 26.57, 42.42, 38.08, 57.01
MARKSVILLE, 165920, Avoyelles Parish, 6.91, 19.09, 28.94, 49.22, 43.64, 63.01
LEESVILLE, 165266, Vernon Parish, 11.84, 25.49, 28.48, 43.95, 39.23, 57.31
ALEXANDRIA ESLER FIELD, 13935, Rapides Parish, 6.79, 20.85, 25.51, 40.26, 34.02, 57.66
BOYCE 3 WNW, 161232, Rapides Parish, 6.46, 22.48, 26.01, 40.02, 34.41, 58.44
PEASON RIDGE RANGE, 03949, Sabine Parish, 8.38, 25.47, 28.09, 40.64, 34.80, 46.40
JONESVILLE LOCKS, 164739, Catahoula Parish, 5.24, 12.42, 18.05, 33.46, 27.02, 51.28
GONZALES 4.0 S, LAAS0005, Ascension Parish, 12.18, 33.13, 41.72, 54.61, 51.77, 63.53
BUNKIE 0.3 WSW, LAAV0001, Avoyelles Parish, 8.12, 20.02, 25.15, 39.43, 35.60, 53.99
BOSSIER CITY 6.7 NNW, LABS0001, Bossier Parish, 9.75, 18.16, 21.60, 36.55, 32.40, 41.81
BOSSIER CITY 7.9 NNW, LABS0003, Bossier Parish, 6.92, 6.92, 6.92, 6.92, 6.92, 7.96
IOWA 0.9 ESE, LACC0003, Calcasieu Parish, 18.42, 22.28, 29.33, 37.98, 35.35, 52.16
SULPHUR 2.2 E, LACC0006, Calcasieu Parish, 11.87, 15.10, 20.34, 31.81, 28.33, 37.08
SHREVEPORT 6.2 S, LACD0001, Caddo Parish, 8.81, 18.30, 23.78, 37.97, 34.36, 44.19
SICILY ISLAND 3.3 WNW, LACT0001, Catahoula Parish, 3.35, 12.08, 16.20, 23.82, 20.15, 43.22
BATON ROUGE 2.7 SW, LAEB0002, East Baton Rouge Parish, 13.57, 27.69, 34.88, 44.88, 42.21, 55.31
BROWNFIELDS 5.8 NE, LAEB0009, East Baton Rouge Parish, 15.14, 29.18, 37.86, 47.95, 44.98, 64.31
BATON ROUGE 3.5 E, LAEB0014, East Baton Rouge Parish, 21.66, 36.85, 44.90, 60.15, 57.36, 75.73
SHENANDOAH 1.5 E, LAEB0022, East Baton Rouge Parish, 22.86, 36.77, 45.32, 58.28, 55.25, 69.30
BROWNFIELDS 4.0 E, LAEB0023, East Baton Rouge Parish, 14.32, 28.02, 37.37, 52.16, 48.53, 66.15
BATON ROUGE 2.5 E, LAEB0027, East Baton Rouge Parish, 15.84, 31.82, 39.00, 53.32, 50.33, 68.47
CENTRAL 2.2 SE, LAEB0031, East Baton Rouge Parish, 15.28, 28.41, 36.83, 49.83, 47.34, 62.69
LSU, LAEB0033, East Baton Rouge Parish, 13.20, 30.89, 38.10, 49.72, 46.28, 59.12
WINNSBORO 5.3 NNE, LAFP0003, Franklin Parish, 4.21, 16.30, 26.59, 37.02, 30.84, 51.38
PLAIN DEALING, 167344, Bossier Parish, 9.06, 15.09, 18.15, 40.47, 34.65, 44.90
SPRINGHILL, 168683, Webster Parish, 11.17, 18.33, 23.23, 42.88, 37.27, 49.12
BAKER, 160462, East Baton Rouge Parish, 14.92, 29.18, 37.53, 49.95, 46.78, 65.17
VIDALIA NO 2, 169357, Concordia Parish, 4.90, 14.32, 21.20, 39.24, 33.51, 50.17
JENA, 164696, La Salle Parish, 5.91, 14.58, 19.58, 39.05, 34.49, 58.27
CARENCRO, 161535, Lafayette Parish, 19.07, 30.72, 35.97, 46.44, 43.52, 61.04
MARRERO 9 SSW, 165926, Jefferson Parish, 7.79, 19.34, 19.34, 19.34, 19.34, 19.34
PONCHATOULA 4 E, 167425, Tangipahoa Parish, 9.08, 25.34, 35.61, 43.37, 43.37, 43.37
LEESVILLE 6 SSW, 165287, Vernon Parish, M, M, M, M, M, 0.32
ZWOLLE 2 NW, 169980, Sabine Parish, 10.71, 19.99, 24.29, 35.19, 31.10, 46.26
RED RIVER LOCK # 2, 167732, Rapides Parish, 6.08, 21.37, 29.46, 45.93, 41.81, 61.36
MANY 9 WSW, 165896, Sabine Parish, 10.93, 25.37, 28.36, 41.76, 37.33, 52.88
MOSS BLUFF, 166431, Calcasieu Parish, 17.30, 21.33, 25.97, 38.65, 34.58, 55.92
ALEXANDRIA 5 SSE, 160103, Rapides Parish, 7.59, 18.48, 23.08, 36.18, 29.77, 49.83
DRY CREEK 8NW, 162641, Beauregard Parish, 11.32, 19.23, 23.06, 34.12, 31.12, 49.92
KAPLAN, 164775, Vermilion Parish, 15.33, 21.78, 24.27, 35.04, 32.78, 46.74
SUN, 168861, Saint Tammany Parish, 6.11, 19.17, 31.95, 46.21, 42.35, 57.55
NEW ORLEANS AP, 12916, Jefferson Parish, 4.29, 21.57, 35.27, 46.48, 43.26, 58.39
NEW ORLEANS LAKEFRONT AP, 53917, Orleans Parish, 6.16, 18.90, 32.03, 44.22, 40.43, 46.94
NEW ORLEANS AUDUBON, 12930, Orleans Parish, 7.04, 25.06, 39.02, 51.70, 49.33, 59.98
WEST MONROE, 169631, Ouachita Parish, 5.79, 13.62, 18.38, 29.00, 24.33, 39.27
JAMESTOWN, 164592, Bienville Parish, 8.84, 18.09, 22.14, 34.10, 29.74, 41.62
SLIDELL AP, 53865, Saint Tammany Parish, 7.83, 23.42, 34.16, 45.00, 41.53, 55.04
NORWOOD, 166808, East Feliciana Parish, 13.30, 25.81, 38.35, 50.63, 48.46, 61.87
TALLULAH VICKSBURG REGIONAL AP, 03996, Madison Parish, 4.25, 8.87, 15.27, 23.70, 19.62, 32.44
ALEXANDRIA INTL AP, 93915, Rapides Parish, 6.39, 19.79, 23.32, 39.11, 33.63, 59.02
ALEXANDRIA, 160098, Rapides Parish, 10.14, 23.24, 28.43, 47.21, 41.32, 66.82
HANNA 4 SSE, 164050, Red River Parish, 10.63, 19.26, 22.65, 34.14, 29.06, 43.46
ST. JOSEPH 3 N, 168163, Tensas Parish, 7.00, 12.98, 18.98, 31.69, 27.45, 43.10
LOGANSPORT, 165522, De Soto Parish, 10.73, 18.34, 21.76, 34.16, 32.38, 41.60
MANSFIELD 4 NW, 165874, De Soto Parish, M, M, 1.64, 11.72, 11.64, 14.87
WINNSBORO 5 SSE, 169806, Franklin Parish, 4.23, 10.57, 15.52, 26.60, 22.50, 39.96
COLUMBIA LOCK, 161979, Caldwell Parish, 4.17, 12.46, 17.10, 27.00, 22.57, 42.66
BIENVILLE 3 NE, 160800, Bienville Parish, 7.57, 16.78, 21.69, 37.63, 32.28, 47.66
SAILES FIRE TOWER, 168094, Bienville Parish, 8.81, 16.68, 20.59, 32.89, 28.13, 40.44
KEITHVILLE, 164816, Caddo Parish, 10.65, 18.92, 24.49, 38.87, 35.63, 43.93
TALLULAH, 168923, Madison Parish, 3.09, 5.87, 6.96, 6.96, 6.96, 6.96
KORAN, 164931, Bossier Parish, M, M, 0.83, 14.64, 8.85, 20.21
RED RIVER RESEARCH STATION, 167738, Bossier Parish, 9.57, 18.35, 22.99, 35.67, 32.55, 42.13
SHREVEPORT AP, 13957, Caddo Parish, 6.38, 16.12, 20.61, 35.66, 28.75, 40.32
MONROE REGIONAL AP, 13942, Ouachita Parish, 4.05, 12.29, 17.68, 28.30, 23.34, 41.20
CALHOUN 2 N, 161411, Ouachita Parish, 4.85, 10.87, 14.16, 14.16, 14.16, 14.16
MINDEN, 166244, Webster Parish, 11.24, 18.04, 22.97, 36.43, 32.63, 42.72
SHREVEPORT DOWNTOWN AP, 53905, Caddo Parish, 7.85, 15.62, 18.64, 32.84, 26.38, 37.94
ARCADIA, 160277, Bienville Parish, 9.19, 16.33, 21.51, 34.01, 29.43, 41.78
OAK RIDGE, 166868, Morehouse Parish, 5.72, 10.97, 14.84, 20.45, 17.97, 33.59
MOORINGSPORT 1 N, 166364, Caddo Parish, 11.99, 19.75, 21.97, 39.43, 34.48, 43.85
HOMER 1N, 164355, Claiborne Parish, 10.17, 19.79, 25.72, 43.67, 39.19, 51.85
OAK GROVE, 166866, West Carroll Parish, 5.56, 15.54, 22.28, 35.07, 30.63, 46.05
THIBODAUX 4 SE, 169013, Lafourche Parish, 12.72, 26.85, 42.34, 52.06, 49.63, 58.47
TALISHEEK, 168906, Saint Tammany Parish, 6.33, 21.78, 34.40, 46.09, 45.24, 57.03
SHREVEPORT SOUTHERN HILLS, 168444, Caddo Parish, 8.79, 19.11, 24.85, 39.74, 36.09, 45.77
LAFAYETTE 13 SE, 53960, Saint Martin Parish, 13.99, 30.43, 34.71, 45.51, 42.62, 56.85
MONROE 26 N, 53961, Union Parish, 4.41, 13.19, 20.96, 38.89, 31.28, 48.15
WINNSBORO 2 SE, 169804, Franklin Parish, 4.88, 11.70, 18.79, 31.64, 27.28, 45.85
ABITA RIVER COVINGTON, 160012, Saint Tammany Parish, 9.31, 23.95, 36.94, 49.02, 46.32, 56.81
TOLEDO BEND LAKE, 169074, Sabine Parish, 10.76, 23.80, 27.29, 38.90, 34.73, 51.60
Baton Rouge Area, BTRthr, -, 12.24, 26.03, 34.66, 46.32, 42.92, 61.05
Lake Charles Area, LCHthr, -, 21.53, 26.76, 34.95, 43.88, 40.47, 60.86
New Orleans Area, MSYthr, -, 4.29, 21.57, 35.27, 46.48, 43.26, 58.39
Shreveport Area, SHVthr, -, 6.38, 16.12, 20.61, 35.66, 28.75, 40.32
FORT POLK FULLERTON LANDING STRIP, 53988, Vernon Parish, 9.82, 18.59, 20.67, 36.09, 30.52, 49.42
SHREVEPORT WFO, 168448, Caddo Parish, 7.92, 18.01, 22.61, 37.69, 31.36, 42.34
MOSS BLUFF 2 NNW, 166434, Calcasieu Parish, 12.39, 16.64, 20.52, 31.22, 27.44, 49.77
GONZALES 4.5 S, LAAS0011, Ascension Parish, 16.79, 26.31, 42.79, 56.32, 53.46, 65.97
KEITHVILLE 1.5 NNW, LACD0012, Caddo Parish, 8.67, 17.83, 23.36, 38.30, 34.94, 43.38
SCOTT 1.0 N, LALY0006, Lafayette Parish, 16.54, 27.88, 32.36, 44.35, 40.72, 56.63
CARENCRO 3.9 ENE, LALY0007, Lafayette Parish, 17.21, 28.24, 33.40, 42.92, 40.00, 55.58
COVINGTON 4.0 NNE, LAST0011, Saint Tammany Parish, 8.91, 20.48, 31.19, 42.90, 40.84, 53.69
ABBEVILLE 1.0 E, LAVM0004, Vermilion Parish, 15.34, 24.11, 28.28, 37.81, 34.88, 49.32
NATCHITOCHES #2, 166584, Natchitoches Parish, 7.42, 16.96, 19.65, 30.52, 26.35, 42.49
DUTCHTOWN #2, 162688, Ascension Parish, 22.51, 38.41, 45.75, 59.65, 56.74, 67.35
BLANCHARD, 160861, Caddo Parish, 3.66, 3.66, 3.66, 3.66, 3.66, 3.66
METAIRIE 2.2 WSW, LAJF0020, Jefferson Parish, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
KAPLAN 6.2 ENE, LAVM0010, Vermilion Parish, M, M, M, 0.00, 0.00, 0.00
JONESVILLE 6.8 N, LACT0004, Catahoula Parish, M, M, M, M, M, 0.00
JACKSON 3.6 NNE, LAEF0007, East Feliciana Parish, M, 0.00, 0.00, 0.00, 0.00, 0.00
PARKS 1.1 NW, LASM0005, Saint Martin Parish, M, M, M, M, M, 0.00
WELSH 0.7 W, LAJD0002, Jefferson Davis Parish, 17.91, 22.24, 24.88, 34.62, 31.90, 48.03
RIVER RIDGE 0.7 N, LAJF0005, Jefferson Parish, 8.11, 24.76, 39.91, 51.53, 48.64, 62.22
RUSTON 5.5 NNW, LALN0003, Lincoln Parish, 7.34, 14.36, 19.91, 31.46, 26.31, 40.19
DENHAM SPRINGS 6.8 N, LALV0002, Livingston Parish, 13.92, 29.28, 37.93, 53.42, 50.30, 70.00
SWARTZ 2.0 SSW, LAOC0001, Ouachita Parish, 6.12, 13.70, 19.47, 30.62, 26.19, 43.11
MONROE 1.9 NNW, LAOC0004, Ouachita Parish, 4.97, 12.29, 17.01, 27.34, 20.93, 39.05
MONROE 2.4 WNW, LAOC0005, Ouachita Parish, 5.50, 12.60, 16.86, 28.87, 23.47, 39.65
CALHOUN 4.3 SSE, LAOC0016, Ouachita Parish, 5.38, 12.82, 18.14, 30.64, 25.28, 34.55
NEW ORLEANS 3.6 SW, LAOR0003, Orleans Parish, 6.55, 17.57, 18.07, 24.06, 21.43, 33.40
GRAMERCY 0.4 NW, LASJ0002, Saint James Parish, 8.40, 28.65, 37.64, 50.78, 47.51, 59.47
GRAND COTEAU 2.7 E, LASL0001, Saint Landry Parish, 12.55, 25.98, 30.64, 43.44, 39.99, 58.28
ST. MARTINVILLE 0.2 S, LASM0002, Saint Martin Parish, 18.24, 29.22, 34.40, 46.22, 43.12, 58.86
LACOMBE 1.4 N, LAST0008, Saint Tammany Parish, 10.31, 26.51, 38.65, 51.49, 49.32, 62.65
GRAY 0.5 ENE, LATR0005, Terrebonne Parish, 10.43, 19.99, 35.21, 41.17, 41.17, 46.45
ROCKY BRANCH 1.3 W, LAUN0002, Union Parish, 6.47, 12.40, 17.98, 32.96, 26.39, 44.12
KAPLAN 1.6 SSE, LAVM0002, Vermilion Parish, 13.57, 19.97, 22.75, 32.25, 30.28, 43.38
PIONEER 0.3 WSW, LAWC0001, West Carroll Parish, 3.95, 12.09, 18.03, 29.61, 26.19, 42.31
LAKE CHARLES 4.8 SSE, LACC0014, Calcasieu Parish, 8.16, 11.17, 19.57, 25.66, 25.56, 25.66
SLIDELL 0.2 SE, LAST0010, Saint Tammany Parish, 6.35, 23.02, 34.97, 48.25, 44.66, 58.87
