Name,ID,County,Last30Days,Last60Days,Last90Days,Last180Days,SinceJan1,SinceOct1
BATON ROUGE 2.5 E, LAEB0027, East Baton Rouge Parish, 8.43, 13.98, 24.05, 47.04, 57.70, 66.88
CENTRAL 2.2 SE, LAEB0031, East Baton Rouge Parish, 6.24, 11.43, 19.96, 38.78, 50.53, 57.73
LSU, LAEB0033, East Baton Rouge Parish, 11.95, 14.43, 23.00, 47.72, 59.72, 68.65
BATON ROUGE 4.3 S, LAEB0041, East Baton Rouge Parish, 10.32, 13.11, 17.77, 17.77, 29.91, 38.16
INNISWOLD 2.8 S, LAEB0042, East Baton Rouge Parish, 8.44, 11.71, 21.14, 47.00, 57.28, 65.70
CLINTON 1.4 S, LAEF0001, East Feliciana Parish, M, M, M, 2.73, 10.72, 10.72
WINNSBORO 5.3 NNE, LAFP0003, Franklin Parish, 4.52, 14.46, 21.02, 39.10, 51.01, 65.95
TAYLORTOWN, 168927, Bossier Parish, 8.60, 11.11, 13.50, 27.15, 32.97, 40.69
BLANCHARD, 160861, Caddo Parish, 4.36, 6.87, 16.23, 28.78, 34.89, 45.23
CLINTON 5 SE, 161899, East Feliciana Parish, 7.89, 16.62, 22.87, 40.54, 40.54, 47.25
BEAVER FIRE TOWER, 160617, Evangeline Parish, 10.97, 19.69, 29.16, 53.51, 65.02, 75.89
OAKDALE, 166836, Allen Parish, M, M, M, M, 0.00, 0.00
DE RIDDER, 162367, Beauregard Parish, M, M, M, M, M, 0.00
BUNKIE, 161287, Avoyelles Parish, 10.84, 16.38, 22.59, 52.78, 62.39, 75.34
MARKSVILLE, 165920, Avoyelles Parish, 8.20, 12.45, 21.15, 46.16, 58.24, 68.06
LEESVILLE, 165266, Vernon Parish, 15.91, 19.17, 27.64, 51.15, 61.61, 70.18
LSU DEAN LEE RES. STA., 165630, Rapides Parish, M, M, M, M, M, 0.27
ALEXANDRIA ESLER FIELD, 13935, Rapides Parish, 7.23, 9.42, 16.92, 32.81, 38.71, 50.68
BOYCE 3 WNW, 161232, Rapides Parish, 10.03, 14.61, 21.23, 40.04, 48.08, 58.80
PEASON RIDGE RANGE, 03949, Sabine Parish, 16.86, 20.06, 24.93, 41.87, 49.76, 60.30
JONESVILLE LOCKS, 164739, Catahoula Parish, 5.49, 9.20, 15.73, 33.65, 42.02, 56.16
SHREVEPORT 3.2 ESE, LACD0014, Caddo Parish, 5.27, 7.75, 8.77, 21.40, 22.97, 25.47
RAGLEY 5.0 SE, LABG0002, Beauregard Parish, 20.55, 21.19, 33.08, 58.39, 68.78, 86.55
BOSSIER CITY 8.2 NNW, LABS0016, Bossier Parish, 4.79, 10.10, 13.71, 25.53, 31.78, 43.75
SHREVEPORT 6.7 S, LACD0019, Caddo Parish, 10.05, 11.57, 16.82, 31.45, 36.11, 42.82
ST. BERNARD 2.7 E, LASB0002, Saint Bernard Parish, 14.74, 23.36, 34.60, 54.91, 65.39, 75.86
PONCHATOULA 0.7 SW, LATG0012, Tangipahoa Parish, 11.95, 16.81, 28.80, 50.73, 62.65, 72.66
CHAUVIN 4.9 N, LATR0009, Terrebonne Parish, M, 2.06, 2.06, 3.74, 3.74, 8.49
CHAUVIN 1.0 SSW, LATR0010, Terrebonne Parish, 16.82, 23.72, 33.98, 65.82, 74.29, 79.64
JACKSON 10.1 SSW, LAEB0056, East Baton Rouge Parish, 6.89, 13.12, 24.14, 48.01, 62.29, 71.62
CHALMETTE, 166130, Saint Bernard Parish, 18.12, 25.55, 39.62, 60.90, 73.56, 82.04
BOSSIER CITY 5.6 NNW, LABS0011, Bossier Parish, 0.00, 0.57, 4.96, 14.16, 19.57, 31.21
BOSSIER CITY 2.4 WNW, LABS0017, Bossier Parish, 4.52, 6.38, 10.47, 23.04, 27.63, 38.57
DE QUINCY 4.4 SSE, LACC0016, Calcasieu Parish, M, M, 0.80, 32.42, 38.53, 55.05
MONROE 2.5 NNW, LAOC0019, Ouachita Parish, 0.86, 0.86, 3.54, 5.36, 5.36, 5.36
MONROE 5.5 ENE, LAOC0023, Ouachita Parish, 5.66, 8.22, 17.61, 34.52, 44.44, 52.91
MADISONVILLE 3.2 NNW, LAST0015, Saint Tammany Parish, 14.35, 16.65, 27.04, 44.68, 57.79, 68.90
CHAUVIN, 161705, Terrebonne Parish, 19.24, 28.19, 37.53, 69.62, 77.97, 84.38
COCODRIE 6 N, 161930, Terrebonne Parish, 12.13, 12.26, 20.69, 37.74, 41.99, 47.07
DULAC 3N, 162673, Terrebonne Parish, 16.74, 22.93, 32.22, 62.56, 70.60, 76.94
Monroe Area, MLUthr, -, 9.16, 12.03, 20.54, 37.58, 47.00, 55.01
ALEXANDRIA 2.8 SW, LARP0007, Rapides Parish, 11.81, 12.46, 18.83, 41.15, 49.84, 62.81
METAIRIE 3.5 NW, LAJF0009, Jefferson Parish, 14.50, 16.74, 31.43, 47.48, 53.16, 65.79
GOLDONNA 1.5 N, LANT0005, Natchitoches Parish, 11.68, 14.29, 20.86, 37.41, 45.74, 54.26
METAIRIE 1.6 ESE, LAJF0013, Jefferson Parish, 15.98, 23.13, 36.81, 57.11, 66.11, 75.57
LAKE CHARLES 1.5 NNW, LACC0017, Calcasieu Parish, M, M, M, M, 7.83, 19.74
PRAIRIEVILLE 2.0 S, LAAS0019, Ascension Parish, 12.11, 15.81, 26.50, 49.63, 58.04, 66.53
RUSTON 5.4 ENE, LALN0008, Lincoln Parish, 6.71, 8.93, 16.81, 31.72, 39.69, 49.73
GEORGETOWN 12.1 W, LAGR0002, Grant Parish, 9.70, 13.57, 16.84, 29.68, 41.37, 50.45
CHURCH POINT 0.7 WSW, LAAC0002, Acadia Parish, 7.82, 10.63, 21.94, 41.75, 62.60, 72.41
SLIDELL 4.4 E, LAST0017, Saint Tammany Parish, 9.43, 13.51, 28.57, 52.43, 65.60, 71.34
SHREVEPORT 4.2 E, LACD0025, Caddo Parish, 5.10, 8.26, 11.99, 25.17, 25.17, 25.17
BOSSIER CITY 4.0 S, LABS0019, Bossier Parish, 4.56, 5.78, 10.67, 23.32, 23.32, 23.32
BLANCHARD 2.8 NNE, LACD0026, Caddo Parish, 3.76, 5.88, 10.27, 18.66, 18.66, 18.66
BATON ROUGE 4.0 SSE, LAEB0060, East Baton Rouge Parish, 7.36, 10.76, 19.51, 41.21, 41.21, 41.21
NOBLE 1.8 ESE, LASN0007, Sabine Parish, 13.26, 17.22, 22.61, 31.55, 31.55, 31.55
CAMPTI 5.7 ENE, LANT0006, Natchitoches Parish, 8.86, 11.79, 18.98, 32.60, 32.60, 32.60
VIVIAN 1.5 N, LACD0027, Caddo Parish, 4.72, 8.27, 11.35, 18.85, 18.85, 18.85
BATON ROUGE 7.0 SSE, LAEB0059, East Baton Rouge Parish, 7.28, 7.42, 17.57, 37.33, 43.01, 48.39
Natchitoches Area, ICHL1thr, -, 9.12, 14.51, 18.54, 33.81, 42.02, 49.89
Tallulah-Vicksburg Area, TVRthr, -, 7.74, 13.09, 17.63, 41.00, 47.77, 57.19
LAKE CHARLES 1.8 S, LACC0018, Calcasieu Parish, 22.11, 31.73, 43.93, 66.66, 68.25, 68.25
ASHWOOD 5.7 SW, LAWF0005, West Feliciana Parish, M, M, M, 7.46, 11.74, 11.74
PEARL RIVER 2.0 S, LAST0020, Saint Tammany Parish, M, M, M, M, M, 0.02
RAYNE 1.0 W, LAAC0003, Acadia Parish, 7.24, 13.06, 13.06, 13.06, 13.06, 13.06
PONCHATOULA 1.2 NNW, LATG0016, Tangipahoa Parish, 8.43, 13.15, 24.52, 37.54, 37.54, 37.54
SHREVEPORT 6.3 S, LACD0004, Caddo Parish, 10.21, 12.71, 19.82, 35.96, 41.21, 47.92
WINNFIELD 15.1 W, LAWP0001, Winn Parish, 3.90, 9.61, 15.58, 24.44, 24.44, 24.44
BOSSIER CITY 1.6 W, LABS0020, Bossier Parish, 4.07, 6.43, 10.29, 17.66, 17.66, 17.66
PINEVILLE 1.0 SSW, LARP0009, Rapides Parish, 10.32, 13.43, 13.43, 13.43, 13.43, 13.43
PLAIN DEALING, 167344, Bossier Parish, 1.57, 3.59, 6.19, 26.84, 35.14, 47.00
SPRINGHILL, 168683, Webster Parish, 7.72, 11.16, 14.93, 30.92, 38.49, 48.81
BAKER, 160462, East Baton Rouge Parish, 8.84, 15.36, 24.05, 43.81, 56.16, 70.02
VIDALIA NO 2, 169357, Concordia Parish, 5.82, 6.54, 10.25, 18.11, 25.98, 31.83
ST MARTINVILLE 3 SW, 168181, Saint Martin Parish, 14.58, 21.86, 34.37, 51.53, 59.55, 67.56
JENA, 164696, La Salle Parish, 7.13, 11.92, 18.31, 36.57, 47.20, 61.29
BATON ROUGE CONCORD, 160548, East Baton Rouge Parish, 9.42, 12.91, 22.53, 47.25, 58.29, 67.64
SHREVEPORT DOWNTOWN, 168436, Caddo Parish, 3.66, 5.22, 8.22, 20.57, 24.50, 36.63
RAYVILLE, 167691, Richland Parish, M, M, M, 16.24, 25.09, 32.06
CARENCRO, 161535, Lafayette Parish, 10.06, 15.89, 30.76, 49.52, 60.13, 68.42
MARRERO 9 SSW, 165926, Jefferson Parish, 12.84, 15.61, 29.51, 49.63, 55.57, 68.81
RED RIVER LOCK #1, 167729, Catahoula Parish, 2.26, 3.71, 13.83, 29.96, 43.58, 51.08
PONCHATOULA 4 E, 167425, Tangipahoa Parish, 11.28, 17.77, 30.83, 54.32, 66.11, 76.87
LEESVILLE 6 SSW, 165287, Vernon Parish, 18.57, 26.61, 32.41, 56.32, 66.26, 78.82
ZWOLLE 2 NW, 169980, Sabine Parish, 12.86, 19.13, 25.30, 38.74, 45.08, 53.32
RED RIVER LOCK # 2, 167732, Rapides Parish, 1.92, 3.43, 10.50, 28.97, 37.58, 46.59
MANY 9 WSW, 165896, Sabine Parish, 16.62, 23.09, 32.50, 53.89, 60.61, 69.01
KILLIAN, 164878, Livingston Parish, M, M, M, M, M, 0.00
MOSS BLUFF, 166431, Calcasieu Parish, 24.66, 29.57, 46.54, 80.39, 90.31, 102.11
ALEXANDRIA 5 SSE, 160103, Rapides Parish, 10.44, 11.10, 19.15, 37.59, 45.37, 58.62
DRY CREEK 8NW, 162641, Beauregard Parish, 14.72, 17.57, 30.87, 47.36, 55.79, 68.90
KAPLAN, 164775, Vermilion Parish, 12.84, 18.70, 26.85, 42.65, 50.53, 65.23
MOUNT HERMON 2W, 166466, Washington Parish, 6.77, 10.88, 22.96, 41.94, 56.21, 62.93
SUN, 168861, Saint Tammany Parish, 12.37, 20.08, 31.72, 53.07, 66.12, 72.07
NEW ORLEANS AP, 12916, Jefferson Parish, 15.49, 21.99, 36.81, 55.73, 63.37, 74.05
NEW ORLEANS LAKEFRONT AP, 53917, Orleans Parish, 12.88, 17.76, 24.20, 42.42, 49.84, 58.70
NEW ORLEANS AUDUBON, 12930, Orleans Parish, M, M, M, 0.00, 5.08, 10.13
CONVENT 2S, 162002, Saint James Parish, 8.68, 10.83, 20.02, 28.72, 37.30, 41.27
BELL CITY 13 SW, 160658, Cameron Parish, 16.55, 20.62, 31.30, 51.01, 59.51, 70.72
WEST MONROE, 169631, Ouachita Parish, 5.55, 7.04, 11.13, 29.85, 37.41, 47.84
TERRYTOWN 3S, 168941, Jefferson Parish, M, M, M, 10.17, 22.47, 33.63
JAMESTOWN, 164592, Bienville Parish, 5.47, 10.36, 15.03, 28.83, 35.73, 43.96
BENTON 5E, 160718, Bossier Parish, 3.25, 8.71, 11.56, 23.87, 31.17, 42.65
SLIDELL AP, 53865, Saint Tammany Parish, 10.19, 15.20, 26.71, 46.46, 55.46, 63.94
NORWOOD, 166808, East Feliciana Parish, 11.84, 23.94, 29.31, 50.49, 63.80, 74.76
TALLULAH VICKSBURG REGIONAL AP, 03996, Madison Parish, 7.74, 13.09, 17.63, 41.00, 47.77, 57.19
ALEXANDRIA INTL AP, 93915, Rapides Parish, 8.44, 11.22, 17.11, 34.02, 41.82, 53.64
ALEXANDRIA, 160098, Rapides Parish, 7.53, 10.48, 18.86, 41.12, 52.11, 67.86
NEW ORLEANS ALVIN CALLENDER FIELD, 12958, Jefferson Parish, 1.48, 1.48, 4.14, 6.08, 8.73, 12.03
WELSH 0.7 W, LAJD0002, Jefferson Davis Parish, 16.13, 23.32, 31.66, 64.77, 76.22, 85.47
RUSTON 5.5 NNW, LALN0003, Lincoln Parish, 6.63, 10.94, 17.96, 31.91, 41.49, 51.97
DENHAM SPRINGS 6.8 N, LALV0002, Livingston Parish, 6.22, 13.03, 20.33, 42.05, 54.24, 62.99
DENHAM SPRINGS 4.1 NE, LALV0004, Livingston Parish, 8.44, 11.03, 21.34, 47.11, 61.76, 71.15
LAFAYETTE 3.5 SSE, LALY0002, Lafayette Parish, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
SWARTZ 2.0 SSW, LAOC0001, Ouachita Parish, 6.63, 9.24, 18.72, 36.34, 46.42, 55.05
MONROE 1.9 NNW, LAOC0004, Ouachita Parish, 5.77, 7.31, 15.89, 29.17, 32.54, 41.81
MONROE 2.4 WNW, LAOC0005, Ouachita Parish, 5.44, 7.81, 16.54, 33.99, 41.48, 52.89
MONROE 3.2 SSE, LAOC0014, Ouachita Parish, 5.93, 8.31, 15.71, 32.82, 40.92, 48.56
CALHOUN 4.3 SSE, LAOC0016, Ouachita Parish, 6.99, 9.86, 14.89, 33.71, 40.88, 47.08
NEW ORLEANS 3.6 SW, LAOR0003, Orleans Parish, 7.57, 19.38, 28.20, 39.71, 39.71, 48.02
NEW ROADS 2.7 ESE, LAPC0002, Pointe Coupee Parish, 3.67, 3.67, 8.01, 27.24, 40.51, 48.23
GRAMERCY 0.4 NW, LASJ0002, Saint James Parish, 16.99, 21.06, 32.87, 56.29, 67.63, 73.50
GRAND COTEAU 2.7 E, LASL0001, Saint Landry Parish, 10.25, 13.14, 24.80, 43.54, 60.05, 68.79
ST. MARTINVILLE 0.2 S, LASM0002, Saint Martin Parish, 16.53, 19.83, 32.01, 53.25, 61.86, 70.31
SLIDELL 2.2 NE, LAST0006, Saint Tammany Parish, 10.28, 18.09, 30.47, 52.02, 57.11, 70.97
ABITA SPRINGS 2.2 SSW, LAST0007, Saint Tammany Parish, 13.06, 16.91, 29.33, 49.29, 60.82, 69.39
LACOMBE 1.4 N, LAST0008, Saint Tammany Parish, 9.49, 14.94, 30.59, 50.00, 61.50, 67.84
ABITA SPRINGS 1.9 NE, LAST0009, Saint Tammany Parish, 12.66, 18.94, 33.11, 53.32, 66.87, 75.65
HAMMOND 2.3 WSW, LATG0002, Tangipahoa Parish, 12.09, 15.96, 29.35, 47.07, 56.45, 66.46
AMITE CITY 4.1 E, LATG0003, Tangipahoa Parish, M, M, M, M, 5.38, 5.38
TICKFAW 2.0 SSW, LATG0006, Tangipahoa Parish, M, M, M, M, 9.12, 21.64
GRAY 0.5 ENE, LATR0005, Terrebonne Parish, 17.02, 21.70, 34.56, 55.11, 61.68, 67.69
ROCKY BRANCH 1.3 W, LAUN0002, Union Parish, 0.22, 5.55, 13.20, 28.46, 40.34, 49.90
KAPLAN 1.6 SSE, LAVM0002, Vermilion Parish, 14.14, 19.59, 28.55, 44.68, 52.04, 65.23
PIONEER 0.3 WSW, LAWC0001, West Carroll Parish, 8.33, 10.93, 17.89, 32.96, 42.99, 51.37
FRANKLINTON 0.4 ENE, LAWS0002, Washington Parish, 8.35, 12.35, 24.84, 46.35, 61.26, 66.50
PLAIN DEALING 3.3 ESE, LABS0004, Bossier Parish, 5.21, 7.07, 9.70, 29.38, 36.05, 43.90
LAKE CHARLES 4.8 SSE, LACC0014, Calcasieu Parish, 21.82, 27.87, 38.61, 64.39, 74.07, 86.56
KEITHVILLE 4.2 WNW, LACD0010, Caddo Parish, 10.22, 12.56, 16.77, 29.82, 29.85, 37.82
BATON ROUGE 1.4 WSW, LAEB0046, East Baton Rouge Parish, 10.28, 14.57, 23.89, 47.50, 60.00, 70.22
SLIDELL 0.2 SE, LAST0010, Saint Tammany Parish, 8.18, 14.61, 26.88, 49.59, 62.48, 69.21
WAKEFIELD 0.9 WNW, LAWF0004, West Feliciana Parish, 9.42, 19.71, 30.34, 49.17, 60.79, 73.44
MINDEN 2.2 NE, LAWR0004, Webster Parish, 4.82, 8.94, 18.85, 29.66, 34.92, 47.59
BATON ROUGE 5.3 S, LAEB0047, East Baton Rouge Parish, M, M, M, M, 6.32, 13.90
MINDEN 2.0 NE, LAWR0006, Webster Parish, M, M, 0.55, 2.55, 2.55, 2.55
COUSHATTA 1.4 NE, LARR0001, Red River Parish, 13.85, 20.97, 25.85, 38.16, 43.26, 55.57
NATCHITOCHES 4.8 WNW, LANT0003, Natchitoches Parish, 13.22, 17.81, 23.13, 39.37, 48.55, 57.27
MANDEVILLE 3.1 NNW, LAST0012, Saint Tammany Parish, 9.28, 9.88, 10.11, 19.30, 30.73, 40.06
ADDIS 1.7 N, LAWB0002, West Baton Rouge Parish, 14.14, 17.54, 22.33, 46.13, 58.80, 66.82
MADISONVILLE 3.2 NNW, LAST0013, Saint Tammany Parish, 10.88, 11.62, 18.82, 37.33, 49.33, 59.87
LAKE CHARLES 11.5 SSW, LACM0003, Cameron Parish, 22.09, 26.48, 37.28, 54.03, 64.37, 75.05
PLEASANT HILL 10.2 SE, LASN0003, Sabine Parish, 15.08, 17.60, 24.26, 39.29, 47.31, 56.31
ST. JOSEPH 5.8 NNE, LATS0001, Tensas Parish, 0.00, 8.62, 14.64, 23.32, 23.32, 31.64
PONCHATOULA 4.9 E, LATG0010, Tangipahoa Parish, 15.16, 18.78, 29.42, 54.06, 65.71, 75.96
BATON ROUGE 3.0 SSE, LAEB0053, East Baton Rouge Parish, 8.98, 11.77, 19.58, 34.54, 44.33, 52.88
COLUMBIA 4.1 NNW, LACW0003, Caldwell Parish, 5.49, 7.47, 11.81, 26.32, 37.39, 48.08
BATON ROUGE 6.2 ESE, LAEB0054, East Baton Rouge Parish, 7.59, 11.84, 20.56, 42.72, 55.01, 62.23
NEW ORLEANS 2.1 ENE, LAOR0006, Orleans Parish, 17.15, 22.99, 35.14, 56.36, 56.36, 59.69
LELAND BOWMAN LOCK, 165296, Vermilion Parish, 17.88, 21.94, 30.92, 48.62, 56.68, 67.29
LUTCHER, 165783, Saint James Parish, 10.68, 15.56, 19.82, 30.12, 35.93, 39.33
SLIDELL, 168539, Saint Tammany Parish, 6.43, 13.00, 25.12, 46.47, 59.41, 65.59
LAKE CHARLES 7 NW, 165072, Calcasieu Parish, 17.03, 17.62, 31.54, 50.22, 56.64, 68.65
SALT POINT, 12968, Saint Mary Parish, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
BOOTHVILLE ASOS, 12884, Plaquemines Parish, 9.67, 17.16, 24.58, 46.88, 51.82, 58.24
GALLIANO, 163433, Lafourche Parish, 18.79, 21.63, 33.15, 52.96, 60.11, 68.20
MORGAN CITY, 166394, Saint Mary Parish, 21.29, 26.18, 40.96, 57.90, 64.43, 68.94
ROCKEFELLER WL REFUGE, 167932, Cameron Parish, 22.16, 29.36, 38.09, 52.14, 60.61, 73.36
FRANKLIN 3 NW, 163313, Saint Mary Parish, 18.33, 25.92, 35.64, 58.35, 67.55, 79.49
HACKBERRY 8 SSW, 163979, Cameron Parish, 18.34, 19.85, 34.92, 47.24, 55.97, 68.09
NAPOLEONVILLE, 166561, Assumption Parish, 12.33, 18.96, 29.63, 47.47, 56.17, 61.90
JEANERETTE 5 NW, 164674, Iberia Parish, 11.68, 20.68, 29.50, 47.99, 57.40, 67.53
ABBEVILLE, 160007, Vermilion Parish, 16.45, 20.44, 28.84, 45.97, 53.28, 63.40
LAKE ARTHUR 7 SW, 165065, Cameron Parish, 17.84, 21.10, 30.59, 44.66, 55.33, 64.71
NEW IBERIA AIRPORT - ACADIANA REGIONAL, 53915, Iberia Parish, 16.33, 24.27, 33.31, 49.46, 52.31, 63.19
THIBODAUX 4 SE, 169013, Lafourche Parish, 19.45, 28.92, 42.23, 61.06, 68.26, 73.59
